101
81
T [GeV]		muB [GeV]		c3_T4 [fm^3/GeV * GeV^4]
0.128000		0.050000		-0.320949
0.129000		0.050000		-0.302011
0.130000		0.050000		-0.284408
0.131000		0.050000		-0.268032
0.132000		0.050000		-0.252783
0.133000		0.050000		-0.238574
0.134000		0.050000		-0.225322
0.135000		0.050000		-0.212953
0.136000		0.050000		-0.201400
0.137000		0.050000		-0.190600
0.138000		0.050000		-0.180497
0.139000		0.050000		-0.171038
0.140000		0.050000		-0.162177
0.141000		0.050000		-0.153870
0.142000		0.050000		-0.146077
0.143000		0.050000		-0.138761
0.144000		0.050000		-0.131888
0.145000		0.050000		-0.125428
0.146000		0.050000		-0.119351
0.147000		0.050000		-0.113632
0.148000		0.050000		-0.108246
0.149000		0.050000		-0.103170
0.150000		0.050000		-0.098384
0.151000		0.050000		-0.093869
0.152000		0.050000		-0.089606
0.153000		0.050000		-0.085580
0.154000		0.050000		-0.081776
0.155000		0.050000		-0.078178
0.156000		0.050000		-0.074774
0.157000		0.050000		-0.071552
0.158000		0.050000		-0.068501
0.159000		0.050000		-0.065610
0.160000		0.050000		-0.062869
0.161000		0.050000		-0.060269
0.162000		0.050000		-0.057802
0.163000		0.050000		-0.055460
0.164000		0.050000		-0.053235
0.165000		0.050000		-0.051121
0.166000		0.050000		-0.049111
0.167000		0.050000		-0.047199
0.168000		0.050000		-0.045379
0.169000		0.050000		-0.043647
0.170000		0.050000		-0.041997
0.171000		0.050000		-0.040426
0.172000		0.050000		-0.038927
0.173000		0.050000		-0.037498
0.174000		0.050000		-0.036135
0.175000		0.050000		-0.034834
0.176000		0.050000		-0.033592
0.177000		0.050000		-0.032405
0.178000		0.050000		-0.031272
0.179000		0.050000		-0.030188
0.180000		0.050000		-0.029152
0.181000		0.050000		-0.028161
0.182000		0.050000		-0.027212
0.183000		0.050000		-0.026304
0.184000		0.050000		-0.025434
0.185000		0.050000		-0.024601
0.186000		0.050000		-0.023803
0.187000		0.050000		-0.023037
0.188000		0.050000		-0.022303
0.189000		0.050000		-0.021599
0.190000		0.050000		-0.020923
0.191000		0.050000		-0.020275
0.192000		0.050000		-0.019652
0.193000		0.050000		-0.019054
0.194000		0.050000		-0.018479
0.195000		0.050000		-0.017927
0.196000		0.050000		-0.017396
0.197000		0.050000		-0.016885
0.198000		0.050000		-0.016393
0.199000		0.050000		-0.015920
0.200000		0.050000		-0.015465
0.100000		0.060000		-2.503565
0.101000		0.060000		-2.286866
0.102000		0.060000		-2.092104
0.103000		0.060000		-1.916759
0.104000		0.060000		-1.758632
0.105000		0.060000		-1.615800
0.106000		0.060000		-1.486581
0.107000		0.060000		-1.369499
0.108000		0.060000		-1.263255
0.109000		0.060000		-1.166706
0.110000		0.060000		-1.078844
0.111000		0.060000		-0.998776
0.112000		0.060000		-0.925714
0.113000		0.060000		-0.858957
0.114000		0.060000		-0.797884
0.115000		0.060000		-0.741942
0.116000		0.060000		-0.690637
0.117000		0.060000		-0.643530
0.118000		0.060000		-0.600227
0.119000		0.060000		-0.560377
0.120000		0.060000		-0.523665
0.121000		0.060000		-0.489806
0.122000		0.060000		-0.458547
0.123000		0.060000		-0.429659
0.124000		0.060000		-0.402935
0.125000		0.060000		-0.378189
0.126000		0.060000		-0.355253
0.127000		0.060000		-0.333976
0.128000		0.060000		-0.314218
0.129000		0.060000		-0.295856
0.130000		0.060000		-0.278775
0.131000		0.060000		-0.262874
0.132000		0.060000		-0.248058
0.133000		0.060000		-0.234242
0.134000		0.060000		-0.221349
0.135000		0.060000		-0.209307
0.136000		0.060000		-0.198051
0.137000		0.060000		-0.187523
0.138000		0.060000		-0.177668
0.139000		0.060000		-0.168436
0.140000		0.060000		-0.159782
0.141000		0.060000		-0.151665
0.142000		0.060000		-0.144045
0.143000		0.060000		-0.136888
0.144000		0.060000		-0.130161
0.145000		0.060000		-0.123834
0.146000		0.060000		-0.117880
0.147000		0.060000		-0.112274
0.148000		0.060000		-0.106991
0.149000		0.060000		-0.102010
0.150000		0.060000		-0.097311
0.151000		0.060000		-0.092876
0.152000		0.060000		-0.088688
0.153000		0.060000		-0.084730
0.154000		0.060000		-0.080988
0.155000		0.060000		-0.077448
0.156000		0.060000		-0.074097
0.157000		0.060000		-0.070925
0.158000		0.060000		-0.067919
0.159000		0.060000		-0.065069
0.160000		0.060000		-0.062367
0.161000		0.060000		-0.059803
0.162000		0.060000		-0.057369
0.163000		0.060000		-0.055057
0.164000		0.060000		-0.052861
0.165000		0.060000		-0.050773
0.166000		0.060000		-0.048787
0.167000		0.060000		-0.046897
0.168000		0.060000		-0.045099
0.169000		0.060000		-0.043386
0.170000		0.060000		-0.041754
0.171000		0.060000		-0.040199
0.172000		0.060000		-0.038716
0.173000		0.060000		-0.037301
0.174000		0.060000		-0.035951
0.175000		0.060000		-0.034663
0.176000		0.060000		-0.033432
0.177000		0.060000		-0.032256
0.178000		0.060000		-0.031133
0.179000		0.060000		-0.030058
0.180000		0.060000		-0.029031
0.181000		0.060000		-0.028047
0.182000		0.060000		-0.027106
0.183000		0.060000		-0.026205
0.184000		0.060000		-0.025342
0.185000		0.060000		-0.024515
0.186000		0.060000		-0.023722
0.187000		0.060000		-0.022962
0.188000		0.060000		-0.022233
0.189000		0.060000		-0.021533
0.190000		0.060000		-0.020862
0.191000		0.060000		-0.020217
0.192000		0.060000		-0.019598
0.193000		0.060000		-0.019004
0.194000		0.060000		-0.018432
0.195000		0.060000		-0.017883
0.196000		0.060000		-0.017355
0.197000		0.060000		-0.016846
0.198000		0.060000		-0.016358
0.199000		0.060000		-0.015887
0.200000		0.060000		-0.015434
0.100000		0.070000		-2.378061
0.101000		0.070000		-2.174929
0.102000		0.070000		-1.992131
0.103000		0.070000		-1.827352
0.104000		0.070000		-1.678572
0.105000		0.070000		-1.544022
0.106000		0.070000		-1.422152
0.107000		0.070000		-1.311599
0.108000		0.070000		-1.211165
0.109000		0.070000		-1.119792
0.110000		0.070000		-1.036547
0.111000		0.070000		-0.960603
0.112000		0.070000		-0.891229
0.113000		0.070000		-0.827775
0.114000		0.070000		-0.769662
0.115000		0.070000		-0.716375
0.116000		0.070000		-0.667456
0.117000		0.070000		-0.622494
0.118000		0.070000		-0.581123
0.119000		0.070000		-0.543012
0.120000		0.070000		-0.507869
0.121000		0.070000		-0.475426
0.122000		0.070000		-0.445447
0.123000		0.070000		-0.417715
0.124000		0.070000		-0.392038
0.125000		0.070000		-0.368241
0.126000		0.070000		-0.346165
0.127000		0.070000		-0.325667
0.128000		0.070000		-0.306618
0.129000		0.070000		-0.288899
0.130000		0.070000		-0.272403
0.131000		0.070000		-0.257034
0.132000		0.070000		-0.242703
0.133000		0.070000		-0.229328
0.134000		0.070000		-0.216837
0.135000		0.070000		-0.205162
0.136000		0.070000		-0.194242
0.137000		0.070000		-0.184020
0.138000		0.070000		-0.174445
0.139000		0.070000		-0.165469
0.140000		0.070000		-0.157050
0.141000		0.070000		-0.149147
0.142000		0.070000		-0.141723
0.143000		0.070000		-0.134747
0.144000		0.070000		-0.128185
0.145000		0.070000		-0.122010
0.146000		0.070000		-0.116195
0.147000		0.070000		-0.110716
0.148000		0.070000		-0.105550
0.149000		0.070000		-0.100678
0.150000		0.070000		-0.096079
0.151000		0.070000		-0.091735
0.152000		0.070000		-0.087631
0.153000		0.070000		-0.083751
0.154000		0.070000		-0.080080
0.155000		0.070000		-0.076606
0.156000		0.070000		-0.073317
0.157000		0.070000		-0.070200
0.158000		0.070000		-0.067246
0.159000		0.070000		-0.064445
0.160000		0.070000		-0.061787
0.161000		0.070000		-0.059264
0.162000		0.070000		-0.056868
0.163000		0.070000		-0.054591
0.164000		0.070000		-0.052427
0.165000		0.070000		-0.050370
0.166000		0.070000		-0.048412
0.167000		0.070000		-0.046548
0.168000		0.070000		-0.044773
0.169000		0.070000		-0.043083
0.170000		0.070000		-0.041472
0.171000		0.070000		-0.039936
0.172000		0.070000		-0.038471
0.173000		0.070000		-0.037073
0.174000		0.070000		-0.035738
0.175000		0.070000		-0.034464
0.176000		0.070000		-0.033246
0.177000		0.070000		-0.032083
0.178000		0.070000		-0.030971
0.179000		0.070000		-0.029907
0.180000		0.070000		-0.028889
0.181000		0.070000		-0.027915
0.182000		0.070000		-0.026983
0.183000		0.070000		-0.026090
0.184000		0.070000		-0.025234
0.185000		0.070000		-0.024414
0.186000		0.070000		-0.023628
0.187000		0.070000		-0.022874
0.188000		0.070000		-0.022151
0.189000		0.070000		-0.021457
0.190000		0.070000		-0.020790
0.191000		0.070000		-0.020150
0.192000		0.070000		-0.019536
0.193000		0.070000		-0.018945
0.194000		0.070000		-0.018377
0.195000		0.070000		-0.017831
0.196000		0.070000		-0.017307
0.197000		0.070000		-0.016802
0.198000		0.070000		-0.016316
0.199000		0.070000		-0.015848
0.200000		0.070000		-0.015397
0.100000		0.080000		-2.246140
0.101000		0.080000		-2.057048
0.102000		0.080000		-1.886654
0.103000		0.080000		-1.732854
0.104000		0.080000		-1.593804
0.105000		0.080000		-1.467891
0.106000		0.080000		-1.353698
0.107000		0.080000		-1.249980
0.108000		0.080000		-1.155637
0.109000		0.080000		-1.069701
0.110000		0.080000		-0.991314
0.111000		0.080000		-0.919718
0.112000		0.080000		-0.854238
0.113000		0.080000		-0.794276
0.114000		0.080000		-0.739298
0.115000		0.080000		-0.688829
0.116000		0.080000		-0.642445
0.117000		0.080000		-0.599766
0.118000		0.080000		-0.560453
0.119000		0.080000		-0.524200
0.120000		0.080000		-0.490733
0.121000		0.080000		-0.459807
0.122000		0.080000		-0.431199
0.123000		0.080000		-0.404710
0.124000		0.080000		-0.380159
0.125000		0.080000		-0.357383
0.126000		0.080000		-0.336233
0.127000		0.080000		-0.316577
0.128000		0.080000		-0.298293
0.129000		0.080000		-0.281270
0.130000		0.080000		-0.265409
0.131000		0.080000		-0.250617
0.132000		0.080000		-0.236812
0.133000		0.080000		-0.223918
0.134000		0.080000		-0.211865
0.135000		0.080000		-0.200590
0.136000		0.080000		-0.190036
0.137000		0.080000		-0.180148
0.138000		0.080000		-0.170879
0.139000		0.080000		-0.162184
0.140000		0.080000		-0.154021
0.141000		0.080000		-0.146353
0.142000		0.080000		-0.139146
0.143000		0.080000		-0.132367
0.144000		0.080000		-0.125987
0.145000		0.080000		-0.119979
0.146000		0.080000		-0.114318
0.147000		0.080000		-0.108980
0.148000		0.080000		-0.103944
0.149000		0.080000		-0.099191
0.150000		0.080000		-0.094702
0.151000		0.080000		-0.090460
0.152000		0.080000		-0.086449
0.153000		0.080000		-0.082655
0.154000		0.080000		-0.079064
0.155000		0.080000		-0.075663
