101
81
T [GeV]		muB [GeV]		F_over_T [fm^-1 / GeV]
0.196000		0.010000		-0.145111
0.197000		0.010000		-0.145160
0.198000		0.010000		-0.145216
0.199000		0.010000		-0.145278
0.200000		0.010000		-0.145346
0.100000		0.020000		-0.208184
0.101000		0.020000		-0.206749
0.102000		0.020000		-0.205311
0.103000		0.020000		-0.203872
0.104000		0.020000		-0.202432
0.105000		0.020000		-0.200994
0.106000		0.020000		-0.199560
0.107000		0.020000		-0.198131
0.108000		0.020000		-0.196709
0.109000		0.020000		-0.195296
0.110000		0.020000		-0.193892
0.111000		0.020000		-0.192499
0.112000		0.020000		-0.191118
0.113000		0.020000		-0.189751
0.114000		0.020000		-0.188399
0.115000		0.020000		-0.187063
0.116000		0.020000		-0.185743
0.117000		0.020000		-0.184442
0.118000		0.020000		-0.183158
0.119000		0.020000		-0.181895
0.120000		0.020000		-0.180651
0.121000		0.020000		-0.179429
0.122000		0.020000		-0.178228
0.123000		0.020000		-0.177049
0.124000		0.020000		-0.175892
0.125000		0.020000		-0.174758
0.126000		0.020000		-0.173648
0.127000		0.020000		-0.172561
0.128000		0.020000		-0.171497
0.129000		0.020000		-0.170458
0.130000		0.020000		-0.169443
0.131000		0.020000		-0.168452
0.132000		0.020000		-0.167486
0.133000		0.020000		-0.166544
0.134000		0.020000		-0.165626
0.135000		0.020000		-0.164733
0.136000		0.020000		-0.163864
0.137000		0.020000		-0.163019
0.138000		0.020000		-0.162198
0.139000		0.020000		-0.161401
0.140000		0.020000		-0.160628
0.141000		0.020000		-0.159878
0.142000		0.020000		-0.159151
0.143000		0.020000		-0.158447
0.144000		0.020000		-0.157766
0.145000		0.020000		-0.157107
0.146000		0.020000		-0.156470
0.147000		0.020000		-0.155855
0.148000		0.020000		-0.155261
0.149000		0.020000		-0.154689
0.150000		0.020000		-0.154137
0.151000		0.020000		-0.153606
0.152000		0.020000		-0.153094
0.153000		0.020000		-0.152603
0.154000		0.020000		-0.152130
0.155000		0.020000		-0.151677
0.156000		0.020000		-0.151242
0.157000		0.020000		-0.150826
0.158000		0.020000		-0.150427
0.159000		0.020000		-0.150046
0.160000		0.020000		-0.149682
0.161000		0.020000		-0.149334
0.162000		0.020000		-0.149003
0.163000		0.020000		-0.148688
0.164000		0.020000		-0.148388
0.165000		0.020000		-0.148104
0.166000		0.020000		-0.147835
