101
81
T [GeV]		muB [GeV]		betapi_over_T4 [fm^-4 / GeV^4]
0.197000		0.020000		177.901936
0.198000		0.020000		181.322461
0.199000		0.020000		184.796061
0.200000		0.020000		188.323037
0.100000		0.030000		29.267055
0.101000		0.030000		29.710630
0.102000		0.030000		30.162660
0.103000		0.030000		30.623498
0.104000		0.030000		31.093503
0.105000		0.030000		31.573038
0.106000		0.030000		32.062471
0.107000		0.030000		32.562175
0.108000		0.030000		33.072528
0.109000		0.030000		33.593915
0.110000		0.030000		34.126722
0.111000		0.030000		34.671345
0.112000		0.030000		35.228183
0.113000		0.030000		35.797640
0.114000		0.030000		36.380126
0.115000		0.030000		36.976058
0.116000		0.030000		37.585855
0.117000		0.030000		38.209944
0.118000		0.030000		38.848756
0.119000		0.030000		39.502728
0.120000		0.030000		40.172303
0.121000		0.030000		40.857928
0.122000		0.030000		41.560055
0.123000		0.030000		42.279142
0.124000		0.030000		43.015652
0.125000		0.030000		43.770052
0.126000		0.030000		44.542815
0.127000		0.030000		45.334418
0.128000		0.030000		46.145343
0.129000		0.030000		46.976077
0.130000		0.030000		47.827109
0.131000		0.030000		48.698935
0.132000		0.030000		49.592053
0.133000		0.030000		50.506968
0.134000		0.030000		51.444184
0.135000		0.030000		52.404213
0.136000		0.030000		53.387567
0.137000		0.030000		54.394765
0.138000		0.030000		55.426324
0.139000		0.030000		56.482769
0.140000		0.030000		57.564624
0.141000		0.030000		58.672416
0.142000		0.030000		59.806676
0.143000		0.030000		60.967936
0.144000		0.030000		62.156729
0.145000		0.030000		63.373589
0.146000		0.030000		64.619054
0.147000		0.030000		65.893662
0.148000		0.030000		67.197949
0.149000		0.030000		68.532456
0.150000		0.030000		69.897721
0.151000		0.030000		71.294285
0.152000		0.030000		72.722686
0.153000		0.030000		74.183464
0.154000		0.030000		75.677157
0.155000		0.030000		77.204303
0.156000		0.030000		78.765438
0.157000		0.030000		80.361099
0.158000		0.030000		81.991819
0.159000		0.030000		83.658130
0.160000		0.030000		85.360562
0.161000		0.030000		87.099644
0.162000		0.030000		88.875901
0.163000		0.030000		90.689856
0.164000		0.030000		92.542028
0.165000		0.030000		94.432935
0.166000		0.030000		96.363091
0.167000		0.030000		98.333004
0.168000		0.030000		100.343182
0.169000		0.030000		102.394127
0.170000		0.030000		104.486337
0.171000		0.030000		106.620305
0.172000		0.030000		108.796521
0.173000		0.030000		111.015469
0.174000		0.030000		113.277629
0.175000		0.030000		115.583474
0.176000		0.030000		117.933473
0.177000		0.030000		120.328091
0.178000		0.030000		122.767785
0.179000		0.030000		125.253006
0.180000		0.030000		127.784201
0.181000		0.030000		130.361809
0.182000		0.030000		132.986265
0.183000		0.030000		135.657994
0.184000		0.030000		138.377417
0.185000		0.030000		141.144948
0.186000		0.030000		143.960995
0.187000		0.030000		146.825955
0.188000		0.030000		149.740223
0.189000		0.030000		152.704184
0.190000		0.030000		155.718216
0.191000		0.030000		158.782690
0.192000		0.030000		161.897969
0.193000		0.030000		165.064408
0.194000		0.030000		168.282355
0.195000		0.030000		171.552151
0.196000		0.030000		174.874128
0.197000		0.030000		178.248609
0.198000		0.030000		181.675911
0.199000		0.030000		185.156342
0.200000		0.030000		188.690202
0.100000		0.040000		29.278483
0.101000		0.040000		29.722933
0.102000		0.040000		30.175887
0.103000		0.040000		30.637699
0.104000		0.040000		31.108729
0.105000		0.040000		31.589343
0.106000		0.040000		32.079909
0.107000		0.040000		32.580803
0.108000		0.040000		33.092404
0.109000		0.040000		33.615098
0.110000		0.040000		34.149274
0.111000		0.040000		34.695329
0.112000		0.040000		35.253662
0.113000		0.040000		35.824680
0.114000		0.040000		36.408796
0.115000		0.040000		37.006424
0.116000		0.040000		37.617989
0.117000		0.040000		38.243918
0.118000		0.040000		38.884643
0.119000		0.040000		39.540603
0.120000		0.040000		40.212241
0.121000		0.040000		40.900007
0.122000		0.040000		41.604354
0.123000		0.040000		42.325741
0.124000		0.040000		43.064633
0.125000		0.040000		43.821498
