100
100
T [fm^-1]		muB [fm^-1]		c5_df14 [fm^6]
0.589697		0.027475		6.005978
0.592121		0.027475		5.801914
0.594545		0.027475		5.605153
0.596970		0.027475		5.415418
0.599394		0.027475		5.232445
0.601818		0.027475		5.055980
0.604242		0.027475		4.885780
0.606667		0.027475		4.721609
0.609091		0.027475		4.563243
0.611515		0.027475		4.410465
0.613939		0.027475		4.263070
0.616364		0.027475		4.120856
0.618788		0.027475		3.983633
0.621212		0.027475		3.851216
0.623636		0.027475		3.723429
0.626061		0.027475		3.600102
0.628485		0.027475		3.481072
0.630909		0.027475		3.366180
0.633333		0.027475		3.255277
0.635758		0.027475		3.148218
0.638182		0.027475		3.044862
0.640606		0.027475		2.945075
0.643030		0.027475		2.848728
0.645455		0.027475		2.755698
0.647879		0.027475		2.665864
0.650303		0.027475		2.579111
0.652727		0.027475		2.495329
0.655152		0.027475		2.414412
0.657576		0.027475		2.336256
0.660000		0.027475		2.260764
0.662424		0.027475		2.187840
0.664848		0.027475		2.117394
0.667273		0.027475		2.049336
0.669697		0.027475		1.983582
0.672121		0.027475		1.920051
0.674545		0.027475		1.858665
0.676970		0.027475		1.799346
0.679394		0.027475		1.742024
0.681818		0.027475		1.686627
0.684242		0.027475		1.633088
0.686667		0.027475		1.581341
0.689091		0.027475		1.531325
0.691515		0.027475		1.482978
0.693939		0.027475		1.436243
0.696364		0.027475		1.391062
0.698788		0.027475		1.347383
0.701212		0.027475		1.305153
0.703636		0.027475		1.264322
0.706061		0.027475		1.224840
0.708485		0.027475		1.186663
0.710909		0.027475		1.149744
0.713333		0.027475		1.114040
0.715758		0.027475		1.079510
0.718182		0.027475		1.046112
0.720606		0.027475		1.013809
0.723030		0.027475		0.982563
0.725455		0.027475		0.952337
0.727879		0.027475		0.923096
0.730303		0.027475		0.894808
0.732727		0.027475		0.867439
0.735152		0.027475		0.840958
0.737576		0.027475		0.815336
0.740000		0.027475		0.790542
0.742424		0.027475		0.766549
0.744848		0.027475		0.743330
0.747273		0.027475		0.720859
0.749697		0.027475		0.699110
0.752121		0.027475		0.678058
0.754545		0.027475		0.657682
0.756970		0.027475		0.637957
0.759394		0.027475		0.618862
0.761818		0.027475		0.600376
0.764242		0.027475		0.582479
0.766667		0.027475		0.565150
0.769091		0.027475		0.548371
0.771515		0.027475		0.532124
0.773939		0.027475		0.516390
0.776364		0.027475		0.501153
0.778788		0.027475		0.486396
0.781212		0.027475		0.472104
0.783636		0.027475		0.458260
0.786061		0.027475		0.444851
0.788485		0.027475		0.431861
0.790909		0.027475		0.419278
0.793333		0.027475		0.407086
0.795758		0.027475		0.395275
0.798182		0.027475		0.383831
0.800606		0.027475		0.372742
0.803030		0.027475		0.361996
0.805455		0.027475		0.351583
0.807879		0.027475		0.341491
0.810303		0.027475		0.331710
0.812727		0.027475		0.322230
0.815152		0.027475		0.313041
0.817576		0.027475		0.304134
0.820000		0.027475		0.295499
0.580000		0.054949		6.899810
0.582424		0.054949		6.663563
0.584848		0.054949		6.435843
0.587273		0.054949		6.216324
0.589697		0.054949		6.004695
0.592121		0.054949		5.800656
0.594545		0.054949		5.603919
0.596970		0.054949		5.414208
0.599394		0.054949		5.231260
0.601818		0.054949		5.054819
0.604242		0.054949		4.884641
0.606667		0.054949		4.720494
0.609091		0.054949		4.562150
0.611515		0.054949		4.409396
0.613939		0.054949		4.262022
0.616364		0.054949		4.119830
0.618788		0.054949		3.982629
0.621212		0.054949		3.850234
0.623636		0.054949		3.722468
0.626061		0.054949		3.599161
0.628485		0.054949		3.480151
0.630909		0.054949		3.365280
0.633333		0.054949		3.254396
0.635758		0.054949		3.147356
0.638182		0.054949		3.044019
0.640606		0.054949		2.944251
0.643030		0.054949		2.847923
0.645455		0.054949		2.754910
0.647879		0.054949		2.665094
0.650303		0.054949		2.578359
0.652727		0.054949		2.494594
0.655152		0.054949		2.413694
0.657576		0.054949		2.335555
0.660000		0.054949		2.260079
0.662424		0.054949		2.187171
0.664848		0.054949		2.116740
0.667273		0.054949		2.048697
0.669697		0.054949		1.982959
0.672121		0.054949		1.919443
0.674545		0.054949		1.858070
0.676970		0.054949		1.798766
0.679394		0.054949		1.741458
0.681818		0.054949		1.686074
0.684242		0.054949		1.632548
0.686667		0.054949		1.580815
0.689091		0.054949		1.530812
0.691515		0.054949		1.482477
0.693939		0.054949		1.435754
0.696364		0.054949		1.390586
0.698788		0.054949		1.346918
0.701212		0.054949		1.304699
0.703636		0.054949		1.263879
0.706061		0.054949		1.224409
0.708485		0.054949		1.186242
0.710909		0.054949		1.149334
0.713333		0.054949		1.113640
0.715758		0.054949		1.079120
0.718182		0.054949		1.045732
0.720606		0.054949		1.013439
0.723030		0.054949		0.982202
0.725455		0.054949		0.951985
0.727879		0.054949		0.922753
0.730303		0.054949		0.894474
0.732727		0.054949		0.867113
0.735152		0.054949		0.840641
0.737576		0.054949		0.815027
0.740000		0.054949		0.790241
0.742424		0.054949		0.766256
0.744848		0.054949		0.743044
0.747273		0.054949		0.720580
0.749697		0.054949		0.698838
0.752121		0.054949		0.677794
0.754545		0.054949		0.657424
0.756970		0.054949		0.637706
0.759394		0.054949		0.618618
0.761818		0.054949		0.600138
0.764242		0.054949		0.582247
0.766667		0.054949		0.564924
0.769091		0.054949		0.548151
0.771515		0.054949		0.531909
0.773939		0.054949		0.516181
0.776364		0.054949		0.500950
0.778788		0.054949		0.486199
0.781212		0.054949		0.471911
0.783636		0.054949		0.458073
0.786061		0.054949		0.444668
0.788485		0.054949		0.431684
0.790909		0.054949		0.419105
0.793333		0.054949		0.406918
0.795758		0.054949		0.395111
0.798182		0.054949		0.383671
0.800606		0.054949		0.372586
0.803030		0.054949		0.361845
0.805455		0.054949		0.351435
0.807879		0.054949		0.341347
0.810303		0.054949		0.331570
0.812727		0.054949		0.322094
0.815152		0.054949		0.312909
0.817576		0.054949		0.304005
0.820000		0.054949		0.295374
0.580000		0.082424		6.897498
0.582424		0.082424		6.661295
0.584848		0.082424		6.433618
0.587273		0.082424		6.214142
0.589697		0.082424		6.002554
0.592121		0.082424		5.798557
0.594545		0.082424		5.601861
0.596970		0.082424		5.412191
0.599394		0.082424		5.229282
0.601818		0.082424		5.052881
0.604242		0.082424		4.882743
0.606667		0.082424		4.718634
0.609091		0.082424		4.560329
0.611515		0.082424		4.407612
0.613939		0.082424		4.260275
0.616364		0.082424		4.118120
0.618788		0.082424		3.980955
0.621212		0.082424		3.848595
0.623636		0.082424		3.720864
0.626061		0.082424		3.597592
0.628485		0.082424		3.478615
0.630909		0.082424		3.363778
0.633333		0.082424		3.252927
0.635758		0.082424		3.145919
0.638182		0.082424		3.042614
0.640606		0.082424		2.942877
0.643030		0.082424		2.846580
0.645455		0.082424		2.753598
0.647879		0.082424		2.663811
0.650303		0.082424		2.577105
0.652727		0.082424		2.493369
0.655152		0.082424		2.412497
0.657576		0.082424		2.334385
0.660000		0.082424		2.258936
0.662424		0.082424		2.186055
0.664848		0.082424		2.115650
0.667273		0.082424		2.047633
0.669697		0.082424		1.981919
0.672121		0.082424		1.918428
0.674545		0.082424		1.857080
0.676970		0.082424		1.797799
0.679394		0.082424		1.740514
0.681818		0.082424		1.685153
0.684242		0.082424		1.631649
0.686667		0.082424		1.579938
0.689091		0.082424		1.529956
0.691515		0.082424		1.481642
0.693939		0.082424		1.434939
0.696364		0.082424		1.389791
0.698788		0.082424		1.346143
0.701212		0.082424		1.303944
0.703636		0.082424		1.263142
0.706061		0.082424		1.223690
0.708485		0.082424		1.185541
0.710909		0.082424		1.148650
0.713333		0.082424		1.112974
0.715758		0.082424		1.078470
0.718182		0.082424		1.045099
0.720606		0.082424		1.012821
0.723030		0.082424		0.981600
0.725455		0.082424		0.951398
0.727879		0.082424		0.922182
0.730303		0.082424		0.893917
0.732727		0.082424		0.866570
0.735152		0.082424		0.840112
0.737576		0.082424		0.814511
0.740000		0.082424		0.789739
0.742424		0.082424		0.765766
0.744848		0.082424		0.742567
0.747273		0.082424		0.720116
0.749697		0.082424		0.698386
0.752121		0.082424		0.677353
0.754545		0.082424		0.656995
0.756970		0.082424		0.637288
0.759394		0.082424		0.618211
0.761818		0.082424		0.599741
0.764242		0.082424		0.581860
0.766667		0.082424		0.564548
0.769091		0.082424		0.547785
0.771515		0.082424		0.531553
0.773939		0.082424		0.515834
0.776364		0.082424		0.500612
0.778788		0.082424		0.485869
0.781212		0.082424		0.471590
0.783636		0.082424		0.457760
0.786061		0.082424		0.444364
0.788485		0.082424		0.431387
0.790909		0.082424		0.418816
0.793333		0.082424		0.406637
0.795758		0.082424		0.394838
0.798182		0.082424		0.383405
0.800606		0.082424		0.372327
0.803030		0.082424		0.361592
0.805455		0.082424		0.351190
0.807879		0.082424		0.341108
0.810303		0.082424		0.331338
0.812727		0.082424		0.321867
0.815152		0.082424		0.312688
0.817576		0.082424		0.303790
0.820000		0.082424		0.295165
0.580000		0.109899		6.894258
0.582424		0.109899		6.658115
0.584848		0.109899		6.430498
0.587273		0.109899		6.211082
0.589697		0.109899		5.999554
0.592121		0.109899		5.795614
0.594545		0.109899		5.598976
0.596970		0.109899		5.409363
0.599394		0.109899		5.226511
0.601818		0.109899		5.050165
0.604242		0.109899		4.880082
0.606667		0.109899		4.716027
0.609091		0.109899		4.557776
0.611515		0.109899		4.405112
0.613939		0.109899		4.257827
0.616364		0.109899		4.115723
0.618788		0.109899		3.978608
0.621212		0.109899		3.846298
0.623636		0.109899		3.718617
0.626061		0.109899		3.595393
0.628485		0.109899		3.476464
0.630909		0.109899		3.361673
0.633333		0.109899		3.250869
0.635758		0.109899		3.143906
0.638182		0.109899		3.040645
0.640606		0.109899		2.940952
0.643030		0.109899		2.844698
0.645455		0.109899		2.751758
0.647879		0.109899		2.662013
0.650303		0.109899		2.575348
0.652727		0.109899		2.491652
0.655152		0.109899		2.410819
0.657576		0.109899		2.332747
0.660000		0.109899		2.257336
0.662424		0.109899		2.184492
0.664848		0.109899		2.114123
0.667273		0.109899		2.046142
0.669697		0.109899		1.980464
0.672121		0.109899		1.917007
0.674545		0.109899		1.855692
0.676970		0.109899		1.796445
0.679394		0.109899		1.739192
0.681818		0.109899		1.683863
0.684242		0.109899		1.630391
0.686667		0.109899		1.578709
0.689091		0.109899		1.528757
0.691515		0.109899		1.480473
0.693939		0.109899		1.433799
0.696364		0.109899		1.388678
0.698788		0.109899		1.345058
0.701212		0.109899		1.302885
0.703636		0.109899		1.262110
0.706061		0.109899		1.222683
0.708485		0.109899		1.184560
0.710909		0.109899		1.147693
0.713333		0.109899		1.112041
0.715758		0.109899		1.077560
0.718182		0.109899		1.044212
0.720606		0.109899		1.011957
0.723030		0.109899		0.980757
0.725455		0.109899		0.950577
0.727879		0.109899		0.921381
0.730303		0.109899		0.893137
0.732727		0.109899		0.865810
0.735152		0.109899		0.839371
0.737576		0.109899		0.813790
0.740000		0.109899		0.789036
0.742424		0.109899		0.765081
0.744848		0.109899		0.741900
0.747273		0.109899		0.719466
0.749697		0.109899		0.697752
0.752121		0.109899		0.676736
0.754545		0.109899		0.656394
0.756970		0.109899		0.636703
0.759394		0.109899		0.617640
0.761818		0.109899		0.599186
0.764242		0.109899		0.581320
0.766667		0.109899		0.564021
0.769091		0.109899		0.547272
0.771515		0.109899		0.531053
0.773939		0.109899		0.515348
0.776364		0.109899		0.500138
0.778788		0.109899		0.485408
0.781212		0.109899		0.471141
0.783636		0.109899		0.457323
0.786061		0.109899		0.443938
0.788485		0.109899		0.430973
0.790909		0.109899		0.418413
0.793333		0.109899		0.406244
0.795758		0.109899		0.394455
0.798182		0.109899		0.383032
0.800606		0.109899		0.371964
0.803030		0.109899		0.361239
0.805455		0.109899		0.350846
0.807879		0.109899		0.340774
0.810303		0.109899		0.331012
0.812727		0.109899		0.321550
0.815152		0.109899		0.312379
0.817576		0.109899		0.303490
0.820000		0.109899		0.294872
0.580000		0.137374		6.890083
0.582424		0.137374		6.654019
0.584848		0.137374		6.426480
0.587273		0.137374		6.207141
0.589697		0.137374		5.995689
0.592121		0.137374		5.791825
0.594545		0.137374		5.595261
0.596970		0.137374		5.405722
0.599394		0.137374		5.222942
0.601818		0.137374		5.046668
0.604242		0.137374		4.876656
0.606667		0.137374		4.712671
0.609091		0.137374		4.554489
0.611515		0.137374		4.401892
0.613939		0.137374		4.254675
0.616364		0.137374		4.112637
0.618788		0.137374		3.975588
0.621212		0.137374		3.843342
0.623636		0.137374		3.715724
0.626061		0.137374		3.592562
0.628485		0.137374		3.473695
0.630909		0.137374		3.358964
0.633333		0.137374		3.248219
0.635758		0.137374		3.141315
0.638182		0.137374		3.038112
0.640606		0.137374		2.938476
0.643030		0.137374		2.842277
0.645455		0.137374		2.749391
0.647879		0.137374		2.659700
0.650303		0.137374		2.573088
0.652727		0.137374		2.489444
0.655152		0.137374		2.408661
0.657576		0.137374		2.330639
0.660000		0.137374		2.255277
0.662424		0.137374		2.182481
0.664848		0.137374		2.112159
0.667273		0.137374		2.044224
0.669697		0.137374		1.978591
0.672121		0.137374		1.915178
0.674545		0.137374		1.853908
0.676970		0.137374		1.794703
0.679394		0.137374		1.737492
0.681818		0.137374		1.682204
0.684242		0.137374		1.628771
0.686667		0.137374		1.577129
0.689091		0.137374		1.527216
0.691515		0.137374		1.478969
0.693939		0.137374		1.432332
0.696364		0.137374		1.387247
0.698788		0.137374		1.343662
0.701212		0.137374		1.301524
0.703636		0.137374		1.260782
0.706061		0.137374		1.221389
0.708485		0.137374		1.183297
0.710909		0.137374		1.146463
0.713333		0.137374		1.110841
0.715758		0.137374		1.076391
0.718182		0.137374		1.043072
0.720606		0.137374		1.010846
0.723030		0.137374		0.979674
0.725455		0.137374		0.949521
0.727879		0.137374		0.920353
0.730303		0.137374		0.892134
0.732727		0.137374		0.864833
0.735152		0.137374		0.838419
0.737576		0.137374		0.812862
0.740000		0.137374		0.788132
0.742424		0.137374		0.764201
0.744848		0.137374		0.741042
0.747273		0.137374		0.718630
0.749697		0.137374		0.696938
0.752121		0.137374		0.675944
0.754545		0.137374		0.655622
0.756970		0.137374		0.635950
0.759394		0.137374		0.616908
0.761818		0.137374		0.598473
0.764242		0.137374		0.580625
0.766667		0.137374		0.563345
0.769091		0.137374		0.546613
0.771515		0.137374		0.530411
0.773939		0.137374		0.514723
0.776364		0.137374		0.499529
0.778788		0.137374		0.484815
0.781212		0.137374		0.470564
0.783636		0.137374		0.456761
0.786061		0.137374		0.443391
0.788485		0.137374		0.430440
0.790909		0.137374		0.417894
0.793333		0.137374		0.405739
0.795758		0.137374		0.393963
0.798182		0.137374		0.382554
0.800606		0.137374		0.371498
0.803030		0.137374		0.360786
0.805455		0.137374		0.350404
0.807879		0.137374		0.340344
0.810303		0.137374		0.330593
0.812727		0.137374		0.321143
0.815152		0.137374		0.311983
0.817576		0.137374		0.303104
0.820000		0.137374		0.294496
0.580000		0.164848		6.884969
0.582424		0.164848		6.649001
0.584848		0.164848		6.421558
0.587273		0.164848		6.202313
0.589697		0.164848		5.990955
0.592121		0.164848		5.787183
0.594545		0.164848		5.590711
0.596970		0.164848		5.401262
0.599394		0.164848		5.218572
0.601818		0.164848		5.042386
0.604242		0.164848		4.872461
0.606667		0.164848		4.708562
0.609091		0.164848		4.550464
0.611515		0.164848		4.397951
0.613939		0.164848		4.250816
0.616364		0.164848		4.108860
0.618788		0.164848		3.971890
0.621212		0.164848		3.839723
0.623636		0.164848		3.712183
0.626061		0.164848		3.589098
0.628485		0.164848		3.470305
0.630909		0.164848		3.355649
0.633333		0.164848		3.244977
0.635758		0.164848		3.138144
0.638182		0.164848		3.035012
0.640606		0.164848		2.935445
0.643030		0.164848		2.839314
0.645455		0.164848		2.746496
0.647879		0.164848		2.656870
0.650303		0.164848		2.570322
0.652727		0.164848		2.486741
0.655152		0.164848		2.406021
0.657576		0.164848		2.328060
0.660000		0.164848		2.252758
0.662424		0.164848		2.180020
0.664848		0.164848		2.109757
0.667273		0.164848		2.041878
0.669697		0.164848		1.976301
0.672121		0.164848		1.912942
0.674545		0.164848		1.851725
0.676970		0.164848		1.792573
0.679394		0.164848		1.735412
0.681818		0.164848		1.680175
0.684242		0.164848		1.626791
0.686667		0.164848		1.575198
0.689091		0.164848		1.525331
0.691515		0.164848		1.477130
0.693939		0.164848		1.430538
0.696364		0.164848		1.385498
0.698788		0.164848		1.341956
0.701212		0.164848		1.299860
0.703636		0.164848		1.259159
0.706061		0.164848		1.219807
0.708485		0.164848		1.181755
0.710909		0.164848		1.144958
0.713333		0.164848		1.109375
0.715758		0.164848		1.074961
0.718182		0.164848		1.041679
0.720606		0.164848		1.009488
0.723030		0.164848		0.978350
0.725455		0.164848		0.948231
0.727879		0.164848		0.919095
0.730303		0.164848		0.890909
0.732727		0.164848		0.863640
0.735152		0.164848		0.837256
0.737576		0.164848		0.811729
0.740000		0.164848		0.787028
0.742424		0.164848		0.763125
0.744848		0.164848		0.739994
0.747273		0.164848		0.717609
0.749697		0.164848		0.695944
0.752121		0.164848		0.674975
0.754545		0.164848		0.654678
0.756970		0.164848		0.635031
0.759394		0.164848		0.616013
0.761818		0.164848		0.597601
0.764242		0.164848		0.579776
0.766667		0.164848		0.562518
0.769091		0.164848		0.545808
0.771515		0.164848		0.529627
0.773939		0.164848		0.513959
0.776364		0.164848		0.498786
0.778788		0.164848		0.484091
0.781212		0.164848		0.469860
0.783636		0.164848		0.456075
0.786061		0.164848		0.442723
0.788485		0.164848		0.429790
0.790909		0.164848		0.417261
0.793333		0.164848		0.405123
0.795758		0.164848		0.393363
0.798182		0.164848		0.381969
0.800606		0.164848		0.370929
0.803030		0.164848		0.360232
0.805455		0.164848		0.349865
0.807879		0.164848		0.339819
0.810303		0.164848		0.330082
0.812727		0.164848		0.320645
0.815152		0.164848		0.311499
0.817576		0.164848		0.302632
0.820000		0.164848		0.294037
0.580000		0.192323		6.878907
0.582424		0.192323		6.643054
0.584848		0.192323		6.415725
0.587273		0.192323		6.196592
0.589697		0.192323		5.985345
0.592121		0.192323		5.781684
0.594545		0.192323		5.585320
0.596970		0.192323		5.395979
0.599394		0.192323		5.213394
0.601818		0.192323		5.037313
0.604242		0.192323		4.867491
0.606667		0.192323		4.703694
0.609091		0.192323		4.545697
0.611515		0.192323		4.393284
0.613939		0.192323		4.246247
0.616364		0.192323		4.104387
0.618788		0.192323		3.967512
0.621212		0.192323		3.835439
0.623636		0.192323		3.707990
0.626061		0.192323		3.584996
0.628485		0.192323		3.466293
0.630909		0.192323		3.351724
0.633333		0.192323		3.241139
0.635758		0.192323		3.134391
0.638182		0.192323		3.031342
0.640606		0.192323		2.931857
0.643030		0.192323		2.835808
0.645455		0.192323		2.743069
0.647879		0.192323		2.653521
0.650303		0.192323		2.567050
0.652727		0.192323		2.483544
0.655152		0.192323		2.402898
0.657576		0.192323		2.325009
0.660000		0.192323		2.249778
0.662424		0.192323		2.177110
0.664848		0.192323		2.106915
0.667273		0.192323		2.039104
0.669697		0.192323		1.973592
0.672121		0.192323		1.910298
0.674545		0.192323		1.849144
0.676970		0.192323		1.790053
0.679394		0.192323		1.732954
0.681818		0.192323		1.677775
0.684242		0.192323		1.624450
0.686667		0.192323		1.572913
0.689091		0.192323		1.523102
0.691515		0.192323		1.474956
0.693939		0.192323		1.428417
0.696364		0.192323		1.383430
0.698788		0.192323		1.339939
0.701212		0.192323		1.297893
0.703636		0.192323		1.257241
0.706061		0.192323		1.217936
0.708485		0.192323		1.179931
0.710909		0.192323		1.143180
0.713333		0.192323		1.107641
0.715758		0.192323		1.073272
0.718182		0.192323		1.040032
0.720606		0.192323		1.007882
0.723030		0.192323		0.976786
0.725455		0.192323		0.946707
0.727879		0.192323		0.917610
0.730303		0.192323		0.889461
0.732727		0.192323		0.862229
0.735152		0.192323		0.835882
0.737576		0.192323		0.810389
0.740000		0.192323		0.785723
0.742424		0.192323		0.761854
0.744848		0.192323		0.738756
0.747273		0.192323		0.716403
0.749697		0.192323		0.694769
0.752121		0.192323		0.673831
0.754545		0.192323		0.653564
0.756970		0.192323		0.633946
0.759394		0.192323		0.614956
0.761818		0.192323		0.596571
0.764242		0.192323		0.578773
0.766667		0.192323		0.561541
0.769091		0.192323		0.544857
0.771515		0.192323		0.528702
0.773939		0.192323		0.513058
0.776364		0.192323		0.497908
0.778788		0.192323		0.483237
0.781212		0.192323		0.469027
0.783636		0.192323		0.455265
0.786061		0.192323		0.441934
0.788485		0.192323		0.429022
0.790909		0.192323		0.416513
0.793333		0.192323		0.404395
0.795758		0.192323		0.392654
0.798182		0.192323		0.381279
0.800606		0.192323		0.370258
0.803030		0.192323		0.359578
0.805455		0.192323		0.349229
0.807879		0.192323		0.339199
0.810303		0.192323		0.329479
0.812727		0.192323		0.320058
0.815152		0.192323		0.310927
0.817576		0.192323		0.302076
0.820000		0.192323		0.293496
0.580000		0.219798		6.871890
0.582424		0.219798		6.636171
0.584848		0.219798		6.408973
0.587273		0.219798		6.189971
0.589697		0.219798		5.978853
0.592121		0.219798		5.775319
0.594545		0.219798		5.579082
0.596970		0.219798		5.389865
0.599394		0.219798		5.207404
0.601818		0.219798		5.031445
0.604242		0.219798		4.861743
0.606667		0.219798		4.698064
0.609091		0.219798		4.540184
0.611515		0.219798		4.387886
0.613939		0.219798		4.240962
0.616364		0.219798		4.099214
0.618788		0.219798		3.962449
0.621212		0.219798		3.830485
0.623636		0.219798		3.703143
0.626061		0.219798		3.580254
0.628485		0.219798		3.461655
0.630909		0.219798		3.347188
0.633333		0.219798		3.236703
0.635758		0.219798		3.130054
0.638182		0.219798		3.027101
0.640606		0.219798		2.927712
0.643030		0.219798		2.831755
0.645455		0.219798		2.739108
0.647879		0.219798		2.649651
0.650303		0.219798		2.563268
0.652727		0.219798		2.479850
0.655152		0.219798		2.399289
0.657576		0.219798		2.321484
0.660000		0.219798		2.246335
0.662424		0.219798		2.173749
0.664848		0.219798		2.103632
0.667273		0.219798		2.035899
0.669697		0.219798		1.970463
0.672121		0.219798		1.907244
0.674545		0.219798		1.846163
0.676970		0.219798		1.787144
0.679394		0.219798		1.730114
0.681818		0.219798		1.675005
0.684242		0.219798		1.621747
0.686667		0.219798		1.570276
0.689091		0.219798		1.520529
0.691515		0.219798		1.472447
0.693939		0.219798		1.425970
0.696364		0.219798		1.381042
0.698788		0.219798		1.337610
0.701212		0.219798		1.295622
0.703636		0.219798		1.255027
0.706061		0.219798		1.215778
0.708485		0.219798		1.177827
0.710909		0.219798		1.141129
0.713333		0.219798		1.105641
0.715758		0.219798		1.071322
0.718182		0.219798		1.038132
0.720606		0.219798		1.006031
0.723030		0.219798		0.974981
0.725455		0.219798		0.944948
0.727879		0.219798		0.915896
0.730303		0.219798		0.887791
0.732727		0.219798		0.860602
0.735152		0.219798		0.834296
0.737576		0.219798		0.808845
0.740000		0.219798		0.784218
0.742424		0.219798		0.760388
0.744848		0.219798		0.737328
0.747273		0.219798		0.715012
0.749697		0.219798		0.693414
0.752121		0.219798		0.672511
0.754545		0.219798		0.652278
0.756970		0.219798		0.632694
0.759394		0.219798		0.613737
0.761818		0.219798		0.595384
0.764242		0.219798		0.577617
0.766667		0.219798		0.560416
0.769091		0.219798		0.543761
0.771515		0.219798		0.527634
0.773939		0.219798		0.512018
0.776364		0.219798		0.496896
0.778788		0.219798		0.482251
0.781212		0.219798		0.468068
0.783636		0.219798		0.454331
0.786061		0.219798		0.441025
0.788485		0.219798		0.428136
0.790909		0.219798		0.415651
0.793333		0.219798		0.403556
0.795758		0.219798		0.391837
0.798182		0.219798		0.380484
0.800606		0.219798		0.369484
0.803030		0.219798		0.358824
0.805455		0.219798		0.348495
0.807879		0.219798		0.338485
0.810303		0.219798		0.328784
0.812727		0.219798		0.319381
0.815152		0.219798		0.310268
0.817576		0.219798		0.301434
0.820000		0.219798		0.292871
0.580000		0.247273		6.863908
0.582424		0.247273		6.628341
0.584848		0.247273		6.401294
0.587273		0.247273		6.182441
0.589697		0.247273		5.971471
0.592121		0.247273		5.768083
0.594545		0.247273		5.571989
0.596970		0.247273		5.382915
0.599394		0.247273		5.200594
0.601818		0.247273		5.024774
0.604242		0.247273		4.855209
0.606667		0.247273		4.691665
0.609091		0.247273		4.533918
0.611515		0.247273		4.381751
0.613939		0.247273		4.234957
0.616364		0.247273		4.093336
0.618788		0.247273		3.956697
0.621212		0.247273		3.824856
0.623636		0.247273		3.697636
0.626061		0.247273		3.574867
0.628485		0.247273		3.456386
0.630909		0.247273		3.342035
0.633333		0.247273		3.231664
0.635758		0.247273		3.125128
0.638182		0.247273		3.022286
0.640606		0.247273		2.923005
0.643030		0.247273		2.827155
0.645455		0.247273		2.734613
