100
100
T [fm^-1]		muB [fm^-1]		c0_df14 [fm^4]
0.621212		0.576970		-6.759036
0.623636		0.576970		-6.521131
0.626061		0.576970		-6.292444
0.628485		0.576970		-6.072584
0.630909		0.576970		-5.861179
0.633333		0.576970		-5.657873
0.635758		0.576970		-5.462329
0.638182		0.576970		-5.274221
0.640606		0.576970		-5.093241
0.643030		0.576970		-4.919094
0.645455		0.576970		-4.751499
0.647879		0.576970		-4.590186
0.650303		0.576970		-4.434898
0.652727		0.576970		-4.285389
0.655152		0.576970		-4.141426
0.657576		0.576970		-4.002782
0.660000		0.576970		-3.869244
0.662424		0.576970		-3.740606
0.664848		0.576970		-3.616672
0.667273		0.576970		-3.497255
0.669697		0.576970		-3.382175
0.672121		0.576970		-3.271260
0.674545		0.576970		-3.164345
0.676970		0.576970		-3.061274
0.679394		0.576970		-2.961895
0.681818		0.576970		-2.866064
0.684242		0.576970		-2.773643
0.686667		0.576970		-2.684500
0.689091		0.576970		-2.598508
0.691515		0.576970		-2.515546
0.693939		0.576970		-2.435497
0.696364		0.576970		-2.358250
0.698788		0.576970		-2.283697
0.701212		0.576970		-2.211737
0.703636		0.576970		-2.142271
0.706061		0.576970		-2.075205
0.708485		0.576970		-2.010448
0.710909		0.576970		-1.947915
0.713333		0.576970		-1.887521
0.715758		0.576970		-1.829187
0.718182		0.576970		-1.772837
0.720606		0.576970		-1.718397
0.723030		0.576970		-1.665796
0.725455		0.576970		-1.614967
0.727879		0.576970		-1.565845
0.730303		0.576970		-1.518368
0.732727		0.576970		-1.472475
0.735152		0.576970		-1.428108
0.737576		0.576970		-1.385214
0.740000		0.576970		-1.343737
0.742424		0.576970		-1.303628
0.744848		0.576970		-1.264838
0.747273		0.576970		-1.227318
0.749697		0.576970		-1.191024
0.752121		0.576970		-1.155913
0.754545		0.576970		-1.121942
0.756970		0.576970		-1.089070
0.759394		0.576970		-1.057260
0.761818		0.576970		-1.026474
0.764242		0.576970		-0.996676
0.766667		0.576970		-0.967831
0.769091		0.576970		-0.939906
0.771515		0.576970		-0.912870
0.773939		0.576970		-0.886692
0.776364		0.576970		-0.861341
0.778788		0.576970		-0.836790
0.781212		0.576970		-0.813011
0.783636		0.576970		-0.789978
0.786061		0.576970		-0.767665
0.788485		0.576970		-0.746047
0.790909		0.576970		-0.725102
0.793333		0.576970		-0.704805
0.795758		0.576970		-0.685137
0.798182		0.576970		-0.666074
0.800606		0.576970		-0.647597
0.803030		0.576970		-0.629687
0.805455		0.576970		-0.612324
0.807879		0.576970		-0.595491
0.810303		0.576970		-0.579169
0.812727		0.576970		-0.563341
0.815152		0.576970		-0.547992
0.817576		0.576970		-0.533106
0.820000		0.576970		-0.518667
0.580000		0.604444		-12.705118
0.582424		0.604444		-12.227191
0.584848		0.604444		-11.769066
0.587273		0.604444		-11.329848
0.589697		0.604444		-10.908683
0.592121		0.604444		-10.504760
0.594545		0.604444		-10.117307
0.596970		0.604444		-9.745590
0.599394		0.604444		-9.388910
0.601818		0.604444		-9.046603
0.604242		0.604444		-8.718036
0.606667		0.604444		-8.402606
0.609091		0.604444		-8.099739
0.611515		0.604444		-7.808889
0.613939		0.604444		-7.529534
0.616364		0.604444		-7.261179
0.618788		0.604444		-7.003349
0.621212		0.604444		-6.755595
0.623636		0.604444		-6.517486
0.626061		0.604444		-6.288611
0.628485		0.604444		-6.068581
0.630909		0.604444		-5.857021
0.633333		0.604444		-5.653576
0.635758		0.604444		-5.457906
0.638182		0.604444		-5.269686
0.640606		0.604444		-5.088607
0.643030		0.604444		-4.914372
0.645455		0.604444		-4.746701
0.647879		0.604444		-4.585322
0.650303		0.604444		-4.429978
0.652727		0.604444		-4.280423
0.655152		0.604444		-4.136421
0.657576		0.604444		-3.997748
0.660000		0.604444		-3.864187
0.662424		0.604444		-3.735535
0.664848		0.604444		-3.611593
0.667273		0.604444		-3.492174
0.669697		0.604444		-3.377098
0.672121		0.604444		-3.266192
0.674545		0.604444		-3.159292
0.676970		0.604444		-3.056239
0.679394		0.604444		-2.956884
0.681818		0.604444		-2.861081
0.684242		0.604444		-2.768692
0.686667		0.604444		-2.679584
0.689091		0.604444		-2.593630
0.691515		0.604444		-2.510708
0.693939		0.604444		-2.430703
0.696364		0.604444		-2.353502
0.698788		0.604444		-2.278997
0.701212		0.604444		-2.207088
0.703636		0.604444		-2.137674
0.706061		0.604444		-2.070661
0.708485		0.604444		-2.005960
0.710909		0.604444		-1.943483
0.713333		0.604444		-1.883147
0.715758		0.604444		-1.824872
0.718182		0.604444		-1.768581
0.720606		0.604444		-1.714201
0.723030		0.604444		-1.661661
0.725455		0.604444		-1.610893
0.727879		0.604444		-1.561833
0.730303		0.604444		-1.514417
0.732727		0.604444		-1.468586
0.735152		0.604444		-1.424282
0.737576		0.604444		-1.381450
0.740000		0.604444		-1.340036
0.742424		0.604444		-1.299989
0.744848		0.604444		-1.261260
0.747273		0.604444		-1.223802
0.749697		0.604444		-1.187570
0.752121		0.604444		-1.152520
0.754545		0.604444		-1.118609
0.756970		0.604444		-1.085798
0.759394		0.604444		-1.054047
0.761818		0.604444		-1.023320
0.764242		0.604444		-0.993581
0.766667		0.604444		-0.964794
0.769091		0.604444		-0.936927
0.771515		0.604444		-0.909948
0.773939		0.604444		-0.883826
0.776364		0.604444		-0.858531
0.778788		0.604444		-0.834035
0.781212		0.604444		-0.810310
0.783636		0.604444		-0.787330
0.786061		0.604444		-0.765070
0.788485		0.604444		-0.743504
0.790909		0.604444		-0.722610
0.793333		0.604444		-0.702364
0.795758		0.604444		-0.682745
0.798182		0.604444		-0.663731
0.800606		0.604444		-0.645302
0.803030		0.604444		-0.627439
0.805455		0.604444		-0.610123
0.807879		0.604444		-0.593335
0.810303		0.604444		-0.577058
0.812727		0.604444		-0.561275
0.815152		0.604444		-0.545970
0.817576		0.604444		-0.531126
0.820000		0.604444		-0.516729
0.580000		0.631919		-12.706310
0.582424		0.631919		-12.227785
0.584848		0.631919		-11.769100
0.587273		0.631919		-11.329357
0.589697		0.631919		-10.907702
0.592121		0.631919		-10.503321
0.594545		0.631919		-10.115441
0.596970		0.631919		-9.743327
0.599394		0.631919		-9.386279
0.601818		0.631919		-9.043630
0.604242		0.631919		-8.714747
0.606667		0.631919		-8.399025
0.609091		0.631919		-8.095889
0.611515		0.631919		-7.804791
0.613939		0.631919		-7.525210
0.616364		0.631919		-7.256647
0.618788		0.631919		-6.998629
0.621212		0.631919		-6.750704
0.623636		0.631919		-6.512441
0.626061		0.631919		-6.283428
0.628485		0.631919		-6.063274
0.630909		0.631919		-5.851605
0.633333		0.631919		-5.648064
0.635758		0.631919		-5.452310
0.638182		0.631919		-5.264018
0.640606		0.631919		-5.082878
0.643030		0.631919		-4.908593
0.645455		0.631919		-4.740881
0.647879		0.631919		-4.579470
0.650303		0.631919		-4.424104
0.652727		0.631919		-4.274534
0.655152		0.631919		-4.130525
0.657576		0.631919		-3.991851
0.660000		0.631919		-3.858297
0.662424		0.631919		-3.729657
0.664848		0.631919		-3.605734
0.667273		0.631919		-3.486339
0.669697		0.631919		-3.371291
0.672121		0.631919		-3.260418
0.674545		0.631919		-3.153555
0.676970		0.631919		-3.050544
0.679394		0.631919		-2.951234
0.681818		0.631919		-2.855479
0.684242		0.631919		-2.763141
0.686667		0.631919		-2.674087
0.689091		0.631919		-2.588189
0.691515		0.631919		-2.505327
0.693939		0.631919		-2.425382
0.696364		0.631919		-2.348243
0.698788		0.631919		-2.273804
0.701212		0.631919		-2.201959
0.703636		0.631919		-2.132613
0.706061		0.631919		-2.065668
0.708485		0.631919		-2.001036
0.710909		0.631919		-1.938629
0.713333		0.631919		-1.878364
0.715758		0.631919		-1.820160
0.718182		0.631919		-1.763940
0.720606		0.631919		-1.709632
0.723030		0.631919		-1.657165
0.725455		0.631919		-1.606469
0.727879		0.631919		-1.557481
0.730303		0.631919		-1.510138
0.732727		0.631919		-1.464379
0.735152		0.631919		-1.420147
0.737576		0.631919		-1.377386
0.740000		0.631919		-1.336043
0.742424		0.631919		-1.296067
0.744848		0.631919		-1.257409
0.747273		0.631919		-1.220021
0.749697		0.631919		-1.183858
0.752121		0.631919		-1.148876
0.754545		0.631919		-1.115033
0.756970		0.631919		-1.082290
0.759394		0.631919		-1.050606
0.761818		0.631919		-1.019945
0.764242		0.631919		-0.990270
0.766667		0.631919		-0.961548
0.769091		0.631919		-0.933745
0.771515		0.631919		-0.906829
0.773939		0.631919		-0.880768
0.776364		0.631919		-0.855534
0.778788		0.631919		-0.831098
0.781212		0.631919		-0.807433
0.783636		0.631919		-0.784511
0.786061		0.631919		-0.762308
0.788485		0.631919		-0.740800
0.790909		0.631919		-0.719961
0.793333		0.631919		-0.699770
0.795758		0.631919		-0.680205
0.798182		0.631919		-0.661244
0.800606		0.631919		-0.642868
0.803030		0.631919		-0.625056
0.805455		0.631919		-0.607790
0.807879		0.631919		-0.591052
0.810303		0.631919		-0.574823
0.812727		0.631919		-0.559088
0.815152		0.631919		-0.543829
0.817576		0.631919		-0.529032
0.820000		0.631919		-0.514680
0.580000		0.659394		-12.704555
0.582424		0.659394		-12.225542
0.584848		0.659394		-11.766403
0.587273		0.659394		-11.326238
0.589697		0.659394		-10.904190
0.592121		0.659394		-10.499445
0.594545		0.659394		-10.111229
0.596970		0.659394		-9.738805
0.599394		0.659394		-9.381471
0.601818		0.659394		-9.038561
0.604242		0.659394		-8.709437
0.606667		0.659394		-8.393497
0.609091		0.659394		-8.090162
0.611515		0.659394		-7.798885
0.613939		0.659394		-7.519142
0.616364		0.659394		-7.250435
0.618788		0.659394		-6.992289
0.621212		0.659394		-6.744251
0.623636		0.659394		-6.505889
0.626061		0.659394		-6.276792
0.628485		0.659394		-6.056566
0.630909		0.659394		-5.844836
0.633333		0.659394		-5.641246
0.635758		0.659394		-5.445454
0.638182		0.659394		-5.257134
0.640606		0.659394		-5.075975
0.643030		0.659394		-4.901681
0.645455		0.659394		-4.733967
0.647879		0.659394		-4.572563
0.650303		0.659394		-4.417209
0.652727		0.659394		-4.267659
0.655152		0.659394		-4.123677
0.657576		0.659394		-3.985035
0.660000		0.659394		-3.851519
0.662424		0.659394		-3.722922
0.664848		0.659394		-3.599045
0.667273		0.659394		-3.479701
0.669697		0.659394		-3.364709
0.672121		0.659394		-3.253895
0.674545		0.659394		-3.147095
0.676970		0.659394		-3.044149
0.679394		0.659394		-2.944906
0.681818		0.659394		-2.849222
0.684242		0.659394		-2.756957
0.686667		0.659394		-2.667977
0.689091		0.659394		-2.582156
0.691515		0.659394		-2.499372
0.693939		0.659394		-2.419506
0.696364		0.659394		-2.342448
0.698788		0.659394		-2.268090
0.701212		0.659394		-2.196328
0.703636		0.659394		-2.127064
0.706061		0.659394		-2.060204
0.708485		0.659394		-1.995656
0.710909		0.659394		-1.933333
0.713333		0.659394		-1.873152
0.715758		0.659394		-1.815033
0.718182		0.659394		-1.758898
0.720606		0.659394		-1.704675
0.723030		0.659394		-1.652291
0.725455		0.659394		-1.601680
0.727879		0.659394		-1.552776
0.730303		0.659394		-1.505515
0.732727		0.659394		-1.459839
0.735152		0.659394		-1.415689
0.737576		0.659394		-1.373010
0.740000		0.659394		-1.331748
0.742424		0.659394		-1.291852
0.744848		0.659394		-1.253273
0.747273		0.659394		-1.215963
0.749697		0.659394		-1.179878
0.752121		0.659394		-1.144973
0.754545		0.659394		-1.111206
0.756970		0.659394		-1.078537
0.759394		0.659394		-1.046928
0.761818		0.659394		-1.016340
0.764242		0.659394		-0.986737
0.766667		0.659394		-0.958086
0.769091		0.659394		-0.930353
0.771515		0.659394		-0.903506
0.773939		0.659394		-0.877513
0.776364		0.659394		-0.852346
0.778788		0.659394		-0.827976
0.781212		0.659394		-0.804375
0.783636		0.659394		-0.781518
0.786061		0.659394		-0.759377
0.788485		0.659394		-0.737930
0.790909		0.659394		-0.717152
0.793333		0.659394		-0.697021
0.795758		0.659394		-0.677514
0.798182		0.659394		-0.658611
0.800606		0.659394		-0.640291
0.803030		0.659394		-0.622534
0.805455		0.659394		-0.605323
0.807879		0.659394		-0.588638
0.810303		0.659394		-0.572462
0.812727		0.659394		-0.556778
0.815152		0.659394		-0.541569
0.817576		0.659394		-0.526821
0.820000		0.659394		-0.512518
0.580000		0.686869		-12.699630
0.582424		0.686869		-12.220250
0.584848		0.686869		-11.760772
0.587273		0.686869		-11.320294
0.589697		0.686869		-10.897960
0.592121		0.686869		-10.492953
0.594545		0.686869		-10.104498
0.596970		0.686869		-9.731857
0.599394		0.686869		-9.374328
0.601818		0.686869		-9.031241
0.604242		0.686869		-8.701961
0.606667		0.686869		-8.385882
0.609091		0.686869		-8.082425
0.611515		0.686869		-7.791042
0.613939		0.686869		-7.511209
0.616364		0.686869		-7.242425
0.618788		0.686869		-6.984216
0.621212		0.686869		-6.736128
0.623636		0.686869		-6.497727
0.626061		0.686869		-6.268602
0.628485		0.686869		-6.048360
0.630909		0.686869		-5.836624
0.633333		0.686869		-5.633036
0.635758		0.686869		-5.437256
0.638182		0.686869		-5.248955
0.640606		0.686869		-5.067823
0.643030		0.686869		-4.893563
0.645455		0.686869		-4.725890
0.647879		0.686869		-4.564532
0.650303		0.686869		-4.409231
0.652727		0.686869		-4.259739
0.655152		0.686869		-4.115819
0.657576		0.686869		-3.977245
0.660000		0.686869		-3.843800
0.662424		0.686869		-3.715277
0.664848		0.686869		-3.591479
0.667273		0.686869		-3.472217
0.669697		0.686869		-3.357308
0.672121		0.686869		-3.246581
0.674545		0.686869		-3.139870
0.676970		0.686869		-3.037015
0.679394		0.686869		-2.937865
0.681818		0.686869		-2.842275
0.684242		0.686869		-2.750106
0.686667		0.686869		-2.661223
0.689091		0.686869		-2.575500
0.691515		0.686869		-2.492814
0.693939		0.686869		-2.413048
0.696364		0.686869		-2.336090
0.698788		0.686869		-2.261831
0.701212		0.686869		-2.190170
0.703636		0.686869		-2.121007
0.706061		0.686869		-2.054246
0.708485		0.686869		-1.989799
0.710909		0.686869		-1.927576
0.713333		0.686869		-1.867494
0.715758		0.686869		-1.809474
0.718182		0.686869		-1.753438
0.720606		0.686869		-1.699313
0.723030		0.686869		-1.647026
0.725455		0.686869		-1.596511
0.727879		0.686869		-1.547703
0.730303		0.686869		-1.500537
0.732727		0.686869		-1.454955
0.735152		0.686869		-1.410898
0.737576		0.686869		-1.368310
0.740000		0.686869		-1.327139
0.742424		0.686869		-1.287333
0.744848		0.686869		-1.248843
0.747273		0.686869		-1.211621
0.749697		0.686869		-1.175622
0.752121		0.686869		-1.140803
0.754545		0.686869		-1.107120
0.756970		0.686869		-1.074534
0.759394		0.686869		-1.043006
0.761818		0.686869		-1.012499
0.764242		0.686869		-0.982976
0.766667		0.686869		-0.954402
0.769091		0.686869		-0.926746
0.771515		0.686869		-0.899974
0.773939		0.686869		-0.874056
0.776364		0.686869		-0.848962
0.778788		0.686869		-0.824664
0.781212		0.686869		-0.801133
0.783636		0.686869		-0.778345
0.786061		0.686869		-0.756273
0.788485		0.686869		-0.734892
0.790909		0.686869		-0.714180
0.793333		0.686869		-0.694113
0.795758		0.686869		-0.674669
0.798182		0.686869		-0.655828
0.800606		0.686869		-0.637569
0.803030		0.686869		-0.619872
0.805455		0.686869		-0.602719
0.807879		0.686869		-0.586091
0.810303		0.686869		-0.569971
0.812727		0.686869		-0.554342
0.815152		0.686869		-0.539187
0.817576		0.686869		-0.524492
0.820000		0.686869		-0.510240
0.580000		0.714343		-12.691326
0.582424		0.714343		-12.211706
0.584848		0.714343		-11.752011
0.587273		0.714343		-11.311339
0.589697		0.714343		-10.888832
0.592121		0.714343		-10.483672
0.594545		0.714343		-10.095083
0.596970		0.714343		-9.722326
0.599394		0.714343		-9.364697
0.601818		0.714343		-9.021527
0.604242		0.714343		-8.692180
0.606667		0.714343		-8.376047
0.609091		0.714343		-8.072550
0.611515		0.714343		-7.781140
0.613939		0.714343		-7.501291
0.616364		0.714343		-7.232504
0.618788		0.714343		-6.974302
0.621212		0.714343		-6.726230
0.623636		0.714343		-6.487856
0.626061		0.714343		-6.258766
0.628485		0.714343		-6.038567
0.630909		0.714343		-5.826882
0.633333		0.714343		-5.623352
0.635758		0.714343		-5.427635
0.638182		0.714343		-5.239405
0.640606		0.714343		-5.058350
0.643030		0.714343		-4.884171
0.645455		0.714343		-4.716583
0.647879		0.714343		-4.555316
0.650303		0.714343		-4.400110
0.652727		0.714343		-4.250716
0.655152		0.714343		-4.106897
0.657576		0.714343		-3.968427
0.660000		0.714343		-3.835089
0.662424		0.714343		-3.706676
0.664848		0.714343		-3.582990
0.667273		0.714343		-3.463841
0.669697		0.714343		-3.349047
0.672121		0.714343		-3.238437
0.674545		0.714343		-3.131843
0.676970		0.714343		-3.029107
0.679394		0.714343		-2.930076
0.681818		0.714343		-2.834606
0.684242		0.714343		-2.742557
0.686667		0.714343		-2.653795
0.689091		0.714343		-2.568192
0.691515		0.714343		-2.485627
0.693939		0.714343		-2.405982
0.696364		0.714343		-2.329143
0.698788		0.714343		-2.255005
0.701212		0.714343		-2.183463
0.703636		0.714343		-2.114418
0.706061		0.714343		-2.047776
0.708485		0.714343		-1.983445
0.710909		0.714343		-1.921338
0.713333		0.714343		-1.861372
0.715758		0.714343		-1.803466
0.718182		0.714343		-1.747544
0.720606		0.714343		-1.693530
0.723030		0.714343		-1.641355
0.725455		0.714343		-1.590950
0.727879		0.714343		-1.542249
0.730303		0.714343		-1.495191
0.732727		0.714343		-1.449714
0.735152		0.714343		-1.405762
0.737576		0.714343		-1.363277
0.740000		0.714343		-1.322208
0.742424		0.714343		-1.282502
0.744848		0.714343		-1.244110
0.747273		0.714343		-1.206986
0.749697		0.714343		-1.171083
0.752121		0.714343		-1.136357
0.754545		0.714343		-1.102768
0.756970		0.714343		-1.070273
0.759394		0.714343		-1.038835
0.761818		0.714343		-1.008415
0.764242		0.714343		-0.978979
0.766667		0.714343		-0.950491
0.769091		0.714343		-0.922918
0.771515		0.714343		-0.896229
0.773939		0.714343		-0.870391
0.776364		0.714343		-0.845377
0.778788		0.714343		-0.821156
0.781212		0.714343		-0.797702
0.783636		0.714343		-0.774989
0.786061		0.714343		-0.752990
0.788485		0.714343		-0.731682
0.790909		0.714343		-0.711040
0.793333		0.714343		-0.691042
0.795758		0.714343		-0.671667
0.798182		0.714343		-0.652892
0.800606		0.714343		-0.634698
0.803030		0.714343		-0.617066
0.805455		0.714343		-0.599975
0.807879		0.714343		-0.583409
0.810303		0.714343		-0.567349
0.812727		0.714343		-0.551779
0.815152		0.714343		-0.536682
0.817576		0.714343		-0.522043
0.820000		0.714343		-0.507847
0.580000		0.741818		-12.679444
0.582424		0.741818		-12.199720
0.584848		0.741818		-11.739940
0.587273		0.741818		-11.299199
0.589697		0.741818		-10.876639
0.592121		0.741818		-10.471441
0.594545		0.741818		-10.082829
0.596970		0.741818		-9.710062
0.599394		0.741818		-9.352437
0.601818		0.741818		-9.009283
0.604242		0.741818		-8.679962
0.606667		0.741818		-8.363866
0.609091		0.741818		-8.060417
0.611515		0.741818		-7.769064
0.613939		0.741818		-7.489281
0.616364		0.741818		-7.220567
0.618788		0.741818		-6.962446
0.621212		0.741818		-6.714463
0.623636		0.741818		-6.476184
0.626061		0.741818		-6.247195
0.628485		0.741818		-6.027102
0.630909		0.741818		-5.815528
0.633333		0.741818		-5.612115
0.635758		0.741818		-5.416519
0.638182		0.741818		-5.228414
0.640606		0.741818		-5.047487
0.643030		0.741818		-4.873439
0.645455		0.741818		-4.705986
0.647879		0.741818		-4.544856
0.650303		0.741818		-4.389788
0.652727		0.741818		-4.240535
0.655152		0.741818		-4.096859
0.657576		0.741818		-3.958533
0.660000		0.741818		-3.825340
0.662424		0.741818		-3.697073
0.664848		0.741818		-3.573534
0.667273		0.741818		-3.454532
0.669697		0.741818		-3.339887
0.672121		0.741818		-3.229424
0.674545		0.741818		-3.122978
0.676970		0.741818		-3.020390
0.679394		0.741818		-2.921507
0.681818		0.741818		-2.826183
0.684242		0.741818		-2.734280
0.686667		0.741818		-2.645664
0.689091		0.741818		-2.560206
0.691515		0.741818		-2.477785
0.693939		0.741818		-2.398282
0.696364		0.741818		-2.321586
0.698788		0.741818		-2.247588
0.701212		0.741818		-2.176185
0.703636		0.741818		-2.107278
0.706061		0.741818		-2.040773
0.708485		0.741818		-1.976577
0.710909		0.741818		-1.914604
0.713333		0.741818		-1.854770
0.715758		0.741818		-1.796994
0.718182		0.741818		-1.741200
0.720606		0.741818		-1.687313
0.723030		0.741818		-1.635263
0.725455		0.741818		-1.584982
0.727879		0.741818		-1.536403
0.730303		0.741818		-1.489465
0.732727		0.741818		-1.444107
0.735152		0.741818		-1.400270
0.737576		0.741818		-1.357900
0.740000		0.741818		-1.316944
0.742424		0.741818		-1.277349
0.744848		0.741818		-1.239066
0.747273		0.741818		-1.202049
0.749697		0.741818		-1.166251
0.752121		0.741818		-1.131629
0.754545		0.741818		-1.098141
0.756970		0.741818		-1.065747
0.759394		0.741818		-1.034407
0.761818		0.741818		-1.004084
0.764242		0.741818		-0.974742
0.766667		0.741818		-0.946347
0.769091		0.741818		-0.918865
0.771515		0.741818		-0.892265
0.773939		0.741818		-0.866515
0.776364		0.741818		-0.841587
0.778788		0.741818		-0.817450
0.781212		0.741818		-0.794079
0.783636		0.741818		-0.771447
0.786061		0.741818		-0.749527
0.788485		0.741818		-0.728296
0.790909		0.741818		-0.707731
0.793333		0.741818		-0.687808
0.795758		0.741818		-0.668505
0.798182		0.741818		-0.649802
0.800606		0.741818		-0.631678
0.803030		0.741818		-0.614114
0.805455		0.741818		-0.597091
0.807879		0.741818		-0.580590
0.810303		0.741818		-0.564594
0.812727		0.741818		-0.549087
0.815152		0.741818		-0.534052
0.817576		0.741818		-0.519473
0.820000		0.741818		-0.505335
0.580000		0.769293		-12.663802
0.582424		0.769293		-12.184117
0.584848		0.769293		-11.724388
0.587273		0.769293		-11.283711
0.589697		0.769293		-10.861224
0.592121		0.769293		-10.456111
0.594545		0.769293		-10.067593
0.596970		0.769293		-9.694929
0.599394		0.769293		-9.337415
0.601818		0.769293		-8.994380
0.604242		0.769293		-8.665185
0.606667		0.769293		-8.349223
0.609091		0.769293		-8.045914
0.611515		0.769293		-7.754705
0.613939		0.769293		-7.475073
0.616364		0.769293		-7.206515
0.618788		0.769293		-6.948554
0.621212		0.769293		-6.700734
0.623636		0.769293		-6.462622
0.626061		0.769293		-6.233804
0.628485		0.769293		-6.013885
0.630909		0.769293		-5.802488
0.633333		0.769293		-5.599253
0.635758		0.769293		-5.403837
0.638182		0.769293		-5.215914
0.640606		0.769293		-5.035169
0.643030		0.769293		-4.861306
0.645455		0.769293		-4.694038
0.647879		0.769293		-4.533094
0.650303		0.769293		-4.378212
0.652727		0.769293		-4.229145
0.655152		0.769293		-4.085655
0.657576		0.769293		-3.947515
0.660000		0.769293		-3.814508
0.662424		0.769293		-3.686426
0.664848		0.769293		-3.563071
0.667273		0.769293		-3.444252
0.669697		0.769293		-3.329789
0.672121		0.769293		-3.219508
0.674545		0.769293		-3.113241
0.676970		0.769293		-3.010832
0.679394		0.769293		-2.912126
0.681818		0.769293		-2.816978
0.684242		0.769293		-2.725248
0.686667		0.769293		-2.636804
0.689091		0.769293		-2.551517
0.691515		0.769293		-2.469264
0.693939		0.769293		-2.389927
0.696364		0.769293		-2.313395
0.698788		0.769293		-2.239560
0.701212		0.769293		-2.168317
0.703636		0.769293		-2.099568
0.706061		0.769293		-2.033219
0.708485		0.769293		-1.969177
0.710909		0.769293		-1.907355
0.713333		0.769293		-1.847671
0.715758		0.769293		-1.790042
0.718182		0.769293		-1.734393
0.720606		0.769293		-1.680649
0.723030		0.769293		-1.628739
0.725455		0.769293		-1.578596
0.727879		0.769293		-1.530153
0.730303		0.769293		-1.483348
0.732727		0.769293		-1.438121
0.735152		0.769293		-1.394414
0.737576		0.769293		-1.352170
0.740000		0.769293		-1.311338
0.742424		0.769293		-1.271865
0.744848		0.769293		-1.233703
0.747273		0.769293		-1.196803
0.749697		0.769293		-1.161121
0.752121		0.769293		-1.126612
0.754545		0.769293		-1.093236
0.756970		0.769293		-1.060950
0.759394		0.769293		-1.029717
0.761818		0.769293		-0.999499
0.764242		0.769293		-0.970260
0.766667		0.769293		-0.941965
0.769091		0.769293		-0.914582
0.771515		0.769293		-0.888079
0.773939		0.769293		-0.862424
0.776364		0.769293		-0.837588
0.778788		0.769293		-0.813542
0.781212		0.769293		-0.790260
0.783636		0.769293		-0.767714
0.786061		0.769293		-0.745880
0.788485		0.769293		-0.724733
0.790909		0.769293		-0.704249
0.793333		0.769293		-0.684406
0.795758		0.769293		-0.665181
0.798182		0.769293		-0.646555
0.800606		0.769293		-0.628506
0.803030		0.769293		-0.611015
0.805455		0.769293		-0.594063
0.807879		0.769293		-0.577632
0.810303		0.769293		-0.561705
0.812727		0.769293		-0.546265
0.815152		0.769293		-0.531295
0.817576		0.769293		-0.516780
0.820000		0.769293		-0.502705
0.580000		0.796768		-12.644230
0.582424		0.796768		-12.164733
0.584848		0.796768		-11.705200
0.587273		0.796768		-11.264723
0.589697		0.796768		-10.842444
0.592121		0.796768		-10.437542
0.594545		0.796768		-10.049240
0.596970		0.796768		-9.676797
0.599394		0.796768		-9.319508
0.601818		0.796768		-8.976701
0.604242		0.796768		-8.647737
0.606667		0.796768		-8.332008
0.609091		0.796768		-8.028935
0.611515		0.796768		-7.737965
0.613939		0.796768		-7.458572
0.616364		0.796768		-7.190255
0.618788		0.796768		-6.932536
0.621212		0.796768		-6.684960
0.623636		0.796768		-6.447092
0.626061		0.796768		-6.218517
0.628485		0.796768		-5.998842
0.630909		0.796768		-5.787688
0.633333		0.796768		-5.584697
0.635758		0.796768		-5.389524
0.638182		0.796768		-5.201843
0.640606		0.796768		-5.021339
0.643030		0.796768		-4.847716
0.645455		0.796768		-4.680686
0.647879		0.796768		-4.519979
0.650303		0.796768		-4.365333
0.652727		0.796768		-4.216499
0.655152		0.796768		-4.073241
0.657576		0.796768		-3.935331
0.660000		0.796768		-3.802551
0.662424		0.796768		-3.674695
0.664848		0.796768		-3.551563
0.667273		0.796768		-3.432965
0.669697		0.796768		-3.318720
0.672121		0.796768		-3.208655
0.674545		0.796768		-3.102602
0.676970		0.796768		-3.000403
0.679394		0.796768		-2.901904
0.681818		0.796768		-2.806962
0.684242		0.796768		-2.715435
0.686667		0.796768		-2.627190
0.689091		0.796768		-2.542100
0.691515		0.796768		-2.460040
0.693939		0.796768		-2.380895
0.696364		0.796768		-2.304551
0.698788		0.796768		-2.230901
0.701212		0.796768		-2.159840
0.703636		0.796768		-2.091271
0.706061		0.796768		-2.025098
0.708485		0.796768		-1.961229
0.710909		0.796768		-1.899578
0.713333		0.796768		-1.840061
0.715758		0.796768		-1.782597
0.718182		0.796768		-1.727110
0.720606		0.796768		-1.673525
0.723030		0.796768		-1.621771
0.725455		0.796768		-1.571781
0.727879		0.796768		-1.523488
0.730303		0.796768		-1.476831
0.732727		0.796768		-1.431748
0.735152		0.796768		-1.388183
0.737576		0.796768		-1.346079
0.740000		0.796768		-1.305383
0.742424		0.796768		-1.266044
0.744848		0.796768		-1.228012
0.747273		0.796768		-1.191241
0.749697		0.796768		-1.155685
0.752121		0.796768		-1.121300
0.754545		0.796768		-1.088044
0.756970		0.796768		-1.055877
0.759394		0.796768		-1.024760
0.761818		0.796768		-0.994655
0.764242		0.796768		-0.965527
0.766667		0.796768		-0.937341
0.769091		0.796768		-0.910065
0.771515		0.796768		-0.883665
0.773939		0.796768		-0.858112
0.776364		0.796768		-0.833376
0.778788		0.796768		-0.809428
0.781212		0.796768		-0.786242
0.783636		0.796768		-0.763789
0.786061		0.796768		-0.742047
0.788485		0.796768		-0.720989
0.790909		0.796768		-0.700592
0.793333		0.796768		-0.680834
