100
100
T [fm^-1]		muB [fm^-1]		c3_df14 [fm^4]
0.650303		0.439596		-208.780432
0.652727		0.439596		-200.051806
0.655152		0.439596		-191.729625
0.657576		0.439596		-183.793071
0.660000		0.439596		-176.222490
0.662424		0.439596		-168.999317
0.664848		0.439596		-162.106014
0.667273		0.439596		-155.526011
0.669697		0.439596		-149.243641
0.672121		0.439596		-143.244093
0.674545		0.439596		-137.513361
0.676970		0.439596		-132.038191
0.679394		0.439596		-126.806045
0.681818		0.439596		-121.805054
0.684242		0.439596		-117.023981
0.686667		0.439596		-112.452184
0.689091		0.439596		-108.079583
0.691515		0.439596		-103.896628
0.693939		0.439596		-99.894265
0.696364		0.439596		-96.063915
0.698788		0.439596		-92.397441
0.701212		0.439596		-88.887126
0.703636		0.439596		-85.525650
0.706061		0.439596		-82.306066
0.708485		0.439596		-79.221780
0.710909		0.439596		-76.266535
0.713333		0.439596		-73.434385
0.715758		0.439596		-70.719687
0.718182		0.439596		-68.117077
0.720606		0.439596		-65.621459
0.723030		0.439596		-63.227991
0.725455		0.439596		-60.932068
0.727879		0.439596		-58.729311
0.730303		0.439596		-56.615558
0.732727		0.439596		-54.586847
0.735152		0.439596		-52.639409
0.737576		0.439596		-50.769659
0.740000		0.439596		-48.974181
0.742424		0.439596		-47.249726
0.744848		0.439596		-45.593198
0.747273		0.439596		-44.001650
0.749697		0.439596		-42.472271
0.752121		0.439596		-41.002387
0.754545		0.439596		-39.589446
0.756970		0.439596		-38.231016
0.759394		0.439596		-36.924781
0.761818		0.439596		-35.668529
0.764242		0.439596		-34.460151
0.766667		0.439596		-33.297636
0.769091		0.439596		-32.179065
0.771515		0.439596		-31.102605
0.773939		0.439596		-30.066509
0.776364		0.439596		-29.069107
0.778788		0.439596		-28.108805
0.781212		0.439596		-27.184081
0.783636		0.439596		-26.293481
0.786061		0.439596		-25.435614
0.788485		0.439596		-24.609155
0.790909		0.439596		-23.812833
0.793333		0.439596		-23.045436
0.795758		0.439596		-22.305804
0.798182		0.439596		-21.592828
0.800606		0.439596		-20.905448
0.803030		0.439596		-20.242648
0.805455		0.439596		-19.603459
0.807879		0.439596		-18.986951
0.810303		0.439596		-18.392236
0.812727		0.439596		-17.818463
0.815152		0.439596		-17.264816
0.817576		0.439596		-16.730516
0.820000		0.439596		-16.214816
0.580000		0.467071		-780.709362
0.582424		0.467071		-742.808185
0.584848		0.467071		-706.953138
0.587273		0.467071		-673.022780
0.589697		0.467071		-640.903521
0.592121		0.467071		-610.489072
0.594545		0.467071		-581.679940
0.596970		0.467071		-554.382960
0.599394		0.467071		-528.510855
0.601818		0.467071		-503.981839
0.604242		0.467071		-480.719240
0.606667		0.467071		-458.651155
0.609091		0.467071		-437.710131
0.611515		0.467071		-417.832864
0.613939		0.467071		-398.959928
0.616364		0.467071		-381.035512
0.618788		0.467071		-364.007187
0.621212		0.467071		-347.825682
0.623636		0.467071		-332.444680
0.626061		0.467071		-317.820623
0.628485		0.467071		-303.912538
0.630909		0.467071		-290.681870
0.633333		0.467071		-278.092327
0.635758		0.467071		-266.109735
0.638182		0.467071		-254.701908
0.640606		0.467071		-243.838519
0.643030		0.467071		-233.490985
0.645455		0.467071		-223.632362
0.647879		0.467071		-214.237237
0.650303		0.467071		-205.281638
0.652727		0.467071		-196.742945
0.655152		0.467071		-188.599808
0.657576		0.467071		-180.832067
0.660000		0.467071		-173.420685
0.662424		0.467071		-166.347674
0.664848		0.467071		-159.596039
0.667273		0.467071		-153.149714
0.669697		0.467071		-146.993509
0.672121		0.467071		-141.113059
0.674545		0.467071		-135.494772
0.676970		0.467071		-130.125790
0.679394		0.467071		-124.993939
0.681818		0.467071		-120.087695
0.684242		0.467071		-115.396145
0.686667		0.467071		-110.908951
0.689091		0.467071		-106.616316
0.691515		0.467071		-102.508959
0.693939		0.467071		-98.578077
0.696364		0.467071		-94.815327
0.698788		0.467071		-91.212794
0.701212		0.467071		-87.762970
0.703636		0.467071		-84.458730
0.706061		0.467071		-81.293312
0.708485		0.467071		-78.260295
0.710909		0.467071		-75.353585
0.713333		0.467071		-72.567390
0.715758		0.467071		-69.896210
0.718182		0.467071		-67.334819
0.720606		0.467071		-64.878247
0.723030		0.467071		-62.521773
0.725455		0.467071		-60.260905
0.727879		0.467071		-58.091373
0.730303		0.467071		-56.009113
0.732727		0.467071		-54.010259
0.735152		0.467071		-52.091131
0.737576		0.467071		-50.248228
0.740000		0.467071		-48.478215
0.742424		0.467071		-46.777917
0.744848		0.467071		-45.144308
0.747273		0.467071		-43.574507
0.749697		0.467071		-42.065768
0.752121		0.467071		-40.615475
0.754545		0.467071		-39.221132
0.756970		0.467071		-37.880362
0.759394		0.467071		-36.590895
0.761818		0.467071		-35.350569
0.764242		0.467071		-34.157319
0.766667		0.467071		-33.009175
0.769091		0.467071		-31.904258
0.771515		0.467071		-30.840775
0.773939		0.467071		-29.817011
0.776364		0.467071		-28.831331
0.778788		0.467071		-27.882173
0.781212		0.467071		-26.968045
0.783636		0.467071		-26.087520
0.786061		0.467071		-25.239236
0.788485		0.467071		-24.421890
0.790909		0.467071		-23.634239
0.793333		0.467071		-22.875091
0.795758		0.467071		-22.143309
0.798182		0.467071		-21.437803
0.800606		0.467071		-20.757533
0.803030		0.467071		-20.101501
0.805455		0.467071		-19.468756
0.807879		0.467071		-18.858383
0.810303		0.467071		-18.269510
0.812727		0.467071		-17.701301
0.815152		0.467071		-17.152954
0.817576		0.467071		-16.623703
0.820000		0.467071		-16.112813
0.580000		0.494545		-761.145237
0.582424		0.494545		-724.414670
0.584848		0.494545		-689.655844
0.587273		0.494545		-656.752338
0.589697		0.494545		-625.595220
0.592121		0.494545		-596.082530
0.594545		0.494545		-568.118797
0.596970		0.494545		-541.614591
0.599394		0.494545		-516.486110
0.601818		0.494545		-492.654799
0.604242		0.494545		-470.046990
0.606667		0.494545		-448.593580
0.609091		0.494545		-428.229717
0.611515		0.494545		-408.894526
0.613939		0.494545		-390.530836
0.616364		0.494545		-373.084943
0.618788		0.494545		-356.506381
0.621212		0.494545		-340.747707
0.623636		0.494545		-325.764309
0.626061		0.494545		-311.514224
0.628485		0.494545		-297.957964
0.630909		0.494545		-285.058361
0.633333		0.494545		-272.780416
0.635758		0.494545		-261.091167
0.638182		0.494545		-249.959557
0.640606		0.494545		-239.356317
0.643030		0.494545		-229.253850
0.645455		0.494545		-219.626136
0.647879		0.494545		-210.448625
0.650303		0.494545		-201.698155
0.652727		0.494545		-193.352861
0.655152		0.494545		-185.392101
0.657576		0.494545		-177.796378
0.660000		0.494545		-170.547275
0.662424		0.494545		-163.627387
0.664848		0.494545		-157.020262
0.667273		0.494545		-150.710347
0.669697		0.494545		-144.682931
0.672121		0.494545		-138.924095
0.674545		0.494545		-133.420671
0.676970		0.494545		-128.160194
0.679394		0.494545		-123.130863
0.681818		0.494545		-118.321501
0.684242		0.494545		-113.721520
0.686667		0.494545		-109.320891
0.689091		0.494545		-105.110105
0.691515		0.494545		-101.080149
0.693939		0.494545		-97.222479
0.696364		0.494545		-93.528987
0.698788		0.494545		-89.991984
0.701212		0.494545		-86.604172
0.703636		0.494545		-83.358627
0.706061		0.494545		-80.248772
0.708485		0.494545		-77.268364
0.710909		0.494545		-74.411472
0.713333		0.494545		-71.672460
0.715758		0.494545		-69.045976
0.718182		0.494545		-66.526930
0.720606		0.494545		-64.110485
0.723030		0.494545		-61.792039
0.725455		0.494545		-59.567217
0.727879		0.494545		-57.431857
0.730303		0.494545		-55.381998
0.732727		0.494545		-53.413870
0.735152		0.494545		-51.523886
0.737576		0.494545		-49.708628
0.740000		0.494545		-47.964843
0.742424		0.494545		-46.289432
0.744848		0.494545		-44.679441
0.747273		0.494545		-43.132059
0.749697		0.494545		-41.644602
0.752121		0.494545		-40.214514
0.754545		0.494545		-38.839358
0.756970		0.494545		-37.516809
0.759394		0.494545		-36.244650
0.761818		0.494545		-35.020766
0.764242		0.494545		-33.843138
0.766667		0.494545		-32.709839
0.769091		0.494545		-31.619031
0.771515		0.494545		-30.568957
0.773939		0.494545		-29.557941
0.776364		0.494545		-28.584381
0.778788		0.494545		-27.646748
0.781212		0.494545		-26.743580
0.783636		0.494545		-25.873479
0.786061		0.494545		-25.035112
0.788485		0.494545		-24.227202
0.790909		0.494545		-23.448528
0.793333		0.494545		-22.697923
0.795758		0.494545		-21.974272
0.798182		0.494545		-21.276506
0.800606		0.494545		-20.603603
0.803030		0.494545		-19.954588
0.805455		0.494545		-19.328522
0.807879		0.494545		-18.724512
0.810303		0.494545		-18.141699
0.812727		0.494545		-17.579262
0.815152		0.494545		-17.036414
0.817576		0.494545		-16.512403
0.820000		0.494545		-16.006507
0.580000		0.522020		-741.425010
0.582424		0.522020		-705.866434
0.584848		0.522020		-672.205616
0.587273		0.522020		-640.331095
0.589697		0.522020		-610.138546
0.592121		0.522020		-581.530291
0.594545		0.522020		-554.414837
0.596970		0.522020		-528.706453
0.599394		0.522020		-504.324779
0.601818		0.522020		-481.194461
0.604242		0.522020		-459.244812
0.606667		0.522020		-438.409500
0.609091		0.522020		-418.626262
0.611515		0.522020		-399.836626
0.613939		0.522020		-381.985666
0.616364		0.522020		-365.021771
0.618788		0.522020		-348.896422
0.621212		0.522020		-333.563998
0.623636		0.522020		-318.981585
0.626061		0.522020		-305.108802
0.628485		0.522020		-291.907643
0.630909		0.522020		-279.342319
0.633333		0.522020		-267.379124
0.635758		0.522020		-255.986301
0.638182		0.522020		-245.133922
0.640606		0.522020		-234.793769
0.643030		0.522020		-224.939235
0.645455		0.522020		-215.545218
0.647879		0.522020		-206.588034
0.650303		0.522020		-198.045327
0.652727		0.522020		-189.895990
0.655152		0.522020		-182.120087
0.657576		0.522020		-174.698786
0.660000		0.522020		-167.614290
0.662424		0.522020		-160.849779
0.664848		0.522020		-154.389345
0.667273		0.522020		-148.217948
0.669697		0.522020		-142.321355
0.672121		0.522020		-136.686101
0.674545		0.522020		-131.299439
0.676970		0.522020		-126.149300
0.679394		0.522020		-121.224255
0.681818		0.522020		-116.513478
0.684242		0.522020		-112.006709
0.686667		0.522020		-107.694227
0.689091		0.522020		-103.566813
0.691515		0.522020		-99.615728
0.693939		0.522020		-95.832680
0.696364		0.522020		-92.209805
0.698788		0.522020		-88.739640
0.701212		0.522020		-85.415101
0.703636		0.522020		-82.229461
0.706061		0.522020		-79.176333
0.708485		0.522020		-76.249651
0.710909		0.522020		-73.443652
0.713333		0.522020		-70.752858
0.715758		0.522020		-68.172062
0.718182		0.522020		-65.696316
0.720606		0.522020		-63.320913
0.723030		0.522020		-61.041375
0.725455		0.522020		-58.853445
0.727879		0.522020		-56.753069
0.730303		0.522020		-54.736390
0.732727		0.522020		-52.799737
0.735152		0.522020		-50.939614
0.737576		0.522020		-49.152690
0.740000		0.522020		-47.435795
0.742424		0.522020		-45.785906
0.744848		0.522020		-44.200144
0.747273		0.522020		-42.675764
0.749697		0.522020		-41.210150
0.752121		0.522020		-39.800806
0.754545		0.522020		-38.445353
0.756970		0.522020		-37.141522
0.759394		0.522020		-35.887147
0.761818		0.522020		-34.680161
0.764242		0.522020		-33.518592
0.766667		0.522020		-32.400557
0.769091		0.522020		-31.324260
0.771515		0.522020		-30.287982
0.773939		0.522020		-29.290084
0.776364		0.522020		-28.328999
0.778788		0.522020		-27.403232
0.781212		0.522020		-26.511351
0.783636		0.522020		-25.651989
0.786061		0.522020		-24.823839
0.788485		0.522020		-24.025652
0.790909		0.522020		-23.256232
0.793333		0.522020		-22.514436
0.795758		0.522020		-21.799170
0.798182		0.522020		-21.109387
0.800606		0.522020		-20.444088
0.803030		0.522020		-19.802312
0.805455		0.522020		-19.183142
0.807879		0.522020		-18.585700
0.810303		0.522020		-18.009145
0.812727		0.522020		-17.452670
0.815152		0.522020		-16.915504
0.817576		0.522020		-16.396908
0.820000		0.522020		-15.896173
0.580000		0.549495		-721.637044
0.582424		0.549495		-687.246398
0.584848		0.549495		-654.680280
0.587273		0.549495		-623.832105
0.589697		0.549495		-594.602084
0.592121		0.549495		-566.896751
0.594545		0.549495		-540.628532
0.596970		0.549495		-515.715342
0.599394		0.549495		-492.080212
0.601818		0.549495		-469.650945
0.604242		0.549495		-448.359794
0.606667		0.549495		-428.143167
0.609091		0.549495		-408.941350
0.611515		0.549495		-390.698251
0.613939		0.549495		-373.361162
0.616364		0.549495		-356.880538
0.618788		0.549495		-341.209791
0.621212		0.549495		-326.305101
0.623636		0.549495		-312.125233
0.626061		0.549495		-298.631377
0.628485		0.549495		-285.786991
0.630909		0.549495		-273.557659
0.633333		0.549495		-261.910953
0.635758		0.549495		-250.816314
0.638182		0.549495		-240.244931
0.640606		0.549495		-230.169635
0.643030		0.549495		-220.564797
0.645455		0.549495		-211.406233
0.647879		0.549495		-202.671116
0.650303		0.549495		-194.337895
0.652727		0.549495		-186.386213
0.655152		0.549495		-178.796841
0.657576		0.549495		-171.551608
0.660000		0.549495		-164.633335
0.662424		0.549495		-158.025783
0.664848		0.549495		-151.713590
0.667273		0.549495		-145.682224
0.669697		0.549495		-139.917934
0.672121		0.549495		-134.407703
0.674545		0.549495		-129.139206
0.676970		0.549495		-124.100771
0.679394		0.549495		-119.281342
0.681818		0.549495		-114.670441
0.684242		0.549495		-110.258139
0.686667		0.549495		-106.035021
0.689091		0.549495		-101.992159
0.691515		0.549495		-98.121087
0.693939		0.549495		-94.413770
0.696364		0.549495		-90.862585
0.698788		0.549495		-87.460296
0.701212		0.549495		-84.200031
0.703636		0.549495		-81.075266
0.706061		0.549495		-78.079803
0.708485		0.549495		-75.207753
0.710909		0.549495		-72.453521
0.713333		0.549495		-69.811787
0.715758		0.549495		-67.277495
0.718182		0.549495		-64.845834
0.720606		0.549495		-62.512230
0.723030		0.549495		-60.272332
0.725455		0.549495		-58.121997
0.727879		0.549495		-56.057283
0.730303		0.549495		-54.074439
0.732727		0.549495		-52.169891
0.735152		0.549495		-50.340235
0.737576		0.549495		-48.582229
0.740000		0.549495		-46.892786
0.742424		0.549495		-45.268960
0.744848		0.549495		-43.707947
0.747273		0.549495		-42.207071
0.749697		0.549495		-40.763782
0.752121		0.549495		-39.375646
0.754545		0.549495		-38.040343
0.756970		0.549495		-36.755658
0.759394		0.549495		-35.519479
0.761818		0.549495		-34.329788
0.764242		0.549495		-33.184660
0.766667		0.549495		-32.082257
0.769091		0.549495		-31.020822
0.771515		0.549495		-29.998679
0.773939		0.549495		-29.014225
0.776364		0.549495		-28.065929
0.778788		0.549495		-27.152329
0.781212		0.549495		-26.272024
0.783636		0.549495		-25.423678
0.786061		0.549495		-24.606013
0.788485		0.549495		-23.817806
0.790909		0.549495		-23.057886
0.793333		0.549495		-22.325135
0.795758		0.549495		-21.618482
0.798182		0.549495		-20.936902
0.800606		0.549495		-20.279415
0.803030		0.549495		-19.645080
0.805455		0.549495		-19.033000
0.807879		0.549495		-18.442313
0.810303		0.549495		-17.872194
0.812727		0.549495		-17.321854
0.815152		0.549495		-16.790535
0.817576		0.549495		-16.277512
0.820000		0.549495		-15.782089
0.580000		0.576970		-701.862514
0.582424		0.576970		-668.630855
0.584848		0.576970		-637.151546
0.587273		0.576970		-607.322783
0.589697		0.576970		-579.049215
0.592121		0.576970		-552.241507
0.594545		0.576970		-526.815929
0.596970		0.576970		-502.693969
0.599394		0.576970		-479.801990
0.601818		0.576970		-458.070892
0.604242		0.576970		-437.435819
0.606667		0.576970		-417.835870
0.609091		0.576970		-399.213838
0.611515		0.576970		-381.515971
0.613939		0.576970		-364.691744
0.616364		0.576970		-348.693647
0.618788		0.576970		-333.476994
0.621212		0.576970		-318.999736
0.623636		0.576970		-305.222298
0.626061		0.576970		-292.107418
0.628485		0.576970		-279.619999
0.630909		0.576970		-267.726977
0.633333		0.576970		-256.397189
0.635758		0.576970		-245.601258
0.638182		0.576970		-235.311479
0.640606		0.576970		-225.501719
0.643030		0.576970		-216.147317
0.645455		0.576970		-207.224997
0.647879		0.576970		-198.712780
0.650303		0.576970		-190.589911
0.652727		0.576970		-182.836780
0.655152		0.576970		-175.434856
0.657576		0.576970		-168.366624
0.660000		0.576970		-161.615519
0.662424		0.576970		-155.165877
0.664848		0.576970		-149.002879
0.667273		0.576970		-143.112498
0.669697		0.576970		-137.481461
0.672121		0.576970		-132.097197
0.674545		0.576970		-126.947802
0.676970		0.576970		-122.021997
0.679394		0.576970		-117.309098
0.681818		0.576970		-112.798973
0.684242		0.576970		-108.482022
0.686667		0.576970		-104.349137
0.689091		0.576970		-100.391680
0.691515		0.576970		-96.601455
0.693939		0.576970		-92.970685
0.696364		0.576970		-89.491988
0.698788		0.576970		-86.158352
0.701212		0.576970		-82.963120
0.703636		0.576970		-79.899970
0.706061		0.576970		-76.962891
0.708485		0.576970		-74.146174
0.710909		0.576970		-71.444390
0.713333		0.576970		-68.852379
0.715758		0.576970		-66.365231
0.718182		0.576970		-63.978279
0.720606		0.576970		-61.687079
0.723030		0.576970		-59.487405
0.725455		0.576970		-57.375233
0.727879		0.576970		-55.346732
0.730303		0.576970		-53.398254
0.732727		0.576970		-51.526325
0.735152		0.576970		-49.727634
0.737576		0.576970		-47.999029
0.740000		0.576970		-46.337502
0.742424		0.576970		-44.740190
0.744848		0.576970		-43.204360
0.747273		0.576970		-41.727408
0.749697		0.576970		-40.306849
0.752121		0.576970		-38.940312
0.754545		0.576970		-37.625535
0.756970		0.576970		-36.360361
0.759394		0.576970		-35.142730
0.761818		0.576970		-33.970673
0.764242		0.576970		-32.842313
0.766667		0.576970		-31.755856
0.769091		0.576970		-30.709588
0.771515		0.576970		-29.701872
0.773939		0.576970		-28.731144
0.776364		0.576970		-27.795909
0.778788		0.576970		-26.894736
0.781212		0.576970		-26.026260
0.783636		0.576970		-25.189174
0.786061		0.576970		-24.382227
0.788485		0.576970		-23.604225
0.790909		0.576970		-22.854022
0.793333		0.576970		-22.130525
0.795758		0.576970		-21.432686
0.798182		0.576970		-20.759502
0.800606		0.576970		-20.110013
0.803030		0.576970		-19.483300
0.805455		0.576970		-18.878482
0.807879		0.576970		-18.294716
0.810303		0.576970		-17.731193
0.812727		0.576970		-17.187141
0.815152		0.576970		-16.661816
0.817576		0.576970		-16.154509
0.820000		0.576970		-15.664537
0.580000		0.604444		-682.175256
0.582424		0.604444		-650.089311
0.584848		0.604444		-619.684856
0.587273		0.604444		-590.864743
0.589697		0.604444		-563.537959
0.592121		0.604444		-537.619200
0.594545		0.604444		-513.028488
0.596970		0.604444		-489.690808
0.599394		0.604444		-467.535775
0.601818		0.604444		-446.497323
0.604242		0.604444		-426.513420
0.606667		0.604444		-407.525801
0.609091		0.604444		-389.479716
0.611515		0.604444		-372.323705
0.613939		0.604444		-356.009382
0.616364		0.604444		-340.491233
0.618788		0.604444		-325.726437
0.621212		0.604444		-311.674687
0.623636		0.604444		-298.298034
0.626061		0.604444		-285.560737
0.628485		0.604444		-273.429121
0.630909		0.604444		-261.871451
0.633333		0.604444		-250.857807
0.635758		0.604444		-240.359976
0.638182		0.604444		-230.351343
0.640606		0.604444		-220.806792
0.643030		0.604444		-211.702618
0.645455		0.604444		-203.016439
0.647879		0.604444		-194.727114
0.650303		0.604444		-186.814672
0.652727		0.604444		-179.260241
0.655152		0.604444		-172.045978
0.657576		0.604444		-165.155016
0.660000		0.604444		-158.571397
0.662424		0.604444		-152.280028
0.664848		0.604444		-146.266622
0.667273		0.604444		-140.517657
0.669697		0.604444		-135.020329
0.672121		0.604444		-129.762510
0.674545		0.604444		-124.732713
0.676970		0.604444		-119.920049
0.679394		0.604444		-115.314201
0.681818		0.604444		-110.905385
0.684242		0.604444		-106.684321
0.686667		0.604444		-102.642209
0.689091		0.604444		-98.770699
0.691515		0.604444		-95.061864
0.693939		0.604444		-91.508181
0.696364		0.604444		-88.102507
0.698788		0.604444		-84.838057
0.701212		0.604444		-81.708386
0.703636		0.604444		-78.707370
0.706061		0.604444		-75.829189
0.708485		0.604444		-73.068309
0.710909		0.604444		-70.419470
0.713333		0.604444		-67.877668
0.715758		0.604444		-65.438143
0.718182		0.604444		-63.096366
0.720606		0.604444		-60.848028
0.723030		0.604444		-58.689026
0.725455		0.604444		-56.615453
0.727879		0.604444		-54.623589
0.730303		0.604444		-52.709893
0.732727		0.604444		-50.870987
0.735152		0.604444		-49.103655
0.737576		0.604444		-47.404832
0.740000		0.604444		-45.771595
0.742424		0.604444		-44.201158
0.744848		0.604444		-42.690863
0.747273		0.604444		-41.238175
0.749697		0.604444		-39.840676
0.752121		0.604444		-38.496058
0.754545		0.604444		-37.202120
0.756970		0.604444		-35.956758
0.759394		0.604444		-34.757965
0.761818		0.604444		-33.603825
0.764242		0.604444		-32.492506
0.766667		0.604444		-31.422259
0.769091		0.604444		-30.391414
0.771515		0.604444		-29.398374
0.773939		0.604444		-28.441611
0.776364		0.604444		-27.519667
0.778788		0.604444		-26.631146
0.781212		0.604444		-25.774715
0.783636		0.604444		-24.949096
0.786061		0.604444		-24.153069
0.788485		0.604444		-23.385466
0.790909		0.604444		-22.645169
0.793333		0.604444		-21.931107
0.795758		0.604444		-21.242257
0.798182		0.604444		-20.577638
0.800606		0.604444		-19.936311
0.803030		0.604444		-19.317376
0.805455		0.604444		-18.719971
0.807879		0.604444		-18.143272
0.810303		0.604444		-17.586487
0.812727		0.604444		-17.048858
0.815152		0.604444		-16.529659
0.817576		0.604444		-16.028194
0.820000		0.604444		-15.543793
0.580000		0.631919		-662.641762
0.582424		0.631919		-631.684473
0.584848		0.631919		-602.339346
0.587273		0.631919		-574.513764
0.589697		0.631919		-548.120928
0.592121		0.631919		-523.079459
0.594545		0.631919		-499.313030
0.596970		0.631919		-476.750029
0.599394		0.631919		-455.323242
0.601818		0.631919		-434.969559
0.604242		0.631919		-415.629703
0.606667		0.631919		-397.247978
0.609091		0.631919		-379.772033
0.611515		0.631919		-363.152646
0.613939		0.631919		-347.343518
0.616364		0.631919		-332.301089
0.618788		0.631919		-317.984359
0.621212		0.631919		-304.354725
0.623636		0.631919		-291.375829
0.626061		0.631919		-279.013418
0.628485		0.631919		-267.235211
0.630909		0.631919		-256.010774
0.633333		0.631919		-245.311406
0.635758		0.631919		-235.110035
0.638182		0.631919		-225.381113
0.640606		0.631919		-216.100526
0.643030		0.631919		-207.245506
0.645455		0.631919		-198.794547
0.647879		0.631919		-190.727334
0.650303		0.631919		-183.024666
0.652727		0.631919		-175.668395
0.655152		0.631919		-168.641358
0.657576		0.631919		-161.927322
0.660000		0.631919		-155.510931
0.662424		0.631919		-149.377649
0.664848		0.631919		-143.513719
0.667273		0.631919		-137.906112
0.669697		0.631919		-132.542490
0.672121		0.631919		-127.411161
0.674545		0.631919		-122.501048
0.676970		0.631919		-117.801650
0.679394		0.631919		-113.303011
0.681818		0.631919		-108.995687
0.684242		0.631919		-104.870722
0.686667		0.631919		-100.919616
0.689091		0.631919		-97.134302
0.691515		0.631919		-93.507124
0.693939		0.631919		-90.030808
0.696364		0.631919		-86.698450
0.698788		0.631919		-83.503486
0.701212		0.631919		-80.439683
0.703636		0.631919		-77.501115
0.706061		0.631919		-74.682148
0.708485		0.631919		-71.977426
0.710909		0.631919		-69.381852
0.713333		0.631919		-66.890581
0.715758		0.631919		-64.499000
0.718182		0.631919		-62.202719
0.720606		0.631919		-59.997560
0.723030		0.631919		-57.879543
0.725455		0.631919		-55.844881
0.727879		0.631919		-53.889963
0.730303		0.631919		-52.011351
0.732727		0.631919		-50.205767
0.735152		0.631919		-48.470087
0.737576		0.631919		-46.801335
0.740000		0.631919		-45.196670
0.742424		0.631919		-43.653384
0.744848		0.631919		-42.168895
0.747273		0.631919		-40.740736
0.749697		0.631919		-39.366556
0.752121		0.631919		-38.044111
0.754545		0.631919		-36.771257
0.756970		0.631919		-35.545947
0.759394		0.631919		-34.366227
0.761818		0.631919		-33.230231
0.764242		0.631919		-32.136175
0.766667		0.631919		-31.082355
0.769091		0.631919		-30.067142
0.771515		0.631919		-29.088981
0.773939		0.631919		-28.146381
0.776364		0.631919		-27.237920
0.778788		0.631919		-26.362238
0.781212		0.631919		-25.518032
0.783636		0.631919		-24.704056
0.786061		0.631919		-23.919119
0.788485		0.631919		-23.162080
0.790909		0.631919		-22.431847
0.793333		0.631919		-21.727375
0.795758		0.631919		-21.047664
0.798182		0.631919		-20.391754
0.800606		0.631919		-19.758728
0.803030		0.631919		-19.147706
0.805455		0.631919		-18.557846
0.807879		0.631919		-17.988341
0.810303		0.631919		-17.438416
0.812727		0.631919		-16.907329
0.815152		0.631919		-16.394370
0.817576		0.631919		-15.898857
0.820000		0.631919		-15.420136
0.580000		0.659394		-643.321294
0.582424		0.659394		-613.472333
0.584848		0.659394		-585.167924
0.587273		0.659394		-558.319840
0.589697		0.659394		-532.845366
0.592121		0.659394		-508.666928
0.594545		0.659394		-485.711744
0.596970		0.659394		-463.911506
0.599394		0.659394		-443.202078
0.601818		0.659394		-423.523221
0.604242		0.659394		-404.818336
0.606667		0.659394		-387.034225
0.609091		0.659394		-370.120872
0.611515		0.659394		-354.031231
0.613939		0.659394		-338.721038
0.616364		0.659394		-324.148633
0.618788		0.659394		-310.274791
0.621212		0.659394		-297.062571
0.623636		0.659394		-284.477167
0.626061		0.659394		-272.485778
0.628485		0.659394		-261.057481
0.630909		0.659394		-250.163114
0.633333		0.659394		-239.775168
0.635758		0.659394		-229.867685
0.638182		0.659394		-220.416161
0.640606		0.659394		-211.397460
0.643030		0.659394		-202.789732
0.645455		0.659394		-194.572331
0.647879		0.659394		-186.725747
0.650303		0.659394		-179.231536
0.652727		0.659394		-172.072258
0.655152		0.659394		-165.231417
0.657576		0.659394		-158.693405
0.660000		0.659394		-152.443452
0.662424		0.659394		-146.467573
0.664848		0.659394		-140.752528
0.667273		0.659394		-135.285774
0.669697		0.659394		-130.055431
0.672121		0.659394		-125.050236
0.674545		0.659394		-120.259516
0.676970		0.659394		-115.673149
0.679394		0.659394		-111.281536
0.681818		0.659394		-107.075570
0.684242		0.659394		-103.046611
0.686667		0.659394		-99.186457
0.689091		0.659394		-95.487321
0.691515		0.659394		-91.941809
0.693939		0.659394		-88.542899
0.696364		0.659394		-85.283917
0.698788		0.659394		-82.158523
0.701212		0.659394		-79.160690
0.703636		0.659394		-76.284689
0.706061		0.659394		-73.525070
0.708485		0.659394		-70.876650
0.710909		0.659394		-68.334499
0.713333		0.659394		-65.893924
0.715758		0.659394		-63.550460
0.718182		0.659394		-61.299855
0.720606		0.659394		-59.138060
0.723030		0.659394		-57.061220
0.725455		0.659394		-55.065661
0.727879		0.659394		-53.147884
0.730303		0.659394		-51.304553
0.732727		0.659394		-49.532489
0.735152		0.659394		-47.828660
0.737576		0.659394		-46.190176
0.740000		0.659394		-44.614280
0.742424		0.659394		-43.098342
0.744848		0.659394		-41.639852
0.747273		0.659394		-40.236415
0.749697		0.659394		-38.885745
0.752121		0.659394		-37.585660
0.754545		0.659394		-36.334074
0.756970		0.659394		-35.128998
0.759394		0.659394		-33.968531
0.761818		0.659394		-32.850854
0.764242		0.659394		-31.774233
0.766667		0.659394		-30.737008
0.769091		0.659394		-29.737593
0.771515		0.659394		-28.774471
0.773939		0.659394		-27.846193
0.776364		0.659394		-26.951370
0.778788		0.659394		-26.088676
0.781212		0.659394		-25.256842
0.783636		0.659394		-24.454652
0.786061		0.659394		-23.680944
0.788485		0.659394		-22.934604
0.790909		0.659394		-22.214568
0.793333		0.659394		-21.519814
0.795758		0.659394		-20.849366
0.798182		0.659394		-20.202287
0.800606		0.659394		-19.577680
0.803030		0.659394		-18.974686
0.805455		0.659394		-18.392482
0.807879		0.659394		-17.830278
0.810303		0.659394		-17.287317
0.812727		0.659394		-16.762874
0.815152		0.659394		-16.256254
0.817576		0.659394		-15.766788
0.820000		0.659394		-15.293838
0.580000		0.686869		-624.266097
