80
180
L [fm^-1]		aL		c1_vah1 [...]
1.118354		0.702793		-0.018210
1.126582		0.702793		-0.016902
1.134810		0.702793		-0.015698
1.143038		0.702793		-0.014589
1.151266		0.702793		-0.013567
1.159494		0.702793		-0.012624
1.167722		0.702793		-0.011754
1.175949		0.702793		-0.010950
1.184177		0.702793		-0.010207
1.192405		0.702793		-0.009520
1.200633		0.702793		-0.008885
1.208861		0.702793		-0.008296
1.217089		0.702793		-0.007751
1.225316		0.702793		-0.007246
1.233544		0.702793		-0.006777
1.241772		0.702793		-0.006342
1.250000		0.702793		-0.005939
0.600000		0.712849		-8.037694
0.608228		0.712849		-7.147207
0.616456		0.712849		-6.359139
0.624684		0.712849		-5.661276
0.632911		0.712849		-5.042923
0.641139		0.712849		-4.494705
0.649367		0.712849		-4.008394
0.657595		0.712849		-3.576765
0.665823		0.712849		-3.193464
0.674051		0.712849		-2.852904
0.682278		0.712849		-2.550161
0.690506		0.712849		-2.280900
0.698734		0.712849		-2.041295
0.706962		0.712849		-1.827973
0.715190		0.712849		-1.637953
0.723418		0.712849		-1.468604
0.731646		0.712849		-1.317599
0.739873		0.712849		-1.182881
0.748101		0.712849		-1.062631
0.756329		0.712849		-0.955236
0.764557		0.712849		-0.859272
0.772785		0.712849		-0.773473
0.781013		0.712849		-0.696721
0.789241		0.712849		-0.628021
0.797468		0.712849		-0.566494
0.805696		0.712849		-0.511359
0.813924		0.712849		-0.461921
0.822152		0.712849		-0.417565
0.830380		0.712849		-0.377744
0.838608		0.712849		-0.341971
0.846835		0.712849		-0.309816
0.855063		0.712849		-0.280892
0.863291		0.712849		-0.254860
0.871519		0.712849		-0.231413
0.879747		0.712849		-0.210282
0.887975		0.712849		-0.191224
0.896203		0.712849		-0.174024
0.904430		0.712849		-0.158492
0.912658		0.712849		-0.144455
0.920886		0.712849		-0.131760
0.929114		0.712849		-0.120272
0.937342		0.712849		-0.109868
0.945570		0.712849		-0.100439
0.953797		0.712849		-0.091888
0.962025		0.712849		-0.084128
0.970253		0.712849		-0.077080
0.978481		0.712849		-0.070675
0.986709		0.712849		-0.064850
0.994937		0.712849		-0.059548
1.003165		0.712849		-0.054720
1.011392		0.712849		-0.050319
1.019620		0.712849		-0.046305
1.027848		0.712849		-0.042642
1.036076		0.712849		-0.039297
1.044304		0.712849		-0.036239
1.052532		0.712849		-0.033442
1.060759		0.712849		-0.030883
1.068987		0.712849		-0.028538
1.077215		0.712849		-0.026390
1.085443		0.712849		-0.024420
1.093671		0.712849		-0.022611
1.101899		0.712849		-0.020951
1.110127		0.712849		-0.019425
1.118354		0.712849		-0.018021
1.126582		0.712849		-0.016730
1.134810		0.712849		-0.015541
1.143038		0.712849		-0.014446
1.151266		0.712849		-0.013436
1.159494		0.712849		-0.012504
1.167722		0.712849		-0.011644
1.175949		0.712849		-0.010850
1.184177		0.712849		-0.010115
1.192405		0.712849		-0.009436
1.200633		0.712849		-0.008808
1.208861		0.712849		-0.008226
1.217089		0.712849		-0.007687
1.225316		0.712849		-0.007187
1.233544		0.712849		-0.006723
1.241772		0.712849		-0.006293
1.250000		0.712849		-0.005893
0.600000		0.722905		-7.880675
0.608228		0.722905		-7.008010
0.616456		0.722905		-6.235712
0.624684		0.722905		-5.551805
0.632911		0.722905		-4.945806
0.641139		0.722905		-4.408525
0.649367		0.722905		-3.931900
0.657595		0.722905		-3.508850
0.665823		0.722905		-3.133149
0.674051		0.722905		-2.799322
0.682278		0.722905		-2.502548
0.690506		0.722905		-2.238576
0.698734		0.722905		-2.003661
0.706962		0.722905		-1.794497
0.715190		0.722905		-1.608166
0.723418		0.722905		-1.442089
0.731646		0.722905		-1.293988
0.739873		0.722905		-1.161847
0.748101		0.722905		-1.043885
0.756329		0.722905		-0.938523
0.764557		0.722905		-0.844364
0.772785		0.722905		-0.760169
0.781013		0.722905		-0.684843
0.789241		0.722905		-0.617411
0.797468		0.722905		-0.557012
0.805696		0.722905		-0.502880
0.813924		0.722905		-0.454336
0.822152		0.722905		-0.410775
0.830380		0.722905		-0.371663
0.838608		0.722905		-0.336522
0.846835		0.722905		-0.304930
0.855063		0.722905		-0.276510
0.863291		0.722905		-0.250926
0.871519		0.722905		-0.227880
0.879747		0.722905		-0.207106
0.887975		0.722905		-0.188368
0.896203		0.722905		-0.171455
0.904430		0.722905		-0.156179
0.912658		0.722905		-0.142371
0.920886		0.722905		-0.129882
0.929114		0.722905		-0.118578
0.937342		0.722905		-0.108339
0.945570		0.722905		-0.099058
0.953797		0.722905		-0.090641
0.962025		0.722905		-0.083000
0.970253		0.722905		-0.076060
0.978481		0.722905		-0.069751
0.986709		0.722905		-0.064013
0.994937		0.722905		-0.058790
1.003165		0.722905		-0.054032
1.011392		0.722905		-0.049695
1.019620		0.722905		-0.045739
1.027848		0.722905		-0.042128
1.036076		0.722905		-0.038829
1.044304		0.722905		-0.035814
1.052532		0.722905		-0.033055
1.060759		0.722905		-0.030531
1.068987		0.722905		-0.028218
1.077215		0.722905		-0.026098
1.085443		0.722905		-0.024153
1.093671		0.722905		-0.022368
1.101899		0.722905		-0.020729
1.110127		0.722905		-0.019222
1.118354		0.722905		-0.017837
1.126582		0.722905		-0.016561
1.134810		0.722905		-0.015387
1.143038		0.722905		-0.014305
1.151266		0.722905		-0.013307
1.159494		0.722905		-0.012386
1.167722		0.722905		-0.011536
1.175949		0.722905		-0.010750
1.184177		0.722905		-0.010024
1.192405		0.722905		-0.009353
1.200633		0.722905		-0.008731
1.208861		0.722905		-0.008156
1.217089		0.722905		-0.007622
1.225316		0.722905		-0.007128
1.233544		0.722905		-0.006669
1.241772		0.722905		-0.006243
1.250000		0.722905		-0.005848
0.600000		0.732961		-7.729962
0.608228		0.732961		-6.874396
0.616456		0.732961		-6.117226
0.624684		0.732961		-5.446708
0.632911		0.732961		-4.852561
0.641139		0.732961		-4.325773
0.649367		0.732961		-3.858441
0.657595		0.732961		-3.443621
0.665823		0.732961		-3.075212
0.674051		0.732961		-2.747847
0.682278		0.732961		-2.456798
0.690506		0.732961		-2.197903
0.698734		0.732961		-1.967489
0.706962		0.732961		-1.762317
0.715190		0.732961		-1.579526
0.723418		0.732961		-1.416590
0.731646		0.732961		-1.271277
0.739873		0.732961		-1.141612
0.748101		0.732961		-1.025847
0.756329		0.732961		-0.922437
0.764557		0.732961		-0.830012
0.772785		0.732961		-0.747358
0.781013		0.732961		-0.673402
0.789241		0.732961		-0.607189
0.797468		0.732961		-0.547874
0.805696		0.732961		-0.494707
0.813924		0.732961		-0.447022
0.822152		0.732961		-0.404227
0.830380		0.732961		-0.365796
0.838608		0.732961		-0.331264
0.846835		0.732961		-0.300214
0.855063		0.732961		-0.272277
0.863291		0.732961		-0.247125
0.871519		0.732961		-0.224465
0.879747		0.732961		-0.204036
0.887975		0.732961		-0.185607
0.896203		0.732961		-0.168970
0.904430		0.732961		-0.153940
0.912658		0.732961		-0.140353
0.920886		0.732961		-0.128063
0.929114		0.732961		-0.116936
0.937342		0.732961		-0.106857
0.945570		0.732961		-0.097719
0.953797		0.732961		-0.089430
0.962025		0.732961		-0.081905
0.970253		0.732961		-0.075069
0.978481		0.732961		-0.068854
0.986709		0.732961		-0.063200
0.994937		0.732961		-0.058053
1.003165		0.732961		-0.053363
1.011392		0.732961		-0.049088
1.019620		0.732961		-0.045188
1.027848		0.732961		-0.041627
1.036076		0.732961		-0.038373
1.044304		0.732961		-0.035399
1.052532		0.732961		-0.032678
1.060759		0.732961		-0.030187
1.068987		0.732961		-0.027904
1.077215		0.732961		-0.025812
1.085443		0.732961		-0.023892
1.093671		0.732961		-0.022130
1.101899		0.732961		-0.020512
1.110127		0.732961		-0.019024
1.118354		0.732961		-0.017655
1.126582		0.732961		-0.016395
1.134810		0.732961		-0.015235
1.143038		0.732961		-0.014166
1.151266		0.732961		-0.013179
1.159494		0.732961		-0.012269
1.167722		0.732961		-0.011429
1.175949		0.732961		-0.010652
1.184177		0.732961		-0.009934
1.192405		0.732961		-0.009270
1.200633		0.732961		-0.008656
1.208861		0.732961		-0.008086
1.217089		0.732961		-0.007559
1.225316		0.732961		-0.007069
1.233544		0.732961		-0.006615
1.241772		0.732961		-0.006194
1.250000		0.732961		-0.005802
0.600000		0.743017		-7.585199
0.608228		0.743017		-6.746048
0.616456		0.743017		-6.003402
0.624684		0.743017		-5.345738
0.632911		0.743017		-4.762969
0.641139		0.743017		-4.246256
0.649367		0.743017		-3.787845
0.657595		0.743017		-3.380927
0.665823		0.743017		-3.019520
0.674051		0.743017		-2.698359
0.682278		0.743017		-2.412810
0.690506		0.743017		-2.158789
0.698734		0.743017		-1.932698
0.706962		0.743017		-1.731360
0.715190		0.743017		-1.551970
0.723418		0.743017		-1.392053
0.731646		0.743017		-1.249418
0.739873		0.743017		-1.122131
0.748101		0.743017		-1.008478
0.756329		0.743017		-0.906944
0.764557		0.743017		-0.816186
0.772785		0.743017		-0.735014
0.781013		0.743017		-0.662375
0.789241		0.743017		-0.597334
0.797468		0.743017		-0.539062
0.805696		0.743017		-0.486824
0.813924		0.743017		-0.439965
0.822152		0.743017		-0.397906
0.830380		0.743017		-0.360133
0.838608		0.743017		-0.326185
0.846835		0.743017		-0.295658
0.855063		0.743017		-0.268187
0.863291		0.743017		-0.243451
0.871519		0.743017		-0.221163
0.879747		0.743017		-0.201067
0.887975		0.743017		-0.182935
0.896203		0.743017		-0.166564
0.904430		0.743017		-0.151772
0.912658		0.743017		-0.138399
0.920886		0.743017		-0.126299
0.929114		0.743017		-0.115344
0.937342		0.743017		-0.105419
0.945570		0.743017		-0.096420
0.953797		0.743017		-0.088255
0.962025		0.743017		-0.080842
0.970253		0.743017		-0.074106
0.978481		0.743017		-0.067981
0.986709		0.743017		-0.062409
0.994937		0.743017		-0.057335
1.003165		0.743017		-0.052712
1.011392		0.743017		-0.048496
1.019620		0.743017		-0.044650
1.027848		0.743017		-0.041138
1.036076		0.743017		-0.037928
1.044304		0.743017		-0.034994
1.052532		0.743017		-0.032309
1.060759		0.743017		-0.029850
1.068987		0.743017		-0.027598
1.077215		0.743017		-0.025532
1.085443		0.743017		-0.023637
1.093671		0.743017		-0.021897
1.101899		0.743017		-0.020299
1.110127		0.743017		-0.018829
1.118354		0.743017		-0.017477
1.126582		0.743017		-0.016232
1.134810		0.743017		-0.015086
1.143038		0.743017		-0.014029
1.151266		0.743017		-0.013054
1.159494		0.743017		-0.012154
1.167722		0.743017		-0.011323
1.175949		0.743017		-0.010556
1.184177		0.743017		-0.009846
1.192405		0.743017		-0.009189
1.200633		0.743017		-0.008581
1.208861		0.743017		-0.008017
1.217089		0.743017		-0.007495
1.225316		0.743017		-0.007011
1.233544		0.743017		-0.006562
1.241772		0.743017		-0.006144
1.250000		0.743017		-0.005757
0.600000		0.753073		-7.446053
0.608228		0.753073		-6.622672
0.616456		0.753073		-5.893980
0.624684		0.753073		-5.248665
0.632911		0.753073		-4.676827
0.641139		0.753073		-4.169793
0.649367		0.753073		-3.719953
0.657595		0.753073		-3.320629
0.665823		0.753073		-2.965949
0.674051		0.753073		-2.650749
0.682278		0.753073		-2.370485
0.690506		0.753073		-2.121149
0.698734		0.753073		-1.899213
0.706962		0.753073		-1.701559
0.715190		0.753073		-1.525439
0.723418		0.753073		-1.368423
0.731646		0.753073		-1.228364
0.739873		0.753073		-1.103364
0.748101		0.753073		-0.991742
0.756329		0.753073		-0.892012
0.764557		0.753073		-0.802858
0.772785		0.753073		-0.723112
0.781013		0.753073		-0.651741
0.789241		0.753073		-0.587828
0.797468		0.753073		-0.530560
0.805696		0.753073		-0.479215
0.813924		0.753073		-0.433152
0.822152		0.753073		-0.391803
0.830380		0.753073		-0.354661
0.838608		0.753073		-0.321278
0.846835		0.753073		-0.291254
0.855063		0.753073		-0.264232
0.863291		0.753073		-0.239898
0.871519		0.753073		-0.217968
0.879747		0.753073		-0.198193
0.887975		0.753073		-0.180347
0.896203		0.753073		-0.164233
0.904430		0.753073		-0.149672
0.912658		0.753073		-0.136504
0.920886		0.753073		-0.124590
0.929114		0.753073		-0.113800
0.937342		0.753073		-0.104024
0.945570		0.753073		-0.095158
0.953797		0.753073		-0.087114
0.962025		0.753073		-0.079808
0.970253		0.753073		-0.073170
0.978481		0.753073		-0.067133
0.986709		0.753073		-0.061639
0.994937		0.753073		-0.056637
1.003165		0.753073		-0.052077
1.011392		0.753073		-0.047920
1.019620		0.753073		-0.044126
1.027848		0.753073		-0.040661
1.036076		0.753073		-0.037494
1.044304		0.753073		-0.034598
1.052532		0.753073		-0.031948
1.060759		0.753073		-0.029522
1.068987		0.753073		-0.027298
1.077215		0.753073		-0.025258
1.085443		0.753073		-0.023387
1.093671		0.753073		-0.021669
1.101899		0.753073		-0.020090
1.110127		0.753073		-0.018638
1.118354		0.753073		-0.017302
1.126582		0.753073		-0.016072
1.134810		0.753073		-0.014939
1.143038		0.753073		-0.013894
1.151266		0.753073		-0.012931
1.159494		0.753073		-0.012041
1.167722		0.753073		-0.011219
1.175949		0.753073		-0.010460
1.184177		0.753073		-0.009758
1.192405		0.753073		-0.009108
1.200633		0.753073		-0.008507
1.208861		0.753073		-0.007949
1.217089		0.753073		-0.007433
1.225316		0.753073		-0.006953
1.233544		0.753073		-0.006509
1.241772		0.753073		-0.006096
1.250000		0.753073		-0.005712
0.600000		0.763128		-7.312216
0.608228		0.763128		-6.503997
0.616456		0.763128		-5.788719
0.624684		0.763128		-5.155275
0.632911		0.763128		-4.593947
0.641139		0.763128		-4.096218
0.649367		0.763128		-3.654619
0.657595		0.763128		-3.262595
0.665823		0.763128		-2.914384
0.674051		0.763128		-2.604916
0.682278		0.763128		-2.329733
0.690506		0.763128		-2.084903
0.698734		0.763128		-1.866962
0.706962		0.763128		-1.672853
0.715190		0.763128		-1.499878
0.723418		0.763128		-1.345654
0.731646		0.763128		-1.208073
0.739873		0.763128		-1.085273
0.748101		0.763128		-0.975606
0.756329		0.763128		-0.877613
0.764557		0.763128		-0.790002
0.772785		0.763128		-0.711628
0.781013		0.763128		-0.641478
0.789241		0.763128		-0.578651
0.797468		0.763128		-0.522350
0.805696		0.763128		-0.471866
0.813924		0.763128		-0.426570
0.822152		0.763128		-0.385905
0.830380		0.763128		-0.349373
0.838608		0.763128		-0.316533
0.846835		0.763128		-0.286994
0.855063		0.763128		-0.260406
0.863291		0.763128		-0.236459
0.871519		0.763128		-0.214875
0.879747		0.763128		-0.195409
0.887975		0.763128		-0.177841
0.896203		0.763128		-0.161975
0.904430		0.763128		-0.147635
0.912658		0.763128		-0.134667
0.920886		0.763128		-0.122931
0.929114		0.763128		-0.112302
0.937342		0.763128		-0.102669
0.945570		0.763128		-0.093933
0.953797		0.763128		-0.086005
0.962025		0.763128		-0.078804
0.970253		0.763128		-0.072259
0.978481		0.763128		-0.066307
0.986709		0.763128		-0.060890
0.994937		0.763128		-0.055956
1.003165		0.763128		-0.051459
1.011392		0.763128		-0.047358
1.019620		0.763128		-0.043615
1.027848		0.763128		-0.040195
1.036076		0.763128		-0.037070
1.044304		0.763128		-0.034212
1.052532		0.763128		-0.031596
1.060759		0.763128		-0.029200
1.068987		0.763128		-0.027004
1.077215		0.763128		-0.024990
1.085443		0.763128		-0.023142
1.093671		0.763128		-0.021445
1.101899		0.763128		-0.019885
1.110127		0.763128		-0.018450
1.118354		0.763128		-0.017130
1.126582		0.763128		-0.015914
1.134810		0.763128		-0.014794
1.143038		0.763128		-0.013762
1.151266		0.763128		-0.012809
1.159494		0.763128		-0.011930
1.167722		0.763128		-0.011117
1.175949		0.763128		-0.010366
1.184177		0.763128		-0.009671
1.192405		0.763128		-0.009029
1.200633		0.763128		-0.008433
1.208861		0.763128		-0.007882
1.217089		0.763128		-0.007371
1.225316		0.763128		-0.006896
1.233544		0.763128		-0.006456
1.241772		0.763128		-0.006047
1.250000		0.763128		-0.005667
0.600000		0.773184		-7.183400
0.608228		0.773184		-6.389766
0.616456		0.773184		-5.687393
0.624684		0.773184		-5.065371
0.632911		0.773184		-4.514152
0.641139		0.773184		-4.025375
0.649367		0.773184		-3.591705
0.657595		0.773184		-3.206705
0.665823		0.773184		-2.864716
0.674051		0.773184		-2.560765
0.682278		0.773184		-2.290471
0.690506		0.773184		-2.049977
0.698734		0.773184		-1.835882
0.706962		0.773184		-1.645184
0.715190		0.773184		-1.475237
0.723418		0.773184		-1.323699
0.731646		0.773184		-1.188504
0.739873		0.773184		-1.067822
0.748101		0.773184		-0.960037
0.756329		0.773184		-0.863717
0.764557		0.773184		-0.777593
0.772785		0.773184		-0.700542
0.781013		0.773184		-0.631568
0.789241		0.773184		-0.569788
0.797468		0.773184		-0.514419
0.805696		0.773184		-0.464765
0.813924		0.773184		-0.420209
0.822152		0.773184		-0.380202
0.830380		0.773184		-0.344258
0.838608		0.773184		-0.311943
0.846835		0.773184		-0.282873
0.855063		0.773184		-0.256703
0.863291		0.773184		-0.233129
0.871519		0.773184		-0.211880
0.879747		0.773184		-0.192713
0.887975		0.773184		-0.175412
0.896203		0.773184		-0.159785
0.904430		0.773184		-0.145660
0.912658		0.773184		-0.132885
0.920886		0.773184		-0.121321
0.929114		0.773184		-0.110847
0.937342		0.773184		-0.101354
0.945570		0.773184		-0.092743
0.953797		0.773184		-0.084927
0.962025		0.773184		-0.077827
0.970253		0.773184		-0.071374
0.978481		0.773184		-0.065504
0.986709		0.773184		-0.060161
0.994937		0.773184		-0.055294
1.003165		0.773184		-0.050857
1.011392		0.773184		-0.046810
1.019620		0.773184		-0.043116
1.027848		0.773184		-0.039741
1.036076		0.773184		-0.036657
1.044304		0.773184		-0.033835
1.052532		0.773184		-0.031252
1.060759		0.773184		-0.028886
1.068987		0.773184		-0.026717
1.077215		0.773184		-0.024728
1.085443		0.773184		-0.022902
1.093671		0.773184		-0.021225
1.101899		0.773184		-0.019684
1.110127		0.773184		-0.018266
1.118354		0.773184		-0.016961
1.126582		0.773184		-0.015760
1.134810		0.773184		-0.014653
1.143038		0.773184		-0.013632
1.151266		0.773184		-0.012689
1.159494		0.773184		-0.011820
1.167722		0.773184		-0.011016
1.175949		0.773184		-0.010273
1.184177		0.773184		-0.009586
1.192405		0.773184		-0.008950
1.200633		0.773184		-0.008361
1.208861		0.773184		-0.007815
1.217089		0.773184		-0.007309
1.225316		0.773184		-0.006840
1.233544		0.773184		-0.006404
1.241772		0.773184		-0.005999
1.250000		0.773184		-0.005622
0.600000		0.783240		-7.059338
0.608228		0.783240		-6.279745
0.616456		0.783240		-5.589795
0.624684		0.783240		-4.978766
0.632911		0.783240		-4.437280
0.641139		0.783240		-3.957120
0.649367		0.783240		-3.531083
0.657595		0.783240		-3.152844
0.665823		0.783240		-2.816847
0.674051		0.783240		-2.518207
0.682278		0.783240		-2.252621
0.690506		0.783240		-2.016302
0.698734		0.783240		-1.805910
0.706962		0.783240		-1.618498
0.715190		0.783240		-1.451466
0.723418		0.783240		-1.302517
0.731646		0.783240		-1.169619
0.739873		0.783240		-1.050980
0.748101		0.783240		-0.945008
0.756329		0.783240		-0.850300
0.764557		0.783240		-0.765609
0.772785		0.783240		-0.689833
0.781013		0.783240		-0.621993
0.789241		0.783240		-0.561222
0.797468		0.783240		-0.506752
0.805696		0.783240		-0.457898
0.813924		0.783240		-0.414056
0.822152		0.783240		-0.374686
0.830380		0.783240		-0.339309
0.838608		0.783240		-0.307501
0.846835		0.783240		-0.278882
0.855063		0.783240		-0.253116
0.863291		0.783240		-0.229903
0.871519		0.783240		-0.208977
0.879747		0.783240		-0.190098
0.887975		0.783240		-0.173056
0.896203		0.783240		-0.157661
0.904430		0.783240		-0.143744
0.912658		0.783240		-0.131154
0.920886		0.783240		-0.119758
0.929114		0.783240		-0.109434
0.937342		0.783240		-0.100075
0.945570		0.783240		-0.091585
0.953797		0.783240		-0.083878
0.962025		0.783240		-0.076877
0.970253		0.783240		-0.070512
0.978481		0.783240		-0.064722
0.986709		0.783240		-0.059450
0.994937		0.783240		-0.054648
1.003165		0.783240		-0.050270
1.011392		0.783240		-0.046276
1.019620		0.783240		-0.042629
1.027848		0.783240		-0.039298
1.036076		0.783240		-0.036253
1.044304		0.783240		-0.033466
1.052532		0.783240		-0.030916
1.060759		0.783240		-0.028579
1.068987		0.783240		-0.026437
1.077215		0.783240		-0.024471
1.085443		0.783240		-0.022667
1.093671		0.783240		-0.021010
1.101899		0.783240		-0.019487
1.110127		0.783240		-0.018086
1.118354		0.783240		-0.016796
1.126582		0.783240		-0.015608
1.134810		0.783240		-0.014513
1.143038		0.783240		-0.013504
1.151266		0.783240		-0.012572
1.159494		0.783240		-0.011712
1.167722		0.783240		-0.010917
1.175949		0.783240		-0.010182
1.184177		0.783240		-0.009502
1.192405		0.783240		-0.008872
1.200633		0.783240		-0.008290
1.208861		0.783240		-0.007749
1.217089		0.783240		-0.007248
1.225316		0.783240		-0.006783
1.233544		0.783240		-0.006352
1.241772		0.783240		-0.005951
1.250000		0.783240		-0.005578
0.600000		0.793296		-6.939781
0.608228		0.793296		-6.173712
0.616456		0.793296		-5.495727
0.624684		0.793296		-4.895288
0.632911		0.793296		-4.363177
0.641139		0.793296		-3.891318
0.649367		0.793296		-3.472633
0.657595		0.793296		-3.100908
0.665823		0.793296		-2.770683
0.674051		0.793296		-2.477159
0.682278		0.793296		-2.216110
0.690506		0.793296		-1.983813
0.698734		0.793296		-1.776989
0.706962		0.793296		-1.592744
0.715190		0.793296		-1.428522
0.723418		0.793296		-1.282067
0.731646		0.793296		-1.151386
0.739873		0.793296		-1.034714
0.748101		0.793296		-0.930491
0.756329		0.793296		-0.837338
0.764557		0.793296		-0.754029
0.772785		0.793296		-0.679482
0.781013		0.793296		-0.612736
0.789241		0.793296		-0.552940
0.797468		0.793296		-0.499336
0.805696		0.793296		-0.451256
0.813924		0.793296		-0.408102
0.822152		0.793296		-0.369346
0.830380		0.793296		-0.334517
0.838608		0.793296		-0.303198
0.846835		0.793296		-0.275016
0.855063		0.793296		-0.249640
0.863291		0.793296		-0.226777
0.871519		0.793296		-0.206162
0.879747		0.793296		-0.187563
0.887975		0.793296		-0.170771
0.896203		0.793296		-0.155600
0.904430		0.793296		-0.141883
0.912658		0.793296		-0.129474
0.920886		0.793296		-0.118239
0.929114		0.793296		-0.108061
0.937342		0.793296		-0.098832
0.945570		0.793296		-0.090460
0.953797		0.793296		-0.082858
0.962025		0.793296		-0.075952
0.970253		0.793296		-0.069673
0.978481		0.793296		-0.063960
0.986709		0.793296		-0.058758
0.994937		0.793296		-0.054019
1.003165		0.793296		-0.049697
1.011392		0.793296		-0.045755
1.019620		0.793296		-0.042155
1.027848		0.793296		-0.038865
1.036076		0.793296		-0.035858
1.044304		0.793296		-0.033106
1.052532		0.793296		-0.030587
1.060759		0.793296		-0.028278
1.068987		0.793296		-0.026162
1.077215		0.793296		-0.024220
1.085443		0.793296		-0.022437
1.093671		0.793296		-0.020799
1.101899		0.793296		-0.019294
1.110127		0.793296		-0.017908
1.118354		0.793296		-0.016633
1.126582		0.793296		-0.015459
1.134810		0.793296		-0.014376
1.143038		0.793296		-0.013378
1.151266		0.793296		-0.012456
1.159494		0.793296		-0.011605
1.167722		0.793296		-0.010819
1.175949		0.793296		-0.010091
1.184177		0.793296		-0.009419
1.192405		0.793296		-0.008796
1.200633		0.793296		-0.008219
1.208861		0.793296		-0.007684
1.217089		0.793296		-0.007188
1.225316		0.793296		-0.006728
1.233544		0.793296		-0.006301
1.241772		0.793296		-0.005904
1.250000		0.793296		-0.005535
0.600000		0.803352		-6.824495
0.608228		0.803352		-6.071461
0.616456		0.803352		-5.405009
0.624684		0.803352		-4.814776
0.632911		0.803352		-4.291700
0.641139		0.803352		-3.827842
0.649367		0.803352		-3.416244
0.657595		0.803352		-3.050797
0.665823		0.803352		-2.726137
0.674051		0.803352		-2.437545
0.682278		0.803352		-2.180869
0.690506		0.803352		-1.952451
0.698734		0.803352		-1.749067
0.706962		0.803352		-1.567875
0.715190		0.803352		-1.406363
0.723418		0.803352		-1.262315
0.731646		0.803352		-1.133770
0.739873		0.803352		-1.018996
0.748101		0.803352		-0.916461
0.756329		0.803352		-0.824807
0.764557		0.803352		-0.742832
0.772785		0.803352		-0.669472
0.781013		0.803352		-0.603782
0.789241		0.803352		-0.544926
0.797468		0.803352		-0.492160
0.805696		0.803352		-0.444826
0.813924		0.803352		-0.402337
0.822152		0.803352		-0.364175
0.830380		0.803352		-0.329875
0.838608		0.803352		-0.299029
0.846835		0.803352		-0.271269
0.855063		0.803352		-0.246271
0.863291		0.803352		-0.223744
0.871519		0.803352		-0.203432
0.879747		0.803352		-0.185103
0.887975		0.803352		-0.168553
0.896203		0.803352		-0.153598
0.904430		0.803352		-0.140077
0.912658		0.803352		-0.127842
0.920886		0.803352		-0.116763
0.929114		0.803352		-0.106726
0.937342		0.803352		-0.097624
0.945570		0.803352		-0.089365
0.953797		0.803352		-0.081866
0.962025		0.803352		-0.075052
0.970253		0.803352		-0.068856
0.978481		0.803352		-0.063218
0.986709		0.803352		-0.058083
0.994937		0.803352		-0.053405
1.003165		0.803352		-0.049139
1.011392		0.803352		-0.045246
1.019620		0.803352		-0.041691
1.027848		0.803352		-0.038443
1.036076		0.803352		-0.035472
1.044304		0.803352		-0.032754
1.052532		0.803352		-0.030265
1.060759		0.803352		-0.027984
1.068987		0.803352		-0.025893
1.077215		0.803352		-0.023974
1.085443		0.803352		-0.022212
1.093671		0.803352		-0.020593
1.101899		0.803352		-0.019104
1.110127		0.803352		-0.017735
1.118354		0.803352		-0.016474
1.126582		0.803352		-0.015312
1.134810		0.803352		-0.014242
1.143038		0.803352		-0.013254
1.151266		0.803352		-0.012342
1.159494		0.803352		-0.011500
1.167722		0.803352		-0.010722
1.175949		0.803352		-0.010003
1.184177		0.803352		-0.009337
1.192405		0.803352		-0.008720
1.200633		0.803352		-0.008149
1.208861		0.803352		-0.007620
1.217089		0.803352		-0.007129
1.225316		0.803352		-0.006673
1.233544		0.803352		-0.006250
1.241772		0.803352		-0.005857
1.250000		0.803352		-0.005491
0.600000		0.813408		-6.713263
0.608228		0.813408		-5.972800
0.616456		0.813408		-5.317469
0.624684		0.813408		-4.737080
0.632911		0.813408		-4.222717
0.641139		0.813408		-3.766575
0.649367		0.813408		-3.361812
0.657595		0.813408		-3.002421
0.665823		0.813408		-2.683127
0.674051		0.813408		-2.399292
0.682278		0.813408		-2.146834
0.690506		0.813408		-1.922158
0.698734		0.813408		-1.722094
0.706962		0.813408		-1.543847
0.715190		0.813408		-1.384950
0.723418		0.813408		-1.243224
0.731646		0.813408		-1.116741
0.739873		0.813408		-1.003800
0.748101		0.813408		-0.902894
0.756329		0.813408		-0.812688
0.764557		0.813408		-0.732001
0.772785		0.813408		-0.659787
0.781013		0.813408		-0.595117
0.789241		0.813408		-0.537169
0.797468		0.813408		-0.485212
0.805696		0.813408		-0.438599
0.813924		0.813408		-0.396753
0.822152		0.813408		-0.359164
0.830380		0.813408		-0.325377
0.838608		0.813408		-0.294987
0.846835		0.813408		-0.267636
0.855063		0.813408		-0.243003
0.863291		0.813408		-0.220802
0.871519		0.813408		-0.200782
0.879747		0.813408		-0.182714
0.887975		0.813408		-0.166399
0.896203		0.813408		-0.151654
0.904430		0.813408		-0.138321
0.912658		0.813408		-0.126255
0.920886		0.813408		-0.115329
0.929114		0.813408		-0.105427
0.937342		0.813408		-0.096448
0.945570		0.813408		-0.088299
0.953797		0.813408		-0.080900
0.962025		0.813408		-0.074175
0.970253		0.813408		-0.068060
0.978481		0.813408		-0.062494
0.986709		0.813408		-0.057426
0.994937		0.813408		-0.052807
1.003165		0.813408		-0.048594
1.011392		0.813408		-0.044750
1.019620		0.813408		-0.041239
1.027848		0.813408		-0.038030
1.036076		0.813408		-0.035096
1.044304		0.813408		-0.032410
1.052532		0.813408		-0.029950
