3.96  0.290049  1.59836
3.97  0.290417  1.6008
3.98  0.290781  1.60321
3.99  0.291139  1.60561
4  0.291494  1.60799
4.01  0.291843  1.61035
4.02  0.292189  1.61269
4.03  0.29253  1.61501
4.04  0.292866  1.61732
4.05  0.293199  1.61961
4.06  0.293527  1.62188
4.07  0.293851  1.62413
4.08  0.29417  1.62637
4.09  0.294486  1.62859
4.1  0.294798  1.63079
4.11  0.295105  1.63298
4.12  0.295409  1.63515
4.13  0.295708  1.6373
4.14  0.296004  1.63944
4.15  0.296296  1.64156
4.16  0.296584  1.64367
4.17  0.296869  1.64576
4.18  0.297149  1.64784
4.19  0.297426  1.6499
4.2  0.2977  1.65194
4.21  0.297969  1.65397
4.22  0.298235  1.65599
4.23  0.298498  1.65799
4.24  0.298757  1.65997
4.25  0.299013  1.66195
4.26  0.299265  1.6639
4.27  0.299514  1.66585
4.28  0.29976  1.66778
4.29  0.300002  1.66969
4.3  0.300241  1.6716
4.31  0.300477  1.67348
4.32  0.300709  1.67536
4.33  0.300939  1.67722
4.34  0.301165  1.67907
4.35  0.301388  1.68091
4.36  0.301608  1.68273
4.37  0.301825  1.68454
4.38  0.302039  1.68634
4.39  0.30225  1.68812
4.4  0.302458  1.6899
4.41  0.302663  1.69166
4.42  0.302865  1.6934
4.43  0.303065  1.69514
4.44  0.303261  1.69686
4.45  0.303455  1.69858
4.46  0.303646  1.70028
4.47  0.303834  1.70197
4.48  0.30402  1.70364
4.49  0.304203  1.70531
4.5  0.304383  1.70696
4.51  0.304561  1.70861
4.52  0.304735  1.71024
4.53  0.304908  1.71186
4.54  0.305078  1.71347
4.55  0.305245  1.71507
4.56  0.30541  1.71666
4.57  0.305572  1.71824
4.58  0.305732  1.7198
4.59  0.305889  1.72136
4.6  0.306044  1.72291
4.61  0.306197  1.72444
4.62  0.306347  1.72597
4.63  0.306495  1.72749
4.64  0.306641  1.72899
4.65  0.306784  1.73049
4.66  0.306925  1.73198
4.67  0.307064  1.73345
4.68  0.3072  1.73492
4.69  0.307335  1.73638
4.7  0.307467  1.73783
4.71  0.307597  1.73927
4.72  0.307725  1.7407
4.73  0.307851  1.74212
4.74  0.307974  1.74353
4.75  0.308096  1.74493
4.76  0.308216  1.74632
4.77  0.308333  1.74771
4.78  0.308449  1.74908
4.79  0.308562  1.75045
4.8  0.308674  1.75181
4.81  0.308783  1.75316
4.82  0.308891  1.7545
4.83  0.308997  1.75583
4.84  0.309101  1.75716
4.85  0.309203  1.75847
4.86  0.309303  1.75978
4.87  0.309401  1.76108
4.88  0.309497  1.76237
4.89  0.309592  1.76365
4.9  0.309685  1.76493
4.91  0.309776  1.7662
4.92  0.309865  1.76746
4.93  0.309953  1.76871
4.94  0.310038  1.76995
4.95  0.310122  1.77119
4.96  0.310205  1.77242
4.97  0.310286  1.77364
4.98  0.310365  1.77485
4.99  0.310442  1.77606
5  0.310518  1.77726
5.01  0.310592  1.77845
5.02  0.310664  1.77964
5.03  0.310735  1.78081
5.04  0.310805  1.78198
5.05  0.310873  1.78315
5.06  0.310939  1.7843
5.07  0.311004  1.78545
5.08  0.311067  1.78659
5.09  0.311129  1.78773
5.1  0.311189  1.78886
5.11  0.311248  1.78998
5.12  0.311305  1.7911
5.13  0.311361  1.79221
5.14  0.311416  1.79331
5.15  0.311469  1.7944
5.16  0.31152  1.79549
5.17  0.311571  1.79658
5.18  0.31162  1.79765
5.19  0.311667  1.79872
5.2  0.311713  1.79979
5.21  0.311758  1.80085
5.22  0.311802  1.8019
5.23  0.311844  1.80294
5.24  0.311885  1.80398
5.25  0.311924  1.80502
5.26  0.311963  1.80604
5.27  0.312  1.80706
5.28  0.312035  1.80808
5.29  0.31207  1.80909
5.3  0.312103  1.81009
5.31  0.312135  1.81109
5.32  0.312166  1.81209
5.33  0.312196  1.81307
5.34  0.312224  1.81405
5.35  0.312252  1.81503
5.36  0.312278  1.816
5.37  0.312303  1.81696
5.38  0.312327  1.81792
5.39  0.312349  1.81888
5.4  0.312371  1.81983
5.41  0.312391  1.82077
5.42  0.312411  1.82171
5.43  0.312429  1.82264
5.44  0.312446  1.82357
5.45  0.312462  1.82449
5.46  0.312477  1.82541
5.47  0.312491  1.82632
5.48  0.312504  1.82723
5.49  0.312516  1.82813
5.5  0.312527  1.82902
5.51  0.312537  1.82992
5.52  0.312546  1.8308
5.53  0.312554  1.83169
5.54  0.31256  1.83256
5.55  0.312566  1.83344
5.56  0.312571  1.8343
5.57  0.312575  1.83517
5.58  0.312578  1.83602
5.59  0.31258  1.83688
5.6  0.312581  1.83773
5.61  0.312581  1.83857
5.62  0.312581  1.83941
5.63  0.312579  1.84025
5.64  0.312576  1.84108
5.65  0.312573  1.8419
5.66  0.312568  1.84273
5.67  0.312563  1.84354
5.68  0.312557  1.84436
5.69  0.31255  1.84517
5.7  0.312542  1.84597
5.71  0.312533  1.84677
5.72  0.312524  1.84757
5.73  0.312513  1.84836
5.74  0.312502  1.84915
5.75  0.31249  1.84993
5.76  0.312477  1.85071
5.77  0.312464  1.85148
5.78  0.312449  1.85225
5.79  0.312434  1.85302
5.8  0.312418  1.85378
5.81  0.312401  1.85454
5.82  0.312383  1.8553
5.83  0.312365  1.85605
5.84  0.312346  1.8568
5.85  0.312326  1.85754
5.86  0.312306  1.85828
5.87  0.312284  1.85901
5.88  0.312262  1.85975
5.89  0.312239  1.86047
5.9  0.312216  1.8612
5.91  0.312191  1.86192
5.92  0.312167  1.86264
5.93  0.312141  1.86335
5.94  0.312115  1.86406
5.95  0.312088  1.86476
5.96  0.31206  1.86547
5.97  0.312031  1.86617
5.98  0.312002  1.86686
5.99  0.311973  1.86755
6  0.311942  1.86824
6.01  0.311911  1.86892
6.02  0.31188  1.86961
6.03  0.311847  1.87028
6.04  0.311814  1.87096
6.05  0.311781  1.87163
6.06  0.311746  1.8723
6.07  0.311712  1.87296
6.08  0.311676  1.87362
6.09  0.31164  1.87428
6.1  0.311604  1.87493
6.11  0.311566  1.87558
6.12  0.311528  1.87623
6.13  0.31149  1.87687
6.14  0.311451  1.87752
6.15  0.311411  1.87815
6.16  0.311371  1.87879
6.17  0.311331  1.87942
6.18  0.311289  1.88005
6.19  0.311247  1.88067
6.2  0.311205  1.8813
6.21  0.311162  1.88192
6.22  0.311119  1.88253
6.23  0.311075  1.88315
6.24  0.31103  1.88376
6.25  0.310985  1.88436
6.26  0.310939  1.88497
6.27  0.310893  1.88557
6.28  0.310847  1.88617
6.29  0.310799  1.88676
6.3  0.310752  1.88736
6.31  0.310704  1.88795
6.32  0.310655  1.88853
6.33  0.310606  1.88912
6.34  0.310556  1.8897
6.35  0.310506  1.89028
6.36  0.310456  1.89085
6.37  0.310405  1.89143
6.38  0.310353  1.892
6.39  0.310301  1.89256
6.4  0.310249  1.89313
6.41  0.310196  1.89369
6.42  0.310142  1.89425
6.43  0.310088  1.89481
6.44  0.310034  1.89536
6.45  0.309979  1.89591
6.46  0.309924  1.89646
6.47  0.309869  1.89701
6.48  0.309813  1.89755
6.49  0.309756  1.89809
6.5  0.309699  1.89863
6.51  0.309642  1.89917
6.52  0.309584  1.8997
6.53  0.309526  1.90023
6.54  0.309468  1.90076
