101
81
T [GeV]		muB [GeV]		betapi_over_T4 [fm^-4 / GeV^4]
0.167000		0.030000		99.770316
0.168000		0.030000		101.835258
0.169000		0.030000		103.943305
0.170000		0.030000		106.095051
0.171000		0.030000		108.291086
0.172000		0.030000		110.532000
0.173000		0.030000		112.818378
0.174000		0.030000		115.150804
0.175000		0.030000		117.529858
0.176000		0.030000		119.956119
0.177000		0.030000		122.430159
0.178000		0.030000		124.952550
0.179000		0.030000		127.523858
0.180000		0.030000		130.144646
0.181000		0.030000		132.815472
0.182000		0.030000		135.536891
0.183000		0.030000		138.309453
0.184000		0.030000		141.133702
0.185000		0.030000		144.010178
0.186000		0.030000		146.939417
0.187000		0.030000		149.921948
0.188000		0.030000		152.958295
0.189000		0.030000		156.048978
0.190000		0.030000		159.194508
0.191000		0.030000		162.395394
0.192000		0.030000		165.652135
0.193000		0.030000		168.965227
0.194000		0.030000		172.335159
0.195000		0.030000		175.762411
0.196000		0.030000		179.247459
0.197000		0.030000		182.790772
0.198000		0.030000		186.392811
0.199000		0.030000		190.054030
0.200000		0.030000		193.774877
0.100000		0.040000		29.395818
0.101000		0.040000		29.846198
0.102000		0.040000		30.305292
0.103000		0.040000		30.773458
0.104000		0.040000		31.251056
0.105000		0.040000		31.738455
0.106000		0.040000		32.236027
0.107000		0.040000		32.744149
0.108000		0.040000		33.263203
0.109000		0.040000		33.793577
0.110000		0.040000		34.335664
0.111000		0.040000		34.889861
0.112000		0.040000		35.456573
0.113000		0.040000		36.036210
0.114000		0.040000		36.629185
0.115000		0.040000		37.235920
0.116000		0.040000		37.856841
0.117000		0.040000		38.492380
0.118000		0.040000		39.142975
0.119000		0.040000		39.809070
0.120000		0.040000		40.491113
0.121000		0.040000		41.189561
0.122000		0.040000		41.904873
0.123000		0.040000		42.637518
0.124000		0.040000		43.387968
0.125000		0.040000		44.156701
0.126000		0.040000		44.944201
0.127000		0.040000		45.750958
0.128000		0.040000		46.577467
0.129000		0.040000		47.424229
0.130000		0.040000		48.291750
0.131000		0.040000		49.180542
0.132000		0.040000		50.091122
