101
81
T [GeV]		muB [GeV]		F_over_T [fm^-1 / GeV]
0.100000		0.000000		-0.207280
0.101000		0.000000		-0.205850
0.102000		0.000000		-0.204418
0.103000		0.000000		-0.202986
0.104000		0.000000		-0.201555
0.105000		0.000000		-0.200128
0.106000		0.000000		-0.198705
0.107000		0.000000		-0.197289
0.108000		0.000000		-0.195880
0.109000		0.000000		-0.194481
0.110000		0.000000		-0.193093
0.111000		0.000000		-0.191716
0.112000		0.000000		-0.190352
0.113000		0.000000		-0.189002
0.114000		0.000000		-0.187667
0.115000		0.000000		-0.186348
0.116000		0.000000		-0.185045
0.117000		0.000000		-0.183761
0.118000		0.000000		-0.182495
0.119000		0.000000		-0.181248
0.120000		0.000000		-0.180021
0.121000		0.000000		-0.178814
0.122000		0.000000		-0.177628
0.123000		0.000000		-0.176464
0.124000		0.000000		-0.175320
0.125000		0.000000		-0.174199
0.126000		0.000000		-0.173101
0.127000		0.000000		-0.172024
0.128000		0.000000		-0.170971
0.129000		0.000000		-0.169940
0.130000		0.000000		-0.168932
0.131000		0.000000		-0.167948
0.132000		0.000000		-0.166986
0.133000		0.000000		-0.166048
0.134000		0.000000		-0.165132
0.135000		0.000000		-0.164240
0.136000		0.000000		-0.163371
0.137000		0.000000		-0.162524
0.138000		0.000000		-0.161700
0.139000		0.000000		-0.160899
0.140000		0.000000		-0.160119
0.141000		0.000000		-0.159362
0.142000		0.000000		-0.158627
0.143000		0.000000		-0.157914
0.144000		0.000000		-0.157221
0.145000		0.000000		-0.156550
0.146000		0.000000		-0.155900
0.147000		0.000000		-0.155271
0.148000		0.000000		-0.154661
0.149000		0.000000		-0.154072
0.150000		0.000000		-0.153502
0.151000		0.000000		-0.152951
0.152000		0.000000		-0.152420
0.153000		0.000000		-0.151907
0.154000		0.000000		-0.151413
0.155000		0.000000		-0.150936
0.156000		0.000000		-0.150477
0.157000		0.000000		-0.150036
0.158000		0.000000		-0.149611
0.159000		0.000000		-0.149203
0.160000		0.000000		-0.148812
0.161000		0.000000		-0.148436
0.162000		0.000000		-0.148076
0.163000		0.000000		-0.147732
0.164000		0.000000		-0.147402
0.165000		0.000000		-0.147087
0.166000		0.000000		-0.146787
0.167000		0.000000		-0.146501
0.168000		0.000000		-0.146228
0.169000		0.000000		-0.145968
0.170000		0.000000		-0.145722
0.171000		0.000000		-0.145489
0.172000		0.000000		-0.145268
0.173000		0.000000		-0.145059
0.174000		0.000000		-0.144863
0.175000		0.000000		-0.144678
0.176000		0.000000		-0.144504
0.177000		0.000000		-0.144342
0.178000		0.000000		-0.144190
0.179000		0.000000		-0.144049
0.180000		0.000000		-0.143918
0.181000		0.000000		-0.143798
0.182000		0.000000		-0.143687
0.183000		0.000000		-0.143586
0.184000		0.000000		-0.143494
0.185000		0.000000		-0.143412
0.186000		0.000000		-0.143338
0.187000		0.000000		-0.143273
0.188000		0.000000		-0.143216
0.189000		0.000000		-0.143168
0.190000		0.000000		-0.143128
0.191000		0.000000		-0.143096
0.192000		0.000000		-0.143071
0.193000		0.000000		-0.143054
0.194000		0.000000		-0.143044
0.195000		0.000000		-0.143041
0.196000		0.000000		-0.143045
0.197000		0.000000		-0.143056
0.198000		0.000000		-0.143074
0.199000		0.000000		-0.143098
0.200000		0.000000		-0.143128
0.100000		0.010000		-0.207317
0.101000		0.010000		-0.205888
0.102000		0.010000		-0.204456
0.103000		0.010000		-0.203025
0.104000		0.010000		-0.201595
0.105000		0.010000		-0.200168
0.106000		0.010000		-0.198746
0.107000		0.010000		-0.197330
0.108000		0.010000		-0.195923
0.109000		0.010000		-0.194524
0.110000		0.010000		-0.193136
0.111000		0.010000		-0.191759
0.112000		0.010000		-0.190395
0.113000		0.010000		-0.189046
0.114000		0.010000		-0.187711
0.115000		0.010000		-0.186392
0.116000		0.010000		-0.185090
0.117000		0.010000		-0.183806
0.118000		0.010000		-0.182540
0.119000		0.010000		-0.181293
0.120000		0.010000		-0.180066
0.121000		0.010000		-0.178859
0.122000		0.010000		-0.177673
0.123000		0.010000		-0.176508
0.124000		0.010000		-0.175365
0.125000		0.010000		-0.174244
0.126000		0.010000		-0.173145
0.127000		0.010000		-0.172069
0.128000		0.010000		-0.171015
0.129000		0.010000		-0.169984
0.130000		0.010000		-0.168976
0.131000		0.010000		-0.167991
0.132000		0.010000		-0.167029
0.133000		0.010000		-0.166090
0.134000		0.010000		-0.165175
0.135000		0.010000		-0.164282
0.136000		0.010000		-0.163412
0.137000		0.010000		-0.162565
0.138000		0.010000		-0.161741
0.139000		0.010000		-0.160939
0.140000		0.010000		-0.160159
0.141000		0.010000		-0.159402
0.142000		0.010000		-0.158666
0.143000		0.010000		-0.157952
0.144000		0.010000		-0.157260
0.145000		0.010000		-0.156588
0.146000		0.010000		-0.155938
0.147000		0.010000		-0.155308
0.148000		0.010000		-0.154698
0.149000		0.010000		-0.154108
0.150000		0.010000		-0.153538
0.151000		0.010000		-0.152987
0.152000		0.010000		-0.152455
0.153000		0.010000		-0.151942
0.154000		0.010000		-0.151447
0.155000		0.010000		-0.150970
0.156000		0.010000		-0.150511
0.157000		0.010000		-0.150069
0.158000		0.010000		-0.149644
0.159000		0.010000		-0.149235
0.160000		0.010000		-0.148843
0.161000		0.010000		-0.148468
0.162000		0.010000		-0.148107
0.163000		0.010000		-0.147762
0.164000		0.010000		-0.147432
0.165000		0.010000		-0.147117
0.166000		0.010000		-0.146816
0.167000		0.010000		-0.146529
0.168000		0.010000		-0.146256
0.169000		0.010000		-0.145997
0.170000		0.010000		-0.145750
0.171000		0.010000		-0.145516
0.172000		0.010000		-0.145295
0.173000		0.010000		-0.145086
0.174000		0.010000		-0.144889
0.175000		0.010000		-0.144704
0.176000		0.010000		-0.144530
0.177000		0.010000		-0.144367
0.178000		0.010000		-0.144215
0.179000		0.010000		-0.144074
0.180000		0.010000		-0.143943
0.181000		0.010000		-0.143822
0.182000		0.010000		-0.143711
0.183000		0.010000		-0.143610
0.184000		0.010000		-0.143518
0.185000		0.010000		-0.143435
0.186000		0.010000		-0.143361
0.187000		0.010000		-0.143296
0.188000		0.010000		-0.143239
0.189000		0.010000		-0.143190
0.190000		0.010000		-0.143150
0.191000		0.010000		-0.143117
0.192000		0.010000		-0.143092
0.193000		0.010000		-0.143075
0.194000		0.010000		-0.143065
0.195000		0.010000		-0.143062
0.196000		0.010000		-0.143066
0.197000		0.010000		-0.143077
0.198000		0.010000		-0.143094
0.199000		0.010000		-0.143118
0.200000		0.010000		-0.143147
0.100000		0.020000		-0.207425
0.101000		0.020000		-0.205998
0.102000		0.020000		-0.204569
0.103000		0.020000		-0.203140
0.104000		0.020000		-0.201712
0.105000		0.020000		-0.200287
0.106000		0.020000		-0.198867
0.107000		0.020000		-0.197453
0.108000		0.020000		-0.196047
0.109000		0.020000		-0.194650
0.110000		0.020000		-0.193263
0.111000		0.020000		-0.191888
0.112000		0.020000		-0.190525
0.113000		0.020000		-0.189176
0.114000		0.020000		-0.187842
0.115000		0.020000		-0.186524
0.116000		0.020000		-0.185223
0.117000		0.020000		-0.183939
0.118000		0.020000		-0.182674
0.119000		0.020000		-0.181427
0.120000		0.020000		-0.180200
0.121000		0.020000		-0.178993
0.122000		0.020000		-0.177807
0.123000		0.020000		-0.176642
0.124000		0.020000		-0.175498
0.125000		0.020000		-0.174377
0.126000		0.020000		-0.173277
0.127000		0.020000		-0.172200
0.128000		0.020000		-0.171146
0.129000		0.020000		-0.170114
0.130000		0.020000		-0.169106
0.131000		0.020000		-0.168120
0.132000		0.020000		-0.167157
0.133000		0.020000		-0.166218
0.134000		0.020000		-0.165301
0.135000		0.020000		-0.164407
0.136000		0.020000		-0.163536
0.137000		0.020000		-0.162688
0.138000		0.020000		-0.161863
0.139000		0.020000		-0.161060
0.140000		0.020000		-0.160279
0.141000		0.020000		-0.159520
0.142000		0.020000		-0.158783
0.143000		0.020000		-0.158068
0.144000		0.020000		-0.157374
0.145000		0.020000		-0.156702
0.146000		0.020000		-0.156050
0.147000		0.020000		-0.155418
0.148000		0.020000		-0.154807
0.149000		0.020000		-0.154216
0.150000		0.020000		-0.153645
0.151000		0.020000		-0.153093
0.152000		0.020000		-0.152559
0.153000		0.020000		-0.152045
0.154000		0.020000		-0.151549
0.155000		0.020000		-0.151070
0.156000		0.020000		-0.150610
0.157000		0.020000		-0.150167
0.158000		0.020000		-0.149741
0.159000		0.020000		-0.149331
0.160000		0.020000		-0.148938
0.161000		0.020000		-0.148561
0.162000		0.020000		-0.148200
0.163000		0.020000		-0.147853
0.164000		0.020000		-0.147522
0.165000		0.020000		-0.147206
0.166000		0.020000		-0.146904
0.167000		0.020000		-0.146616
0.168000		0.020000		-0.146342
0.169000		0.020000		-0.146081
0.170000		0.020000		-0.145834
0.171000		0.020000		-0.145599
0.172000		0.020000		-0.145377
0.173000		0.020000		-0.145167
0.174000		0.020000		-0.144969
0.175000		0.020000		-0.144783
0.176000		0.020000		-0.144608
0.177000		0.020000		-0.144444
0.178000		0.020000		-0.144291
0.179000		0.020000		-0.144149
0.180000		0.020000		-0.144017
0.181000		0.020000		-0.143895
0.182000		0.020000		-0.143783
0.183000		0.020000		-0.143681
0.184000		0.020000		-0.143588
0.185000		0.020000		-0.143505
0.186000		0.020000		-0.143430
0.187000		0.020000		-0.143364
0.188000		0.020000		-0.143306
0.189000		0.020000		-0.143257
0.190000		0.020000		-0.143216
0.191000		0.020000		-0.143183
0.192000		0.020000		-0.143157
0.193000		0.020000		-0.143139
0.194000		0.020000		-0.143128
0.195000		0.020000		-0.143124
0.196000		0.020000		-0.143128
0.197000		0.020000		-0.143138
0.198000		0.020000		-0.143154
0.199000		0.020000		-0.143178
0.200000		0.020000		-0.143207
0.100000		0.030000		-0.207599
0.101000		0.030000		-0.206176
0.102000		0.030000		-0.204752
0.103000		0.030000		-0.203326
0.104000		0.030000		-0.201902
0.105000		0.030000		-0.200481
0.106000		0.030000		-0.199064
0.107000		0.030000		-0.197653
0.108000		0.030000		-0.196250
0.109000		0.030000		-0.194855
0.110000		0.030000		-0.193470
0.111000		0.030000		-0.192097
0.112000		0.030000		-0.190736
0.113000		0.030000		-0.189389
0.114000		0.030000		-0.188057
0.115000		0.030000		-0.186740
0.116000		0.030000		-0.185440
0.117000		0.030000		-0.184157
0.118000		0.030000		-0.182892
0.119000		0.030000		-0.181646
0.120000		0.030000		-0.180419
0.121000		0.030000		-0.179212
0.122000		0.030000		-0.178026
0.123000		0.030000		-0.176861
0.124000		0.030000		-0.175717
0.125000		0.030000		-0.174594
0.126000		0.030000		-0.173494
0.127000		0.030000		-0.172416
0.128000		0.030000		-0.171361
0.129000		0.030000		-0.170328
0.130000		0.030000		-0.169319
0.131000		0.030000		-0.168332
0.132000		0.030000		-0.167367
0.133000		0.030000		-0.166426
0.134000		0.030000		-0.165508
0.135000		0.030000		-0.164613
0.136000		0.030000		-0.163740
0.137000		0.030000		-0.162890
0.138000		0.030000		-0.162063
0.139000		0.030000		-0.161258
0.140000		0.030000		-0.160476
0.141000		0.030000		-0.159715
0.142000		0.030000		-0.158976
0.143000		0.030000		-0.158259
0.144000		0.030000		-0.157563
0.145000		0.030000		-0.156889
0.146000		0.030000		-0.156235
0.147000		0.030000		-0.155601
0.148000		0.030000		-0.154988
0.149000		0.030000		-0.154395
0.150000		0.030000		-0.153821
0.151000		0.030000		-0.153267
0.152000		0.030000		-0.152732
0.153000		0.030000		-0.152215
0.154000		0.030000		-0.151717
0.155000		0.030000		-0.151237
0.156000		0.030000		-0.150774
0.157000		0.030000		-0.150329
0.158000		0.030000		-0.149901
0.159000		0.030000		-0.149490
0.160000		0.030000		-0.149095
0.161000		0.030000		-0.148715
0.162000		0.030000		-0.148352
0.163000		0.030000		-0.148004
0.164000		0.030000		-0.147671
0.165000		0.030000		-0.147353
0.166000		0.030000		-0.147049
0.167000		0.030000		-0.146760
0.168000		0.030000		-0.146484
0.169000		0.030000		-0.146221
0.170000		0.030000		-0.145972
0.171000		0.030000		-0.145735
0.172000		0.030000		-0.145512
0.173000		0.030000		-0.145300
0.174000		0.030000		-0.145100
0.175000		0.030000		-0.144913
0.176000		0.030000		-0.144736
0.177000		0.030000		-0.144571
0.178000		0.030000		-0.144417
0.179000		0.030000		-0.144273
0.180000		0.030000		-0.144140
0.181000		0.030000		-0.144017
0.182000		0.030000		-0.143903
0.183000		0.030000		-0.143800
0.184000		0.030000		-0.143705
0.185000		0.030000		-0.143620
0.186000		0.030000		-0.143544
0.187000		0.030000		-0.143477
0.188000		0.030000		-0.143418
0.189000		0.030000		-0.143368
0.190000		0.030000		-0.143325
0.191000		0.030000		-0.143291
0.192000		0.030000		-0.143264
0.193000		0.030000		-0.143245
0.194000		0.030000		-0.143233
0.195000		0.030000		-0.143228
0.196000		0.030000		-0.143231
0.197000		0.030000		-0.143240
0.198000		0.030000		-0.143255
0.199000		0.030000		-0.143277
0.200000		0.030000		-0.143306
0.100000		0.040000		-0.207832
0.101000		0.040000		-0.206415
0.102000		0.040000		-0.204996
0.103000		0.040000		-0.203576
0.104000		0.040000		-0.202157
0.105000		0.040000		-0.200741
0.106000		0.040000		-0.199329
0.107000		0.040000		-0.197922
0.108000		0.040000		-0.196522
0.109000		0.040000		-0.195131
0.110000		0.040000		-0.193750
0.111000		0.040000		-0.192380
0.112000		0.040000		-0.191022
0.113000		0.040000		-0.189678
0.114000		0.040000		-0.188347
0.115000		0.040000		-0.187032
0.116000		0.040000		-0.185734
0.117000		0.040000		-0.184452
0.118000		0.040000		-0.183188
0.119000		0.040000		-0.181943
0.120000		0.040000		-0.180716
0.121000		0.040000		-0.179510
0.122000		0.040000		-0.178324
0.123000		0.040000		-0.177158
0.124000		0.040000		-0.176014
0.125000		0.040000		-0.174891
0.126000		0.040000		-0.173790
0.127000		0.040000		-0.172712
0.128000		0.040000		-0.171655
0.129000		0.040000		-0.170621
0.130000		0.040000		-0.169610
0.131000		0.040000		-0.168621
0.132000		0.040000		-0.167655
0.133000		0.040000		-0.166713
0.134000		0.040000		-0.165792
0.135000		0.040000		-0.164895
0.136000		0.040000		-0.164020
0.137000		0.040000		-0.163168
0.138000		0.040000		-0.162339
0.139000		0.040000		-0.161531
0.140000		0.040000		-0.160746
0.141000		0.040000		-0.159983
0.142000		0.040000		-0.159242
0.143000		0.040000		-0.158522
0.144000		0.040000		-0.157823
0.145000		0.040000		-0.157146
0.146000		0.040000		-0.156489
0.147000		0.040000		-0.155853
0.148000		0.040000		-0.155237
0.149000		0.040000		-0.154641
0.150000		0.040000		-0.154065
0.151000		0.040000		-0.153508
0.152000		0.040000		-0.152970
0.153000		0.040000		-0.152451
0.154000		0.040000		-0.151950
0.155000		0.040000		-0.151467
0.156000		0.040000		-0.151002
0.157000		0.040000		-0.150554
0.158000		0.040000		-0.150123
0.159000		0.040000		-0.149709
0.160000		0.040000		-0.149311
0.161000		0.040000		-0.148929
0.162000		0.040000		-0.148564
0.163000		0.040000		-0.148213
0.164000		0.040000		-0.147878
0.165000		0.040000		-0.147557
0.166000		0.040000		-0.147251
0.167000		0.040000		-0.146958
0.168000		0.040000		-0.146680
0.169000		0.040000		-0.146415
0.170000		0.040000		-0.146164
0.171000		0.040000		-0.145925
0.172000		0.040000		-0.145699
0.173000		0.040000		-0.145485
0.174000		0.040000		-0.145283
0.175000		0.040000		-0.145093
0.176000		0.040000		-0.144915
0.177000		0.040000		-0.144747
0.178000		0.040000		-0.144591
0.179000		0.040000		-0.144445
0.180000		0.040000		-0.144310
0.181000		0.040000		-0.144185
0.182000		0.040000		-0.144070
0.183000		0.040000		-0.143964
0.184000		0.040000		-0.143868
0.185000		0.040000		-0.143781
0.186000		0.040000		-0.143704
0.187000		0.040000		-0.143635
0.188000		0.040000		-0.143574
0.189000		0.040000		-0.143522
0.190000		0.040000		-0.143478
0.191000		0.040000		-0.143442
0.192000		0.040000		-0.143414
0.193000		0.040000		-0.143393
0.194000		0.040000		-0.143379
0.195000		0.040000		-0.143373
0.196000		0.040000		-0.143374
0.197000		0.040000		-0.143381
0.198000		0.040000		-0.143396
0.199000		0.040000		-0.143416
0.200000		0.040000		-0.143443
0.100000		0.050000		-0.208114
0.101000		0.050000		-0.206705
0.102000		0.050000		-0.205294
0.103000		0.050000		-0.203881
0.104000		0.050000		-0.202468
0.105000		0.050000		-0.201058
0.106000		0.050000		-0.199652
0.107000		0.050000		-0.198251
0.108000		0.050000		-0.196856
0.109000		0.050000		-0.195470
0.110000		0.050000		-0.194094
0.111000		0.050000		-0.192728
0.112000		0.050000		-0.191373
0.113000		0.050000		-0.190032
0.114000		0.050000		-0.188705
0.115000		0.050000		-0.187393
0.116000		0.050000		-0.186096
0.117000		0.050000		-0.184817
0.118000		0.050000		-0.183554
0.119000		0.050000		-0.182310
0.120000		0.050000		-0.181085
0.121000		0.050000		-0.179879
0.122000		0.050000		-0.178694
0.123000		0.050000		-0.177528
0.124000		0.050000		-0.176384
0.125000		0.050000		-0.175261
0.126000		0.050000		-0.174159
0.127000		0.050000		-0.173079
0.128000		0.050000		-0.172022
0.129000		0.050000		-0.170986
0.130000		0.050000		-0.169973
0.131000		0.050000		-0.168983
0.132000		0.050000		-0.168015
0.133000		0.050000		-0.167070
0.134000		0.050000		-0.166148
0.135000		0.050000		-0.165248
0.136000		0.050000		-0.164371
0.137000		0.050000		-0.163516
0.138000		0.050000		-0.162684
0.139000		0.050000		-0.161874
0.140000		0.050000		-0.161086
0.141000		0.050000		-0.160320
0.142000		0.050000		-0.159575
0.143000		0.050000		-0.158852
0.144000		0.050000		-0.158151
0.145000		0.050000		-0.157470
0.146000		0.050000		-0.156810
0.147000		0.050000		-0.156171
0.148000		0.050000		-0.155552
0.149000		0.050000		-0.154952
0.150000		0.050000		-0.154373
0.151000		0.050000		-0.153812
0.152000		0.050000		-0.153271
0.153000		0.050000		-0.152748
0.154000		0.050000		-0.152244
0.155000		0.050000		-0.151758
0.156000		0.050000		-0.151289
0.157000		0.050000		-0.150838
0.158000		0.050000		-0.150404
0.159000		0.050000		-0.149986
0.160000		0.050000		-0.149585
0.161000		0.050000		-0.149201
0.162000		0.050000		-0.148831
0.163000		0.050000		-0.148478
0.164000		0.050000		-0.148139
0.165000		0.050000		-0.147815
0.166000		0.050000		-0.147506
0.167000		0.050000		-0.147211
0.168000		0.050000		-0.146930
0.169000		0.050000		-0.146662
0.170000		0.050000		-0.146407
0.171000		0.050000		-0.146166
0.172000		0.050000		-0.145937
0.173000		0.050000		-0.145720
0.174000		0.050000		-0.145516
0.175000		0.050000		-0.145323
0.176000		0.050000		-0.145142
0.177000		0.050000		-0.144972
0.178000		0.050000		-0.144813
0.179000		0.050000		-0.144665
0.180000		0.050000		-0.144527
0.181000		0.050000		-0.144400
0.182000		0.050000		-0.144282
0.183000		0.050000		-0.144174
0.184000		0.050000		-0.144076
0.185000		0.050000		-0.143987
0.186000		0.050000		-0.143907
0.187000		0.050000		-0.143836
0.188000		0.050000		-0.143773
0.189000		0.050000		-0.143719
0.190000		0.050000		-0.143673
0.191000		0.050000		-0.143634
0.192000		0.050000		-0.143604
0.193000		0.050000		-0.143581
0.194000		0.050000		-0.143566
0.195000		0.050000		-0.143558
0.196000		0.050000		-0.143557
0.197000		0.050000		-0.143563
0.198000		0.050000		-0.143575
0.199000		0.050000		-0.143594
0.200000		0.050000		-0.143619
0.100000		0.060000		-0.208436
0.101000		0.060000		-0.207036
0.102000		0.060000		-0.205633
0.103000		0.060000		-0.204228
0.104000		0.060000		-0.202824
0.105000		0.060000		-0.201422
0.106000		0.060000		-0.200023
0.107000		0.060000		-0.198628
0.108000		0.060000		-0.197241
0.109000		0.060000		-0.195861
0.110000		0.060000		-0.194490
0.111000		0.060000		-0.193129
0.112000		0.060000		-0.191780
0.113000		0.060000		-0.190443
0.114000		0.060000		-0.189120
0.115000		0.060000		-0.187811
0.116000		0.060000		-0.186518
0.117000		0.060000		-0.185241
0.118000		0.060000		-0.183981
0.119000		0.060000		-0.182739
0.120000		0.060000		-0.181515
0.121000		0.060000		-0.180311
0.122000		0.060000		-0.179126
0.123000		0.060000		-0.177961
0.124000		0.060000		-0.176817
0.125000		0.060000		-0.175693
0.126000		0.060000		-0.174591
0.127000		0.060000		-0.173511
0.128000		0.060000		-0.172452
0.129000		0.060000		-0.171416
0.130000		0.060000		-0.170402
0.131000		0.060000		-0.169410
0.132000		0.060000		-0.168440
0.133000		0.060000		-0.167493
0.134000		0.060000		-0.166568
0.135000		0.060000		-0.165666
0.136000		0.060000		-0.164786
0.137000		0.060000		-0.163928
0.138000		0.060000		-0.163093
0.139000		0.060000		-0.162280
0.140000		0.060000		-0.161489
0.141000		0.060000		-0.160719
0.142000		0.060000		-0.159972
0.143000		0.060000		-0.159245
0.144000		0.060000		-0.158540
0.145000		0.060000		-0.157856
0.146000		0.060000		-0.157192
0.147000		0.060000		-0.156549
0.148000		0.060000		-0.155926
0.149000		0.060000		-0.155323
0.150000		0.060000		-0.154740
0.151000		0.060000		-0.154175
0.152000		0.060000		-0.153630
0.153000		0.060000		-0.153104
0.154000		0.060000		-0.152596
0.155000		0.060000		-0.152106
0.156000		0.060000		-0.151633
0.157000		0.060000		-0.151178
0.158000		0.060000		-0.150740
0.159000		0.060000		-0.150319
0.160000		0.060000		-0.149914
0.161000		0.060000		-0.149526
0.162000		0.060000		-0.149153
0.163000		0.060000		-0.148796
0.164000		0.060000		-0.148453
0.165000		0.060000		-0.148126
0.166000		0.060000		-0.147813
0.167000		0.060000		-0.147515
0.168000		0.060000		-0.147230
0.169000		0.060000		-0.146959
0.170000		0.060000		-0.146701
0.171000		0.060000		-0.146456
0.172000		0.060000		-0.146224
0.173000		0.060000		-0.146004
0.174000		0.060000		-0.145796
0.175000		0.060000		-0.145600
0.176000		0.060000		-0.145416
0.177000		0.060000		-0.145243
0.178000		0.060000		-0.145081
0.179000		0.060000		-0.144930
0.180000		0.060000		-0.144789
0.181000		0.060000		-0.144659
0.182000		0.060000		-0.144539
0.183000		0.060000		-0.144428
0.184000		0.060000		-0.144327
0.185000		0.060000		-0.144235
0.186000		0.060000		-0.144153
0.187000		0.060000		-0.144079
0.188000		0.060000		-0.144014
0.189000		0.060000		-0.143957
0.190000		0.060000		-0.143908
0.191000		0.060000		-0.143868
0.192000		0.060000		-0.143835
0.193000		0.060000		-0.143810
0.194000		0.060000		-0.143792
0.195000		0.060000		-0.143782
0.196000		0.060000		-0.143779
0.197000		0.060000		-0.143782
0.198000		0.060000		-0.143793
0.199000		0.060000		-0.143809
0.200000		0.060000		-0.143833
0.100000		0.070000		-0.208785
0.101000		0.070000		-0.207395
0.102000		0.070000		-0.206003
0.103000		0.070000		-0.204608
0.104000		0.070000		-0.203213
0.105000		0.070000		-0.201820
0.106000		0.070000		-0.200430
0.107000		0.070000		-0.199044
0.108000		0.070000		-0.197664
0.109000		0.070000		-0.196291
0.110000		0.070000		-0.194927
0.111000		0.070000		-0.193573
0.112000		0.070000		-0.192229
0.113000		0.070000		-0.190898
0.114000		0.070000		-0.189580
0.115000		0.070000		-0.188276
0.116000		0.070000		-0.186987
0.117000		0.070000		-0.185714
0.118000		0.070000		-0.184457
0.119000		0.070000		-0.183218
0.120000		0.070000		-0.181997
0.121000		0.070000		-0.180794
0.122000		0.070000		-0.179611
0.123000		0.070000		-0.178447
0.124000		0.070000		-0.177304
0.125000		0.070000		-0.176181
0.126000		0.070000		-0.175079
0.127000		0.070000		-0.173998
0.128000		0.070000		-0.172939
0.129000		0.070000		-0.171902
0.130000		0.070000		-0.170886
0.131000		0.070000		-0.169892
0.132000		0.070000		-0.168921
0.133000		0.070000		-0.167972
0.134000		0.070000		-0.167045
0.135000		0.070000		-0.166140
0.136000		0.070000		-0.165258
0.137000		0.070000		-0.164398
0.138000		0.070000		-0.163560
0.139000		0.070000		-0.162743
0.140000		0.070000		-0.161949
0.141000		0.070000		-0.161176
0.142000		0.070000		-0.160425
0.143000		0.070000		-0.159695
0.144000		0.070000		-0.158986
0.145000		0.070000		-0.158298
0.146000		0.070000		-0.157630
0.147000		0.070000		-0.156983
0.148000		0.070000		-0.156356
0.149000		0.070000		-0.155749
0.150000		0.070000		-0.155162
0.151000		0.070000		-0.154593
0.152000		0.070000		-0.154044
0.153000		0.070000		-0.153513
0.154000		0.070000		-0.153001
0.155000		0.070000		-0.152507
0.156000		0.070000		-0.152030
0.157000		0.070000		-0.151571
0.158000		0.070000		-0.151129
0.159000		0.070000		-0.150704
0.160000		0.070000		-0.150295
0.161000		0.070000		-0.149902
0.162000		0.070000		-0.149525
0.163000		0.070000		-0.149164
0.164000		0.070000		-0.148818
0.165000		0.070000		-0.148486
0.166000		0.070000		-0.148169
0.167000		0.070000		-0.147867
0.168000		0.070000		-0.147578
0.169000		0.070000		-0.147303
0.170000		0.070000		-0.147041
0.171000		0.070000		-0.146793
0.172000		0.070000		-0.146557
0.173000		0.070000		-0.146334
0.174000		0.070000		-0.146122
0.175000		0.070000		-0.145923
0.176000		0.070000		-0.145735
0.177000		0.070000		-0.145559
0.178000		0.070000		-0.145393
0.179000		0.070000		-0.145239
0.180000		0.070000		-0.145095
0.181000		0.070000		-0.144961
0.182000		0.070000		-0.144838
0.183000		0.070000		-0.144724
0.184000		0.070000		-0.144620
0.185000		0.070000		-0.144525
0.186000		0.070000		-0.144439
0.187000		0.070000		-0.144363
0.188000		0.070000		-0.144295
0.189000		0.070000		-0.144235
0.190000		0.070000		-0.144184
0.191000		0.070000		-0.144140
0.192000		0.070000		-0.144105
0.193000		0.070000		-0.144077
0.194000		0.070000		-0.144057
0.195000		0.070000		-0.144044
0.196000		0.070000		-0.144038
0.197000		0.070000		-0.144039
0.198000		0.070000		-0.144047
0.199000		0.070000		-0.144062
0.200000		0.070000		-0.144083
0.100000		0.080000		-0.209151
0.101000		0.080000		-0.207774
0.102000		0.080000		-0.206393
0.103000		0.080000		-0.205009
0.104000		0.080000		-0.203625
0.105000		0.080000		-0.202242
0.106000		0.080000		-0.200862
0.107000		0.080000		-0.199485
0.108000		0.080000		-0.198115
0.109000		0.080000		-0.196751
0.110000		0.080000		-0.195395
0.111000		0.080000		-0.194048
0.112000		0.080000		-0.192712
0.113000		0.080000		-0.191387
0.114000		0.080000		-0.190075
0.115000		0.080000		-0.188777
0.116000		0.080000		-0.187493
0.117000		0.080000		-0.186224
0.118000		0.080000		-0.184972
0.119000		0.080000		-0.183737
0.120000		0.080000		-0.182519
0.121000		0.080000		-0.181319
0.122000		0.080000		-0.180138
0.123000		0.080000		-0.178976
0.124000		0.080000		-0.177834
0.125000		0.080000		-0.176712
0.126000		0.080000		-0.175611
0.127000		0.080000		-0.174531
0.128000		0.080000		-0.173472
0.129000		0.080000		-0.172434
0.130000		0.080000		-0.171418
0.131000		0.080000		-0.170423
0.132000		0.080000		-0.169450
0.133000		0.080000		-0.168500
0.134000		0.080000		-0.167571
0.135000		0.080000		-0.166664
0.136000		0.080000		-0.165779
0.137000		0.080000		-0.164916
0.138000		0.080000		-0.164075
0.139000		0.080000		-0.163256
0.140000		0.080000		-0.162459
0.141000		0.080000		-0.161682
0.142000		0.080000		-0.160928
0.143000		0.080000		-0.160194
0.144000		0.080000		-0.159481
0.145000		0.080000		-0.158790
0.146000		0.080000		-0.158118
0.147000		0.080000		-0.157467
0.148000		0.080000		-0.156836
0.149000		0.080000		-0.156225
0.150000		0.080000		-0.155633
0.151000		0.080000		-0.155060
0.152000		0.080000		-0.154507
0.153000		0.080000		-0.153972
0.154000		0.080000		-0.153455
0.155000		0.080000		-0.152956
0.156000		0.080000		-0.152475
0.157000		0.080000		-0.152012
0.158000		0.080000		-0.151565
0.159000		0.080000		-0.151136
0.160000		0.080000		-0.150722
0.161000		0.080000		-0.150325
0.162000		0.080000		-0.149944
0.163000		0.080000		-0.149578
