101
81
T [GeV]		muB [GeV]		c3_T4 [fm^3/GeV * GeV^4]
0.154000		0.170000		-0.066951
0.155000		0.170000		-0.064364
0.156000		0.170000		-0.061896
0.157000		0.170000		-0.059542
0.158000		0.170000		-0.057295
0.159000		0.170000		-0.055150
0.160000		0.170000		-0.053101
0.161000		0.170000		-0.051144
0.162000		0.170000		-0.049274
0.163000		0.170000		-0.047485
0.164000		0.170000		-0.045775
0.165000		0.170000		-0.044139
0.166000		0.170000		-0.042574
0.167000		0.170000		-0.041076
0.168000		0.170000		-0.039641
0.169000		0.170000		-0.038267
0.170000		0.170000		-0.036951
0.171000		0.170000		-0.035690
0.172000		0.170000		-0.034481
0.173000		0.170000		-0.033321
0.174000		0.170000		-0.032209
0.175000		0.170000		-0.031142
0.176000		0.170000		-0.030119
0.177000		0.170000		-0.029136
0.178000		0.170000		-0.028192
0.179000		0.170000		-0.027286
0.180000		0.170000		-0.026416
0.181000		0.170000		-0.025579
0.182000		0.170000		-0.024775
0.183000		0.170000		-0.024002
0.184000		0.170000		-0.023259
0.185000		0.170000		-0.022544
0.186000		0.170000		-0.021856
0.187000		0.170000		-0.021194
0.188000		0.170000		-0.020557
0.189000		0.170000		-0.019944
0.190000		0.170000		-0.019353
0.191000		0.170000		-0.018784
0.192000		0.170000		-0.018236
0.193000		0.170000		-0.017708
0.194000		0.170000		-0.017198
0.195000		0.170000		-0.016707
0.196000		0.170000		-0.016234
0.197000		0.170000		-0.015777
0.198000		0.170000		-0.015337
0.199000		0.170000		-0.014912
0.200000		0.170000		-0.014501
0.100000		0.180000		-1.068539
0.101000		0.180000		-0.994212
0.102000		0.180000		-0.926219
0.103000		0.180000		-0.863925
0.104000		0.180000		-0.806765
0.105000		0.180000		-0.754240
0.106000		0.180000		-0.705906
0.107000		0.180000		-0.661367
0.108000		0.180000		-0.620270
0.109000		0.180000		-0.582299
0.110000		0.180000		-0.547174
0.111000		0.180000		-0.514639
0.112000		0.180000		-0.484470
0.113000		0.180000		-0.456461
0.114000		0.180000		-0.430428
0.115000		0.180000		-0.406206
0.116000		0.180000		-0.383645
0.117000		0.180000		-0.362609
0.118000		0.180000		-0.342976
0.119000		0.180000		-0.324635
0.120000		0.180000		-0.307484
0.121000		0.180000		-0.291432
0.122000		0.180000		-0.276395
0.123000		0.180000		-0.262297
0.124000		0.180000		-0.249069
0.125000		0.180000		-0.236646
0.126000		0.180000		-0.224970
0.127000		0.180000		-0.213989
0.128000		0.180000		-0.203653
0.129000		0.180000		-0.193918
0.130000		0.180000		-0.184742
0.131000		0.180000		-0.176088
0.132000		0.180000		-0.167920
0.133000		0.180000		-0.160206
0.134000		0.180000		-0.152917
0.135000		0.180000		-0.146025
0.136000		0.180000		-0.139504
0.137000		0.180000		-0.133332
0.138000		0.180000		-0.127486
0.139000		0.180000		-0.121947
0.140000		0.180000		-0.116695
0.141000		0.180000		-0.111712
0.142000		0.180000		-0.106984
0.143000		0.180000		-0.102495
0.144000		0.180000		-0.098230
0.145000		0.180000		-0.094177
0.146000		0.180000		-0.090323
0.147000		0.180000		-0.086658
0.148000		0.180000		-0.083170
0.149000		0.180000		-0.079849
0.150000		0.180000		-0.076687
0.151000		0.180000		-0.073674
0.152000		0.180000		-0.070802
0.153000		0.180000		-0.068064
0.154000		0.180000		-0.065452
0.155000		0.180000		-0.062961
0.156000		0.180000		-0.060582
0.157000		0.180000		-0.058311
0.158000		0.180000		-0.056142
0.159000		0.180000		-0.054070
0.160000		0.180000		-0.052089
0.161000		0.180000		-0.050196
0.162000		0.180000		-0.048384
0.163000		0.180000		-0.046652
0.164000		0.180000		-0.044994
0.165000		0.180000		-0.043407
0.166000		0.180000		-0.041887
0.167000		0.180000		-0.040431
0.168000		0.180000		-0.039036
0.169000		0.180000		-0.037700
0.170000		0.180000		-0.036419
0.171000		0.180000		-0.035190
0.172000		0.180000		-0.034012
0.173000		0.180000		-0.032881
0.174000		0.180000		-0.031796
0.175000		0.180000		-0.030755
0.176000		0.180000		-0.029755
0.177000		0.180000		-0.028794
0.178000		0.180000		-0.027871
0.179000		0.180000		-0.026985
0.180000		0.180000		-0.026133
0.181000		0.180000		-0.025314
0.182000		0.180000		-0.024526
0.183000		0.180000		-0.023768
0.184000		0.180000		-0.023039
0.185000		0.180000		-0.022338
0.186000		0.180000		-0.021662
0.187000		0.180000		-0.021012
0.188000		0.180000		-0.020386
0.189000		0.180000		-0.019783
0.190000		0.180000		-0.019203
0.191000		0.180000		-0.018643
0.192000		0.180000		-0.018103
0.193000		0.180000		-0.017583
0.194000		0.180000		-0.017082
0.195000		0.180000		-0.016598
0.196000		0.180000		-0.016131
0.197000		0.180000		-0.015681
0.198000		0.180000		-0.015247
0.199000		0.180000		-0.014827
0.200000		0.180000		-0.014422
0.100000		0.190000		-0.986130
0.101000		0.190000		-0.918995
0.102000		0.190000		-0.857489
0.103000		0.190000		-0.801055
0.104000		0.190000		-0.749196
0.105000		0.190000		-0.701473
0.106000		0.190000		-0.657493
0.107000		0.190000		-0.616908
0.108000		0.190000		-0.579406
0.109000		0.190000		-0.544709
0.110000		0.190000		-0.512565
0.111000		0.190000		-0.482751
0.112000		0.190000		-0.455065
0.113000		0.190000		-0.429327
0.114000		0.190000		-0.405372
0.115000		0.190000		-0.383053
0.116000		0.190000		-0.362237
0.117000		0.190000		-0.342802
0.118000		0.190000		-0.324639
0.119000		0.190000		-0.307649
0.120000		0.190000		-0.291741
0.121000		0.190000		-0.276833
0.122000		0.190000		-0.262850
0.123000		0.190000		-0.249723
0.124000		0.190000		-0.237391
0.125000		0.190000		-0.225795
0.126000		0.190000		-0.214884
0.127000		0.190000		-0.204609
0.128000		0.190000		-0.194926
0.129000		0.190000		-0.185796
0.130000		0.190000		-0.177179
0.131000		0.190000		-0.169043
0.132000		0.190000		-0.161356
0.133000		0.190000		-0.154088
0.134000		0.190000		-0.147212
0.135000		0.190000		-0.140704
0.136000		0.190000		-0.134540
0.137000		0.190000		-0.128698
0.138000		0.190000		-0.123160
0.139000		0.190000		-0.117907
0.140000		0.190000		-0.112921
0.141000		0.190000		-0.108186
0.142000		0.190000		-0.103688
0.143000		0.190000		-0.099413
0.144000		0.190000		-0.095349
0.145000		0.190000		-0.091482
0.146000		0.190000		-0.087802
0.147000		0.190000		-0.084298
0.148000		0.190000		-0.080961
0.149000		0.190000		-0.077781
0.150000		0.190000		-0.074751
0.151000		0.190000		-0.071860
0.152000		0.190000		-0.069103
0.153000		0.190000		-0.066473
0.154000		0.190000		-0.063961
0.155000		0.190000		-0.061563
0.156000		0.190000		-0.059272
0.157000		0.190000		-0.057083
0.158000		0.190000		-0.054990
0.159000		0.190000		-0.052989
0.160000		0.190000		-0.051076
0.161000		0.190000		-0.049245
0.162000		0.190000		-0.047492
0.163000		0.190000		-0.045814
0.164000		0.190000		-0.044208
0.165000		0.190000		-0.042669
0.166000		0.190000		-0.041194
0.167000		0.190000		-0.039781
0.168000		0.190000		-0.038426
0.169000		0.190000		-0.037127
0.170000		0.190000		-0.035880
0.171000		0.190000		-0.034684
0.172000		0.190000		-0.033537
0.173000		0.190000		-0.032435
0.174000		0.190000		-0.031377
0.175000		0.190000		-0.030361
0.176000		0.190000		-0.029384
0.177000		0.190000		-0.028446
0.178000		0.190000		-0.027545
0.179000		0.190000		-0.026678
0.180000		0.190000		-0.025844
0.181000		0.190000		-0.025042
0.182000		0.190000		-0.024271
0.183000		0.190000		-0.023529
0.184000		0.190000		-0.022814
0.185000		0.190000		-0.022126
0.186000		0.190000		-0.021464
0.187000		0.190000		-0.020826
0.188000		0.190000		-0.020211
0.189000		0.190000		-0.019619
0.190000		0.190000		-0.019048
0.191000		0.190000		-0.018497
0.192000		0.190000		-0.017967
0.193000		0.190000		-0.017455
0.194000		0.190000		-0.016961
0.195000		0.190000		-0.016485
0.196000		0.190000		-0.016025
0.197000		0.190000		-0.015581
0.198000		0.190000		-0.015153
0.199000		0.190000		-0.014739
0.200000		0.190000		-0.014340
0.100000		0.200000		-0.910329
0.101000		0.200000		-0.849699
0.102000		0.200000		-0.794071
0.103000		0.200000		-0.742953
0.104000		0.200000		-0.695910
0.105000		0.200000		-0.652555
0.106000		0.200000		-0.612543
0.107000		0.200000		-0.575567
0.108000		0.200000		-0.541350
0.109000		0.200000		-0.509646
0.110000		0.200000		-0.480235
0.111000		0.200000		-0.452917
0.112000		0.200000		-0.427514
0.113000		0.200000		-0.403866
0.114000		0.200000		-0.381826
0.115000		0.200000		-0.361263
0.116000		0.200000		-0.342059
0.117000		0.200000		-0.324105
0.118000		0.200000		-0.307305
0.119000		0.200000		-0.291568
0.120000		0.200000		-0.276815
0.121000		0.200000		-0.262972
0.122000		0.200000		-0.249971
0.123000		0.200000		-0.237751
0.124000		0.200000		-0.226256
0.125000		0.200000		-0.215435
0.126000		0.200000		-0.205239
0.127000		0.200000		-0.195627
0.128000		0.200000		-0.186559
0.129000		0.200000		-0.177997
0.130000		0.200000		-0.169908
0.131000		0.200000		-0.162261
0.132000		0.200000		-0.155028
0.133000		0.200000		-0.148181
0.134000		0.200000		-0.141697
0.135000		0.200000		-0.135553
0.136000		0.200000		-0.129727
0.137000		0.200000		-0.124201
0.138000		0.200000		-0.118956
0.139000		0.200000		-0.113975
0.140000		0.200000		-0.109244
0.141000		0.200000		-0.104746
0.142000		0.200000		-0.100469
0.143000		0.200000		-0.096400
0.144000		0.200000		-0.092527
0.145000		0.200000		-0.088840
0.146000		0.200000		-0.085327
0.147000		0.200000		-0.081979
0.148000		0.200000		-0.078788
0.149000		0.200000		-0.075745
0.150000		0.200000		-0.072841
0.151000		0.200000		-0.070070
0.152000		0.200000		-0.067425
0.153000		0.200000		-0.064898
0.154000		0.200000		-0.062484
0.155000		0.200000		-0.060177
0.156000		0.200000		-0.057971
0.157000		0.200000		-0.055862
0.158000		0.200000		-0.053844
0.159000		0.200000		-0.051913
0.160000		0.200000		-0.050065
0.161000		0.200000		-0.048295
0.162000		0.200000		-0.046601
0.163000		0.200000		-0.044977
0.164000		0.200000		-0.043421
0.165000		0.200000		-0.041930
0.166000		0.200000		-0.040499
0.167000		0.200000		-0.039128
0.168000		0.200000		-0.037812
0.169000		0.200000		-0.036550
0.170000		0.200000		-0.035338
0.171000		0.200000		-0.034174
0.172000		0.200000		-0.033057
0.173000		0.200000		-0.031984
0.174000		0.200000		-0.030953
0.175000		0.200000		-0.029962
0.176000		0.200000		-0.029009
0.177000		0.200000		-0.028094
0.178000		0.200000		-0.027213
0.179000		0.200000		-0.026366
0.180000		0.200000		-0.025551
0.181000		0.200000		-0.024766
0.182000		0.200000		-0.024011
0.183000		0.200000		-0.023284
0.184000		0.200000		-0.022584
0.185000		0.200000		-0.021910
0.186000		0.200000		-0.021261
0.187000		0.200000		-0.020635
0.188000		0.200000		-0.020031
0.189000		0.200000		-0.019450
0.190000		0.200000		-0.018889
0.191000		0.200000		-0.018348
0.192000		0.200000		-0.017826
0.193000		0.200000		-0.017323
0.194000		0.200000		-0.016837
0.195000		0.200000		-0.016368
0.196000		0.200000		-0.015916
0.197000		0.200000		-0.015478
0.198000		0.200000		-0.015056
0.199000		0.200000		-0.014649
0.200000		0.200000		-0.014255
0.100000		0.210000		-0.840787
0.101000		0.210000		-0.786029
0.102000		0.210000		-0.735712
0.103000		0.210000		-0.689405
0.104000		0.210000		-0.646727
0.105000		0.210000		-0.607336
0.106000		0.210000		-0.570930
0.107000		0.210000		-0.537237
0.108000		0.210000		-0.506013
0.109000		0.210000		-0.477042
0.110000		0.210000		-0.450127
0.111000		0.210000		-0.425093
0.112000		0.210000		-0.401782
0.113000		0.210000		-0.380050
0.114000		0.210000		-0.359770
0.115000		0.210000		-0.340822
0.116000		0.210000		-0.323103
0.117000		0.210000		-0.306516
0.118000		0.210000		-0.290974
0.119000		0.210000		-0.276397
0.120000		0.210000		-0.262714
0.121000		0.210000		-0.249858
0.122000		0.210000		-0.237769
0.123000		0.210000		-0.226392
0.124000		0.210000		-0.215677
0.125000		0.210000		-0.205578
0.126000		0.210000		-0.196051
0.127000		0.210000		-0.187059
0.128000		0.210000		-0.178565
0.129000		0.210000		-0.170536
0.130000		0.210000		-0.162942
0.131000		0.210000		-0.155755
0.132000		0.210000		-0.148949
0.133000		0.210000		-0.142500
0.134000		0.210000		-0.136386
0.135000		0.210000		-0.130586
0.136000		0.210000		-0.125081
0.137000		0.210000		-0.119853
0.138000		0.210000		-0.114886
0.139000		0.210000		-0.110165
0.140000		0.210000		-0.105675
0.141000		0.210000		-0.101403
0.142000		0.210000		-0.097337
0.143000		0.210000		-0.093465
0.144000		0.210000		-0.089775
0.145000		0.210000		-0.086260
0.146000		0.210000		-0.082907
0.147000		0.210000		-0.079710
0.148000		0.210000		-0.076659
0.149000		0.210000		-0.073747
0.150000		0.210000		-0.070966
0.151000		0.210000		-0.068310
0.152000		0.210000		-0.065772
0.153000		0.210000		-0.063346
0.154000		0.210000		-0.061026
0.155000		0.210000		-0.058807
0.156000		0.210000		-0.056684
0.157000		0.210000		-0.054653
0.158000		0.210000		-0.052708
0.159000		0.210000		-0.050845
0.160000		0.210000		-0.049061
0.161000		0.210000		-0.047352
0.162000		0.210000		-0.045713
0.163000		0.210000		-0.044142
0.164000		0.210000		-0.042636
0.165000		0.210000		-0.041191
0.166000		0.210000		-0.039805
0.167000		0.210000		-0.038475
0.168000		0.210000		-0.037198
0.169000		0.210000		-0.035971
0.170000		0.210000		-0.034794
0.171000		0.210000		-0.033662
0.172000		0.210000		-0.032575
0.173000		0.210000		-0.031530
0.174000		0.210000		-0.030526
0.175000		0.210000		-0.029560
0.176000		0.210000		-0.028631
0.177000		0.210000		-0.027738
0.178000		0.210000		-0.026878
0.179000		0.210000		-0.026050
0.180000		0.210000		-0.025254
0.181000		0.210000		-0.024487
0.182000		0.210000		-0.023748
0.183000		0.210000		-0.023037
0.184000		0.210000		-0.022351
0.185000		0.210000		-0.021690
0.186000		0.210000		-0.021054
0.187000		0.210000		-0.020440
0.188000		0.210000		-0.019848
0.189000		0.210000		-0.019277
0.190000		0.210000		-0.018727
0.191000		0.210000		-0.018195
0.192000		0.210000		-0.017683
0.193000		0.210000		-0.017188
0.194000		0.210000		-0.016710
0.195000		0.210000		-0.016249
0.196000		0.210000		-0.015803
0.197000		0.210000		-0.015373
0.198000		0.210000		-0.014957
0.199000		0.210000		-0.014555
0.200000		0.210000		-0.014167
0.100000		0.220000		-0.777124
0.101000		0.220000		-0.727655
0.102000		0.220000		-0.682128
0.103000		0.220000		-0.640167
0.104000		0.220000		-0.601436
0.105000		0.220000		-0.565636
0.106000		0.220000		-0.532499
0.107000		0.220000		-0.501786
0.108000		0.220000		-0.473284
0.109000		0.220000		-0.446800
0.110000		0.220000		-0.422162
0.111000		0.220000		-0.399212
0.112000		0.220000		-0.377813
0.113000		0.220000		-0.357836
0.114000		0.220000		-0.339167
0.115000		0.220000		-0.321702
0.116000		0.220000		-0.305347
0.117000		0.220000		-0.290017
0.118000		0.220000		-0.275634
0.119000		0.220000		-0.262127
0.120000		0.220000		-0.249431
0.121000		0.220000		-0.237488
0.122000		0.220000		-0.226244
0.123000		0.220000		-0.215649
0.124000		0.220000		-0.205658
0.125000		0.220000		-0.196229
0.126000		0.220000		-0.187325
0.127000		0.220000		-0.178910
0.128000		0.220000		-0.170953
0.129000		0.220000		-0.163422
0.130000		0.220000		-0.156292
0.131000		0.220000		-0.149536
0.132000		0.220000		-0.143131
0.133000		0.220000		-0.137055
0.134000		0.220000		-0.131289
0.135000		0.220000		-0.125813
0.136000		0.220000		-0.120610
0.137000		0.220000		-0.115664
0.138000		0.220000		-0.110960
0.139000		0.220000		-0.106485
0.140000		0.220000		-0.102224
0.141000		0.220000		-0.098166
0.142000		0.220000		-0.094300
0.143000		0.220000		-0.090615
0.144000		0.220000		-0.087101
0.145000		0.220000		-0.083749
0.146000		0.220000		-0.080550
0.147000		0.220000		-0.077496
0.148000		0.220000		-0.074579
0.149000		0.220000		-0.071793
0.150000		0.220000		-0.069130
0.151000		0.220000		-0.066584
0.152000		0.220000		-0.064150
0.153000		0.220000		-0.061821
0.154000		0.220000		-0.059592
0.155000		0.220000		-0.057459
0.156000		0.220000		-0.055416
0.157000		0.220000		-0.053460
0.158000		0.220000		-0.051586
0.159000		0.220000		-0.049789
0.160000		0.220000		-0.048067
0.161000		0.220000		-0.046416
0.162000		0.220000		-0.044833
0.163000		0.220000		-0.043314
0.164000		0.220000		-0.041856
0.165000		0.220000		-0.040457
0.166000		0.220000		-0.039113
0.167000		0.220000		-0.037823
0.168000		0.220000		-0.036584
0.169000		0.220000		-0.035394
0.170000		0.220000		-0.034249
0.171000		0.220000		-0.033150
0.172000		0.220000		-0.032092
0.173000		0.220000		-0.031075
0.174000		0.220000		-0.030097
0.175000		0.220000		-0.029156
0.176000		0.220000		-0.028251
0.177000		0.220000		-0.027379
0.178000		0.220000		-0.026540
0.179000		0.220000		-0.025732
0.180000		0.220000		-0.024954
0.181000		0.220000		-0.024204
0.182000		0.220000		-0.023482
0.183000		0.220000		-0.022785
0.184000		0.220000		-0.022114
0.185000		0.220000		-0.021468
0.186000		0.220000		-0.020844
0.187000		0.220000		-0.020242
0.188000		0.220000		-0.019662
0.189000		0.220000		-0.019102
0.190000		0.220000		-0.018561
0.191000		0.220000		-0.018039
0.192000		0.220000		-0.017536
0.193000		0.220000		-0.017050
0.194000		0.220000		-0.016580
0.195000		0.220000		-0.016126
0.196000		0.220000		-0.015688
0.197000		0.220000		-0.015264
0.198000		0.220000		-0.014855
0.199000		0.220000		-0.014459
0.200000		0.220000		-0.014076
0.100000		0.230000		-0.718947
0.101000		0.230000		-0.674233
0.102000		0.230000		-0.633021
0.103000		0.230000		-0.594978
0.104000		0.230000		-0.559810
0.105000		0.230000		-0.527255
0.106000		0.230000		-0.497078
0.107000		0.230000		-0.469067
0.108000		0.230000		-0.443035
0.109000		0.230000		-0.418811
0.110000		0.230000		-0.396243
0.111000		0.230000		-0.375192
0.112000		0.230000		-0.355536
0.113000		0.230000		-0.337161
0.114000		0.230000		-0.319966
0.115000		0.230000		-0.303858
0.116000		0.230000		-0.288754
0.117000		0.230000		-0.274578
0.118000		0.230000		-0.261260
0.119000		0.230000		-0.248737
0.120000		0.230000		-0.236951
0.121000		0.230000		-0.225851
0.122000		0.230000		-0.215386
0.123000		0.230000		-0.205514
0.124000		0.230000		-0.196193
0.125000		0.230000		-0.187387
0.126000		0.230000		-0.179060
0.127000		0.230000		-0.171183
0.128000		0.230000		-0.163724
0.129000		0.230000		-0.156658
0.130000		0.230000		-0.149960
0.131000		0.230000		-0.143606
0.132000		0.230000		-0.137577
0.133000		0.230000		-0.131851
0.134000		0.230000		-0.126410
0.135000		0.230000		-0.121239
0.136000		0.230000		-0.116320
0.137000		0.230000		-0.111640
0.138000		0.230000		-0.107184
0.139000		0.230000		-0.102940
0.140000		0.230000		-0.098896
0.141000		0.230000		-0.095041
0.142000		0.230000		-0.091365
0.143000		0.230000		-0.087857
0.144000		0.230000		-0.084509
0.145000		0.230000		-0.081313
0.146000		0.230000		-0.078260
0.147000		0.230000		-0.075343
0.148000		0.230000		-0.072555
0.149000		0.230000		-0.069888
0.150000		0.230000		-0.067338
0.151000		0.230000		-0.064899
0.152000		0.230000		-0.062563
0.153000		0.230000		-0.060328
0.154000		0.230000		-0.058187
0.155000		0.230000		-0.056136
0.156000		0.230000		-0.054170
0.157000		0.230000		-0.052287
0.158000		0.230000		-0.050480
0.159000		0.230000		-0.048748
0.160000		0.230000		-0.047087
0.161000		0.230000		-0.045492
0.162000		0.230000		-0.043962
0.163000		0.230000		-0.042493
0.164000		0.230000		-0.041083
0.165000		0.230000		-0.039728
0.166000		0.230000		-0.038426
0.167000		0.230000		-0.037176
0.168000		0.230000		-0.035974
0.169000		0.230000		-0.034818
0.170000		0.230000		-0.033707
0.171000		0.230000		-0.032638
0.172000		0.230000		-0.031610
0.173000		0.230000		-0.030620
0.174000		0.230000		-0.029668
0.175000		0.230000		-0.028751
0.176000		0.230000		-0.027869
0.177000		0.230000		-0.027019
0.178000		0.230000		-0.026200
0.179000		0.230000		-0.025412
0.180000		0.230000		-0.024652
0.181000		0.230000		-0.023919
0.182000		0.230000		-0.023213
0.183000		0.230000		-0.022532
0.184000		0.230000		-0.021875
0.185000		0.230000		-0.021242
0.186000		0.230000		-0.020631
0.187000		0.230000		-0.020042
0.188000		0.230000		-0.019473
0.189000		0.230000		-0.018923
0.190000		0.230000		-0.018393
0.191000		0.230000		-0.017881
0.192000		0.230000		-0.017386
0.193000		0.230000		-0.016909
0.194000		0.230000		-0.016447
0.195000		0.230000		-0.016001
0.196000		0.230000		-0.015570
0.197000		0.230000		-0.015153
0.198000		0.230000		-0.014750
0.199000		0.230000		-0.014361
0.200000		0.230000		-0.013984
0.100000		0.240000		-0.665858
0.101000		0.240000		-0.625417
0.102000		0.240000		-0.588083
0.103000		0.240000		-0.553569
0.104000		0.240000		-0.521614
0.105000		0.240000		-0.491989
0.106000		0.240000		-0.464486
0.107000		0.240000		-0.438920
0.108000		0.240000		-0.415125
0.109000		0.240000		-0.392952
0.110000		0.240000		-0.372264
0.111000		0.240000		-0.352940
0.112000		0.240000		-0.334871
0.113000		0.240000		-0.317957
0.114000		0.240000		-0.302107
0.115000		0.240000		-0.287239
0.116000		0.240000		-0.273279
0.117000		0.240000		-0.260160
0.118000		0.240000		-0.247819
0.119000		0.240000		-0.236199
0.120000		0.240000		-0.225251
0.121000		0.240000		-0.214925
0.122000		0.240000		-0.205179
0.123000		0.240000		-0.195974
0.124000		0.240000		-0.187273
0.125000		0.240000		-0.179042
0.126000		0.240000		-0.171251
0.127000		0.240000		-0.163871
0.128000		0.240000		-0.156876
0.129000		0.240000		-0.150242
0.130000		0.240000		-0.143946
0.131000		0.240000		-0.137967
0.132000		0.240000		-0.132288
0.133000		0.240000		-0.126888
0.134000		0.240000		-0.121753
0.135000		0.240000		-0.116867
0.136000		0.240000		-0.112214
0.137000		0.240000		-0.107783
0.138000		0.240000		-0.103560
0.139000		0.240000		-0.099535
0.140000		0.240000		-0.095695
0.141000		0.240000		-0.092032
0.142000		0.240000		-0.088534
0.143000		0.240000		-0.085195
0.144000		0.240000		-0.082005
0.145000		0.240000		-0.078956
0.146000		0.240000		-0.076042
0.147000		0.240000		-0.073255
0.148000		0.240000		-0.070588
0.149000		0.240000		-0.068037
0.150000		0.240000		-0.065595
0.151000		0.240000		-0.063256
0.152000		0.240000		-0.061016
0.153000		0.240000		-0.058869
0.154000		0.240000		-0.056812
0.155000		0.240000		-0.054840
0.156000		0.240000		-0.052949
0.157000		0.240000		-0.051135
0.158000		0.240000		-0.049395
0.159000		0.240000		-0.047725
0.160000		0.240000		-0.046122
0.161000		0.240000		-0.044582
0.162000		0.240000		-0.043104
0.163000		0.240000		-0.041683
0.164000		0.240000		-0.040319
0.165000		0.240000		-0.039007
0.166000		0.240000		-0.037746
0.167000		0.240000		-0.036534
0.168000		0.240000		-0.035368
0.169000		0.240000		-0.034246
0.170000		0.240000		-0.033167
0.171000		0.240000		-0.032128
0.172000		0.240000		-0.031129
0.173000		0.240000		-0.030166
0.174000		0.240000		-0.029239
0.175000		0.240000		-0.028347
0.176000		0.240000		-0.027487
0.177000		0.240000		-0.026658
0.178000		0.240000		-0.025860
0.179000		0.240000		-0.025090
0.180000		0.240000		-0.024348
0.181000		0.240000		-0.023633
0.182000		0.240000		-0.022942
0.183000		0.240000		-0.022277
0.184000		0.240000		-0.021634
0.185000		0.240000		-0.021015
0.186000		0.240000		-0.020416
0.187000		0.240000		-0.019839
0.188000		0.240000		-0.019281
0.189000		0.240000		-0.018743
0.190000		0.240000		-0.018223
0.191000		0.240000		-0.017720
0.192000		0.240000		-0.017235
0.193000		0.240000		-0.016766
0.194000		0.240000		-0.016312
0.195000		0.240000		-0.015874
0.196000		0.240000		-0.015450
0.197000		0.240000		-0.015040
0.198000		0.240000		-0.014643
0.199000		0.240000		-0.014260
0.200000		0.240000		-0.013889
0.100000		0.250000		-0.617470
0.101000		0.250000		-0.580861
0.102000		0.250000		-0.547013
0.103000		0.250000		-0.515672
0.104000		0.250000		-0.486610
0.105000		0.250000		-0.459626
0.106000		0.250000		-0.434538
0.107000		0.250000		-0.411182
0.108000		0.250000		-0.389412
0.109000		0.250000		-0.369095
0.110000		0.250000		-0.350113
0.111000		0.250000		-0.332358
0.112000		0.250000		-0.315732
0.113000		0.250000		-0.300146
0.114000		0.250000		-0.285522
0.115000		0.250000		-0.271786
0.116000		0.250000		-0.258872
0.117000		0.250000		-0.246719
0.118000		0.250000		-0.235272
0.119000		0.250000		-0.224481
0.120000		0.250000		-0.214300
0.121000		0.250000		-0.204687
0.122000		0.250000		-0.195603
0.123000		0.250000		-0.187012
0.124000		0.250000		-0.178882
0.125000		0.250000		-0.171182
0.126000		0.250000		-0.163885
0.127000		0.250000		-0.156966
0.128000		0.250000		-0.150401
0.129000		0.250000		-0.144167
0.130000		0.250000		-0.138245
0.131000		0.250000		-0.132615
0.132000		0.250000		-0.127261
0.133000		0.250000		-0.122167
0.134000		0.250000		-0.117316
0.135000		0.250000		-0.112696
0.136000		0.250000		-0.108293
0.137000		0.250000		-0.104096
0.138000		0.250000		-0.100092
0.139000		0.250000		-0.096271
0.140000		0.250000		-0.092623
0.141000		0.250000		-0.089140
0.142000		0.250000		-0.085812
0.143000		0.250000		-0.082631
0.144000		0.250000		-0.079589
0.145000		0.250000		-0.076681
0.146000		0.250000		-0.073897
0.147000		0.250000		-0.071234
0.148000		0.250000		-0.068683
0.149000		0.250000		-0.066241
0.150000		0.250000		-0.063901
0.151000		0.250000		-0.061659
0.152000		0.250000		-0.059509
0.153000		0.250000		-0.057448
0.154000		0.250000		-0.055472
0.155000		0.250000		-0.053575
0.156000		0.250000		-0.051755
0.157000		0.250000		-0.050009
0.158000		0.250000		-0.048331
0.159000		0.250000		-0.046721
0.160000		0.250000		-0.045174
0.161000		0.250000		-0.043687
0.162000		0.250000		-0.042259
0.163000		0.250000		-0.040885
0.164000		0.250000		-0.039565
0.165000		0.250000		-0.038295
0.166000		0.250000		-0.037074
0.167000		0.250000		-0.035898
0.168000		0.250000		-0.034768
0.169000		0.250000		-0.033679
0.170000		0.250000		-0.032631
0.171000		0.250000		-0.031622
0.172000		0.250000		-0.030650
0.173000		0.250000		-0.029714
0.174000		0.250000		-0.028812
0.175000		0.250000		-0.027943
0.176000		0.250000		-0.027106
0.177000		0.250000		-0.026298
0.178000		0.250000		-0.025519
0.179000		0.250000		-0.024768
0.180000		0.250000		-0.024044
0.181000		0.250000		-0.023345
0.182000		0.250000		-0.022671
0.183000		0.250000		-0.022020
0.184000		0.250000		-0.021392
0.185000		0.250000		-0.020785
0.186000		0.250000		-0.020200
0.187000		0.250000		-0.019634
0.188000		0.250000		-0.019088
0.189000		0.250000		-0.018560
0.190000		0.250000		-0.018050
0.191000		0.250000		-0.017557
0.192000		0.250000		-0.017081
0.193000		0.250000		-0.016620
0.194000		0.250000		-0.016175
0.195000		0.250000		-0.015744
0.196000		0.250000		-0.015328
0.197000		0.250000		-0.014925
0.198000		0.250000		-0.014535
0.199000		0.250000		-0.014157
0.200000		0.250000		-0.013792
0.100000		0.260000		-0.573408
0.101000		0.260000		-0.540235
0.102000		0.260000		-0.509514
0.103000		0.260000		-0.481024
0.104000		0.260000		-0.454566
0.105000		0.260000		-0.429961
0.106000		0.260000		-0.407050
0.107000		0.260000		-0.385689
0.108000		0.260000		-0.365749
0.109000		0.260000		-0.347113
0.110000		0.260000		-0.329676
0.111000		0.260000		-0.313343
0.112000		0.260000		-0.298027
0.113000		0.260000		-0.283650
0.114000		0.260000		-0.270142
0.115000		0.260000		-0.257436
0.116000		0.260000		-0.245475
