101
81
T [GeV]		muB [GeV]		G [1]
0.105000		0.190000		1.432670
0.106000		0.190000		1.403812
0.107000		0.190000		1.375442
0.108000		0.190000		1.347558
0.109000		0.190000		1.320160
0.110000		0.190000		1.293245
0.111000		0.190000		1.266812
0.112000		0.190000		1.240858
0.113000		0.190000		1.215380
0.114000		0.190000		1.190376
0.115000		0.190000		1.165843
0.116000		0.190000		1.141777
0.117000		0.190000		1.118175
0.118000		0.190000		1.095033
0.119000		0.190000		1.072347
0.120000		0.190000		1.050113
0.121000		0.190000		1.028326
0.122000		0.190000		1.006983
0.123000		0.190000		0.986079
0.124000		0.190000		0.965608
0.125000		0.190000		0.945566
0.126000		0.190000		0.925948
0.127000		0.190000		0.906748
0.128000		0.190000		0.887962
0.129000		0.190000		0.869583
0.130000		0.190000		0.851607
0.131000		0.190000		0.834027
0.132000		0.190000		0.816838
0.133000		0.190000		0.800033
0.134000		0.190000		0.783608
0.135000		0.190000		0.767555
0.136000		0.190000		0.751869
0.137000		0.190000		0.736544
0.138000		0.190000		0.721573
0.139000		0.190000		0.706951
0.140000		0.190000		0.692671
0.141000		0.190000		0.678727
0.142000		0.190000		0.665112
0.143000		0.190000		0.651821
0.144000		0.190000		0.638847
0.145000		0.190000		0.626183
0.146000		0.190000		0.613824
0.147000		0.190000		0.601764
0.148000		0.190000		0.589995
0.149000		0.190000		0.578513
0.150000		0.190000		0.567311
0.151000		0.190000		0.556382
0.152000		0.190000		0.545721
0.153000		0.190000		0.535322
0.154000		0.190000		0.525178
0.155000		0.190000		0.515285
0.156000		0.190000		0.505636
0.157000		0.190000		0.496225
0.158000		0.190000		0.487048
0.159000		0.190000		0.478097
0.160000		0.190000		0.469369
0.161000		0.190000		0.460857
0.162000		0.190000		0.452557
0.163000		0.190000		0.444462
0.164000		0.190000		0.436568
0.165000		0.190000		0.428870
0.166000		0.190000		0.421363
0.167000		0.190000		0.414042
0.168000		0.190000		0.406903
0.169000		0.190000		0.399940
0.170000		0.190000		0.393149
0.171000		0.190000		0.386525
0.172000		0.190000		0.380065
0.173000		0.190000		0.373764
0.174000		0.190000		0.367618
0.175000		0.190000		0.361622
0.176000		0.190000		0.355773
0.177000		0.190000		0.350066
0.178000		0.190000		0.344499
0.179000		0.190000		0.339067
0.180000		0.190000		0.333766
0.181000		0.190000		0.328593
0.182000		0.190000		0.323546
0.183000		0.190000		0.318619
0.184000		0.190000		0.313810
0.185000		0.190000		0.309116
0.186000		0.190000		0.304534
0.187000		0.190000		0.300060
0.188000		0.190000		0.295692
0.189000		0.190000		0.291426
0.190000		0.190000		0.287261
0.191000		0.190000		0.283193
0.192000		0.190000		0.279219
0.193000		0.190000		0.275337
0.194000		0.190000		0.271545
0.195000		0.190000		0.267840
0.196000		0.190000		0.264220
0.197000		0.190000		0.260682
0.198000		0.190000		0.257224
0.199000		0.190000		0.253844
0.200000		0.190000		0.250540
0.100000		0.200000		1.599519
0.101000		0.200000		1.568446
0.102000		0.200000		1.537854
0.103000		0.200000		1.507744
0.104000		0.200000		1.478115
0.105000		0.200000		1.448968
0.106000		0.200000		1.420301
0.107000		0.200000		1.392114
0.108000		0.200000		1.364405
0.109000		0.200000		1.337172
0.110000		0.200000		1.310415
0.111000		0.200000		1.284130
0.112000		0.200000		1.258315
0.113000		0.200000		1.232968
0.114000		0.200000		1.208085
0.115000		0.200000		1.183665
0.116000		0.200000		1.159703
0.117000		0.200000		1.136195
0.118000		0.200000		1.113139
0.119000		0.200000		1.090531
0.120000		0.200000		1.068366
0.121000		0.200000		1.046640
0.122000		0.200000		1.025349
0.123000		0.200000		1.004488
0.124000		0.200000		0.984053
0.125000		0.200000		0.964039
0.126000		0.200000		0.944441
0.127000		0.200000		0.925254
0.128000		0.200000		0.906472
0.129000		0.200000		0.888091
0.130000		0.200000		0.870106
0.131000		0.200000		0.852509
0.132000		0.200000		0.835298
0.133000		0.200000		0.818464
0.134000		0.200000		0.802003
0.135000		0.200000		0.785910
0.136000		0.200000		0.770177
0.137000		0.200000		0.754800
0.138000		0.200000		0.739772
0.139000		0.200000		0.725087
0.140000		0.200000		0.710740
0.141000		0.200000		0.696725
0.142000		0.200000		0.683034
0.143000		0.200000		0.669663
0.144000		0.200000		0.656605
0.145000		0.200000		0.643854
0.146000		0.200000		0.631404
0.147000		0.200000		0.619250
0.148000		0.200000		0.607385
0.149000		0.200000		0.595803
0.150000		0.200000		0.584498
0.151000		0.200000		0.573464
0.152000		0.200000		0.562697
0.153000		0.200000		0.552189
0.154000		0.200000		0.541935
0.155000		0.200000		0.531929
0.156000		0.200000		0.522166
0.157000		0.200000		0.512640
0.158000		0.200000		0.503347
0.159000		0.200000		0.494279
0.160000		0.200000		0.485432
0.161000		0.200000		0.476801
0.162000		0.200000		0.468381
0.163000		0.200000		0.460166
0.164000		0.200000		0.452152
0.165000		0.200000		0.444333
0.166000		0.200000		0.436705
0.167000		0.200000		0.429263
0.168000		0.200000		0.422002
0.169000		0.200000		0.414917
0.170000		0.200000		0.408005
0.171000		0.200000		0.401261
0.172000		0.200000		0.394681
0.173000		0.200000		0.388259
0.174000		0.200000		0.381993
0.175000		0.200000		0.375879
0.176000		0.200000		0.369911
0.177000		0.200000		0.364087
0.178000		0.200000		0.358402
0.179000		0.200000		0.352853
0.180000		0.200000		0.347437
0.181000		0.200000		0.342149
0.182000		0.200000		0.336987
0.183000		0.200000		0.331947
0.184000		0.200000		0.327026
0.185000		0.200000		0.322221
0.186000		0.200000		0.317528
0.187000		0.200000		0.312945
0.188000		0.200000		0.308468
0.189000		0.200000		0.304095
0.190000		0.200000		0.299823
0.191000		0.200000		0.295649
0.192000		0.200000		0.291571
0.193000		0.200000		0.287586
0.194000		0.200000		0.283692
0.195000		0.200000		0.279885
0.196000		0.200000		0.276165
0.197000		0.200000		0.272527
0.198000		0.200000		0.268971
0.199000		0.200000		0.265495
0.200000		0.200000		0.262095
0.100000		0.210000		1.612255
0.101000		0.210000		1.581412
0.102000		0.210000		1.551045
0.103000		0.210000		1.521153
0.104000		0.210000		1.491737
0.105000		0.210000		1.462796
0.106000		0.210000		1.434329
0.107000		0.210000		1.406335
0.108000		0.210000		1.378812
0.109000		0.210000		1.351759
0.110000		0.210000		1.325174
0.111000		0.210000		1.299054
0.112000		0.210000		1.273397
0.113000		0.210000		1.248200
0.114000		0.210000		1.223460
0.115000		0.210000		1.199175
0.116000		0.210000		1.175341
0.117000		0.210000		1.151953
0.118000		0.210000		1.129010
0.119000		0.210000		1.106506
0.120000		0.210000		1.084438
0.121000		0.210000		1.062802
0.122000		0.210000		1.041593
0.123000		0.210000		1.020807
0.124000		0.210000		1.000440
0.125000		0.210000		0.980486
0.126000		0.210000		0.960940
0.127000		0.210000		0.941799
0.128000		0.210000		0.923057
0.129000		0.210000		0.904708
0.130000		0.210000		0.886748
0.131000		0.210000		0.869171
0.132000		0.210000		0.851972
0.133000		0.210000		0.835145
0.134000		0.210000		0.818684
0.135000		0.210000		0.802585
0.136000		0.210000		0.786842
0.137000		0.210000		0.771448
0.138000		0.210000		0.756398
0.139000		0.210000		0.741687
0.140000		0.210000		0.727308
0.141000		0.210000		0.713256
0.142000		0.210000		0.699524
0.143000		0.210000		0.686108
0.144000		0.210000		0.673000
0.145000		0.210000		0.660196
0.146000		0.210000		0.647689
0.147000		0.210000		0.635474
0.148000		0.210000		0.623545
0.149000		0.210000		0.611895
0.150000		0.210000		0.600520
0.151000		0.210000		0.589414
0.152000		0.210000		0.578570
0.153000		0.210000		0.567984
0.154000		0.210000		0.557649
0.155000		0.210000		0.547560
0.156000		0.210000		0.537713
0.157000		0.210000		0.528100
0.158000		0.210000		0.518718
0.159000		0.210000		0.509560
0.160000		0.210000		0.500622
0.161000		0.210000		0.491898
0.162000		0.210000		0.483384
0.163000		0.210000		0.475074
0.164000		0.210000		0.466963
0.165000		0.210000		0.459047
0.166000		0.210000		0.451322
0.167000		0.210000		0.443781
0.168000		0.210000		0.436421
0.169000		0.210000		0.429238
0.170000		0.210000		0.422226
0.171000		0.210000		0.415382
0.172000		0.210000		0.408701
0.173000		0.210000		0.402180
0.174000		0.210000		0.395813
0.175000		0.210000		0.389598
0.176000		0.210000		0.383530
0.177000		0.210000		0.377606
0.178000		0.210000		0.371821
0.179000		0.210000		0.366173
0.180000		0.210000		0.360657
0.181000		0.210000		0.355271
0.182000		0.210000		0.350010
0.183000		0.210000		0.344872
0.184000		0.210000		0.339853
0.185000		0.210000		0.334951
0.186000		0.210000		0.330161
0.187000		0.210000		0.325482
0.188000		0.210000		0.320909
0.189000		0.210000		0.316441
0.190000		0.210000		0.312075
0.191000		0.210000		0.307808
0.192000		0.210000		0.303637
0.193000		0.210000		0.299560
0.194000		0.210000		0.295574
0.195000		0.210000		0.291677
0.196000		0.210000		0.287866
0.197000		0.210000		0.284140
0.198000		0.210000		0.280496
0.199000		0.210000		0.276931
0.200000		0.210000		0.273444
0.100000		0.220000		1.622893
0.101000		0.220000		1.592272
0.102000		0.220000		1.562124
0.103000		0.220000		1.532447
0.104000		0.220000		1.503241
0.105000		0.220000		1.474505
0.106000		0.220000		1.446239
0.107000		0.220000		1.418441
0.108000		0.220000		1.391109
0.109000		0.220000		1.364241
0.110000		0.220000		1.337835
0.111000		0.220000		1.311889
0.112000		0.220000		1.286400
0.113000		0.220000		1.261366
0.114000		0.220000		1.236782
0.115000		0.220000		1.212647
0.116000		0.220000		1.188956
0.117000		0.220000		1.165706
0.118000		0.220000		1.142893
0.119000		0.220000		1.120514
0.120000		0.220000		1.098563
0.121000		0.220000		1.077038
0.122000		0.220000		1.055934
0.123000		0.220000		1.035246
0.124000		0.220000		1.014970
0.125000		0.220000		0.995101
0.126000		0.220000		0.975635
0.127000		0.220000		0.956566
0.128000		0.220000		0.937889
0.129000		0.220000		0.919600
0.130000		0.220000		0.901694
0.131000		0.220000		0.884164
0.132000		0.220000		0.867006
0.133000		0.220000		0.850215
0.134000		0.220000		0.833785
0.135000		0.220000		0.817710
0.136000		0.220000		0.801985
0.137000		0.220000		0.786605
0.138000		0.220000		0.771563
0.139000		0.220000		0.756855
0.140000		0.220000		0.742475
0.141000		0.220000		0.728416
0.142000		0.220000		0.714674
0.143000		0.220000		0.701242
0.144000		0.220000		0.688114
0.145000		0.220000		0.675287
0.146000		0.220000		0.662752
0.147000		0.220000		0.650505
0.148000		0.220000		0.638541
0.149000		0.220000		0.626853
0.150000		0.220000		0.615436
0.151000		0.220000		0.604284
0.152000		0.220000		0.593393
0.153000		0.220000		0.582755
0.154000		0.220000		0.572367
0.155000		0.220000		0.562222
0.156000		0.220000		0.552316
0.157000		0.220000		0.542643
0.158000		0.220000		0.533197
0.159000		0.220000		0.523974
0.160000		0.220000		0.514969
0.161000		0.220000		0.506177
0.162000		0.220000		0.497592
0.163000		0.220000		0.489210
0.164000		0.220000		0.481026
0.165000		0.220000		0.473036
0.166000		0.220000		0.465234
0.167000		0.220000		0.457617
0.168000		0.220000		0.450179
0.169000		0.220000		0.442917
0.170000		0.220000		0.435825
0.171000		0.220000		0.428901
0.172000		0.220000		0.422139
0.173000		0.220000		0.415536
0.174000		0.220000		0.409088
0.175000		0.220000		0.402790
0.176000		0.220000		0.396639
0.177000		0.220000		0.390632
0.178000		0.220000		0.384764
0.179000		0.220000		0.379032
0.180000		0.220000		0.373433
0.181000		0.220000		0.367963
0.182000		0.220000		0.362619
0.183000		0.220000		0.357397
0.184000		0.220000		0.352294
0.185000		0.220000		0.347308
0.186000		0.220000		0.342436
0.187000		0.220000		0.337673
0.188000		0.220000		0.333018
0.189000		0.220000		0.328468
0.190000		0.220000		0.324019
0.191000		0.220000		0.319670
0.192000		0.220000		0.315418
0.193000		0.220000		0.311260
0.194000		0.220000		0.307193
0.195000		0.220000		0.303216
0.196000		0.220000		0.299325
0.197000		0.220000		0.295519
0.198000		0.220000		0.291796
0.199000		0.220000		0.288153
0.200000		0.220000		0.284589
0.100000		0.230000		1.631756
0.101000		0.230000		1.601346
0.102000		0.230000		1.571406
0.103000		0.230000		1.541935
0.104000		0.230000		1.512932
0.105000		0.230000		1.484397
0.106000		0.230000		1.456327
0.107000		0.230000		1.428722
0.108000		0.230000		1.401580
0.109000		0.230000		1.374897
0.110000		0.230000		1.348673
0.111000		0.230000		1.322904
0.112000		0.230000		1.297588
0.113000		0.230000		1.272721
0.114000		0.230000		1.248301
0.115000		0.230000		1.224323
0.116000		0.230000		1.200786
0.117000		0.230000		1.177683
0.118000		0.230000		1.155013
0.119000		0.230000		1.132771
0.120000		0.230000		1.110953
0.121000		0.230000		1.089554
0.122000		0.230000		1.068571
0.123000		0.230000		1.047998
0.124000		0.230000		1.027831
0.125000		0.230000		1.008066
0.126000		0.230000		0.988698
0.127000		0.230000		0.969721
0.128000		0.230000		0.951132
0.129000		0.230000		0.932924
0.130000		0.230000		0.915093
0.131000		0.230000		0.897634
0.132000		0.230000		0.880540
0.133000		0.230000		0.863808
0.134000		0.230000		0.847432
0.135000		0.230000		0.831406
0.136000		0.230000		0.815725
0.137000		0.230000		0.800383
0.138000		0.230000		0.785375
0.139000		0.230000		0.770696
0.140000		0.230000		0.756339
0.141000		0.230000		0.742300
0.142000		0.230000		0.728572
0.143000		0.230000		0.715150
0.144000		0.230000		0.702029
0.145000		0.230000		0.689203
0.146000		0.230000		0.676667
0.147000		0.230000		0.664414
0.148000		0.230000		0.652440
0.149000		0.230000		0.640739
0.150000		0.230000		0.629305
0.151000		0.230000		0.618133
0.152000		0.230000		0.607218
0.153000		0.230000		0.596554
0.154000		0.230000		0.586137
0.155000		0.230000		0.575960
0.156000		0.230000		0.566019
0.157000		0.230000		0.556308
0.158000		0.230000		0.546822
0.159000		0.230000		0.537557
0.160000		0.230000		0.528508
0.161000		0.230000		0.519668
0.162000		0.230000		0.511035
0.163000		0.230000		0.502603
0.164000		0.230000		0.494367
0.165000		0.230000		0.486322
0.166000		0.230000		0.478465
0.167000		0.230000		0.470791
0.168000		0.230000		0.463295
0.169000		0.230000		0.455973
0.170000		0.230000		0.448821
0.171000		0.230000		0.441834
0.172000		0.230000		0.435009
0.173000		0.230000		0.428342
0.174000		0.230000		0.421829
0.175000		0.230000		0.415466
0.176000		0.230000		0.409249
0.177000		0.230000		0.403175
0.178000		0.230000		0.397239
0.179000		0.230000		0.391439
0.180000		0.230000		0.385772
0.181000		0.230000		0.380232
0.182000		0.230000		0.374819
0.183000		0.230000		0.369527
0.184000		0.230000		0.364355
0.185000		0.230000		0.359299
0.186000		0.230000		0.354356
0.187000		0.230000		0.349523
0.188000		0.230000		0.344798
0.189000		0.230000		0.340177
0.190000		0.230000		0.335658
0.191000		0.230000		0.331239
0.192000		0.230000		0.326916
0.193000		0.230000		0.322687
0.194000		0.230000		0.318550
0.195000		0.230000		0.314503
0.196000		0.230000		0.310543
0.197000		0.230000		0.306667
0.198000		0.230000		0.302874
0.199000		0.230000		0.299162
0.200000		0.230000		0.295529
0.100000		0.240000		1.639119
0.101000		0.240000		1.608906
0.102000		0.240000		1.579162
0.103000		0.240000		1.549885
0.104000		0.240000		1.521075
0.105000		0.240000		1.492730
0.106000		0.240000		1.464849
0.107000		0.240000		1.437431
0.108000		0.240000		1.410473
0.109000		0.240000		1.383972
0.110000		0.240000		1.357926
0.111000		0.240000		1.332333
0.112000		0.240000		1.307189
0.113000		0.240000		1.282492
0.114000		0.240000		1.258237
0.115000		0.240000		1.234421
0.116000		0.240000		1.211041
0.117000		0.240000		1.188093
0.118000		0.240000		1.165572
0.119000		0.240000		1.143475
0.120000		0.240000		1.121798
0.121000		0.240000		1.100535
0.122000		0.240000		1.079683
0.123000		0.240000		1.059238
0.124000		0.240000		1.039193
0.125000		0.240000		1.019546
0.126000		0.240000		1.000290
0.127000		0.240000		0.981421
0.128000		0.240000		0.962934
0.129000		0.240000		0.944825
0.130000		0.240000		0.927086
0.131000		0.240000		0.909715
0.132000		0.240000		0.892705
0.133000		0.240000		0.876051
0.134000		0.240000		0.859748
0.135000		0.240000		0.843791
0.136000		0.240000		0.828173
0.137000		0.240000		0.812891
0.138000		0.240000		0.797937
0.139000		0.240000		0.783307
0.140000		0.240000		0.768996
0.141000		0.240000		0.754998
0.142000		0.240000		0.741307
0.143000		0.240000		0.727917
0.144000		0.240000		0.714824
0.145000		0.240000		0.702023
0.146000		0.240000		0.689506
0.147000		0.240000		0.677270
0.148000		0.240000		0.665308
0.149000		0.240000		0.653616
0.150000		0.240000		0.642187
0.151000		0.240000		0.631018
0.152000		0.240000		0.620101
0.153000		0.240000		0.609433
0.154000		0.240000		0.599007
0.155000		0.240000		0.588819
0.156000		0.240000		0.578864
0.157000		0.240000		0.569137
0.158000		0.240000		0.559633
0.159000		0.240000		0.550346
0.160000		0.240000		0.541272
0.161000		0.240000		0.532407
0.162000		0.240000		0.523744
0.163000		0.240000		0.515281
0.164000		0.240000		0.507012
0.165000		0.240000		0.498933
0.166000		0.240000		0.491039
0.167000		0.240000		0.483326
0.168000		0.240000		0.475790
0.169000		0.240000		0.468426
0.170000		0.240000		0.461231
0.171000		0.240000		0.454199
0.172000		0.240000		0.447329
0.173000		0.240000		0.440614
0.174000		0.240000		0.434052
0.175000		0.240000		0.427640
0.176000		0.240000		0.421372
0.177000		0.240000		0.415246
0.178000		0.240000		0.409258
0.179000		0.240000		0.403404
0.180000		0.240000		0.397682
0.181000		0.240000		0.392088
0.182000		0.240000		0.386619
0.183000		0.240000		0.381271
0.184000		0.240000		0.376042
0.185000		0.240000		0.370929
0.186000		0.240000		0.365928
0.187000		0.240000		0.361037
0.188000		0.240000		0.356253
0.189000		0.240000		0.351573
0.190000		0.240000		0.346995
0.191000		0.240000		0.342516
0.192000		0.240000		0.338134
0.193000		0.240000		0.333845
0.194000		0.240000		0.329648
0.195000		0.240000		0.325541
0.196000		0.240000		0.321521
0.197000		0.240000		0.317585
0.198000		0.240000		0.313732
0.199000		0.240000		0.309960
0.200000		0.240000		0.306266
0.100000		0.250000		1.645212
0.101000		0.250000		1.615180
0.102000		0.250000		1.585616
0.103000		0.250000		1.556520
0.104000		0.250000		1.527890
0.105000		0.250000		1.499725
0.106000		0.250000		1.472024
0.107000		0.250000		1.444783
0.108000		0.250000		1.418001
0.109000		0.250000		1.391675
0.110000		0.250000		1.365802
0.111000		0.250000		1.340380
0.112000		0.250000		1.315406
0.113000		0.250000		1.290875
0.114000		0.250000		1.266784
0.115000		0.250000		1.243130
0.116000		0.250000		1.219908
0.117000		0.250000		1.197116
0.118000		0.250000		1.174748
0.119000		0.250000		1.152800
0.120000		0.250000		1.131268
0.121000		0.250000		1.110148
0.122000		0.250000		1.089435
0.123000		0.250000		1.069124
0.124000		0.250000		1.049211
0.125000		0.250000		1.029690
0.126000		0.250000		1.010557
0.127000		0.250000		0.991807
0.128000		0.250000		0.973435
0.129000		0.250000		0.955435
0.130000		0.250000		0.937803
0.131000		0.250000		0.920534
0.132000		0.250000		0.903621
0.133000		0.250000		0.887061
0.134000		0.250000		0.870846
0.135000		0.250000		0.854973
0.136000		0.250000		0.839436
0.137000		0.250000		0.824229
0.138000		0.250000		0.809348
0.139000		0.250000		0.794785
0.140000		0.250000		0.780537
0.141000		0.250000		0.766598
0.142000		0.250000		0.752962
0.143000		0.250000		0.739623
0.144000		0.250000		0.726577
0.145000		0.250000		0.713819
0.146000		0.250000		0.701341
0.147000		0.250000		0.689140
0.148000		0.250000		0.677211
0.149000		0.250000		0.665546
0.150000		0.250000		0.654142
0.151000		0.250000		0.642994
0.152000		0.250000		0.632095
0.153000		0.250000		0.621441
0.154000		0.250000		0.611027
0.155000		0.250000		0.600848
0.156000		0.250000		0.590898
0.157000		0.250000		0.581173
0.158000		0.250000		0.571668
0.159000		0.250000		0.562379
0.160000		0.250000		0.553299
0.161000		0.250000		0.544425
0.162000		0.250000		0.535753
0.163000		0.250000		0.527276
0.164000		0.250000		0.518992
0.165000		0.250000		0.510895
0.166000		0.250000		0.502982
0.167000		0.250000		0.495247
0.168000		0.250000		0.487687
0.169000		0.250000		0.480298
0.170000		0.250000		0.473076
0.171000		0.250000		0.466016
0.172000		0.250000		0.459115
0.173000		0.250000		0.452368
0.174000		0.250000		0.445773
0.175000		0.250000		0.439326
0.176000		0.250000		0.433022
0.177000		0.250000		0.426858
0.178000		0.250000		0.420832
0.179000		0.250000		0.414939
0.180000		0.250000		0.409176
0.181000		0.250000		0.403540
0.182000		0.250000		0.398029
0.183000		0.250000		0.392637
0.184000		0.250000		0.387364
0.185000		0.250000		0.382205
0.186000		0.250000		0.377159
0.187000		0.250000		0.372221
0.188000		0.250000		0.367390
0.189000		0.250000		0.362662
0.190000		0.250000		0.358036
0.191000		0.250000		0.353508
0.192000		0.250000		0.349076
0.193000		0.250000		0.344738
0.194000		0.250000		0.340491
0.195000		0.250000		0.336333
0.196000		0.250000		0.332262
0.197000		0.250000		0.328275
0.198000		0.250000		0.324371
0.199000		0.250000		0.320547
0.200000		0.250000		0.316802
0.100000		0.260000		1.650226
0.101000		0.260000		1.620359
0.102000		0.260000		1.590961
0.103000		0.260000		1.562031
0.104000		0.260000		1.533568
0.105000		0.260000		1.505571
0.106000		0.260000		1.478036
0.107000		0.260000		1.450962
0.108000		0.260000		1.424347
0.109000		0.260000		1.398187
0.110000		0.260000		1.372480
0.111000		0.260000		1.347222
0.112000		0.260000		1.322411
0.113000		0.260000		1.298042
0.114000		0.260000		1.274112
0.115000		0.260000		1.250616
0.116000		0.260000		1.227552
0.117000		0.260000		1.204914
0.118000		0.260000		1.182699
0.119000		0.260000		1.160901
0.120000		0.260000		1.139518
0.121000		0.260000		1.118542
0.122000		0.260000		1.097971
0.123000		0.260000		1.077800
0.124000		0.260000		1.058023
0.125000		0.260000		1.038635
0.126000		0.260000		1.019632
0.127000		0.260000		1.001009
0.128000		0.260000		0.982759
0.129000		0.260000		0.964879
0.130000		0.260000		0.947363
0.131000		0.260000		0.930206
0.132000		0.260000		0.913402
0.133000		0.260000		0.896946
0.134000		0.260000		0.880832
0.135000		0.260000		0.865057
0.136000		0.260000		0.849613
0.137000		0.260000		0.834495
0.138000		0.260000		0.819699
0.139000		0.260000		0.805218
0.140000		0.260000		0.791048
0.141000		0.260000		0.777183
0.142000		0.260000		0.763617
0.143000		0.260000		0.750345
0.144000		0.260000		0.737362
0.145000		0.260000		0.724663
0.146000		0.260000		0.712241
0.147000		0.260000		0.700092
0.148000		0.260000		0.688210
0.149000		0.260000		0.676591
0.150000		0.260000		0.665228
0.151000		0.260000		0.654118
0.152000		0.260000		0.643254
0.153000		0.260000		0.632631
0.154000		0.260000		0.622246
0.155000		0.260000		0.612092
0.156000		0.260000		0.602164
0.157000		0.260000		0.592459
0.158000		0.260000		0.582970
0.159000		0.260000		0.573694
0.160000		0.260000		0.564625
0.161000		0.260000		0.555760
0.162000		0.260000		0.547093
0.163000		0.260000		0.538619
0.164000		0.260000		0.530336
0.165000		0.260000		0.522238
0.166000		0.260000		0.514320
0.167000		0.260000		0.506580
0.168000		0.260000		0.499012
0.169000		0.260000		0.491613
0.170000		0.260000		0.484378
0.171000		0.260000		0.477304
0.172000		0.260000		0.470387
0.173000		0.260000		0.463623
0.174000		0.260000		0.457009
0.175000		0.260000		0.450540
0.176000		0.260000		0.444214
0.177000		0.260000		0.438027
0.178000		0.260000		0.431975
0.179000		0.260000		0.426056
0.180000		0.260000		0.420265
0.181000		0.260000		0.414600
0.182000		0.260000		0.409058
0.183000		0.260000		0.403635
0.184000		0.260000		0.398329
0.185000		0.260000		0.393137
0.186000		0.260000		0.388056
0.187000		0.260000		0.383083
0.188000		0.260000		0.378216
0.189000		0.260000		0.373451
0.190000		0.260000		0.368787
0.191000		0.260000		0.364220
0.192000		0.260000		0.359749
0.193000		0.260000		0.355371
0.194000		0.260000		0.351084
0.195000		0.260000		0.346884
0.196000		0.260000		0.342772
0.197000		0.260000		0.338743
0.198000		0.260000		0.334796
0.199000		0.260000		0.330929
0.200000		0.260000		0.327140
0.100000		0.270000		1.654321
0.101000		0.270000		1.624603
0.102000		0.270000		1.595356
0.103000		0.270000		1.566578
0.104000		0.270000		1.538268
0.105000		0.270000		1.510424
0.106000		0.270000		1.483044
0.107000		0.270000		1.456126
0.108000		0.270000		1.429666
0.109000		0.270000		1.403663
0.110000		0.270000		1.378112
0.111000		0.270000		1.353011
0.112000		0.270000		1.328356
0.113000		0.270000		1.304142
0.114000		0.270000		1.280367
0.115000		0.270000		1.257026
0.116000		0.270000		1.234115
0.117000		0.270000		1.211629
0.118000		0.270000		1.189564
0.119000		0.270000		1.167916
0.120000		0.270000		1.146679
0.121000		0.270000		1.125850
0.122000		0.270000		1.105422
0.123000		0.270000		1.085392
0.124000		0.270000		1.065754
0.125000		0.270000		1.046503
0.126000		0.270000		1.027634
0.127000		0.270000		1.009142
0.128000		0.270000		0.991021
0.129000		0.270000		0.973267
0.130000		0.270000		0.955874
0.131000		0.270000		0.938836
0.132000		0.270000		0.922149
0.133000		0.270000		0.905806
0.134000		0.270000		0.889803
0.135000		0.270000		0.874135
0.136000		0.270000		0.858794
0.137000		0.270000		0.843777
0.138000		0.270000		0.829078
0.139000		0.270000		0.814691
0.140000		0.270000		0.800610
0.141000		0.270000		0.786832
0.142000		0.270000		0.773349
0.143000		0.270000		0.760157
0.144000		0.270000		0.747250
0.145000		0.270000		0.734623
0.146000		0.270000		0.722270
0.147000		0.270000		0.710187
0.148000		0.270000		0.698368
0.149000		0.270000		0.686808
0.150000		0.270000		0.675502
0.151000		0.270000		0.664444
0.152000		0.270000		0.653629
0.153000		0.270000		0.643053
0.154000		0.270000		0.632711
0.155000		0.270000		0.622597
0.156000		0.270000		0.612706
0.157000		0.270000		0.603035
0.158000		0.270000		0.593578
0.159000		0.270000		0.584330
0.160000		0.270000		0.575287
0.161000		0.270000		0.566445
0.162000		0.270000		0.557798
0.163000		0.270000		0.549343
0.164000		0.270000		0.541074
0.165000		0.270000		0.532989
0.166000		0.270000		0.525082
0.167000		0.270000		0.517350
0.168000		0.270000		0.509788
0.169000		0.270000		0.502393
0.170000		0.270000		0.495160
0.171000		0.270000		0.488085
0.172000		0.270000		0.481166
0.173000		0.270000		0.474398
0.174000		0.270000		0.467778
0.175000		0.270000		0.461301
0.176000		0.270000		0.454965
0.177000		0.270000		0.448767
0.178000		0.270000		0.442702
0.179000		0.270000		0.436768
0.180000		0.270000		0.430962
0.181000		0.270000		0.425279
0.182000		0.270000		0.419718
0.183000		0.270000		0.414276
0.184000		0.270000		0.408949
0.185000		0.270000		0.403734
0.186000		0.270000		0.398629
0.187000		0.270000		0.393631
0.188000		0.270000		0.388738
0.189000		0.270000		0.383946
0.190000		0.270000		0.379254
0.191000		0.270000		0.374659
0.192000		0.270000		0.370158
0.193000		0.270000		0.365749
0.194000		0.270000		0.361431
0.195000		0.270000		0.357199
0.196000		0.270000		0.353054
0.197000		0.270000		0.348991
0.198000		0.270000		0.345010
0.199000		0.270000		0.341108
0.200000		0.270000		0.337284
0.100000		0.280000		1.657631
0.101000		0.280000		1.628046
0.102000		0.280000		1.598933
0.103000		0.280000		1.570293
0.104000		0.280000		1.542121
0.105000		0.280000		1.514418
0.106000		0.280000		1.487181
0.107000		0.280000		1.460406
0.108000		0.280000		1.434092
0.109000		0.280000		1.408234
0.110000		0.280000		1.382830
0.111000		0.280000		1.357876
0.112000		0.280000		1.333369
0.113000		0.280000		1.309304
0.114000		0.280000		1.285677
0.115000		0.280000		1.262484
0.116000		0.280000		1.239721
0.117000		0.280000		1.217383
0.118000		0.280000		1.195465
0.119000		0.280000		1.173963
0.120000		0.280000		1.152872
0.121000		0.280000		1.132186
0.122000		0.280000		1.111902
0.123000		0.280000		1.092013
0.124000		0.280000		1.072515
0.125000		0.280000		1.053402
0.126000		0.280000		1.034670
