-3.97598500	0.06150649
-3.87454680	0.14073210
-3.69641320	0.21431844
-3.44883550	0.27914136
-3.14194440	0.33253841
-2.78830270	0.37232200
-2.40238820	0.39686297
-2.00000000	0.40515649
-1.59761180	0.39686297
-1.21169730	0.37232200
-0.85805566	0.33253841
-0.55116454	0.27914136
-0.30358683	0.21431844
-0.12545322	0.14073210
-0.02401496	0.06150649
0.02401496	0.06150649
0.12545322	0.14073210
0.30358683	0.21431844
0.55116454	0.27914136
0.85805566	0.33253841
1.21169730	0.37232200
1.59761180	0.39686297
2.00000000	0.40515649
2.40238820	0.39686297
2.78830270	0.37232200
3.14194440	0.33253841
3.44883550	0.27914136
3.69641320	0.21431844
3.87454680	0.14073210
3.97598500	0.06150649
