-6	0.005
-5.99	0.01
-5.98	0.01
-5.970000000000001	0.01
-5.960000000000001	0.01
-5.950000000000001	0.01
-5.940000000000001	0.01
-5.9300000000000015	0.01
-5.920000000000002	0.01
-5.910000000000002	0.01
-5.900000000000002	0.01
-5.890000000000002	0.01
-5.880000000000003	0.01
-5.870000000000003	0.01
-5.860000000000003	0.01
-5.850000000000003	0.01
-5.840000000000003	0.01
-5.830000000000004	0.01
-5.820000000000004	0.01
-5.810000000000004	0.01
-5.800000000000004	0.01
-5.7900000000000045	0.01
-5.780000000000005	0.01
-5.770000000000005	0.01
-5.760000000000005	0.01
-5.750000000000005	0.01
-5.7400000000000055	0.01
-5.730000000000006	0.01
-5.720000000000006	0.01
-5.710000000000006	0.01
-5.700000000000006	0.01
-5.690000000000007	0.01
-5.680000000000007	0.01
-5.670000000000007	0.01
-5.660000000000007	0.01
-5.6500000000000075	0.01
-5.640000000000008	0.01
-5.630000000000008	0.01
-5.620000000000008	0.01
-5.610000000000008	0.01
-5.6000000000000085	0.01
-5.590000000000009	0.01
-5.580000000000009	0.01
-5.570000000000009	0.01
-5.560000000000009	0.01
-5.55000000000001	0.01
-5.54000000000001	0.01
-5.53000000000001	0.01
-5.52000000000001	0.01
-5.5100000000000104	0.01
-5.500000000000011	0.01
-5.490000000000011	0.01
-5.480000000000011	0.01
-5.470000000000011	0.01
-5.4600000000000115	0.01
-5.450000000000012	0.01
-5.440000000000012	0.01
-5.430000000000012	0.01
-5.420000000000012	0.01
-5.410000000000013	0.01
-5.400000000000013	0.01
-5.390000000000013	0.01
-5.380000000000013	0.01
-5.370000000000013	0.01
-5.360000000000014	0.01
-5.350000000000014	0.01
-5.340000000000014	0.01
-5.330000000000014	0.01
-5.3200000000000145	0.01
-5.310000000000015	0.01
-5.300000000000015	0.01
-5.290000000000015	0.01
-5.280000000000015	0.01
-5.270000000000016	0.01
-5.260000000000016	0.01
-5.250000000000016	0.01
-5.240000000000016	0.01
-5.230000000000016	0.01
-5.220000000000017	0.01
-5.210000000000017	0.01
-5.200000000000017	0.01
-5.190000000000017	0.01
-5.1800000000000175	0.01
-5.170000000000018	0.01
-5.160000000000018	0.01
-5.150000000000018	0.01
-5.140000000000018	0.01
-5.1300000000000185	0.01
-5.120000000000019	0.01
-5.110000000000019	0.01
-5.100000000000019	0.01
-5.090000000000019	0.01
-5.08000000000002	0.01
-5.07000000000002	0.01
-5.06000000000002	0.01
-5.05000000000002	0.01
-5.0400000000000205	0.01
-5.030000000000021	0.01
-5.020000000000021	0.01
-5.010000000000021	0.01
-5.000000000000021	0.01
-4.9900000000000215	0.01
-4.980000000000022	0.01
-4.970000000000022	0.01
-4.960000000000022	0.01
-4.950000000000022	0.01
-4.940000000000023	0.01
-4.930000000000023	0.01
-4.920000000000023	0.01
-4.910000000000023	0.01
-4.9000000000000234	0.01
-4.890000000000024	0.01
-4.880000000000024	0.01
-4.870000000000024	0.01
-4.860000000000024	0.01
-4.8500000000000245	0.01
-4.840000000000025	0.01
-4.830000000000025	0.01
-4.820000000000025	0.01
-4.810000000000025	0.01
-4.800000000000026	0.01
-4.790000000000026	0.01
-4.780000000000026	0.01
-4.770000000000026	0.01
-4.760000000000026	0.01
-4.750000000000027	0.01
-4.740000000000027	0.01
-4.730000000000027	0.01
-4.720000000000027	0.01
-4.7100000000000275	0.01
-4.700000000000028	0.01
-4.690000000000028	0.01
-4.680000000000028	0.01
-4.670000000000028	0.01
-4.660000000000029	0.01
-4.650000000000029	0.01
-4.640000000000029	0.01
-4.630000000000029	0.01
-4.620000000000029	0.01
-4.61000000000003	0.01
-4.60000000000003	0.01
-4.59000000000003	0.01
-4.58000000000003	0.01
-4.5700000000000305	0.01
-4.560000000000031	0.01
-4.550000000000031	0.01
-4.540000000000031	0.01
-4.530000000000031	0.01
-4.5200000000000315	0.01
-4.510000000000032	0.01
-4.500000000000032	0.01
-4.490000000000032	0.01
-4.480000000000032	0.01
-4.470000000000033	0.01
-4.460000000000033	0.01
-4.450000000000033	0.01
-4.440000000000033	0.01
-4.4300000000000335	0.01
-4.420000000000034	0.01
-4.410000000000034	0.01
-4.400000000000034	0.01
-4.390000000000034	0.01
-4.3800000000000345	0.01
-4.370000000000035	0.01
-4.360000000000035	0.01
-4.350000000000035	0.01
-4.340000000000035	0.01
