101
81
T [GeV]		muB [GeV]		betaV_over_T3 [fm^-3 / GeV^3]
0.180000		0.180000		4.078633
0.181000		0.180000		4.216553
0.182000		0.180000		4.358110
0.183000		0.180000		4.503368
0.184000		0.180000		4.652393
0.185000		0.180000		4.805251
0.186000		0.180000		4.962009
0.187000		0.180000		5.122734
0.188000		0.180000		5.287493
0.189000		0.180000		5.456353
0.190000		0.180000		5.629381
0.191000		0.180000		5.806645
0.192000		0.180000		5.988214
0.193000		0.180000		6.174155
0.194000		0.180000		6.364537
0.195000		0.180000		6.559427
0.196000		0.180000		6.758895
0.197000		0.180000		6.963009
0.198000		0.180000		7.171838
0.199000		0.180000		7.385450
0.200000		0.180000		7.603914
0.100000		0.190000		0.083519
0.101000		0.190000		0.090317
0.102000		0.190000		0.097534
0.103000		0.190000		0.105186
0.104000		0.190000		0.113290
0.105000		0.190000		0.121865
0.106000		0.190000		0.130928
0.107000		0.190000		0.140498
0.108000		0.190000		0.150594
0.109000		0.190000		0.161234
0.110000		0.190000		0.172439
0.111000		0.190000		0.184228
0.112000		0.190000		0.196621
0.113000		0.190000		0.209640
0.114000		0.190000		0.223305
0.115000		0.190000		0.237639
0.116000		0.190000		0.252663
0.117000		0.190000		0.268399
0.118000		0.190000		0.284872
0.119000		0.190000		0.302104
0.120000		0.190000		0.320120
0.121000		0.190000		0.338944
0.122000		0.190000		0.358601
0.123000		0.190000		0.379118
0.124000		0.190000		0.400520
0.125000		0.190000		0.422835
0.126000		0.190000		0.446090
0.127000		0.190000		0.470314
0.128000		0.190000		0.495534
0.129000		0.190000		0.521781
0.130000		0.190000		0.549085
0.131000		0.190000		0.577476
0.132000		0.190000		0.606986
0.133000		0.190000		0.637648
0.134000		0.190000		0.669493
0.135000		0.190000		0.702557
0.136000		0.190000		0.736872
0.137000		0.190000		0.772475
0.138000		0.190000		0.809400
0.139000		0.190000		0.847686
0.140000		0.190000		0.887368
0.141000		0.190000		0.928485
0.142000		0.190000		0.971076
0.143000		0.190000		1.015180
0.144000		0.190000		1.060838
0.145000		0.190000		1.108091
0.146000		0.190000		1.156981
0.147000		0.190000		1.207550
0.148000		0.190000		1.259842
0.149000		0.190000		1.313902
0.150000		0.190000		1.369773
0.151000		0.190000		1.427503
0.152000		0.190000		1.487137
0.153000		0.190000		1.548722
0.154000		0.190000		1.612307
0.155000		0.190000		1.677940
0.156000		0.190000		1.745672
0.157000		0.190000		1.815551
0.158000		0.190000		1.887629
0.159000		0.190000		1.961957
0.160000		0.190000		2.038588
0.161000		0.190000		2.117576
0.162000		0.190000		2.198972
0.163000		0.190000		2.282833
0.164000		0.190000		2.369213
0.165000		0.190000		2.458167
0.166000		0.190000		2.549752
0.167000		0.190000		2.644025
0.168000		0.190000		2.741043
0.169000		0.190000		2.840865
0.170000		0.190000		2.943549
0.171000		0.190000		3.049155
0.172000		0.190000		3.157742
0.173000		0.190000		3.269371
0.174000		0.190000		3.384103
0.175000		0.190000		3.501998
0.176000		0.190000		3.623120
0.177000		0.190000		3.747530
0.178000		0.190000		3.875291
0.179000		0.190000		4.006467
0.180000		0.190000		4.141121
0.181000		0.190000		4.279317
0.182000		0.190000		4.421119
0.183000		0.190000		4.566594
0.184000		0.190000		4.715805
0.185000		0.190000		4.868819
0.186000		0.190000		5.025700
0.187000		0.190000		5.186516
0.188000		0.190000		5.351333
0.189000		0.190000		5.520217
0.190000		0.190000		5.693236
0.191000		0.190000		5.870456
0.192000		0.190000		6.051945
0.193000		0.190000		6.237771
0.194000		0.190000		6.428000
0.195000		0.190000		6.622702
0.196000		0.190000		6.821944
0.197000		0.190000		7.025793
0.198000		0.190000		7.234319
0.199000		0.190000		7.447589
0.200000		0.190000		7.665672
0.100000		0.200000		0.091181
0.101000		0.200000		0.098461
0.102000		0.200000		0.106176
0.103000		0.200000		0.114344
0.104000		0.200000		0.122982
0.105000		0.200000		0.132107
0.106000		0.200000		0.141738
0.107000		0.200000		0.151892
0.108000		0.200000		0.162588
0.109000		0.200000		0.173845
0.110000		0.200000		0.185682
0.111000		0.200000		0.198119
0.112000		0.200000		0.211176
0.113000		0.200000		0.224872
0.114000		0.200000		0.239230
0.115000		0.200000		0.254270
0.116000		0.200000		0.270014
0.117000		0.200000		0.286484
0.118000		0.200000		0.303703
0.119000		0.200000		0.321694
0.120000		0.200000		0.340480
0.121000		0.200000		0.360085
0.122000		0.200000		0.380535
0.123000		0.200000		0.401854
0.124000		0.200000		0.424069
0.125000		0.200000		0.447205
0.126000		0.200000		0.471290
0.127000		0.200000		0.496351
0.128000		0.200000		0.522417
0.129000		0.200000		0.549516
0.130000		0.200000		0.577678
0.131000		0.200000		0.606934
0.132000		0.200000		0.637313
0.133000		0.200000		0.668848
0.134000		0.200000		0.701571
0.135000		0.200000		0.735516
0.136000		0.200000		0.770714
0.137000		0.200000		0.807202
0.138000		0.200000		0.845015
0.139000		0.200000		0.884187
0.140000		0.200000		0.924757
0.141000		0.200000		0.966760
0.142000		0.200000		1.010237
0.143000		0.200000		1.055225
0.144000		0.200000		1.101764
0.145000		0.200000		1.149894
0.146000		0.200000		1.199658
0.147000		0.200000		1.251096
0.148000		0.200000		1.304253
0.149000		0.200000		1.359170
0.150000		0.200000		1.415892
0.151000		0.200000		1.474466
0.152000		0.200000		1.534935
0.153000		0.200000		1.597347
0.154000		0.200000		1.661749
0.155000		0.200000		1.728190
0.156000		0.200000		1.796717
0.157000		0.200000		1.867381
0.158000		0.200000		1.940231
0.159000		0.200000		2.015318
0.160000		0.200000		2.092694
0.161000		0.200000		2.172412
0.162000		0.200000		2.254524
0.163000		0.200000		2.339084
0.164000		0.200000		2.426146
0.165000		0.200000		2.515765
0.166000		0.200000		2.607997
0.167000		0.200000		2.702898
0.168000		0.200000		2.800525
0.169000		0.200000		2.900934
0.170000		0.200000		3.004185
0.171000		0.200000		3.110336
0.172000		0.200000		3.219446
0.173000		0.200000		3.331573
0.174000		0.200000		3.446780
0.175000		0.200000		3.565126
0.176000		0.200000		3.686673
0.177000		0.200000		3.811482
0.178000		0.200000		3.939615
0.179000		0.200000		4.071135
0.180000		0.200000		4.206105
0.181000		0.200000		4.344589
0.182000		0.200000		4.486649
0.183000		0.200000		4.632351
0.184000		0.200000		4.781759
0.185000		0.200000		4.934938
0.186000		0.200000		5.091952
0.187000		0.200000		5.252868
0.188000		0.200000		5.417752
0.189000		0.200000		5.586668
0.190000		0.200000		5.759685
0.191000		0.200000		5.936867
0.192000		0.200000		6.118283
0.193000		0.200000		6.303998
0.194000		0.200000		6.494080
0.195000		0.200000		6.688597
0.196000		0.200000		6.887615
0.197000		0.200000		7.091203
0.198000		0.200000		7.299427
0.199000		0.200000		7.512356
0.200000		0.200000		7.730057
0.100000		0.210000		0.099547
0.101000		0.210000		0.107339
0.102000		0.210000		0.115584
0.103000		0.210000		0.124300
0.104000		0.210000		0.133502
0.105000		0.210000		0.143210
0.106000		0.210000		0.153439
0.107000		0.210000		0.164209
0.108000		0.210000		0.175537
0.109000		0.210000		0.187442
0.110000		0.210000		0.199942
0.111000		0.210000		0.213058
0.112000		0.210000		0.226809
0.113000		0.210000		0.241214
0.114000		0.210000		0.256295
0.115000		0.210000		0.272071
0.116000		0.210000		0.288565
0.117000		0.210000		0.305797
0.118000		0.210000		0.323790
0.119000		0.210000		0.342567
0.120000		0.210000		0.362151
0.121000		0.210000		0.382565
0.122000		0.210000		0.403834
0.123000		0.210000		0.425982
0.124000		0.210000		0.449034
0.125000		0.210000		0.473017
0.126000		0.210000		0.497956
0.127000		0.210000		0.523880
0.128000		0.210000		0.550815
0.129000		0.210000		0.578789
0.130000		0.210000		0.607833
0.131000		0.210000		0.637975
0.132000		0.210000		0.669245
0.133000		0.210000		0.701676
0.134000		0.210000		0.735297
0.135000		0.210000		0.770143
0.136000		0.210000		0.806246
0.137000		0.210000		0.843639
0.138000		0.210000		0.882357
0.139000		0.210000		0.922437
0.140000		0.210000		0.963912
0.141000		0.210000		1.006822
0.142000		0.210000		1.051202
0.143000		0.210000		1.097092
0.144000		0.210000		1.144529
0.145000		0.210000		1.193556
0.146000		0.210000		1.244210
0.147000		0.210000		1.296535
0.148000		0.210000		1.350572
0.149000		0.210000		1.406364
0.150000		0.210000		1.463954
0.151000		0.210000		1.523387
0.152000		0.210000		1.584709
0.153000		0.210000		1.647964
0.154000		0.210000		1.713199
0.155000		0.210000		1.780463
0.156000		0.210000		1.849802
0.157000		0.210000		1.921266
0.158000		0.210000		1.994903
0.159000		0.210000		2.070765
0.160000		0.210000		2.148902
0.161000		0.210000		2.229365
0.162000		0.210000		2.312208
0.163000		0.210000		2.397482
0.164000		0.210000		2.485242
0.165000		0.210000		2.575541
0.166000		0.210000		2.668434
0.167000		0.210000		2.763978
0.168000		0.210000		2.862227
0.169000		0.210000		2.963239
0.170000		0.210000		3.067071
0.171000		0.210000		3.173781
0.172000		0.210000		3.283427
0.173000		0.210000		3.396068
0.174000		0.210000		3.511763
0.175000		0.210000		3.630573
0.176000		0.210000		3.752558
0.177000		0.210000		3.877779
0.178000		0.210000		4.006297
0.179000		0.210000		4.138175
0.180000		0.210000		4.273473
0.181000		0.210000		4.412256
0.182000		0.210000		4.554587
0.183000		0.210000		4.700528
0.184000		0.210000		4.850144
0.185000		0.210000		5.003498
0.186000		0.210000		5.160656
0.187000		0.210000		5.321682
0.188000		0.210000		5.486642
0.189000		0.210000		5.655600
0.190000		0.210000		5.828623
0.191000		0.210000		6.005776
0.192000		0.210000		6.187126
0.193000		0.210000		6.372738
0.194000		0.210000		6.562680
0.195000		0.210000		6.757018
0.196000		0.210000		6.955819
0.197000		0.210000		7.159150
0.198000		0.210000		7.367077
0.199000		0.210000		7.579669
0.200000		0.210000		7.796992
0.100000		0.220000		0.108659
0.101000		0.220000		0.116995
0.102000		0.220000		0.125802
0.103000		0.220000		0.135096
0.104000		0.220000		0.144895
0.105000		0.220000		0.155215
0.106000		0.220000		0.166074
0.107000		0.220000		0.177490
0.108000		0.220000		0.189480
0.109000		0.220000		0.202063
0.110000		0.220000		0.215257
0.111000		0.220000		0.229081
0.112000		0.220000		0.243555
0.113000		0.220000		0.258697
0.114000		0.220000		0.274528
0.115000		0.220000		0.291069
0.116000		0.220000		0.308339
0.117000		0.220000		0.326360
0.118000		0.220000		0.345154
0.119000		0.220000		0.364743
0.120000		0.220000		0.385150
0.121000		0.220000		0.406397
0.122000		0.220000		0.428508
0.123000		0.220000		0.451508
0.124000		0.220000		0.475421
0.125000		0.220000		0.500272
0.126000		0.220000		0.526088
0.127000		0.220000		0.552894
0.128000		0.220000		0.580719
0.129000		0.220000		0.609589
0.130000		0.220000		0.639533
0.131000		0.220000		0.670581
0.132000		0.220000		0.702761
0.133000		0.220000		0.736105
0.134000		0.220000		0.770644
0.135000		0.220000		0.806408
0.136000		0.220000		0.843431
0.137000		0.220000		0.881747
0.138000		0.220000		0.921388
0.139000		0.220000		0.962390
0.140000		0.220000		1.004788
0.141000		0.220000		1.048618
0.142000		0.220000		1.093918
0.143000		0.220000		1.140724
0.144000		0.220000		1.189075
0.145000		0.220000		1.239011
0.146000		0.220000		1.290572
0.147000		0.220000		1.343797
0.148000		0.220000		1.398729
0.149000		0.220000		1.455410
0.150000		0.220000		1.513882
0.151000		0.220000		1.574189
0.152000		0.220000		1.636376
0.153000		0.220000		1.700488
0.154000		0.220000		1.766571
0.155000		0.220000		1.834670
0.156000		0.220000		1.904835
0.157000		0.220000		1.977112
0.158000		0.220000		2.051551
0.159000		0.220000		2.128201
0.160000		0.220000		2.207112
0.161000		0.220000		2.288335
0.162000		0.220000		2.371922
0.163000		0.220000		2.457924
0.164000		0.220000		2.546394
0.165000		0.220000		2.637387
0.166000		0.220000		2.730956
0.167000		0.220000		2.827156
0.168000		0.220000		2.926041
0.169000		0.220000		3.027669
0.170000		0.220000		3.132096
0.171000		0.220000		3.239378
0.172000		0.220000		3.349574
0.173000		0.220000		3.462741
0.174000		0.220000		3.578939
0.175000		0.220000		3.698226
0.176000		0.220000		3.820663
0.177000		0.220000		3.946309
0.178000		0.220000		4.075225
0.179000		0.220000		4.207472
0.180000		0.220000		4.343113
0.181000		0.220000		4.482208
0.182000		0.220000		4.624821
0.183000		0.220000		4.771013
0.184000		0.220000		4.920849
0.185000		0.220000		5.074391
0.186000		0.220000		5.231705
0.187000		0.220000		5.392852
0.188000		0.220000		5.557899
0.189000		0.220000		5.726910
0.190000		0.220000		5.899950
0.191000		0.220000		6.077084
0.192000		0.220000		6.258378
0.193000		0.220000		6.443897
0.194000		0.220000		6.633708
0.195000		0.220000		6.827875
0.196000		0.220000		7.026467
0.197000		0.220000		7.229548
0.198000		0.220000		7.437186
0.199000		0.220000		7.649447
0.200000		0.220000		7.866398
0.100000		0.230000		0.118563
0.101000		0.230000		0.127473
0.102000		0.230000		0.136872
0.103000		0.230000		0.146776
0.104000		0.230000		0.157201
0.105000		0.230000		0.168164
0.106000		0.230000		0.179683
0.107000		0.230000		0.191774
0.108000		0.230000		0.204455
0.109000		0.230000		0.217745
0.110000		0.230000		0.231660
0.111000		0.230000		0.246220
0.112000		0.230000		0.261443
0.113000		0.230000		0.277349
0.114000		0.230000		0.293957
0.115000		0.230000		0.311286
0.116000		0.230000		0.329358
0.117000		0.230000		0.348192
0.118000		0.230000		0.367810
0.119000		0.230000		0.388233
0.120000		0.230000		0.409485
0.121000		0.230000		0.431586
0.122000		0.230000		0.454561
0.123000		0.230000		0.478433
0.124000		0.230000		0.503226
0.125000		0.230000		0.528965
0.126000		0.230000		0.555675
0.127000		0.230000		0.583383
0.128000		0.230000		0.612114
0.129000		0.230000		0.641897
0.130000		0.230000		0.672758
0.131000		0.230000		0.704727
0.132000		0.230000		0.737833
0.133000		0.230000		0.772105
0.134000		0.230000		0.807575
0.135000		0.230000		0.844272
0.136000		0.230000		0.882230
0.137000		0.230000		0.921481
0.138000		0.230000		0.962058
0.139000		0.230000		1.003996
0.140000		0.230000		1.047329
0.141000		0.230000		1.092092
0.142000		0.230000		1.138323
0.143000		0.230000		1.186059
0.144000		0.230000		1.235336
0.145000		0.230000		1.286194
0.146000		0.230000		1.338671
0.147000		0.230000		1.392809
0.148000		0.230000		1.448648
0.149000		0.230000		1.506228
0.150000		0.230000		1.565594
0.151000		0.230000		1.626787
0.152000		0.230000		1.689851
0.153000		0.230000		1.754831
0.154000		0.230000		1.821772
0.155000		0.230000		1.890720
0.156000		0.230000		1.961722
0.157000		0.230000		2.034825
0.158000		0.230000		2.110077
0.159000		0.230000		2.187527
0.160000		0.230000		2.267224
0.161000		0.230000		2.349218
0.162000		0.230000		2.433561
0.163000		0.230000		2.520303
0.164000		0.230000		2.609498
0.165000		0.230000		2.701196
0.166000		0.230000		2.795453
0.167000		0.230000		2.892322
0.168000		0.230000		2.991857
0.169000		0.230000		3.094113
0.170000		0.230000		3.199148
0.171000		0.230000		3.307016
0.172000		0.230000		3.417775
0.173000		0.230000		3.531482
0.174000		0.230000		3.648195
0.175000		0.230000		3.767973
0.176000		0.230000		3.890874
0.177000		0.230000		4.016959
0.178000		0.230000		4.146286
0.179000		0.230000		4.278917
0.180000		0.230000		4.414913
0.181000		0.230000		4.554334
0.182000		0.230000		4.697242
0.183000		0.230000		4.843699
0.184000		0.230000		4.993768
0.185000		0.230000		5.147512
0.186000		0.230000		5.304993
0.187000		0.230000		5.466275
0.188000		0.230000		5.631422
0.189000		0.230000		5.800499
0.190000		0.230000		5.973568
0.191000		0.230000		6.150695
0.192000		0.230000		6.331945
0.193000		0.230000		6.517382
0.194000		0.230000		6.707073
0.195000		0.230000		6.901082
0.196000		0.230000		7.099475
0.197000		0.230000		7.302317
0.198000		0.230000		7.509675
0.199000		0.230000		7.721615
0.200000		0.230000		7.938203
0.100000		0.240000		0.129304
0.101000		0.240000		0.138818
0.102000		0.240000		0.148838
0.103000		0.240000		0.159380
0.104000		0.240000		0.170461
0.105000		0.240000		0.182096
0.106000		0.240000		0.194302
0.107000		0.240000		0.207097
0.108000		0.240000		0.220497
0.109000		0.240000		0.234519
0.110000		0.240000		0.249182
0.111000		0.240000		0.264503
0.112000		0.240000		0.280501
0.113000		0.240000		0.297194
0.114000		0.240000		0.314601
0.115000		0.240000		0.332742
0.116000		0.240000		0.351637
0.117000		0.240000		0.371305
0.118000		0.240000		0.391767
0.119000		0.240000		0.413045
0.120000		0.240000		0.435160
0.121000		0.240000		0.458134
0.122000		0.240000		0.481990
0.123000		0.240000		0.506751
0.124000		0.240000		0.532440
0.125000		0.240000		0.559082
0.126000		0.240000		0.586702
0.127000		0.240000		0.615326
0.128000		0.240000		0.644978
0.129000		0.240000		0.675687
0.130000		0.240000		0.707479
0.131000		0.240000		0.740382
0.132000		0.240000		0.774425
0.133000		0.240000		0.809637
0.134000		0.240000		0.846049
0.135000		0.240000		0.883691
0.136000		0.240000		0.922594
0.137000		0.240000		0.962791
0.138000		0.240000		1.004314
0.139000		0.240000		1.047197
0.140000		0.240000		1.091475
0.141000		0.240000		1.137182
0.142000		0.240000		1.184354
0.143000		0.240000		1.233027
0.144000		0.240000		1.283239
0.145000		0.240000		1.335028
0.146000		0.240000		1.388433
0.147000		0.240000		1.443492
0.148000		0.240000		1.500246
0.149000		0.240000		1.558737
0.150000		0.240000		1.619004
0.151000		0.240000		1.681092
0.152000		0.240000		1.745043
0.153000		0.240000		1.810901
0.154000		0.240000		1.878711
0.155000		0.240000		1.948517
0.156000		0.240000		2.020366
0.157000		0.240000		2.094305
0.158000		0.240000		2.170380
0.159000		0.240000		2.248640
0.160000		0.240000		2.329134
0.161000		0.240000		2.411911
0.162000		0.240000		2.497021
0.163000		0.240000		2.584515
0.164000		0.240000		2.674444
0.165000		0.240000		2.766860
0.166000		0.240000		2.861817
0.167000		0.240000		2.959366
0.168000		0.240000		3.059563
0.169000		0.240000		3.162461
0.170000		0.240000		3.268116
0.171000		0.240000		3.376582
0.172000		0.240000		3.487917
0.173000		0.240000		3.602177
0.174000		0.240000		3.719419
0.175000		0.240000		3.839701
0.176000		0.240000		3.963081
0.177000		0.240000		4.089618
0.178000		0.240000		4.219371
0.179000		0.240000		4.352400
0.180000		0.240000		4.488765
0.181000		0.240000		4.628526
0.182000		0.240000		4.771744
0.183000		0.240000		4.918480
0.184000		0.240000		5.068797
0.185000		0.240000		5.222756
0.186000		0.240000		5.380420
0.187000		0.240000		5.541852
0.188000		0.240000		5.707113
0.189000		0.240000		5.876269
0.190000		0.240000		6.049382
0.191000		0.240000		6.226517
0.192000		0.240000		6.407737
0.193000		0.240000		6.593107
0.194000		0.240000		6.782691
0.195000		0.240000		6.976555
0.196000		0.240000		7.174763
0.197000		0.240000		7.377380
0.198000		0.240000		7.584471
0.199000		0.240000		7.796103
0.200000		0.240000		8.012340
0.100000		0.250000		0.140923
0.101000		0.250000		0.151071
0.102000		0.250000		0.161741
0.103000		0.250000		0.172951
0.104000		0.250000		0.184714
0.105000		0.250000		0.197048
0.106000		0.250000		0.209969
0.107000		0.250000		0.223492
0.108000		0.250000		0.237635
0.109000		0.250000		0.252415
0.110000		0.250000		0.267849
0.111000		0.250000		0.283954
0.112000		0.250000		0.300748
0.113000		0.250000		0.318249
0.114000		0.250000		0.336477
0.115000		0.250000		0.355449
0.116000		0.250000		0.375185
0.117000		0.250000		0.395705
0.118000		0.250000		0.417029
0.119000		0.250000		0.439178
0.120000		0.250000		0.462172
0.121000		0.250000		0.486034
0.122000		0.250000		0.510785
0.123000		0.250000		0.536449
0.124000		0.250000		0.563048
0.125000		0.250000		0.590606
0.126000		0.250000		0.619147
0.127000		0.250000		0.648697
0.128000		0.250000		0.679282
0.129000		0.250000		0.710926
0.130000		0.250000		0.743658
0.131000		0.250000		0.777504
0.132000		0.250000		0.812494
0.133000		0.250000		0.848655
0.134000		0.250000		0.886017
0.135000		0.250000		0.924611
0.136000		0.250000		0.964468
0.137000		0.250000		1.005618
0.138000		0.250000		1.048095
0.139000		0.250000		1.091931
0.140000		0.250000		1.137160
0.141000		0.250000		1.183817
0.142000		0.250000		1.231937
0.143000		0.250000		1.281556
0.144000		0.250000		1.332710
0.145000		0.250000		1.385437
0.146000		0.250000		1.439775
0.147000		0.250000		1.495762
0.148000		0.250000		1.553440
0.149000		0.250000		1.612847
0.150000		0.250000		1.674025
0.151000		0.250000		1.737015
0.152000		0.250000		1.801861
0.153000		0.250000		1.868604
0.154000		0.250000		1.937290
0.155000		0.250000		2.007963
0.156000		0.250000		2.080668
0.157000		0.250000		2.155451
0.158000		0.250000		2.232359
0.159000		0.250000		2.311439
0.160000		0.250000		2.392739
0.161000		0.250000		2.476308
0.162000		0.250000		2.562196
0.163000		0.250000		2.650452
0.164000		0.250000		2.741127
0.165000		0.250000		2.834272
0.166000		0.250000		2.929939
0.167000		0.250000		3.028182
0.168000		0.250000		3.129052
0.169000		0.250000		3.232603
0.170000		0.250000		3.338891
0.171000		0.250000		3.447969
0.172000		0.250000		3.559893
0.173000		0.250000		3.674719
0.174000		0.250000		3.792504
0.175000		0.250000		3.913304
0.176000		0.250000		4.037177
0.177000		0.250000		4.164181
0.178000		0.250000		4.294375
0.179000		0.250000		4.427816
0.180000		0.250000		4.564565
0.181000		0.250000		4.704681
0.182000		0.250000		4.848225
0.183000		0.250000		4.995256
0.184000		0.250000		5.145837
0.185000		0.250000		5.300027
0.186000		0.250000		5.457890
0.187000		0.250000		5.619487
0.188000		0.250000		5.784879
0.189000		0.250000		5.954131
0.190000		0.250000		6.127304
0.191000		0.250000		6.304463
0.192000		0.250000		6.485669
0.193000		0.250000		6.670988
0.194000		0.250000		6.860483
0.195000		0.250000		7.054217
0.196000		0.250000		7.252256
0.197000		0.250000		7.454664
0.198000		0.250000		7.661505
0.199000		0.250000		7.872844
0.200000		0.250000		8.088746
0.100000		0.260000		0.153463
0.101000		0.260000		0.164272
0.102000		0.260000		0.175620
0.103000		0.260000		0.187523
0.104000		0.260000		0.199995
0.105000		0.260000		0.213053
0.106000		0.260000		0.226712
0.107000		0.260000		0.240988
0.108000		0.260000		0.255897
0.109000		0.260000		0.271455
0.110000		0.260000		0.287681
0.111000		0.260000		0.304590
0.112000		0.260000		0.322199
0.113000		0.260000		0.340527
0.114000		0.260000		0.359592
0.115000		0.260000		0.379412
0.116000		0.260000		0.400006
0.117000		0.260000		0.421392
0.118000		0.260000		0.443592
0.119000		0.260000		0.466625
0.120000		0.260000		0.490511
0.121000		0.260000		0.515272
0.122000		0.260000		0.540930
0.123000		0.260000		0.567506
0.124000		0.260000		0.595024
0.125000		0.260000		0.623507
0.126000		0.260000		0.652978
0.127000		0.260000		0.683463
0.128000		0.260000		0.714987
0.129000		0.260000		0.747574
0.130000		0.260000		0.781253
0.131000		0.260000		0.816049
0.132000		0.260000		0.851990
0.133000		0.260000		0.889106
0.134000		0.260000		0.927424
0.135000		0.260000		0.966976
0.136000		0.260000		1.007790
0.137000		0.260000		1.049899
0.138000		0.260000		1.093334
0.139000		0.260000		1.138127
0.140000		0.260000		1.184313
0.141000		0.260000		1.231924
0.142000		0.260000		1.280997
0.143000		0.260000		1.331565
0.144000		0.260000		1.383666
0.145000		0.260000		1.437336
0.146000		0.260000		1.492612
0.147000		0.260000		1.549534
0.148000		0.260000		1.608139
0.149000		0.260000		1.668468
0.150000		0.260000		1.730562
0.151000		0.260000		1.794461
0.152000		0.260000		1.860207
0.153000		0.260000		1.927843
0.154000		0.260000		1.997413
0.155000		0.260000		2.068959
0.156000		0.260000		2.142527
0.157000		0.260000		2.218162
0.158000		0.260000		2.295911
0.159000		0.260000		2.375819
0.160000		0.260000		2.457935
0.161000		0.260000		2.542305
0.162000		0.260000		2.628980
0.163000		0.260000		2.718008
0.164000		0.260000		2.809439
0.165000		0.260000		2.903324
0.166000		0.260000		2.999714
0.167000		0.260000		3.098660
0.168000		0.260000		3.200216
0.169000		0.260000		3.304433
0.170000		0.260000		3.411367
0.171000		0.260000		3.521069
0.172000		0.260000		3.633597
0.173000		0.260000		3.749003
0.174000		0.260000		3.867345
0.175000		0.260000		3.988678
0.176000		0.260000		4.113059
0.177000		0.260000		4.240545
0.178000		0.260000		4.371194
0.179000		0.260000		4.505064
0.180000		0.260000		4.642213
0.181000		0.260000		4.782701
0.182000		0.260000		4.926587
0.183000		0.260000		5.073931
0.184000		0.260000		5.224792
0.185000		0.260000		5.379232
0.186000		0.260000		5.537311
0.187000		0.260000		5.699091
0.188000		0.260000		5.864633
0.189000		0.260000		6.033999
0.190000		0.260000		6.207251
0.191000		0.260000		6.384452
0.192000		0.260000		6.565664
0.193000		0.260000		6.750950
0.194000		0.260000		6.940374
0.195000		0.260000		7.133999
0.196000		0.260000		7.331888
0.197000		0.260000		7.534105
0.198000		0.260000		7.740715
0.199000		0.260000		7.951780
0.200000		0.260000		8.167366
0.100000		0.270000		0.166962
0.101000		0.270000		0.178459
0.102000		0.270000		0.190510
0.103000		0.270000		0.203130
0.104000		0.270000		0.216335
0.105000		0.270000		0.230139
0.106000		0.270000		0.244558
0.107000		0.270000		0.259607
0.108000		0.270000		0.275302
0.109000		0.270000		0.291658
0.110000		0.270000		0.308693
0.111000		0.270000		0.326422
0.112000		0.270000		0.344863
0.113000		0.270000		0.364033
0.114000		0.270000		0.383949
0.115000		0.270000		0.404630
0.116000		0.270000		0.426093
0.117000		0.270000		0.448358
0.118000		0.270000		0.471444
0.119000		0.270000		0.495370
0.120000		0.270000		0.520157
0.121000		0.270000		0.545826
0.122000		0.270000		0.572398
0.123000		0.270000		0.599894
0.124000		0.270000		0.628337
0.125000		0.270000		0.657750
0.126000		0.270000		0.688157
0.127000		0.270000		0.719581
0.128000		0.270000		0.752048
0.129000		0.270000		0.785583
0.130000		0.270000		0.820212
0.131000		0.270000		0.855961
0.132000		0.270000		0.892858
0.133000		0.270000		0.930930
0.134000		0.270000		0.970207
0.135000		0.270000		1.010718
0.136000		0.270000		1.052493
0.137000		0.270000		1.095562
0.138000		0.270000		1.139958
0.139000		0.270000		1.185711
0.140000		0.270000		1.232856
0.141000		0.270000		1.281424
0.142000		0.270000		1.331452
0.143000		0.270000		1.382972
0.144000		0.270000		1.436023
0.145000		0.270000		1.490638
0.146000		0.270000		1.546857
0.147000		0.270000		1.604715
0.148000		0.270000		1.664253
0.149000		0.270000		1.725509
0.150000		0.270000		1.788522
0.151000		0.270000		1.853335
0.152000		0.270000		1.919987
0.153000		0.270000		1.988520
0.154000		0.270000		2.058979
0.155000		0.270000		2.131405
0.156000		0.270000		2.205843
0.157000		0.270000		2.282338
0.158000		0.270000		2.360934
0.159000		0.270000		2.441679
0.160000		0.270000		2.524618
0.161000		0.270000		2.609799
0.162000		0.270000		2.697270
0.163000		0.270000		2.787080
0.164000		0.270000		2.879278
0.165000		0.270000		2.973913
0.166000		0.270000		3.071036
0.167000		0.270000		3.170699
0.168000		0.270000		3.272952
0.169000		0.270000		3.377848
0.170000		0.270000		3.485440
0.171000		0.270000		3.595781
0.172000		0.270000		3.708925
0.173000		0.270000		3.824927
0.174000		0.270000		3.943840
0.175000		0.270000		4.065721
0.176000		0.270000		4.190626
0.177000		0.270000		4.318611
0.178000		0.270000		4.449732
0.179000		0.270000		4.584048
0.180000		0.270000		4.721615
0.181000		0.270000		4.862493
0.182000		0.270000		5.006740
0.183000		0.270000		5.154414
0.184000		0.270000		5.305575
0.185000		0.270000		5.460284
0.186000		0.270000		5.618599
0.187000		0.270000		5.780582
0.188000		0.270000		5.946294
0.189000		0.270000		6.115794
0.190000		0.270000		6.289146
0.191000		0.270000		6.466410
0.192000		0.270000		6.647649
0.193000		0.270000		6.832924
0.194000		0.270000		7.022299
0.195000		0.270000		7.215835
0.196000		0.270000		7.413597
0.197000		0.270000		7.615645
0.198000		0.270000		7.822045
0.199000		0.270000		8.032859
0.200000		0.270000		8.248151
