101
81
T [GeV]		muB [GeV]		betabulk_over_T4 [fm^-4 / GeV^4]
0.143000		0.180000		26.699887
0.144000		0.180000		27.294625
0.145000		0.180000		27.899098
0.146000		0.180000		28.513414
0.147000		0.180000		29.137683
0.148000		0.180000		29.772012
0.149000		0.180000		30.416509
0.150000		0.180000		31.071279
0.151000		0.180000		31.736428
0.152000		0.180000		32.412060
0.153000		0.180000		33.098278
0.154000		0.180000		33.795184
0.155000		0.180000		34.502878
0.156000		0.180000		35.221458
0.157000		0.180000		35.951021
0.158000		0.180000		36.691664
0.159000		0.180000		37.443480
0.160000		0.180000		38.206561
0.161000		0.180000		38.980995
0.162000		0.180000		39.766873
0.163000		0.180000		40.564278
0.164000		0.180000		41.373294
0.165000		0.180000		42.194004
0.166000		0.180000		43.026485
0.167000		0.180000		43.870813
0.168000		0.180000		44.727064
0.169000		0.180000		45.595308
0.170000		0.180000		46.475614
0.171000		0.180000		47.368048
0.172000		0.180000		48.272673
0.173000		0.180000		49.189550
0.174000		0.180000		50.118737
0.175000		0.180000		51.060288
0.176000		0.180000		52.014256
0.177000		0.180000		52.980688
0.178000		0.180000		53.959631
0.179000		0.180000		54.951129
0.180000		0.180000		55.955219
0.181000		0.180000		56.971940
0.182000		0.180000		58.001325
0.183000		0.180000		59.043403
0.184000		0.180000		60.098203
0.185000		0.180000		61.165748
0.186000		0.180000		62.246059
0.187000		0.180000		63.339153
0.188000		0.180000		64.445045
0.189000		0.180000		65.563746
0.190000		0.180000		66.695264
0.191000		0.180000		67.839604
0.192000		0.180000		68.996766
0.193000		0.180000		70.166749
0.194000		0.180000		71.349548
0.195000		0.180000		72.545155
0.196000		0.180000		73.753559
0.197000		0.180000		74.974743
0.198000		0.180000		76.208692
0.199000		0.180000		77.455383
0.200000		0.180000		78.714793
0.100000		0.190000		8.838103
0.101000		0.190000		9.112733
0.102000		0.190000		9.393088
0.103000		0.190000		9.679233
0.104000		0.190000		9.971234
0.105000		0.190000		10.269161
0.106000		0.190000		10.573087
0.107000		0.190000		10.883086
0.108000		0.190000		11.199235
0.109000		0.190000		11.521614
0.110000		0.190000		11.850305
0.111000		0.190000		12.185391
0.112000		0.190000		12.526959
0.113000		0.190000		12.875097
0.114000		0.190000		13.229894
0.115000		0.190000		13.591442
0.116000		0.190000		13.959833
0.117000		0.190000		14.335163
0.118000		0.190000		14.717527
0.119000		0.190000		15.107024
0.120000		0.190000		15.503752
0.121000		0.190000		15.907812
0.122000		0.190000		16.319304
0.123000		0.190000		16.738332
0.124000		0.190000		17.164999
0.125000		0.190000		17.599410
0.126000		0.190000		18.041671
0.127000		0.190000		18.491888
0.128000		0.190000		18.950168
0.129000		0.190000		19.416621
0.130000		0.190000		19.891353
0.131000		0.190000		20.374476
0.132000		0.190000		20.866099
0.133000		0.190000		21.366333
0.134000		0.190000		21.875288
0.135000		0.190000		22.393077
0.136000		0.190000		22.919809
0.137000		0.190000		23.455598
0.138000		0.190000		24.000554
0.139000		0.190000		24.554789
0.140000		0.190000		25.118416
0.141000		0.190000		25.691546
0.142000		0.190000		26.274289
0.143000		0.190000		26.866757
0.144000		0.190000		27.469059
0.145000		0.190000		28.081307
0.146000		0.190000		28.703608
0.147000		0.190000		29.336072
0.148000		0.190000		29.978806
0.149000		0.190000		30.631916
0.150000		0.190000		31.295508
0.151000		0.190000		31.969686
0.152000		0.190000		32.654554
0.153000		0.190000		33.350214
0.154000		0.190000		34.056765
0.155000		0.190000		34.774307
0.156000		0.190000		35.502937
0.157000		0.190000		36.242750
0.158000		0.190000		36.993840
0.159000		0.190000		37.756300
0.160000		0.190000		38.530218
0.161000		0.190000		39.315683
0.162000		0.190000		40.112780
0.163000		0.190000		40.921593
0.164000		0.190000		41.742204
0.165000		0.190000		42.574690
0.166000		0.190000		43.419128
0.167000		0.190000		44.275592
0.168000		0.190000		45.144153
0.169000		0.190000		46.024880
0.170000		0.190000		46.917839
0.171000		0.190000		47.823093
0.172000		0.190000		48.740703
0.173000		0.190000		49.670726
0.174000		0.190000		50.613216
0.175000		0.190000		51.568225
0.176000		0.190000		52.535803
0.177000		0.190000		53.515994
0.178000		0.190000		54.508842
0.179000		0.190000		55.514385
0.180000		0.190000		56.532661
0.181000		0.190000		57.563703
0.182000		0.190000		58.607540
0.183000		0.190000		59.664201
0.184000		0.190000		60.733707
0.185000		0.190000		61.816081
0.186000		0.190000		62.911338
0.187000		0.190000		64.019494
0.188000		0.190000		65.140559
0.189000		0.190000		66.274541
0.190000		0.190000		67.421444
0.191000		0.190000		68.581269
0.192000		0.190000		69.754013
0.193000		0.190000		70.939672
0.194000		0.190000		72.138237
0.195000		0.190000		73.349696
0.196000		0.190000		74.574033
0.197000		0.190000		75.811231
0.198000		0.190000		77.061268
0.199000		0.190000		78.324120
0.200000		0.190000		79.599759
0.100000		0.200000		8.857360
0.101000		0.200000		9.133245
0.102000		0.200000		9.414930
0.103000		0.200000		9.702484
0.104000		0.200000		9.995979
0.105000		0.200000		10.295487
0.106000		0.200000		10.601087
0.107000		0.200000		10.912857
0.108000		0.200000		11.230880
0.109000		0.200000		11.555239
0.110000		0.200000		11.886022
0.111000		0.200000		12.223316
0.112000		0.200000		12.567213
0.113000		0.200000		12.917805
0.114000		0.200000		13.275187
0.115000		0.200000		13.639455
0.116000		0.200000		14.010706
0.117000		0.200000		14.389040
0.118000		0.200000		14.774558
0.119000		0.200000		15.167361
0.120000		0.200000		15.567553
0.121000		0.200000		15.975238
0.122000		0.200000		16.390522
0.123000		0.200000		16.813512
0.124000		0.200000		17.244314
0.125000		0.200000		17.683037
0.126000		0.200000		18.129791
0.127000		0.200000		18.584686
0.128000		0.200000		19.047831
0.129000		0.200000		19.519339
0.130000		0.200000		19.999320
0.131000		0.200000		20.487888
0.132000		0.200000		20.985154
0.133000		0.200000		21.491232
0.134000		0.200000		22.006235
0.135000		0.200000		22.530275
0.136000		0.200000		23.063467
0.137000		0.200000		23.605923
0.138000		0.200000		24.157757
0.139000		0.200000		24.719082
0.140000		0.200000		25.290009
0.141000		0.200000		25.870653
0.142000		0.200000		26.461124
0.143000		0.200000		27.061534
0.144000		0.200000		27.671994
0.145000		0.200000		28.292614
0.146000		0.200000		28.923502
0.147000		0.200000		29.564767
0.148000		0.200000		30.216517
0.149000		0.200000		30.878858
0.150000		0.200000		31.551894
0.151000		0.200000		32.235729
0.152000		0.200000		32.930465
0.153000		0.200000		33.636203
0.154000		0.200000		34.353043
0.155000		0.200000		35.081082
0.156000		0.200000		35.820415
0.157000		0.200000		36.571138
0.158000		0.200000		37.333340
0.159000		0.200000		38.107114
0.160000		0.200000		38.892546
0.161000		0.200000		39.689723
0.162000		0.200000		40.498728
0.163000		0.200000		41.319642
0.164000		0.200000		42.152544
0.165000		0.200000		42.997511
0.166000		0.200000		43.854616
0.167000		0.200000		44.723930
0.168000		0.200000		45.605522
0.169000		0.200000		46.499458
0.170000		0.200000		47.405802
0.171000		0.200000		48.324612
0.172000		0.200000		49.255948
0.173000		0.200000		50.199862
0.174000		0.200000		51.156407
0.175000		0.200000		52.125632
0.176000		0.200000		53.107581
0.177000		0.200000		54.102298
0.178000		0.200000		55.109821
0.179000		0.200000		56.130186
0.180000		0.200000		57.163427
0.181000		0.200000		58.209574
0.182000		0.200000		59.268653
0.183000		0.200000		60.340688
0.184000		0.200000		61.425698
0.185000		0.200000		62.523700
0.186000		0.200000		63.634709
0.187000		0.200000		64.758735
0.188000		0.200000		65.895785
0.189000		0.200000		67.045862
0.190000		0.200000		68.208967
0.191000		0.200000		69.385098
0.192000		0.200000		70.574249
0.193000		0.200000		71.776411
0.194000		0.200000		72.991570
0.195000		0.200000		74.219713
0.196000		0.200000		75.460818
0.197000		0.200000		76.714866
0.198000		0.200000		77.981830
0.199000		0.200000		79.261682
0.200000		0.200000		80.554391
0.100000		0.210000		8.883660
0.101000		0.210000		9.161188
0.102000		0.210000		9.444603
0.103000		0.210000		9.733975
0.104000		0.210000		10.029382
0.105000		0.210000		10.330900
0.106000		0.210000		10.638611
0.107000		0.210000		10.952598
0.108000		0.210000		11.272948
0.109000		0.210000		11.599750
0.110000		0.210000		11.933095
0.111000		0.210000		12.273075
0.112000		0.210000		12.619786
0.113000		0.210000		12.973326
0.114000		0.210000		13.333792
0.115000		0.210000		13.701286
0.116000		0.210000		14.075909
0.117000		0.210000		14.457766
0.118000		0.210000		14.846961
0.119000		0.210000		15.243600
0.120000		0.210000		15.647791
0.121000		0.210000		16.059642
0.122000		0.210000		16.479263
0.123000		0.210000		16.906764
0.124000		0.210000		17.342256
0.125000		0.210000		17.785851
0.126000		0.210000		18.237662
0.127000		0.210000		18.697802
0.128000		0.210000		19.166385
0.129000		0.210000		19.643525
0.130000		0.210000		20.129336
0.131000		0.210000		20.623934
0.132000		0.210000		21.127433
0.133000		0.210000		21.639948
0.134000		0.210000		22.161595
0.135000		0.210000		22.692489
0.136000		0.210000		23.232745
0.137000		0.210000		23.782479
0.138000		0.210000		24.341803
0.139000		0.210000		24.910834
0.140000		0.210000		25.489684
0.141000		0.210000		26.078467
0.142000		0.210000		26.677296
0.143000		0.210000		27.286282
0.144000		0.210000		27.905537
0.145000		0.210000		28.535170
0.146000		0.210000		29.175292
0.147000		0.210000		29.826010
0.148000		0.210000		30.487432
0.149000		0.210000		31.159662
0.150000		0.210000		31.842806
0.151000		0.210000		32.536966
0.152000		0.210000		33.242244
0.153000		0.210000		33.958739
0.154000		0.210000		34.686550
0.155000		0.210000		35.425772
0.156000		0.210000		36.176501
0.157000		0.210000		36.938828
0.158000		0.210000		37.712845
0.159000		0.210000		38.498638
0.160000		0.210000		39.296295
0.161000		0.210000		40.105899
0.162000		0.210000		40.927530
0.163000		0.210000		41.761270
0.164000		0.210000		42.607193
0.165000		0.210000		43.465373
0.166000		0.210000		44.335883
0.167000		0.210000		45.218790
0.168000		0.210000		46.114161
0.169000		0.210000		47.022058
0.170000		0.210000		47.942541
0.171000		0.210000		48.875669
0.172000		0.210000		49.821495
0.173000		0.210000		50.780071
0.174000		0.210000		51.751444
0.175000		0.210000		52.735661
0.176000		0.210000		53.732763
0.177000		0.210000		54.742790
0.178000		0.210000		55.765778
0.179000		0.210000		56.801758
0.180000		0.210000		57.850761
0.181000		0.210000		58.912813
0.182000		0.210000		59.987937
0.183000		0.210000		61.076152
0.184000		0.210000		62.177476
0.185000		0.210000		63.291921
0.186000		0.210000		64.419497
0.187000		0.210000		65.560211
0.188000		0.210000		66.714067
0.189000		0.210000		67.881064
0.190000		0.210000		69.061199
0.191000		0.210000		70.254465
0.192000		0.210000		71.460853
0.193000		0.210000		72.680350
0.194000		0.210000		73.912940
0.195000		0.210000		75.158602
0.196000		0.210000		76.417315
0.197000		0.210000		77.689052
0.198000		0.210000		78.973784
0.199000		0.210000		80.271479
0.200000		0.210000		81.582101
0.100000		0.220000		8.917376
0.101000		0.220000		9.196959
0.102000		0.220000		9.482524
0.103000		0.220000		9.774148
0.104000		0.220000		10.071909
0.105000		0.220000		10.375890
0.106000		0.220000		10.686176
0.107000		0.220000		11.002855
0.108000		0.220000		11.326017
0.109000		0.220000		11.655754
0.110000		0.220000		11.992163
0.111000		0.220000		12.335339
0.112000		0.220000		12.685384
0.113000		0.220000		13.042397
0.114000		0.220000		13.406483
0.115000		0.220000		13.777746
0.116000		0.220000		14.156291
0.117000		0.220000		14.542227
0.118000		0.220000		14.935663
0.119000		0.220000		15.336708
0.120000		0.220000		15.745475
0.121000		0.220000		16.162075
0.122000		0.220000		16.586621
0.123000		0.220000		17.019228
0.124000		0.220000		17.460009
0.125000		0.220000		17.909081
0.126000		0.220000		18.366559
0.127000		0.220000		18.832560
0.128000		0.220000		19.307200
0.129000		0.220000		19.790596
0.130000		0.220000		20.282866
0.131000		0.220000		20.784127
0.132000		0.220000		21.294496
0.133000		0.220000		21.814091
0.134000		0.220000		22.343028
0.135000		0.220000		22.881426
0.136000		0.220000		23.429401
0.137000		0.220000		23.987069
0.138000		0.220000		24.554547
0.139000		0.220000		25.131950
0.140000		0.220000		25.719393
0.141000		0.220000		26.316989
0.142000		0.220000		26.924853
0.143000		0.220000		27.543097
0.144000		0.220000		28.171832
0.145000		0.220000		28.811170
0.146000		0.220000		29.461218
0.147000		0.220000		30.122086
0.148000		0.220000		30.793880
0.149000		0.220000		31.476705
0.150000		0.220000		32.170665
0.151000		0.220000		32.875863
0.152000		0.220000		33.592399
0.153000		0.220000		34.320371
0.154000		0.220000		35.059877
0.155000		0.220000		35.811012
0.156000		0.220000		36.573868
0.157000		0.220000		37.348536
0.158000		0.220000		38.135105
0.159000		0.220000		38.933662
0.160000		0.220000		39.744291
0.161000		0.220000		40.567073
0.162000		0.220000		41.402087
0.163000		0.220000		42.249410
0.164000		0.220000		43.109117
0.165000		0.220000		43.981278
0.166000		0.220000		44.865962
0.167000		0.220000		45.763236
0.168000		0.220000		46.673162
0.169000		0.220000		47.595801
0.170000		0.220000		48.531209
0.171000		0.220000		49.479442
0.172000		0.220000		50.440549
0.173000		0.220000		51.414580
0.174000		0.220000		52.401580
0.175000		0.220000		53.401590
0.176000		0.220000		54.414650
0.177000		0.220000		55.440794
0.178000		0.220000		56.480056
0.179000		0.220000		57.532464
0.180000		0.220000		58.598044
0.181000		0.220000		59.676819
0.182000		0.220000		60.768809
0.183000		0.220000		61.874028
0.184000		0.220000		62.992491
0.185000		0.220000		64.124206
0.186000		0.220000		65.269179
0.187000		0.220000		66.427414
0.188000		0.220000		67.598909
0.189000		0.220000		68.783661
0.190000		0.220000		69.981662
0.191000		0.220000		71.192903
0.192000		0.220000		72.417369
0.193000		0.220000		73.655043
0.194000		0.220000		74.905904
0.195000		0.220000		76.169931
0.196000		0.220000		77.447095
0.197000		0.220000		78.737366
0.198000		0.220000		80.040712
0.199000		0.220000		81.357096
0.200000		0.220000		82.686479
0.100000		0.230000		8.958931
0.101000		0.230000		9.241001
0.102000		0.230000		9.529161
0.103000		0.230000		9.823493
0.104000		0.230000		10.124078
0.105000		0.230000		10.431002
0.106000		0.230000		10.744354
0.107000		0.230000		11.064226
0.108000		0.230000		11.390711
0.109000		0.230000		11.723907
0.110000		0.230000		12.063913
0.111000		0.230000		12.410829
0.112000		0.230000		12.764759
0.113000		0.230000		13.125808
0.114000		0.230000		13.494083
0.115000		0.230000		13.869694
0.116000		0.230000		14.252748
0.117000		0.230000		14.643359
0.118000		0.230000		15.041639
0.119000		0.230000		15.447701
0.120000		0.230000		15.861661
0.121000		0.230000		16.283634
0.122000		0.230000		16.713737
0.123000		0.230000		17.152087
0.124000		0.230000		17.598802
0.125000		0.230000		18.054000
0.126000		0.230000		18.517801
0.127000		0.230000		18.990324
0.128000		0.230000		19.471688
0.129000		0.230000		19.962012
0.130000		0.230000		20.461418
0.131000		0.230000		20.970023
0.132000		0.230000		21.487949
0.133000		0.230000		22.015314
0.134000		0.230000		22.552237
0.135000		0.230000		23.098839
0.136000		0.230000		23.655236
0.137000		0.230000		24.221548
0.138000		0.230000		24.797890
0.139000		0.230000		25.384381
0.140000		0.230000		25.981136
0.141000		0.230000		26.588270
0.142000		0.230000		27.205896
0.143000		0.230000		27.834129
0.144000		0.230000		28.473080
0.145000		0.230000		29.122859
0.146000		0.230000		29.783575
0.147000		0.230000		30.455338
0.148000		0.230000		31.138253
0.149000		0.230000		31.832425
0.150000		0.230000		32.537957
0.151000		0.230000		33.254951
0.152000		0.230000		33.983507
0.153000		0.230000		34.723721
0.154000		0.230000		35.475691
0.155000		0.230000		36.239509
0.156000		0.230000		37.015267
0.157000		0.230000		37.803055
0.158000		0.230000		38.602958
0.159000		0.230000		39.415063
0.160000		0.230000		40.239450
0.161000		0.230000		41.076200
0.162000		0.230000		41.925390
0.163000		0.230000		42.787094
0.164000		0.230000		43.661383
0.165000		0.230000		44.548326
0.166000		0.230000		45.447991
0.167000		0.230000		46.360438
0.168000		0.230000		47.285730
0.169000		0.230000		48.223923
0.170000		0.230000		49.175072
0.171000		0.230000		50.139227
0.172000		0.230000		51.116436
0.173000		0.230000		52.106745
0.174000		0.230000		53.110196
0.175000		0.230000		54.126827
0.176000		0.230000		55.156673
0.177000		0.230000		56.199766
0.178000		0.230000		57.256135
0.179000		0.230000		58.325806
0.180000		0.230000		59.408801
0.181000		0.230000		60.505138
0.182000		0.230000		61.614833
0.183000		0.230000		62.737899
0.184000		0.230000		63.874344
0.185000		0.230000		65.024174
0.186000		0.230000		66.187390
0.187000		0.230000		67.363992
0.188000		0.230000		68.553975
0.189000		0.230000		69.757331
0.190000		0.230000		70.974048
0.191000		0.230000		72.204113
0.192000		0.230000		73.447507
0.193000		0.230000		74.704210
0.194000		0.230000		75.974196
0.195000		0.230000		77.257438
0.196000		0.230000		78.553905
0.197000		0.230000		79.863563
0.198000		0.230000		81.186374
0.199000		0.230000		82.522299
0.200000		0.230000		83.871293
0.100000		0.240000		9.008806
0.101000		0.240000		9.293818
0.102000		0.240000		9.585043
0.103000		0.240000		9.882564
0.104000		0.240000		10.186466
0.105000		0.240000		10.496840
0.106000		0.240000		10.813777
0.107000		0.240000		11.137372
0.108000		0.240000		11.467723
0.109000		0.240000		11.804931
0.110000		0.240000		12.149098
0.111000		0.240000		12.500328
0.112000		0.240000		12.858730
0.113000		0.240000		13.224410
0.114000		0.240000		13.597481
0.115000		0.240000		13.978054
0.116000		0.240000		14.366242
0.117000		0.240000		14.762161
0.118000		0.240000		15.165927
0.119000		0.240000		15.577657
0.120000		0.240000		15.997468
0.121000		0.240000		16.425481
0.122000		0.240000		16.861814
0.123000		0.240000		17.306589
0.124000		0.240000		17.759925
0.125000		0.240000		18.221945
0.126000		0.240000		18.692770
0.127000		0.240000		19.172522
0.128000		0.240000		19.661323
0.129000		0.240000		20.159295
0.130000		0.240000		20.666560
0.131000		0.240000		21.183240
0.132000		0.240000		21.709457
0.133000		0.240000		22.245333
0.134000		0.240000		22.790987
0.135000		0.240000		23.346542
0.136000		0.240000		23.912116
0.137000		0.240000		24.487829
0.138000		0.240000		25.073799
0.139000		0.240000		25.670145
0.140000		0.240000		26.276982
0.141000		0.240000		26.894427
0.142000		0.240000		27.522594
0.143000		0.240000		28.161597
0.144000		0.240000		28.811547
0.145000		0.240000		29.472556
0.146000		0.240000		30.144733
0.147000		0.240000		30.828185
0.148000		0.240000		31.523018
0.149000		0.240000		32.229337
0.150000		0.240000		32.947245
0.151000		0.240000		33.676842
0.152000		0.240000		34.418227
0.153000		0.240000		35.171496
0.154000		0.240000		35.936744
0.155000		0.240000		36.714063
0.156000		0.240000		37.503543
0.157000		0.240000		38.305272
0.158000		0.240000		39.119334
0.159000		0.240000		39.945814
0.160000		0.240000		40.784790
0.161000		0.240000		41.636340
0.162000		0.240000		42.500539
0.163000		0.240000		43.377458
0.164000		0.240000		44.267168
0.165000		0.240000		45.169734
0.166000		0.240000		46.085219
0.167000		0.240000		47.013685
0.168000		0.240000		47.955188
0.169000		0.240000		48.909782
0.170000		0.240000		49.877520
0.171000		0.240000		50.858448
0.172000		0.240000		51.852611
0.173000		0.240000		52.860052
0.174000		0.240000		53.880808
0.175000		0.240000		54.914915
0.176000		0.240000		55.962404
0.177000		0.240000		57.023304
0.178000		0.240000		58.097640
0.179000		0.240000		59.185434
0.180000		0.240000		60.286704
0.181000		0.240000		61.401465
0.182000		0.240000		62.529729
0.183000		0.240000		63.671504
0.184000		0.240000		64.826795
0.185000		0.240000		65.995603
0.186000		0.240000		67.177926
0.187000		0.240000		68.373759
0.188000		0.240000		69.583094
0.189000		0.240000		70.805918
0.190000		0.240000		72.042216
0.191000		0.240000		73.291969
0.192000		0.240000		74.555155
0.193000		0.240000		75.831749
0.194000		0.240000		77.121721
0.195000		0.240000		78.425041
0.196000		0.240000		79.741672
0.197000		0.240000		81.071577
0.198000		0.240000		82.414713
0.199000		0.240000		83.771036
0.200000		0.240000		85.140499
0.100000		0.250000		9.067549
0.101000		0.250000		9.355984
0.102000		0.250000		9.650767
0.103000		0.250000		9.951985
0.104000		0.250000		10.259726
0.105000		0.250000		10.574084
0.106000		0.250000		10.895152
0.107000		0.250000		11.223031
0.108000		0.250000		11.557821
0.109000		0.250000		11.899625
0.110000		0.250000		12.248549
0.111000		0.250000		12.604702
0.112000		0.250000		12.968194
0.113000		0.250000		13.339137
0.114000		0.250000		13.717645
0.115000		0.250000		14.103832
0.116000		0.250000		14.497816
0.117000		0.250000		14.899715
0.118000		0.250000		15.309648
0.119000		0.250000		15.727736
0.120000		0.250000		16.154098
0.121000		0.250000		16.588858
0.122000		0.250000		17.032139
0.123000		0.250000		17.484062
0.124000		0.250000		17.944752
0.125000		0.250000		18.414333
0.126000		0.250000		18.892929
0.127000		0.250000		19.380663
0.128000		0.250000		19.877662
0.129000		0.250000		20.384048
0.130000		0.250000		20.899946
0.131000		0.250000		21.425479
0.132000		0.250000		21.960772
0.133000		0.250000		22.505948
0.134000		0.250000		23.061128
0.135000		0.250000		23.626435
0.136000		0.250000		24.201990
0.137000		0.250000		24.787913
0.138000		0.250000		25.384325
0.139000		0.250000		25.991342
0.140000		0.250000		26.609084
0.141000		0.250000		27.237665
0.142000		0.250000		27.877202
0.143000		0.250000		28.527807
0.144000		0.250000		29.189593
0.145000		0.250000		29.862671
0.146000		0.250000		30.547150
0.147000		0.250000		31.243136
0.148000		0.250000		31.950736
0.149000		0.250000		32.670054
0.150000		0.250000		33.401191
0.151000		0.250000		34.144246
0.152000		0.250000		34.899318
0.153000		0.250000		35.666502
0.154000		0.250000		36.445890
0.155000		0.250000		37.237575
0.156000		0.250000		38.041643
0.157000		0.250000		38.858182
0.158000		0.250000		39.687274
0.159000		0.250000		40.529000
0.160000		0.250000		41.383438
0.161000		0.250000		42.250663
0.162000		0.250000		43.130747
0.163000		0.250000		44.023761
0.164000		0.250000		44.929770
0.165000		0.250000		45.848838
0.166000		0.250000		46.781026
0.167000		0.250000		47.726391
0.168000		0.250000		48.684988
0.169000		0.250000		49.656868
0.170000		0.250000		50.642079
0.171000		0.250000		51.640665
0.172000		0.250000		52.652668
0.173000		0.250000		53.678126
0.174000		0.250000		54.717075
0.175000		0.250000		55.769545
0.176000		0.250000		56.835565
0.177000		0.250000		57.915159
0.178000		0.250000		59.008349
0.179000		0.250000		60.115153
0.180000		0.250000		61.235585
0.181000		0.250000		62.369656
0.182000		0.250000		63.517375
0.183000		0.250000		64.678745
0.184000		0.250000		65.853766
0.185000		0.250000		67.042437
0.186000		0.250000		68.244752
0.187000		0.250000		69.460700
0.188000		0.250000		70.690269
0.189000		0.250000		71.933442
0.190000		0.250000		73.190201
0.191000		0.250000		74.460521
0.192000		0.250000		75.744376
0.193000		0.250000		77.041737
0.194000		0.250000		78.352571
0.195000		0.250000		79.676842
0.196000		0.250000		81.014508
0.197000		0.250000		82.365530
0.198000		0.250000		83.729859
0.199000		0.250000		85.107447
0.200000		0.250000		86.498241
0.100000		0.260000		9.135786
0.101000		0.260000		9.428151
0.102000		0.260000		9.727014
0.103000		0.260000		10.032464
0.104000		0.260000		10.344593
0.105000		0.260000		10.663498
0.106000		0.260000		10.989276
0.107000		0.260000		11.322029
0.108000		0.260000		11.661860
0.109000		0.260000		12.008878
0.110000		0.260000		12.363190
0.111000		0.260000		12.724908
0.112000		0.260000		13.094145
0.113000		0.260000		13.471016
0.114000		0.260000		13.855638
0.115000		0.260000		14.248129
0.116000		0.260000		14.648609
0.117000		0.260000		15.057199
0.118000		0.260000		15.474020
0.119000		0.260000		15.899197
0.120000		0.260000		16.332852
0.121000		0.260000		16.775110
0.122000		0.260000		17.226096
0.123000		0.260000		17.685936
0.124000		0.260000		18.154757
0.125000		0.260000		18.632683
0.126000		0.260000		19.119842
0.127000		0.260000		19.616360
0.128000		0.260000		20.122363
0.129000		0.260000		20.637977
0.130000		0.260000		21.163329
0.131000		0.260000		21.698543
0.132000		0.260000		22.243745
0.133000		0.260000		22.799060
0.134000		0.260000		23.364610
0.135000		0.260000		23.940520
0.136000		0.260000		24.526911
0.137000		0.260000		25.123905
0.138000		0.260000		25.731622
0.139000		0.260000		26.350181
0.140000		0.260000		26.979699
0.141000		0.260000		27.620295
0.142000		0.260000		28.272081
0.143000		0.260000		28.935174
0.144000		0.260000		29.609683
0.145000		0.260000		30.295721
0.146000		0.260000		30.993395
0.147000		0.260000		31.702813
0.148000		0.260000		32.424079
0.149000		0.260000		33.157297
0.150000		0.260000		33.902566
0.151000		0.260000		34.659986
0.152000		0.260000		35.429654
0.153000		0.260000		36.211662
0.154000		0.260000		37.006103
0.155000		0.260000		37.813067
0.156000		0.260000		38.632639
0.157000		0.260000		39.464903
0.158000		0.260000		40.309941
0.159000		0.260000		41.167832
0.160000		0.260000		42.038651
0.161000		0.260000		42.922471
0.162000		0.260000		43.819361
0.163000		0.260000		44.729390
0.164000		0.260000		45.652620
0.165000		0.260000		46.589113
0.166000		0.260000		47.538926
0.167000		0.260000		48.502113
0.168000		0.260000		49.478727
0.169000		0.260000		50.468814
0.170000		0.260000		51.472420
0.171000		0.260000		52.489586
0.172000		0.260000		53.520351
0.173000		0.260000		54.564748
0.174000		0.260000		55.622809
0.175000		0.260000		56.694562
0.176000		0.260000		57.780031
0.177000		0.260000		58.879237
0.178000		0.260000		59.992198
0.179000		0.260000		61.118928
0.180000		0.260000		62.259437
0.181000		0.260000		63.413733
0.182000		0.260000		64.581818
0.183000		0.260000		65.763694
0.184000		0.260000		66.959356
0.185000		0.260000		68.168797
0.186000		0.260000		69.392008
0.187000		0.260000		70.628975
0.188000		0.260000		71.879680
0.189000		0.260000		73.144103
0.190000		0.260000		74.422220
0.191000		0.260000		75.714003
0.192000		0.260000		77.019422
0.193000		0.260000		78.338441
0.194000		0.260000		79.671025
0.195000		0.260000		81.017132
0.196000		0.260000		82.376718
0.197000		0.260000		83.749736
0.198000		0.260000		85.136135
0.199000		0.260000		86.535862
0.200000		0.260000		87.948861
0.100000		0.270000		9.214228
0.101000		0.270000		9.511058
0.102000		0.270000		9.814551
0.103000		0.270000		10.124799
0.104000		0.270000		10.441897
0.105000		0.270000		10.765943
0.106000		0.270000		11.097040
0.107000		0.270000		11.435290
0.108000		0.270000		11.780801
0.109000		0.270000		12.133683
0.110000		0.270000		12.494047
0.111000		0.270000		12.862008
0.112000		0.270000		13.237680
0.113000		0.270000		13.621183
0.114000		0.270000		14.012635
0.115000		0.270000		14.412158
0.116000		0.270000		14.819873
0.117000		0.270000		15.235904
0.118000		0.270000		15.660376
0.119000		0.270000		16.093414
0.120000		0.270000		16.535144
0.121000		0.270000		16.985693
0.122000		0.270000		17.445188
0.123000		0.270000		17.913758
0.124000		0.270000		18.391530
0.125000		0.270000		18.878632
0.126000		0.270000		19.375193
0.127000		0.270000		19.881341
0.128000		0.270000		20.397203
0.129000		0.270000		20.922908
0.130000		0.270000		21.458583
0.131000		0.270000		22.004354
0.132000		0.270000		22.560349
0.133000		0.270000		23.126692
0.134000		0.270000		23.703508
0.135000		0.270000		24.290921
0.136000		0.270000		24.889055
0.137000		0.270000		25.498031
0.138000		0.270000		26.117970
0.139000		0.270000		26.748990
0.140000		0.270000		27.391212
0.141000		0.270000		28.044750
0.142000		0.270000		28.709720
0.143000		0.270000		29.386236
0.144000		0.270000		30.074410
0.145000		0.270000		30.774350
0.146000		0.270000		31.486167
0.147000		0.270000		32.209965
0.148000		0.270000		32.945848
0.149000		0.270000		33.693919
0.150000		0.270000		34.454277
0.151000		0.270000		35.227019
0.152000		0.270000		36.012241
0.153000		0.270000		36.810035
0.154000		0.270000		37.620491
0.155000		0.270000		38.443696
0.156000		0.270000		39.279735
0.157000		0.270000		40.128690
0.158000		0.270000		40.990641
0.159000		0.270000		41.865662
0.160000		0.270000		42.753828
0.161000		0.270000		43.655209
0.162000		0.270000		44.569873
0.163000		0.270000		45.497882
