101
81
T [GeV]		muB [GeV]		c3_T4 [fm^3/GeV * GeV^4]
0.167000		0.160000		-0.042176
0.168000		0.160000		-0.040693
0.169000		0.160000		-0.039273
0.170000		0.160000		-0.037913
0.171000		0.160000		-0.036611
0.172000		0.160000		-0.035363
0.173000		0.160000		-0.034166
0.174000		0.160000		-0.033019
0.175000		0.160000		-0.031919
0.176000		0.160000		-0.030864
0.177000		0.160000		-0.029851
0.178000		0.160000		-0.028879
0.179000		0.160000		-0.027946
0.180000		0.160000		-0.027049
0.181000		0.160000		-0.026188
0.182000		0.160000		-0.025361
0.183000		0.160000		-0.024566
0.184000		0.160000		-0.023802
0.185000		0.160000		-0.023067
0.186000		0.160000		-0.022359
0.187000		0.160000		-0.021679
0.188000		0.160000		-0.021025
0.189000		0.160000		-0.020395
0.190000		0.160000		-0.019788
0.191000		0.160000		-0.019204
0.192000		0.160000		-0.018641
0.193000		0.160000		-0.018099
0.194000		0.160000		-0.017576
0.195000		0.160000		-0.017072
0.196000		0.160000		-0.016587
0.197000		0.160000		-0.016118
0.198000		0.160000		-0.015667
0.199000		0.160000		-0.015231
0.200000		0.160000		-0.014810
0.100000		0.170000		-1.158728
0.101000		0.170000		-1.076431
0.102000		0.170000		-1.001263
0.103000		0.170000		-0.932500
0.104000		0.170000		-0.869502
0.105000		0.170000		-0.811699
0.106000		0.170000		-0.758588
0.107000		0.170000		-0.709720
0.108000		0.170000		-0.664695
0.109000		0.170000		-0.623158
0.110000		0.170000		-0.584788
0.111000		0.170000		-0.549300
0.112000		0.170000		-0.516439
0.113000		0.170000		-0.485975
0.114000		0.170000		-0.457700
0.115000		0.170000		-0.431428
0.116000		0.170000		-0.406992
0.117000		0.170000		-0.384239
0.118000		0.170000		-0.363032
0.119000		0.170000		-0.343247
0.120000		0.170000		-0.324771
0.121000		0.170000		-0.307500
0.122000		0.170000		-0.291343
0.123000		0.170000		-0.276213
0.124000		0.170000		-0.262035
0.125000		0.170000		-0.248736
0.126000		0.170000		-0.236252
0.127000		0.170000		-0.224525
0.128000		0.170000		-0.213500
0.129000		0.170000		-0.203127
0.130000		0.170000		-0.193362
0.131000		0.170000		-0.184161
0.132000		0.170000		-0.175487
0.133000		0.170000		-0.167304
0.134000		0.170000		-0.159580
0.135000		0.170000		-0.152284
0.136000		0.170000		-0.145388
0.137000		0.170000		-0.138866
0.138000		0.170000		-0.132696
0.139000		0.170000		-0.126854
0.140000		0.170000		-0.121320
0.141000		0.170000		-0.116075
0.142000		0.170000		-0.111102
0.143000		0.170000		-0.106384
0.144000		0.170000		-0.101905
0.145000		0.170000		-0.097653
0.146000		0.170000		-0.093613
0.147000		0.170000		-0.089772
0.148000		0.170000		-0.086121
0.149000		0.170000		-0.082647
0.150000		0.170000		-0.079341
0.151000		0.170000		-0.076193
0.152000		0.170000		-0.073195
0.153000		0.170000		-0.070338
0.154000		0.170000		-0.067615
0.155000		0.170000		-0.065019
0.156000		0.170000		-0.062541
0.157000		0.170000		-0.060177
0.158000		0.170000		-0.057921
0.159000		0.170000		-0.055766
0.160000		0.170000		-0.053707
0.161000		0.170000		-0.051740
0.162000		0.170000		-0.049860
0.163000		0.170000		-0.048061
0.164000		0.170000		-0.046341
0.165000		0.170000		-0.044695
0.166000		0.170000		-0.043120
0.167000		0.170000		-0.041612
0.168000		0.170000		-0.040168
0.169000		0.170000		-0.038784
0.170000		0.170000		-0.037458
0.171000		0.170000		-0.036187
0.172000		0.170000		-0.034968
0.173000		0.170000		-0.033799
0.174000		0.170000		-0.032678
0.175000		0.170000		-0.031602
0.176000		0.170000		-0.030569
0.177000		0.170000		-0.029577
0.178000		0.170000		-0.028624
0.179000		0.170000		-0.027709
0.180000		0.170000		-0.026830
0.181000		0.170000		-0.025985
0.182000		0.170000		-0.025173
0.183000		0.170000		-0.024392
0.184000		0.170000		-0.023640
0.185000		0.170000		-0.022917
0.186000		0.170000		-0.022222
0.187000		0.170000		-0.021552
0.188000		0.170000		-0.020907
0.189000		0.170000		-0.020286
0.190000		0.170000		-0.019688
0.191000		0.170000		-0.019112
0.192000		0.170000		-0.018557
0.193000		0.170000		-0.018022
0.194000		0.170000		-0.017506
0.195000		0.170000		-0.017008
0.196000		0.170000		-0.016528
0.197000		0.170000		-0.016066
0.198000		0.170000		-0.015619
0.199000		0.170000		-0.015188
0.200000		0.170000		-0.014771
0.100000		0.180000		-1.069452
0.101000		0.180000		-0.995090
0.102000		0.180000		-0.927069
0.103000		0.180000		-0.864753
0.104000		0.180000		-0.807576
0.105000		0.180000		-0.755039
0.106000		0.180000		-0.706697
0.107000		0.180000		-0.662152
0.108000		0.180000		-0.621052
0.109000		0.180000		-0.583082
0.110000		0.180000		-0.547957
0.111000		0.180000		-0.515426
0.112000		0.180000		-0.485261
0.113000		0.180000		-0.457257
0.114000		0.180000		-0.431231
0.115000		0.180000		-0.407015
0.116000		0.180000		-0.384461
0.117000		0.180000		-0.363433
0.118000		0.180000		-0.343807
0.119000		0.180000		-0.325473
0.120000		0.180000		-0.308329
0.121000		0.180000		-0.292284
0.122000		0.180000		-0.277253
0.123000		0.180000		-0.263161
0.124000		0.180000		-0.249938
0.125000		0.180000		-0.237519
0.126000		0.180000		-0.225848
0.127000		0.180000		-0.214870
0.128000		0.180000		-0.204537
0.129000		0.180000		-0.194804
0.130000		0.180000		-0.185630
0.131000		0.180000		-0.176976
0.132000		0.180000		-0.168808
0.133000		0.180000		-0.161094
0.134000		0.180000		-0.153803
0.135000		0.180000		-0.146909
0.136000		0.180000		-0.140386
0.137000		0.180000		-0.134211
0.138000		0.180000		-0.128361
0.139000		0.180000		-0.122817
0.140000		0.180000		-0.117560
0.141000		0.180000		-0.112572
0.142000		0.180000		-0.107838
0.143000		0.180000		-0.103342
0.144000		0.180000		-0.099070
0.145000		0.180000		-0.095009
0.146000		0.180000		-0.091148
0.147000		0.180000		-0.087474
0.148000		0.180000		-0.083977
0.149000		0.180000		-0.080647
0.150000		0.180000		-0.077476
0.151000		0.180000		-0.074453
0.152000		0.180000		-0.071572
0.153000		0.180000		-0.068824
0.154000		0.180000		-0.066202
0.155000		0.180000		-0.063700
0.156000		0.180000		-0.061311
0.157000		0.180000		-0.059029
0.158000		0.180000		-0.056849
0.159000		0.180000		-0.054766
0.160000		0.180000		-0.052774
0.161000		0.180000		-0.050869
0.162000		0.180000		-0.049047
0.163000		0.180000		-0.047303
0.164000		0.180000		-0.045634
0.165000		0.180000		-0.044036
0.166000		0.180000		-0.042505
0.167000		0.180000		-0.041038
0.168000		0.180000		-0.039633
0.169000		0.180000		-0.038285
0.170000		0.180000		-0.036993
0.171000		0.180000		-0.035754
0.172000		0.180000		-0.034565
0.173000		0.180000		-0.033423
0.174000		0.180000		-0.032328
0.175000		0.180000		-0.031276
0.176000		0.180000		-0.030266
0.177000		0.180000		-0.029295
0.178000		0.180000		-0.028362
0.179000		0.180000		-0.027466
0.180000		0.180000		-0.026604
0.181000		0.180000		-0.025775
0.182000		0.180000		-0.024978
0.183000		0.180000		-0.024211
0.184000		0.180000		-0.023473
0.185000		0.180000		-0.022762
0.186000		0.180000		-0.022078
0.187000		0.180000		-0.021420
0.188000		0.180000		-0.020785
0.189000		0.180000		-0.020174
0.190000		0.180000		-0.019585
0.191000		0.180000		-0.019017
0.192000		0.180000		-0.018469
0.193000		0.180000		-0.017941
0.194000		0.180000		-0.017432
0.195000		0.180000		-0.016941
0.196000		0.180000		-0.016467
0.197000		0.180000		-0.016010
0.198000		0.180000		-0.015568
0.199000		0.180000		-0.015142
0.200000		0.180000		-0.014730
0.100000		0.190000		-0.987073
0.101000		0.190000		-0.919910
0.102000		0.190000		-0.858383
0.103000		0.190000		-0.801932
0.104000		0.190000		-0.750062
0.105000		0.190000		-0.702330
0.106000		0.190000		-0.658346
0.107000		0.190000		-0.617759
0.108000		0.190000		-0.580257
0.109000		0.190000		-0.545562
0.110000		0.190000		-0.513422
0.111000		0.190000		-0.483614
0.112000		0.190000		-0.455935
0.113000		0.190000		-0.430203
0.114000		0.190000		-0.406256
0.115000		0.190000		-0.383946
0.116000		0.190000		-0.363137
0.117000		0.190000		-0.343711
0.118000		0.190000		-0.325556
0.119000		0.190000		-0.308574
0.120000		0.190000		-0.292674
0.121000		0.190000		-0.277773
0.122000		0.190000		-0.263797
0.123000		0.190000		-0.250677
0.124000		0.190000		-0.238350
0.125000		0.190000		-0.226760
0.126000		0.190000		-0.215853
0.127000		0.190000		-0.205582
0.128000		0.190000		-0.195902
0.129000		0.190000		-0.186774
0.130000		0.190000		-0.178159
0.131000		0.190000		-0.170024
0.132000		0.190000		-0.162337
0.133000		0.190000		-0.155068
0.134000		0.190000		-0.148191
0.135000		0.190000		-0.141680
0.136000		0.190000		-0.135513
0.137000		0.190000		-0.129669
0.138000		0.190000		-0.124126
0.139000		0.190000		-0.118868
0.140000		0.190000		-0.113877
0.141000		0.190000		-0.109136
0.142000		0.190000		-0.104632
0.143000		0.190000		-0.100350
0.144000		0.190000		-0.096277
0.145000		0.190000		-0.092403
0.146000		0.190000		-0.088714
0.147000		0.190000		-0.085202
0.148000		0.190000		-0.081855
0.149000		0.190000		-0.078666
0.150000		0.190000		-0.075625
0.151000		0.190000		-0.072725
0.152000		0.190000		-0.069957
0.153000		0.190000		-0.067315
0.154000		0.190000		-0.064793
0.155000		0.190000		-0.062383
0.156000		0.190000		-0.060081
0.157000		0.190000		-0.057880
0.158000		0.190000		-0.055776
0.159000		0.190000		-0.053763
0.160000		0.190000		-0.051837
0.161000		0.190000		-0.049994
0.162000		0.190000		-0.048230
0.163000		0.190000		-0.046540
0.164000		0.190000		-0.044921
0.165000		0.190000		-0.043370
0.166000		0.190000		-0.041883
0.167000		0.190000		-0.040458
0.168000		0.190000		-0.039091
0.169000		0.190000		-0.037780
0.170000		0.190000		-0.036521
0.171000		0.190000		-0.035314
0.172000		0.190000		-0.034154
0.173000		0.190000		-0.033041
0.174000		0.190000		-0.031971
0.175000		0.190000		-0.030944
0.176000		0.190000		-0.029956
0.177000		0.190000		-0.029007
0.178000		0.190000		-0.028094
0.179000		0.190000		-0.027216
0.180000		0.190000		-0.026372
0.181000		0.190000		-0.025560
0.182000		0.190000		-0.024778
0.183000		0.190000		-0.024025
0.184000		0.190000		-0.023300
0.185000		0.190000		-0.022603
0.186000		0.190000		-0.021930
0.187000		0.190000		-0.021283
0.188000		0.190000		-0.020658
0.189000		0.190000		-0.020057
0.190000		0.190000		-0.019477
0.191000		0.190000		-0.018917
0.192000		0.190000		-0.018378
0.193000		0.190000		-0.017857
0.194000		0.190000		-0.017355
0.195000		0.190000		-0.016871
0.196000		0.190000		-0.016403
0.197000		0.190000		-0.015951
0.198000		0.190000		-0.015515
0.199000		0.190000		-0.015093
0.200000		0.190000		-0.014686
0.100000		0.200000		-0.911298
0.101000		0.200000		-0.850647
0.102000		0.200000		-0.795003
0.103000		0.200000		-0.743873
0.104000		0.200000		-0.696823
0.105000		0.200000		-0.653464
0.106000		0.200000		-0.613451
0.107000		0.200000		-0.576475
0.108000		0.200000		-0.542262
0.109000		0.200000		-0.510563
0.110000		0.200000		-0.481158
0.111000		0.200000		-0.453848
0.112000		0.200000		-0.428453
0.113000		0.200000		-0.404813
0.114000		0.200000		-0.382783
0.115000		0.200000		-0.362229
0.116000		0.200000		-0.343035
0.117000		0.200000		-0.325091
0.118000		0.200000		-0.308300
0.119000		0.200000		-0.292572
0.120000		0.200000		-0.277828
0.121000		0.200000		-0.263993
0.122000		0.200000		-0.250999
0.123000		0.200000		-0.238787
0.124000		0.200000		-0.227298
0.125000		0.200000		-0.216482
0.126000		0.200000		-0.206292
0.127000		0.200000		-0.196684
0.128000		0.200000		-0.187619
0.129000		0.200000		-0.179059
0.130000		0.200000		-0.170972
0.131000		0.200000		-0.163327
0.132000		0.200000		-0.156093
0.133000		0.200000		-0.149246
0.134000		0.200000		-0.142761
0.135000		0.200000		-0.136615
0.136000		0.200000		-0.130786
0.137000		0.200000		-0.125257
0.138000		0.200000		-0.120007
0.139000		0.200000		-0.115022
0.140000		0.200000		-0.110284
0.141000		0.200000		-0.105781
0.142000		0.200000		-0.101497
0.143000		0.200000		-0.097421
0.144000		0.200000		-0.093540
0.145000		0.200000		-0.089844
0.146000		0.200000		-0.086322
0.147000		0.200000		-0.082965
0.148000		0.200000		-0.079764
0.149000		0.200000		-0.076711
0.150000		0.200000		-0.073797
0.151000		0.200000		-0.071015
0.152000		0.200000		-0.068358
0.153000		0.200000		-0.065820
0.154000		0.200000		-0.063394
0.155000		0.200000		-0.061075
0.156000		0.200000		-0.058857
0.157000		0.200000		-0.056735
0.158000		0.200000		-0.054705
0.159000		0.200000		-0.052762
0.160000		0.200000		-0.050901
0.161000		0.200000		-0.049118
0.162000		0.200000		-0.047411
0.163000		0.200000		-0.045774
0.164000		0.200000		-0.044205
0.165000		0.200000		-0.042701
0.166000		0.200000		-0.041257
0.167000		0.200000		-0.039873
0.168000		0.200000		-0.038544
0.169000		0.200000		-0.037269
0.170000		0.200000		-0.036044
0.171000		0.200000		-0.034868
0.172000		0.200000		-0.033738
0.173000		0.200000		-0.032652
0.174000		0.200000		-0.031609
0.175000		0.200000		-0.030605
0.176000		0.200000		-0.029641
0.177000		0.200000		-0.028713
0.178000		0.200000		-0.027820
0.179000		0.200000		-0.026961
0.180000		0.200000		-0.026135
0.181000		0.200000		-0.025339
0.182000		0.200000		-0.024572
0.183000		0.200000		-0.023834
0.184000		0.200000		-0.023123
0.185000		0.200000		-0.022438
0.186000		0.200000		-0.021778
0.187000		0.200000		-0.021141
0.188000		0.200000		-0.020527
0.189000		0.200000		-0.019936
0.190000		0.200000		-0.019365
0.191000		0.200000		-0.018814
0.192000		0.200000		-0.018283
0.193000		0.200000		-0.017770
0.194000		0.200000		-0.017275
0.195000		0.200000		-0.016797
0.196000		0.200000		-0.016335
0.197000		0.200000		-0.015889
0.198000		0.200000		-0.015459
0.199000		0.200000		-0.015042
0.200000		0.200000		-0.014640
0.100000		0.210000		-0.841778
0.101000		0.210000		-0.787004
0.102000		0.210000		-0.736676
0.103000		0.210000		-0.690363
0.104000		0.210000		-0.647681
0.105000		0.210000		-0.608290
0.106000		0.210000		-0.571886
0.107000		0.210000		-0.538196
0.108000		0.210000		-0.506979
0.109000		0.210000		-0.478015
0.110000		0.210000		-0.451108
0.111000		0.210000		-0.426084
0.112000		0.210000		-0.402783
0.113000		0.210000		-0.381062
0.114000		0.210000		-0.360792
0.115000		0.210000		-0.341855
0.116000		0.210000		-0.324147
0.117000		0.210000		-0.307571
0.118000		0.210000		-0.292039
0.119000		0.210000		-0.277472
0.120000		0.210000		-0.263798
0.121000		0.210000		-0.250951
0.122000		0.210000		-0.238871
0.123000		0.210000		-0.227502
0.124000		0.210000		-0.216794
0.125000		0.210000		-0.206700
0.126000		0.210000		-0.197179
0.127000		0.210000		-0.188192
0.128000		0.210000		-0.179701
0.129000		0.210000		-0.171676
0.130000		0.210000		-0.164084
0.131000		0.210000		-0.156899
0.132000		0.210000		-0.150093
0.133000		0.210000		-0.143644
0.134000		0.210000		-0.137529
0.135000		0.210000		-0.131727
0.136000		0.210000		-0.126219
0.137000		0.210000		-0.120988
0.138000		0.210000		-0.116017
0.139000		0.210000		-0.111291
0.140000		0.210000		-0.106795
0.141000		0.210000		-0.102517
0.142000		0.210000		-0.098443
0.143000		0.210000		-0.094564
0.144000		0.210000		-0.090867
0.145000		0.210000		-0.087342
0.146000		0.210000		-0.083980
0.147000		0.210000		-0.080773
0.148000		0.210000		-0.077712
0.149000		0.210000		-0.074790
0.150000		0.210000		-0.071998
0.151000		0.210000		-0.069330
0.152000		0.210000		-0.066780
0.153000		0.210000		-0.064342
0.154000		0.210000		-0.062010
0.155000		0.210000		-0.059779
0.156000		0.210000		-0.057644
0.157000		0.210000		-0.055599
0.158000		0.210000		-0.053641
0.159000		0.210000		-0.051765
0.160000		0.210000		-0.049968
0.161000		0.210000		-0.048245
0.162000		0.210000		-0.046593
0.163000		0.210000		-0.045008
0.164000		0.210000		-0.043488
0.165000		0.210000		-0.042030
0.166000		0.210000		-0.040630
0.167000		0.210000		-0.039285
0.168000		0.210000		-0.037995
0.169000		0.210000		-0.036755
0.170000		0.210000		-0.035563
0.171000		0.210000		-0.034418
0.172000		0.210000		-0.033318
0.173000		0.210000		-0.032260
0.174000		0.210000		-0.031242
0.175000		0.210000		-0.030263
0.176000		0.210000		-0.029321
0.177000		0.210000		-0.028414
0.178000		0.210000		-0.027542
0.179000		0.210000		-0.026701
0.180000		0.210000		-0.025892
0.181000		0.210000		-0.025113
0.182000		0.210000		-0.024362
0.183000		0.210000		-0.023639
0.184000		0.210000		-0.022941
0.185000		0.210000		-0.022269
0.186000		0.210000		-0.021621
0.187000		0.210000		-0.020995
0.188000		0.210000		-0.020392
0.189000		0.210000		-0.019811
0.190000		0.210000		-0.019249
0.191000		0.210000		-0.018707
0.192000		0.210000		-0.018184
0.193000		0.210000		-0.017679
0.194000		0.210000		-0.017191
0.195000		0.210000		-0.016720
0.196000		0.210000		-0.016265
0.197000		0.210000		-0.015825
0.198000		0.210000		-0.015400
0.199000		0.210000		-0.014989
0.200000		0.210000		-0.014591
0.100000		0.220000		-0.778134
0.101000		0.220000		-0.728654
0.102000		0.220000		-0.683121
0.103000		0.220000		-0.641157
0.104000		0.220000		-0.602427
0.105000		0.220000		-0.566629
0.106000		0.220000		-0.533497
0.107000		0.220000		-0.502791
0.108000		0.220000		-0.474298
0.109000		0.220000		-0.447823
0.110000		0.220000		-0.423195
0.111000		0.220000		-0.400257
0.112000		0.220000		-0.378869
0.113000		0.220000		-0.358903
0.114000		0.220000		-0.340247
0.115000		0.220000		-0.322794
0.116000		0.220000		-0.306451
0.117000		0.220000		-0.291133
0.118000		0.220000		-0.276761
0.119000		0.220000		-0.263265
0.120000		0.220000		-0.250580
0.121000		0.220000		-0.238647
0.122000		0.220000		-0.227411
0.123000		0.220000		-0.216825
0.124000		0.220000		-0.206841
0.125000		0.220000		-0.197420
0.126000		0.220000		-0.188522
0.127000		0.220000		-0.180112
0.128000		0.220000		-0.172159
0.129000		0.220000		-0.164632
0.130000		0.220000		-0.157504
0.131000		0.220000		-0.150750
0.132000		0.220000		-0.144346
0.133000		0.220000		-0.138270
0.134000		0.220000		-0.132503
0.135000		0.220000		-0.127025
0.136000		0.220000		-0.121820
0.137000		0.220000		-0.116871
0.138000		0.220000		-0.112163
0.139000		0.220000		-0.107683
0.140000		0.220000		-0.103416
0.141000		0.220000		-0.099353
0.142000		0.220000		-0.095480
0.143000		0.220000		-0.091787
0.144000		0.220000		-0.088265
0.145000		0.220000		-0.084904
0.146000		0.220000		-0.081696
0.147000		0.220000		-0.078632
0.148000		0.220000		-0.075705
0.149000		0.220000		-0.072908
0.150000		0.220000		-0.070234
0.151000		0.220000		-0.067676
0.152000		0.220000		-0.065230
0.153000		0.220000		-0.062888
0.154000		0.220000		-0.060647
0.155000		0.220000		-0.058501
0.156000		0.220000		-0.056445
0.157000		0.220000		-0.054475
0.158000		0.220000		-0.052587
0.159000		0.220000		-0.050777
0.160000		0.220000		-0.049042
0.161000		0.220000		-0.047376
0.162000		0.220000		-0.045779
0.163000		0.220000		-0.044245
0.164000		0.220000		-0.042773
0.165000		0.220000		-0.041360
0.166000		0.220000		-0.040002
0.167000		0.220000		-0.038697
0.168000		0.220000		-0.037444
0.169000		0.220000		-0.036239
0.170000		0.220000		-0.035080
0.171000		0.220000		-0.033966
0.172000		0.220000		-0.032895
0.173000		0.220000		-0.031864
0.174000		0.220000		-0.030871
0.175000		0.220000		-0.029916
0.176000		0.220000		-0.028997
0.177000		0.220000		-0.028112
0.178000		0.220000		-0.027259
0.179000		0.220000		-0.026438
0.180000		0.220000		-0.025646
0.181000		0.220000		-0.024883
0.182000		0.220000		-0.024148
0.183000		0.220000		-0.023439
0.184000		0.220000		-0.022755
0.185000		0.220000		-0.022096
0.186000		0.220000		-0.021460
0.187000		0.220000		-0.020846
0.188000		0.220000		-0.020254
0.189000		0.220000		-0.019682
0.190000		0.220000		-0.019130
0.191000		0.220000		-0.018597
0.192000		0.220000		-0.018082
0.193000		0.220000		-0.017585
0.194000		0.220000		-0.017104
0.195000		0.220000		-0.016640
0.196000		0.220000		-0.016191
0.197000		0.220000		-0.015757
0.198000		0.220000		-0.015338
0.199000		0.220000		-0.014932
0.200000		0.220000		-0.014540
0.100000		0.230000		-0.719972
0.101000		0.230000		-0.675253
0.102000		0.230000		-0.634038
0.103000		0.230000		-0.595996
0.104000		0.230000		-0.560832
0.105000		0.230000		-0.528283
0.106000		0.230000		-0.498113
0.107000		0.230000		-0.470112
0.108000		0.230000		-0.444090
0.109000		0.230000		-0.419877
0.110000		0.230000		-0.397321
0.111000		0.230000		-0.376284
0.112000		0.230000		-0.356641
0.113000		0.230000		-0.338279
0.114000		0.230000		-0.321097
0.115000		0.230000		-0.305003
0.116000		0.230000		-0.289912
0.117000		0.230000		-0.275748
0.118000		0.230000		-0.262443
0.119000		0.230000		-0.249931
0.120000		0.230000		-0.238157
0.121000		0.230000		-0.227067
0.122000		0.230000		-0.216612
0.123000		0.230000		-0.206749
0.124000		0.230000		-0.197437
0.125000		0.230000		-0.188638
0.126000		0.230000		-0.180318
0.127000		0.230000		-0.172446
0.128000		0.230000		-0.164993
0.129000		0.230000		-0.157931
0.130000		0.230000		-0.151236
0.131000		0.230000		-0.144885
0.132000		0.230000		-0.138856
0.133000		0.230000		-0.133131
0.134000		0.230000		-0.127690
0.135000		0.230000		-0.122517
0.136000		0.230000		-0.117596
0.137000		0.230000		-0.112913
0.138000		0.230000		-0.108453
0.139000		0.230000		-0.104204
0.140000		0.230000		-0.100155
0.141000		0.230000		-0.096294
0.142000		0.230000		-0.092611
0.143000		0.230000		-0.089096
0.144000		0.230000		-0.085740
0.145000		0.230000		-0.082535
0.146000		0.230000		-0.079473
0.147000		0.230000		-0.076546
0.148000		0.230000		-0.073747
0.149000		0.230000		-0.071070
0.150000		0.230000		-0.068509
0.151000		0.230000		-0.066057
0.152000		0.230000		-0.063710
0.153000		0.230000		-0.061462
0.154000		0.230000		-0.059308
0.155000		0.230000		-0.057243
0.156000		0.230000		-0.055265
0.157000		0.230000		-0.053367
0.158000		0.230000		-0.051547
0.159000		0.230000		-0.049801
0.160000		0.230000		-0.048125
0.161000		0.230000		-0.046516
0.162000		0.230000		-0.044971
0.163000		0.230000		-0.043488
0.164000		0.230000		-0.042062
0.165000		0.230000		-0.040692
0.166000		0.230000		-0.039376
0.167000		0.230000		-0.038110
0.168000		0.230000		-0.036893
0.169000		0.230000		-0.035723
0.170000		0.230000		-0.034596
0.171000		0.230000		-0.033513
0.172000		0.230000		-0.032470
0.173000		0.230000		-0.031465
0.174000		0.230000		-0.030498
0.175000		0.230000		-0.029567
0.176000		0.230000		-0.028670
0.177000		0.230000		-0.027806
0.178000		0.230000		-0.026973
0.179000		0.230000		-0.026170
0.180000		0.230000		-0.025396
0.181000		0.230000		-0.024650
0.182000		0.230000		-0.023930
0.183000		0.230000		-0.023236
0.184000		0.230000		-0.022566
0.185000		0.230000		-0.021919
0.186000		0.230000		-0.021295
0.187000		0.230000		-0.020693
0.188000		0.230000		-0.020111
0.189000		0.230000		-0.019550
0.190000		0.230000		-0.019007
0.191000		0.230000		-0.018483
0.192000		0.230000		-0.017976
0.193000		0.230000		-0.017487
0.194000		0.230000		-0.017014
0.195000		0.230000		-0.016557
0.196000		0.230000		-0.016114
0.197000		0.230000		-0.015687
0.198000		0.230000		-0.015273
0.199000		0.230000		-0.014873
0.200000		0.230000		-0.014486
0.100000		0.240000		-0.666897
0.101000		0.240000		-0.626454
0.102000		0.240000		-0.589122
0.103000		0.240000		-0.554612
0.104000		0.240000		-0.522663
0.105000		0.240000		-0.493047
0.106000		0.240000		-0.465554
0.107000		0.240000		-0.439999
0.108000		0.240000		-0.416217
0.109000		0.240000		-0.394056
0.110000		0.240000		-0.373382
0.111000		0.240000		-0.354073
0.112000		0.240000		-0.336019
0.113000		0.240000		-0.319119
0.114000		0.240000		-0.303283
0.115000		0.240000		-0.288430
0.116000		0.240000		-0.274484
0.117000		0.240000		-0.261379
0.118000		0.240000		-0.249051
0.119000		0.240000		-0.237444
0.120000		0.240000		-0.226507
0.121000		0.240000		-0.216193
0.122000		0.240000		-0.206458
0.123000		0.240000		-0.197263
0.124000		0.240000		-0.188570
0.125000		0.240000		-0.180348
0.126000		0.240000		-0.172564
0.127000		0.240000		-0.165190
0.128000		0.240000		-0.158200
0.129000		0.240000		-0.151571
0.130000		0.240000		-0.145279
0.131000		0.240000		-0.139303
0.132000		0.240000		-0.133625
0.133000		0.240000		-0.128227
0.134000		0.240000		-0.123091
0.135000		0.240000		-0.118204
0.136000		0.240000		-0.113550
0.137000		0.240000		-0.109116
0.138000		0.240000		-0.104890
0.139000		0.240000		-0.100860
0.140000		0.240000		-0.097015
0.141000		0.240000		-0.093346
0.142000		0.240000		-0.089842
0.143000		0.240000		-0.086495
0.144000		0.240000		-0.083297
0.145000		0.240000		-0.080240
0.146000		0.240000		-0.077316
0.147000		0.240000		-0.074519
0.148000		0.240000		-0.071843
0.149000		0.240000		-0.069280
0.150000		0.240000		-0.066827
0.151000		0.240000		-0.064476
0.152000		0.240000		-0.062224
0.153000		0.240000		-0.060065
0.154000		0.240000		-0.057995
0.155000		0.240000		-0.056009
0.156000		0.240000		-0.054105
0.157000		0.240000		-0.052277
0.158000		0.240000		-0.050522
0.159000		0.240000		-0.048838
0.160000		0.240000		-0.047220
0.161000		0.240000		-0.045665
0.162000		0.240000		-0.044172
0.163000		0.240000		-0.042737
0.164000		0.240000		-0.041357
0.165000		0.240000		-0.040030
0.166000		0.240000		-0.038753
0.167000		0.240000		-0.037526
0.168000		0.240000		-0.036344
0.169000		0.240000		-0.035207
0.170000		0.240000		-0.034113
0.171000		0.240000		-0.033059
0.172000		0.240000		-0.032044
0.173000		0.240000		-0.031066
0.174000		0.240000		-0.030124
0.175000		0.240000		-0.029216
0.176000		0.240000		-0.028341
0.177000		0.240000		-0.027498
0.178000		0.240000		-0.026684
0.179000		0.240000		-0.025900
0.180000		0.240000		-0.025143
0.181000		0.240000		-0.024413
0.182000		0.240000		-0.023709
0.183000		0.240000		-0.023029
0.184000		0.240000		-0.022373
0.185000		0.240000		-0.021739
0.186000		0.240000		-0.021127
0.187000		0.240000		-0.020536
0.188000		0.240000		-0.019965
0.189000		0.240000		-0.019414
0.190000		0.240000		-0.018881
0.191000		0.240000		-0.018366
0.192000		0.240000		-0.017868
0.193000		0.240000		-0.017386
0.194000		0.240000		-0.016921
0.195000		0.240000		-0.016470
0.196000		0.240000		-0.016035
0.197000		0.240000		-0.015613
0.198000		0.240000		-0.015206
0.199000		0.240000		-0.014811
0.200000		0.240000		-0.014429
0.100000		0.250000		-0.618519
0.101000		0.250000		-0.581913
0.102000		0.250000		-0.548069
0.103000		0.250000		-0.516735
0.104000		0.250000		-0.487683
0.105000		0.250000		-0.460710
0.106000		0.250000		-0.435634
0.107000		0.250000		-0.412291
0.108000		0.250000		-0.390535
0.109000		0.250000		-0.370233
0.110000		0.250000		-0.351267
0.111000		0.250000		-0.333527
0.112000		0.250000		-0.316916
0.113000		0.250000		-0.301347
0.114000		0.250000		-0.286738
0.115000		0.250000		-0.273017
0.116000		0.250000		-0.260118
0.117000		0.250000		-0.247980
0.118000		0.250000		-0.236547
0.119000		0.250000		-0.225770
0.120000		0.250000		-0.215601
0.121000		0.250000		-0.206000
0.122000		0.250000		-0.196927
0.123000		0.250000		-0.188347
0.124000		0.250000		-0.180226
0.125000		0.250000		-0.172536
0.126000		0.250000		-0.165247
0.127000		0.250000		-0.158335
0.128000		0.250000		-0.151775
0.129000		0.250000		-0.145546
