101
81
T [GeV]		muB [GeV]		betapi_over_T4 [fm^-4 / GeV^4]
0.156000		0.190000		87.815281
0.157000		0.190000		89.661001
0.158000		0.190000		91.545275
0.159000		0.190000		93.468607
0.160000		0.190000		95.431496
0.161000		0.190000		97.434440
0.162000		0.190000		99.477933
0.163000		0.190000		101.562464
0.164000		0.190000		103.688519
0.165000		0.190000		105.856582
0.166000		0.190000		108.067131
0.167000		0.190000		110.320639
0.168000		0.190000		112.617576
0.169000		0.190000		114.958407
0.170000		0.190000		117.343593
0.171000		0.190000		119.773588
0.172000		0.190000		122.248842
0.173000		0.190000		124.769802
0.174000		0.190000		127.336906
0.175000		0.190000		129.950588
0.176000		0.190000		132.611278
0.177000		0.190000		135.319397
0.178000		0.190000		138.075362
0.179000		0.190000		140.879585
0.180000		0.190000		143.732469
0.181000		0.190000		146.634414
0.182000		0.190000		149.585810
0.183000		0.190000		152.587045
0.184000		0.190000		155.638496
0.185000		0.190000		158.740535
0.186000		0.190000		161.893528
0.187000		0.190000		165.097834
0.188000		0.190000		168.353805
0.189000		0.190000		171.661784
0.190000		0.190000		175.022109
0.191000		0.190000		178.435110
0.192000		0.190000		181.901111
0.193000		0.190000		185.420426
0.194000		0.190000		188.993365
0.195000		0.190000		192.620227
0.196000		0.190000		196.301307
0.197000		0.190000		200.036890
0.198000		0.190000		203.827254
0.199000		0.190000		207.672669
0.200000		0.190000		211.573399
0.100000		0.200000		30.219806
0.101000		0.200000		30.726167
0.102000		0.200000		31.243900
0.103000		0.200000		31.773426
0.104000		0.200000		32.315171
0.105000		0.200000		32.869564
0.106000		0.200000		33.437038
0.107000		0.200000		34.018030
0.108000		0.200000		34.612979
0.109000		0.200000		35.222332
0.110000		0.200000		35.846536
0.111000		0.200000		36.486043
0.112000		0.200000		37.141309
0.113000		0.200000		37.812794
0.114000		0.200000		38.500962
0.115000		0.200000		39.206280
0.116000		0.200000		39.929219
0.117000		0.200000		40.670254
0.118000		0.200000		41.429863
0.119000		0.200000		42.208528
0.120000		0.200000		43.006734
0.121000		0.200000		43.824970
0.122000		0.200000		44.663727
0.123000		0.200000		45.523500
0.124000		0.200000		46.404788
0.125000		0.200000		47.308092
0.126000		0.200000		48.233916
0.127000		0.200000		49.182766
0.128000		0.200000		50.155151
0.129000		0.200000		51.151584
0.130000		0.200000		52.172578
0.131000		0.200000		53.218649
0.132000		0.200000		54.290317
0.133000		0.200000		55.388100
0.134000		0.200000		56.512520
0.135000		0.200000		57.664101
0.136000		0.200000		58.843368
0.137000		0.200000		60.050846
0.138000		0.200000		61.287062
0.139000		0.200000		62.552545
0.140000		0.200000		63.847821
0.141000		0.200000		65.173421
0.142000		0.200000		66.529872
0.143000		0.200000		67.917705
0.144000		0.200000		69.337448
0.145000		0.200000		70.789630
0.146000		0.200000		72.274780
0.147000		0.200000		73.793423
0.148000		0.200000		75.346088
0.149000		0.200000		76.933300
0.150000		0.200000		78.555582
0.151000		0.200000		80.213457
0.152000		0.200000		81.907447
0.153000		0.200000		83.638070
0.154000		0.200000		85.405843
0.155000		0.200000		87.211281
0.156000		0.200000		89.054896
0.157000		0.200000		90.937197
0.158000		0.200000		92.858692
0.159000		0.200000		94.819882
0.160000		0.200000		96.821270
0.161000		0.200000		98.863351
0.162000		0.200000		100.946618
0.163000		0.200000		103.071562
0.164000		0.200000		105.238667
0.165000		0.200000		107.448414
0.166000		0.200000		109.701281
0.167000		0.200000		111.997740
0.168000		0.200000		114.338259
0.169000		0.200000		116.723300
0.170000		0.200000		119.153322
0.171000		0.200000		121.628778
0.172000		0.200000		124.150114
0.173000		0.200000		126.717773
0.174000		0.200000		129.332192
0.175000		0.200000		131.993801
0.176000		0.200000		134.703026
0.177000		0.200000		137.460285
0.178000		0.200000		140.265991
0.179000		0.200000		143.120552
0.180000		0.200000		146.024367
0.181000		0.200000		148.977830
0.182000		0.200000		151.981329
0.183000		0.200000		155.035244
0.184000		0.200000		158.139950
0.185000		0.200000		161.295813
0.186000		0.200000		164.503194
0.187000		0.200000		167.762445
0.188000		0.200000		171.073913
0.189000		0.200000		174.437936
0.190000		0.200000		177.854846
0.191000		0.200000		181.324967
0.192000		0.200000		184.848616
0.193000		0.200000		188.426102
0.194000		0.200000		192.057728
0.195000		0.200000		195.743786
0.196000		0.200000		199.484564
0.197000		0.200000		203.280341
0.198000		0.200000		207.131388
0.199000		0.200000		211.037969
0.200000		0.200000		215.000338
0.100000		0.210000		30.342162
0.101000		0.210000		30.856460
0.102000		0.210000		31.382492
0.103000		0.210000		31.920686
0.104000		0.210000		32.471477
0.105000		0.210000		33.035302
0.106000		0.210000		33.612604
0.107000		0.210000		34.203828
0.108000		0.210000		34.809422
0.109000		0.210000		35.429841
0.110000		0.210000		36.065540
0.111000		0.210000		36.716980
0.112000		0.210000		37.384626
0.113000		0.210000		38.068946
0.114000		0.210000		38.770412
0.115000		0.210000		39.489499
0.116000		0.210000		40.226686
0.117000		0.210000		40.982455
0.118000		0.210000		41.757293
0.119000		0.210000		42.551690
0.120000		0.210000		43.366138
0.121000		0.210000		44.201133
0.122000		0.210000		45.057174
0.123000		0.210000		45.934765
0.124000		0.210000		46.834409
0.125000		0.210000		47.756616
0.126000		0.210000		48.701895
0.127000		0.210000		49.670761
0.128000		0.210000		50.663729
0.129000		0.210000		51.681317
0.130000		0.210000		52.724045
0.131000		0.210000		53.792436
0.132000		0.210000		54.887014
0.133000		0.210000		56.008305
0.134000		0.210000		57.156835
0.135000		0.210000		58.333134
0.136000		0.210000		59.537731
0.137000		0.210000		60.771158
0.138000		0.210000		62.033946
0.139000		0.210000		63.326627
0.140000		0.210000		64.649733
0.141000		0.210000		66.003799
0.142000		0.210000		67.389356
0.143000		0.210000		68.806939
0.144000		0.210000		70.257078
0.145000		0.210000		71.740307
0.146000		0.210000		73.257156
0.147000		0.210000		74.808156
0.148000		0.210000		76.393837
0.149000		0.210000		78.014725
0.150000		0.210000		79.671347
0.151000		0.210000		81.364228
0.152000		0.210000		83.093891
0.153000		0.210000		84.860855
0.154000		0.210000		86.665639
0.155000		0.210000		88.508759
0.156000		0.210000		90.390728
0.157000		0.210000		92.312054
0.158000		0.210000		94.273247
0.159000		0.210000		96.274808
0.160000		0.210000		98.317238
0.161000		0.210000		100.401033
0.162000		0.210000		102.526686
0.163000		0.210000		104.694685
0.164000		0.210000		106.905514
0.165000		0.210000		109.159654
0.166000		0.210000		111.457580
0.167000		0.210000		113.799761
0.168000		0.210000		116.186665
0.169000		0.210000		118.618751
0.170000		0.210000		121.096475
0.171000		0.210000		123.620287
0.172000		0.210000		126.190632
0.173000		0.210000		128.807949
0.174000		0.210000		131.472670
0.175000		0.210000		134.185224
0.176000		0.210000		136.946031
0.177000		0.210000		139.755506
0.178000		0.210000		142.614058
0.179000		0.210000		145.522089
0.180000		0.210000		148.479996
0.181000		0.210000		151.488167
0.182000		0.210000		154.546985
0.183000		0.210000		157.656824
0.184000		0.210000		160.818055
0.185000		0.210000		164.031039
0.186000		0.210000		167.296129
0.187000		0.210000		170.613673
0.188000		0.210000		173.984012
0.189000		0.210000		177.407478
0.190000		0.210000		180.884396
0.191000		0.210000		184.415083
0.192000		0.210000		187.999851
0.193000		0.210000		191.639001
0.194000		0.210000		195.332829
0.195000		0.210000		199.081622
0.196000		0.210000		202.885659
0.197000		0.210000		206.745212
0.198000		0.210000		210.660545
0.199000		0.210000		214.631914
0.200000		0.210000		218.659567
0.100000		0.220000		30.477797
0.101000		0.220000		31.000766
0.102000		0.220000		31.535855
0.103000		0.220000		32.083502
0.104000		0.220000		32.644151
0.105000		0.220000		33.218248
0.106000		0.220000		33.806244
0.107000		0.220000		34.408594
0.108000		0.220000		35.025755
0.109000		0.220000		35.658190
0.110000		0.220000		36.306364
0.111000		0.220000		36.970747
0.112000		0.220000		37.651811
0.113000		0.220000		38.350033
0.114000		0.220000		39.065893
0.115000		0.220000		39.799876
0.116000		0.220000		40.552468
0.117000		0.220000		41.324161
0.118000		0.220000		42.115448
0.119000		0.220000		42.926827
0.120000		0.220000		43.758799
0.121000		0.220000		44.611868
0.122000		0.220000		45.486540
0.123000		0.220000		46.383325
0.124000		0.220000		47.302736
0.125000		0.220000		48.245288
0.126000		0.220000		49.211500
0.127000		0.220000		50.201890
0.128000		0.220000		51.216982
0.129000		0.220000		52.257301
0.130000		0.220000		53.323372
0.131000		0.220000		54.415725
0.132000		0.220000		55.534890
0.133000		0.220000		56.681398
0.134000		0.220000		57.855782
0.135000		0.220000		59.058576
0.136000		0.220000		60.290317
0.137000		0.220000		61.551538
0.138000		0.220000		62.842778
0.139000		0.220000		64.164572
0.140000		0.220000		65.517459
0.141000		0.220000		66.901975
0.142000		0.220000		68.318656
0.143000		0.220000		69.768041
0.144000		0.220000		71.250665
0.145000		0.220000		72.767062
0.146000		0.220000		74.317769
0.147000		0.220000		75.903317
0.148000		0.220000		77.524238
0.149000		0.220000		79.181063
0.150000		0.220000		80.874320
0.151000		0.220000		82.604535
0.152000		0.220000		84.372233
0.153000		0.220000		86.177936
0.154000		0.220000		88.022163
0.155000		0.220000		89.905430
0.156000		0.220000		91.828250
0.157000		0.220000		93.791135
0.158000		0.220000		95.794591
0.159000		0.220000		97.839122
0.160000		0.220000		99.925226
0.161000		0.220000		102.053401
0.162000		0.220000		104.224137
0.163000		0.220000		106.437923
0.164000		0.220000		108.695240
0.165000		0.220000		110.996567
0.166000		0.220000		113.342378
0.167000		0.220000		115.733141
0.168000		0.220000		118.169320
0.169000		0.220000		120.651372
0.170000		0.220000		123.179751
0.171000		0.220000		125.754903
0.172000		0.220000		128.377270
0.173000		0.220000		131.047287
0.174000		0.220000		133.765384
0.175000		0.220000		136.531984
0.176000		0.220000		139.347504
0.177000		0.220000		142.212355
0.178000		0.220000		145.126941
0.179000		0.220000		148.091660
0.180000		0.220000		151.106903
0.181000		0.220000		154.173053
0.182000		0.220000		157.290488
0.183000		0.220000		160.459578
0.184000		0.220000		163.680685
0.185000		0.220000		166.954166
0.186000		0.220000		170.280369
0.187000		0.220000		173.659634
0.188000		0.220000		177.092297
0.189000		0.220000		180.578681
0.190000		0.220000		184.119107
0.191000		0.220000		187.713886
0.192000		0.220000		191.363319
0.193000		0.220000		195.067703
0.194000		0.220000		198.827325
0.195000		0.220000		202.642466
0.196000		0.220000		206.513396
0.197000		0.220000		210.440381
0.198000		0.220000		214.423676
0.199000		0.220000		218.463529
0.200000		0.220000		222.560180
0.100000		0.230000		30.628069
0.101000		0.230000		31.160500
0.102000		0.230000		31.705464
0.103000		0.230000		32.263410
0.104000		0.230000		32.834790
0.105000		0.230000		33.420061
0.106000		0.230000		34.019682
0.107000		0.230000		34.634117
0.108000		0.230000		35.263834
0.109000		0.230000		35.909303
0.110000		0.230000		36.571000
0.111000		0.230000		37.249402
0.112000		0.230000		37.944991
0.113000		0.230000		38.658254
0.114000		0.230000		39.389678
0.115000		0.230000		40.139758
0.116000		0.230000		40.908987
0.117000		0.230000		41.697866
0.118000		0.230000		42.506898
0.119000		0.230000		43.336587
0.120000		0.230000		44.187443
0.121000		0.230000		45.059978
0.122000		0.230000		45.954705
0.123000		0.230000		46.872144
0.124000		0.230000		47.812813
0.125000		0.230000		48.777235
0.126000		0.230000		49.765936
0.127000		0.230000		50.779443
0.128000		0.230000		51.818285
0.129000		0.230000		52.882993
0.130000		0.230000		53.974101
0.131000		0.230000		55.092143
0.132000		0.230000		56.237657
0.133000		0.230000		57.411179
0.134000		0.230000		58.613248
0.135000		0.230000		59.844403
0.136000		0.230000		61.105187
0.137000		0.230000		62.396138
0.138000		0.230000		63.717799
0.139000		0.230000		65.070712
0.140000		0.230000		66.455418
0.141000		0.230000		67.872458
0.142000		0.230000		69.322373
0.143000		0.230000		70.805704
0.144000		0.230000		72.322990
0.145000		0.230000		73.874771
0.146000		0.230000		75.461582
0.147000		0.230000		77.083961
0.148000		0.230000		78.742441
0.149000		0.230000		80.437555
0.150000		0.230000		82.169834
0.151000		0.230000		83.939805
0.152000		0.230000		85.747995
0.153000		0.230000		87.594926
0.154000		0.230000		89.481118
0.155000		0.230000		91.407090
0.156000		0.230000		93.373355
0.157000		0.230000		95.380423
0.158000		0.230000		97.428801
0.159000		0.230000		99.518993
0.160000		0.230000		101.651498
0.161000		0.230000		103.826810
0.162000		0.230000		106.045421
0.163000		0.230000		108.307816
0.164000		0.230000		110.614476
0.165000		0.230000		112.965878
0.166000		0.230000		115.362493
0.167000		0.230000		117.804788
0.168000		0.230000		120.293224
0.169000		0.230000		122.828255
0.170000		0.230000		125.410331
0.171000		0.230000		128.039896
0.172000		0.230000		130.717388
0.173000		0.230000		133.443239
0.174000		0.230000		136.217873
0.175000		0.230000		139.041711
0.176000		0.230000		141.915165
0.177000		0.230000		144.838641
0.178000		0.230000		147.812538
0.179000		0.230000		150.837248
0.180000		0.230000		153.913158
0.181000		0.230000		157.040646
0.182000		0.230000		160.220083
0.183000		0.230000		163.451833
0.184000		0.230000		166.736254
0.185000		0.230000		170.073694
0.186000		0.230000		173.464496
0.187000		0.230000		176.908994
0.188000		0.230000		180.407515
0.189000		0.230000		183.960378
0.190000		0.230000		187.567894
0.191000		0.230000		191.230367
0.192000		0.230000		194.948094
0.193000		0.230000		198.721360
0.194000		0.230000		202.550448
0.195000		0.230000		206.435627
0.196000		0.230000		210.377164
0.197000		0.230000		214.375312
0.198000		0.230000		218.430321
0.199000		0.230000		222.542429
0.200000		0.230000		226.711869
0.100000		0.240000		30.794480
0.101000		0.240000		31.337228
0.102000		0.240000		31.892950
0.103000		0.240000		32.462106
0.104000		0.240000		33.045158
0.105000		0.240000		33.642572
0.106000		0.240000		34.254817
0.107000		0.240000		34.882367
0.108000		0.240000		35.525699
0.109000		0.240000		36.185293
0.110000		0.240000		36.861632
0.111000		0.240000		37.555206
0.112000		0.240000		38.266505
0.113000		0.240000		38.996023
0.114000		0.240000		39.744258
0.115000		0.240000		40.511713
0.116000		0.240000		41.298891
0.117000		0.240000		42.106301
0.118000		0.240000		42.934453
0.119000		0.240000		43.783862
0.120000		0.240000		44.655045
0.121000		0.240000		45.548522
0.122000		0.240000		46.464815
0.123000		0.240000		47.404449
0.124000		0.240000		48.367954
0.125000		0.240000		49.355858
0.126000		0.240000		50.368694
0.127000		0.240000		51.406997
0.128000		0.240000		52.471302
0.129000		0.240000		53.562150
0.130000		0.240000		54.680078
0.131000		0.240000		55.825628
0.132000		0.240000		56.999344
0.133000		0.240000		58.201768
0.134000		0.240000		59.433445
0.135000		0.240000		60.694920
0.136000		0.240000		61.986740
0.137000		0.240000		63.309450
0.138000		0.240000		64.663597
0.139000		0.240000		66.049727
0.140000		0.240000		67.468386
0.141000		0.240000		68.920120
0.142000		0.240000		70.405473
0.143000		0.240000		71.924991
0.144000		0.240000		73.479215
0.145000		0.240000		75.068688
0.146000		0.240000		76.693950
0.147000		0.240000		78.355540
0.148000		0.240000		80.053994
0.149000		0.240000		81.789848
0.150000		0.240000		83.563632
0.151000		0.240000		85.375878
0.152000		0.240000		87.227113
0.153000		0.240000		89.117860
0.154000		0.240000		91.048641
0.155000		0.240000		93.019973
0.156000		0.240000		95.032371
0.157000		0.240000		97.086346
0.158000		0.240000		99.182403
0.159000		0.240000		101.321047
0.160000		0.240000		103.502774
0.161000		0.240000		105.728080
0.162000		0.240000		107.997453
0.163000		0.240000		110.311377
0.164000		0.240000		112.670332
0.165000		0.240000		115.074794
0.166000		0.240000		117.525229
0.167000		0.240000		120.022103
0.168000		0.240000		122.565872
0.169000		0.240000		125.156990
0.170000		0.240000		127.795903
0.171000		0.240000		130.483050
0.172000		0.240000		133.218865
0.173000		0.240000		136.003777
0.174000		0.240000		138.838206
0.175000		0.240000		141.722567
0.176000		0.240000		144.657267
0.177000		0.240000		147.642709
0.178000		0.240000		150.679285
0.179000		0.240000		153.767383
0.180000		0.240000		156.907383
0.181000		0.240000		160.099657
0.182000		0.240000		163.344571
0.183000		0.240000		166.642482
0.184000		0.240000		169.993741
0.185000		0.240000		173.398691
0.186000		0.240000		176.857666
0.187000		0.240000		180.370995
0.188000		0.240000		183.938996
0.189000		0.240000		187.561982
0.190000		0.240000		191.240256
0.191000		0.240000		194.974114
0.192000		0.240000		198.763844
0.193000		0.240000		202.609725
0.194000		0.240000		206.512031
0.195000		0.240000		210.471023
0.196000		0.240000		214.486958
0.197000		0.240000		218.560083
0.198000		0.240000		222.690636
0.199000		0.240000		226.878850
0.200000		0.240000		231.124946
0.100000		0.250000		30.978696
0.101000		0.250000		31.532682
0.102000		0.250000		32.100115
0.103000		0.250000		32.681463
0.104000		0.250000		33.277199
0.105000		0.250000		33.887799
0.106000		0.250000		34.513742
0.107000		0.250000		35.155512
0.108000		0.250000		35.813595
0.109000		0.250000		36.488481
0.110000		0.250000		37.180664
0.111000		0.250000		37.890642
0.112000		0.250000		38.618913
0.113000		0.250000		39.365984
0.114000		0.250000		40.132361
0.115000		0.250000		40.918553
0.116000		0.250000		41.725076
0.117000		0.250000		42.552446
0.118000		0.250000		43.401183
0.119000		0.250000		44.271808
0.120000		0.250000		45.164849
0.121000		0.250000		46.080833
0.122000		0.250000		47.020291
0.123000		0.250000		47.983757
0.124000		0.250000		48.971765
0.125000		0.250000		49.984855
0.126000		0.250000		51.023565
0.127000		0.250000		52.088437
0.128000		0.250000		53.180016
0.129000		0.250000		54.298846
0.130000		0.250000		55.445474
0.131000		0.250000		56.620447
0.132000		0.250000		57.824315
0.133000		0.250000		59.057627
0.134000		0.250000		60.320933
0.135000		0.250000		61.614785
0.136000		0.250000		62.939734
0.137000		0.250000		64.296331
0.138000		0.250000		65.685127
0.139000		0.250000		67.106674
0.140000		0.250000		68.561521
0.141000		0.250000		70.050220
0.142000		0.250000		71.573318
0.143000		0.250000		73.131363
0.144000		0.250000		74.724902
0.145000		0.250000		76.354481
0.146000		0.250000		78.020641
0.147000		0.250000		79.723924
0.148000		0.250000		81.464870
0.149000		0.250000		83.244015
0.150000		0.250000		85.061893
0.151000		0.250000		86.919036
0.152000		0.250000		88.815972
0.153000		0.250000		90.753225
0.154000		0.250000		92.731319
0.155000		0.250000		94.750771
0.156000		0.250000		96.812095
0.157000		0.250000		98.915802
0.158000		0.250000		101.062399
0.159000		0.250000		103.252386
0.160000		0.250000		105.486262
0.161000		0.250000		107.764518
0.162000		0.250000		110.087644
0.163000		0.250000		112.456120
0.164000		0.250000		114.870425
0.165000		0.250000		117.331031
0.166000		0.250000		119.838403
0.167000		0.250000		122.393003
0.168000		0.250000		124.995286
0.169000		0.250000		127.645699
0.170000		0.250000		130.344686
0.171000		0.250000		133.092683
0.172000		0.250000		135.890119
0.173000		0.250000		138.737418
0.174000		0.250000		141.634996
0.175000		0.250000		144.583263
0.176000		0.250000		147.582621
0.177000		0.250000		150.633466
0.178000		0.250000		153.736187
0.179000		0.250000		156.891164
0.180000		0.250000		160.098771
0.181000		0.250000		163.359375
0.182000		0.250000		166.673335
0.183000		0.250000		170.041001
0.184000		0.250000		173.462717
0.185000		0.250000		176.938819
0.186000		0.250000		180.469634
0.187000		0.250000		184.055482
0.188000		0.250000		187.696676
0.189000		0.250000		191.393518
0.190000		0.250000		195.146306
0.191000		0.250000		198.955326
0.192000		0.250000		202.820858
0.193000		0.250000		206.743173
0.194000		0.250000		210.722535
0.195000		0.250000		214.759199
0.196000		0.250000		218.853410
0.197000		0.250000		223.005406
0.198000		0.250000		227.215419
0.199000		0.250000		231.483670
0.200000		0.250000		235.810370
0.100000		0.260000		31.182558
0.101000		0.260000		31.748780
0.102000		0.260000		32.328950
0.103000		0.260000		32.923549
0.104000		0.260000		33.533059
0.105000		0.260000		34.157967
0.106000		0.260000		34.798762
0.107000		0.260000		35.455938
0.108000		0.260000		36.129990
0.109000		0.260000		36.821420
0.110000		0.260000		37.530731
0.111000		0.260000		38.258429
0.112000		0.260000		39.005026
0.113000		0.260000		39.771034
0.114000		0.260000		40.556969
0.115000		0.260000		41.363353
0.116000		0.260000		42.190708
0.117000		0.260000		43.039559
0.118000		0.260000		43.910436
0.119000		0.260000		44.803869
0.120000		0.260000		45.720393
0.121000		0.260000		46.660545
0.122000		0.260000		47.624864
0.123000		0.260000		48.613892
0.124000		0.260000		49.628171
0.125000		0.260000		50.668247
0.126000		0.260000		51.734669
0.127000		0.260000		52.827985
0.128000		0.260000		53.948746
0.129000		0.260000		55.097504
0.130000		0.260000		56.274812
0.131000		0.260000		57.481225
0.132000		0.260000		58.717298
0.133000		0.260000		59.983587
0.134000		0.260000		61.280648
0.135000		0.260000		62.609037
0.136000		0.260000		63.969312
0.137000		0.260000		65.362029
0.138000		0.260000		66.787744
0.139000		0.260000		68.247012
0.140000		0.260000		69.740390
0.141000		0.260000		71.268429
0.142000		0.260000		72.831685
0.143000		0.260000		74.430706
0.144000		0.260000		76.066045
0.145000		0.260000		77.738248
0.146000		0.260000		79.447861
0.147000		0.260000		81.195429
0.148000		0.260000		82.981492
0.149000		0.260000		84.806589
0.150000		0.260000		86.671256
0.151000		0.260000		88.576026
0.152000		0.260000		90.521427
0.153000		0.260000		92.507987
0.154000		0.260000		94.536227
0.155000		0.260000		96.606665
0.156000		0.260000		98.719816
0.157000		0.260000		100.876190
0.158000		0.260000		103.076292
0.159000		0.260000		105.320623
0.160000		0.260000		107.609680
0.161000		0.260000		109.943953
0.162000		0.260000		112.323928
0.163000		0.260000		114.750086
0.164000		0.260000		117.222901
0.165000		0.260000		119.742843
0.166000		0.260000		122.310376
0.167000		0.260000		124.925956
0.168000		0.260000		127.590035
0.169000		0.260000		130.303057
0.170000		0.260000		133.065462
0.171000		0.260000		135.877681
0.172000		0.260000		138.740139
0.173000		0.260000		141.653254
0.174000		0.260000		144.617439
0.175000		0.260000		147.633097
0.176000		0.260000		150.700625
0.177000		0.260000		153.820413
0.178000		0.260000		156.992843
0.179000		0.260000		160.218291
0.180000		0.260000		163.497123
0.181000		0.260000		166.829699
0.182000		0.260000		170.216371
0.183000		0.260000		173.657483
0.184000		0.260000		177.153371
0.185000		0.260000		180.704363
0.186000		0.260000		184.310779
0.187000		0.260000		187.972931
0.188000		0.260000		191.691122
0.189000		0.260000		195.465649
0.190000		0.260000		199.296799
0.191000		0.260000		203.184850
0.192000		0.260000		207.130073
0.193000		0.260000		211.132731
0.194000		0.260000		215.193078
0.195000		0.260000		219.311358
0.196000		0.260000		223.487810
0.197000		0.260000		227.722661
0.198000		0.260000		232.016133
0.199000		0.260000		236.368436
0.200000		0.260000		240.779774
0.100000		0.270000		31.408107
0.101000		0.270000		31.987639
0.102000		0.270000		32.581655
0.103000		0.270000		33.190646
0.104000		0.270000		33.815104
0.105000		0.270000		34.455526
0.106000		0.270000		35.112413
0.107000		0.270000		35.786267
0.108000		0.270000		36.477597
0.109000		0.270000		37.186911
0.110000		0.270000		37.914725
0.111000		0.270000		38.661554
0.112000		0.270000		39.427918
0.113000		0.270000		40.214342
0.114000		0.270000		41.021351
0.115000		0.270000		41.849474
0.116000		0.270000		42.699244
0.117000		0.270000		43.571195
0.118000		0.270000		44.465866
0.119000		0.270000		45.383797
0.120000		0.270000		46.325531
0.121000		0.270000		47.291613
0.122000		0.270000		48.282591
0.123000		0.270000		49.299014
0.124000		0.270000		50.341434
0.125000		0.270000		51.410404
0.126000		0.270000		52.506480
0.127000		0.270000		53.630218
0.128000		0.270000		54.782176
0.129000		0.270000		55.962914
0.130000		0.270000		57.172991
0.131000		0.270000		58.412969
0.132000		0.270000		59.683408
0.133000		0.270000		60.984872
0.134000		0.270000		62.317922
0.135000		0.270000		63.683120
0.136000		0.270000		65.081029
0.137000		0.270000		66.512210
0.138000		0.270000		67.977223
0.139000		0.270000		69.476631
0.140000		0.270000		71.010991
0.141000		0.270000		72.580861
0.142000		0.270000		74.186799
0.143000		0.270000		75.829358
0.144000		0.270000		77.509093
0.145000		0.270000		79.226553
0.146000		0.270000		80.982288
0.147000		0.270000		82.776844
0.148000		0.270000		84.610763
0.149000		0.270000		86.484586
0.150000		0.270000		88.398851
0.151000		0.270000		90.354092
0.152000		0.270000		92.350837
0.153000		0.270000		94.389615
0.154000		0.270000		96.470947
0.155000		0.270000		98.595352
0.156000		0.270000		100.763344
0.157000		0.270000		102.975432
0.158000		0.270000		105.232120
0.159000		0.270000		107.533908
0.160000		0.270000		109.881291
0.161000		0.270000		112.274758
0.162000		0.270000		114.714793
0.163000		0.270000		117.201873
0.164000		0.270000		119.736471
0.165000		0.270000		122.319052
0.166000		0.270000		124.950078
0.167000		0.270000		127.630002
0.168000		0.270000		130.359271
0.169000		0.270000		133.138325
0.170000		0.270000		135.967600
0.171000		0.270000		138.847521
0.172000		0.270000		141.778510
0.173000		0.270000		144.760979
0.174000		0.270000		147.795335
0.175000		0.270000		150.881975
0.176000		0.270000		154.021291
0.177000		0.270000		157.213666
0.178000		0.270000		160.459476
0.179000		0.270000		163.759090
0.180000		0.270000		167.112867
0.181000		0.270000		170.521160
0.182000		0.270000		173.984314
0.183000		0.270000		177.502665
0.184000		0.270000		181.076540
0.185000		0.270000		184.706260
0.186000		0.270000		188.392137
0.187000		0.270000		192.134475
0.188000		0.270000		195.933568
0.189000		0.270000		199.789703
0.190000		0.270000		203.703159
0.191000		0.270000		207.674205
0.192000		0.270000		211.703102
0.193000		0.270000		215.790104
0.194000		0.270000		219.935456
0.195000		0.270000		224.139391
0.196000		0.270000		228.402139
0.197000		0.270000		232.723917
0.198000		0.270000		237.104935
0.199000		0.270000		241.545395
0.200000		0.270000		246.045490
0.100000		0.280000		31.657597
0.101000		0.280000		32.251602
0.102000		0.280000		32.860660
0.103000		0.280000		33.485271
0.104000		0.280000		34.125941
0.105000		0.280000		34.783175
0.106000		0.280000		35.457485
0.107000		0.280000		36.149385
0.108000		0.280000		36.859393
0.109000		0.280000		37.588029
0.110000		0.280000		38.335817
0.111000		0.280000		39.103284
0.112000		0.280000		39.890960
0.113000		0.280000		40.699378
0.114000		0.280000		41.529075
0.115000		0.280000		42.380588
0.116000		0.280000		43.254460
0.117000		0.280000		44.151235
0.118000		0.280000		45.071460
0.119000		0.280000		46.015685
0.120000		0.280000		46.984461
0.121000		0.280000		47.978342
0.122000		0.280000		48.997884
0.123000		0.280000		50.043646
0.124000		0.280000		51.116186
0.125000		0.280000		52.216067
0.126000		0.280000		53.343851
0.127000		0.280000		54.500102
0.128000		0.280000		55.685385
0.129000		0.280000		56.900268
0.130000		0.280000		58.145316
0.131000		0.280000		59.421097
0.132000		0.280000		60.728180
0.133000		0.280000		62.067132
0.134000		0.280000		63.438521
0.135000		0.280000		64.842915
0.136000		0.280000		66.280881
0.137000		0.280000		67.752987
0.138000		0.280000		69.259797
0.139000		0.280000		70.801877
0.140000		0.280000		72.379791
0.141000		0.280000		73.994099
0.142000		0.280000		75.645362
0.143000		0.280000		77.334139
0.144000		0.280000		79.060985
0.145000		0.280000		80.826455
0.146000		0.280000		82.631099
0.147000		0.280000		84.475465
0.148000		0.280000		86.360098
0.149000		0.280000		88.285541
0.150000		0.280000		90.252332
0.151000		0.280000		92.261005
0.152000		0.280000		94.312092
0.153000		0.280000		96.406120
0.154000		0.280000		98.543610
0.155000		0.280000		100.725080
0.156000		0.280000		102.951045
0.157000		0.280000		105.222012
0.158000		0.280000		107.538484
0.159000		0.280000		109.900960
0.160000		0.280000		112.309933
0.161000		0.280000		114.765889
0.162000		0.280000		117.269309
0.163000		0.280000		119.820669
0.164000		0.280000		122.420437
0.165000		0.280000		125.069078
0.166000		0.280000		127.767046
0.167000		0.280000		130.514792
0.168000		0.280000		133.312758
0.169000		0.280000		136.161382
0.170000		0.280000		139.061092
0.171000		0.280000		142.012310
0.172000		0.280000		145.015451
0.173000		0.280000		148.070923
0.174000		0.280000		151.179125
0.175000		0.280000		154.340450
0.176000		0.280000		157.555282
