21	32
0	0.044489365833267018419	0.10921834195238497114
0	0.23452610951961853745	0.21044310793881323294
0	0.57688462930188642649	0.23521322966984800539
0	1.072448753817817633	0.19590333597288104341
0	1.7224087764446454411	0.12998378628607176061
0	2.5283367064257948811	0.07057862386571744156
0	3.4922132730219944896	0.031760912509175070306
0	4.6164567697497673878	0.011918214834838557057
0	5.9039585041742439466	0.0037388162946115247897
0	7.3581267331862411132	0.00098080330661495513223
0	8.9829409242125961034	0.00021486491880136418802
0	10.783018632539972068	0.000039203419679879472043
0	12.763697986742725115	5.9345416128686328784e-6
0	14.93113975552255732	7.4164045786675522191e-7
0	17.292454336715314789	7.6045678791207814811e-8
0	19.85586094033605474	6.3506022266258067424e-9
0	22.630889013196774489	4.2813829710409288788e-10
0	25.628636022459247767	2.3058994918913360793e-11
0	28.862101816323474744	9.7993792887270940633e-13
0	32.346629153964737003	3.2378016577292664623e-14
0	36.100494805751973804	8.1718234434207194332e-16
0	40.145719771539441536	1.5421338333938233722e-17
0	44.509207995754937976	2.119792290163618612e-19
0	49.224394987308639177	2.0544296737880454267e-21
0	54.333721333396907333	1.3469825866373951558e-23
0	59.892509162134018196	5.6612941303973593711e-26
0	65.975377287935052797	1.418560545463036906e-28
0	72.687628090662708639	1.9133754944542243094e-31
0	80.187446977913523067	1.1922487600982223565e-34
0	88.735340417892398689	2.671511219240136986e-38
0	98.829542868283972559	1.3386169421062562827e-42
0	111.75139809793769521	4.5105361938989742322e-48
1	0.11125830781785719561	0.018605972790547570293
1	0.37321887563578938601	0.086617317395446350423
1	0.78564593354870273017	0.17473693971411055746
1	1.3494555759719148931	0.22398170777689270616
1	2.0659525424368864397	0.20766564918084446097
1	2.9368251505101991004	0.14776460984903072357
1	3.9641649048710283367	0.083260647348616416014
1	5.1504947079551295343	0.037819771816541828328
1	6.4988048185024211571	0.013992739363324422849
1	8.0125975365101235675	0.004241112030073997137
1	9.6959422624432197556	0.001055792973960335445
1	11.553543180249695951	0.00021593511057604589922
1	13.590822557604145402	0.00003622661320383105242
1	15.814023653650625998	4.9693683958708356058e-6
1	18.23033860103570487	5.5474069031540468576e-7
1	20.848068568997034001	5.0081382844715056396e-8
1	23.676826301530718399	3.6277602287508200064e-9
1	26.727795211376992208	2.0882168408476921842e-10
1	30.014065337029124284	9.4403716193896193814e-12
1	33.551075883799254002	3.3045741581956495665e-13
1	37.357208942700263742	8.8042024335780164406e-15
1	41.454603232743893907	1.748297760657477168e-16
1	45.870297722449560212	2.5216841514198974267e-18
1	50.637887334503404801	2.5581426479786457907e-20
1	55.800007114605417251	1.7518789410314262729e-22
1	61.412225494636637665	7.6767132281360273779e-25
1	67.549487488177498379	2.0025035197622720615e-27
1	74.317551906276862037	2.8086237220254434026e-30
1	81.875290201934705314	1.8185228656856138825e-33
1	90.484348981827019484	4.2337536028178920138e-37
1	100.64518153123126124	2.2063241006370150722e-41
1	113.64499013743690875	7.7605567322438427429e-47
2	0.1969439221466670272	0.008250337907779672306
2	0.52948786605016065745	0.067103326274710562464
2	1.0102698191384489652	0.20638609825535162405
2	1.6406161916719958842	0.36817939299948639575
2	2.4220067333550558263	0.44638976454666644169
2	3.3562582373752482039	0.39721132190443462736
2	4.4455731914735950728	0.27070302091485663327
2	5.6925757060693904569	0.14493724376514106247
2	7.1003504887837310029	0.061930215729106496126
2	8.6724891584567419898	0.021322753914106765085
2	10.413146435518037948	0.0059484115916992922527
2	12.327108755812913094	0.001347952577694640587
2	14.419878424395121298	0.00024816654899626389729
2	16.697777365000535148	0.000037053223540482051705
2	19.168075878806946795	4.4705776045971180433e-6
2	21.839153763432021934	4.3355525840121289569e-7
2	24.720703936818685304	3.3557141715973451437e-8
2	27.823992811745993408	2.0543220043507057998e-9
2	31.162197817410159188	9.8364690072757182405e-11
2	34.750851917320586275	3.6336438821083334669e-12
2	38.608439908403689291	1.0183457690410886245e-13
2	42.757215642007639322	2.1211031349863260382e-15
2	47.224350495218787439	3.2010010531980360245e-17
2	52.043596084882409476	3.390074396481409387e-19
2	57.257778984272998634	2.4190457189976810001e-21
2	62.922710623561587787	1.1027071440885454233e-23
2	69.113658268155085986	2.9882710387458249841e-26
2	75.936832095346684779	4.3497218845598907545e-29
2	83.551782482599473805	2.9210843165077831897e-32
2	92.221284870548032334	7.0533942409897039813e-36
2	102.44798992398151047	3.8161710698122344006e-40
2	115.5249022002400652	1.3986493076827475022e-45
3	0.29961872904924143357	0.0066014644807350841835
3	0.70198106535397728718	0.081358493104228082461
3	1.2497456981456933443	0.34753743630943825482
3	1.9451438244370583353	0.80996319810526088817
3	2.7899486915549944574	1.2273958411990501937
3	3.7861430552987902238	1.3205078286197457797
3	4.9360529343017308324	1.0604991950572834715
3	6.2424069244172126014	0.65561648814491490828
3	7.7083836290027076801	0.31817301700847247459
3	9.3376617765878041963	0.12274310901285509913
3	11.134478499001869433	0.037933389785802163846
3	13.103699323983826725	0.0094318702868998693308
3	15.250903399228664257	0.0018897871329387449
3	17.582488187987287955	0.00030491497458643667084
3	20.105799151472374011	0.00003951308776318548855
3	22.829291839908891187	4.0937795825134845857e-6
3	25.762736600988514522	3.3692161865407252905e-7
3	28.917480223329308949	2.1841295448874973766e-8
3	32.306785003922624464	1.1033773650662705441e-9
3	35.946275218173802903	4.2863837914617693771e-11
3	39.854535968150191666	1.2596645344406700362e-12
3	44.053933842899134455	2.7442303036761692295e-14
3	48.571770187989319092	4.3217519736136300714e-16
3	53.44195075815452473	4.7668681770596654778e-18
3	58.707490879365351054	3.5364335034293438583e-20
3	64.424441829039101927	1.6735501834978179781e-22
3	70.668389337706058304	4.7025409999593556021e-25
3	77.545990063360233924	7.0911655619686920806e-28
3	85.217466408669477114	4.9308251619628217182e-31
3	93.946711659906459461	1.2328494660986781164e-34
3	104.23855296969091214	6.9138970273657346849e-39
3	117.39174231892286134	2.6358649271695769671e-44
4	0.4179092349285205164	0.0081035021776870674224
4	0.88953757977412956343	0.13934980269565479628
4	1.5031343535821892418	0.77892765820920495419
