101
81
T [GeV]		muB [GeV]		c4_T5 [fm^3/GeV^2 * GeV^5]
0.187000		0.080000		0.000375
0.188000		0.080000		0.000364
0.189000		0.080000		0.000354
0.190000		0.080000		0.000345
0.191000		0.080000		0.000335
0.192000		0.080000		0.000326
0.193000		0.080000		0.000317
0.194000		0.080000		0.000309
0.195000		0.080000		0.000300
0.196000		0.080000		0.000292
0.197000		0.080000		0.000285
0.198000		0.080000		0.000277
0.199000		0.080000		0.000270
0.200000		0.080000		0.000263
0.100000		0.090000		0.007698
0.101000		0.090000		0.007442
0.102000		0.090000		0.007194
0.103000		0.090000		0.006954
0.104000		0.090000		0.006721
0.105000		0.090000		0.006495
0.106000		0.090000		0.006276
0.107000		0.090000		0.006064
