101
81
T [GeV]		muB [GeV]		betabulk_over_T4 [fm^-4 / GeV^4]
0.145000		0.030000		27.860424
0.146000		0.030000		28.425982
0.147000		0.030000		28.999619
0.148000		0.030000		29.581458
0.149000		0.030000		30.171627
0.150000		0.030000		30.770249
0.151000		0.030000		31.377450
0.152000		0.030000		31.993356
0.153000		0.030000		32.618090
0.154000		0.030000		33.251778
0.155000		0.030000		33.894541
0.156000		0.030000		34.546501
0.157000		0.030000		35.207781
0.158000		0.030000		35.878498
0.159000		0.030000		36.558773
0.160000		0.030000		37.248720
0.161000		0.030000		37.948454
0.162000		0.030000		38.658089
0.163000		0.030000		39.377735
0.164000		0.030000		40.107501
0.165000		0.030000		40.847492
0.166000		0.030000		41.597813
0.167000		0.030000		42.358564
0.168000		0.030000		43.129845
0.169000		0.030000		43.911752
0.170000		0.030000		44.704377
0.171000		0.030000		45.507810
0.172000		0.030000		46.322139
0.173000		0.030000		47.147448
0.174000		0.030000		47.983818
0.175000		0.030000		48.831326
0.176000		0.030000		49.690048
0.177000		0.030000		50.560053
0.178000		0.030000		51.441410
0.179000		0.030000		52.334182
0.180000		0.030000		53.238432
0.181000		0.030000		54.154216
0.182000		0.030000		55.081587
0.183000		0.030000		56.020596
0.184000		0.030000		56.971290
0.185000		0.030000		57.933712
0.186000		0.030000		58.907900
0.187000		0.030000		59.893890
0.188000		0.030000		60.891714
0.189000		0.030000		61.901401
0.190000		0.030000		62.922975
0.191000		0.030000		63.956456
0.192000		0.030000		65.001863
0.193000		0.030000		66.059208
0.194000		0.030000		67.128501
0.195000		0.030000		68.209748
0.196000		0.030000		69.302952
0.197000		0.030000		70.408112
0.198000		0.030000		71.525223
0.199000		0.030000		72.654276
0.200000		0.030000		73.795260
0.100000		0.040000		9.150348
0.101000		0.040000		9.440435
0.102000		0.040000		9.735989
0.103000		0.040000		10.036994
0.104000		0.040000		10.343435
0.105000		0.040000		10.655300
0.106000		0.040000		10.972578
0.107000		0.040000		11.295261
0.108000		0.040000		11.623344
0.109000		0.040000		11.956825
0.110000		0.040000		12.295705
0.111000		0.040000		12.639988
0.112000		0.040000		12.989681
0.113000		0.040000		13.344797
0.114000		0.040000		13.705349
0.115000		0.040000		14.071358
0.116000		0.040000		14.442847
0.117000		0.040000		14.819843
0.118000		0.040000		15.202378
0.119000		0.040000		15.590488
0.120000		0.040000		15.984214
0.121000		0.040000		16.383601
0.122000		0.040000		16.788699
0.123000		0.040000		17.199560
0.124000		0.040000		17.616245
0.125000		0.040000		18.038814
0.126000		0.040000		18.467337
0.127000		0.040000		18.901883
0.128000		0.040000		19.342528
0.129000		0.040000		19.789353
0.130000		0.040000		20.242439
0.131000		0.040000		20.701876
0.132000		0.040000		21.167753
0.133000		0.040000		21.640165
0.134000		0.040000		22.119210
0.135000		0.040000		22.604990
0.136000		0.040000		23.097607
0.137000		0.040000		23.597169
0.138000		0.040000		24.103785
0.139000		0.040000		24.617567
0.140000		0.040000		25.138629
0.141000		0.040000		25.667087
0.142000		0.040000		26.203059
0.143000		0.040000		26.746664
0.144000		0.040000		27.298022
0.145000		0.040000		27.857256
0.146000		0.040000		28.424489
0.147000		0.040000		28.999843
0.148000		0.040000		29.583443
0.149000		0.040000		30.175414
0.150000		0.040000		30.775879
0.151000		0.040000		31.384964
0.152000		0.040000		32.002792
0.153000		0.040000		32.629487
0.154000		0.040000		33.265172
0.155000		0.040000		33.909970
0.156000		0.040000		34.564002
0.157000		0.040000		35.227388
0.158000		0.040000		35.900246
0.159000		0.040000		36.582694
0.160000		0.040000		37.274848
0.161000		0.040000		37.976822
0.162000		0.040000		38.688727
0.163000		0.040000		39.410673
0.164000		0.040000		40.142770
0.165000		0.040000		40.885120
0.166000		0.040000		41.637829
0.167000		0.040000		42.400997
0.168000		0.040000		43.174720
0.169000		0.040000		43.959096
0.170000		0.040000		44.754215
0.171000		0.040000		45.560168
0.172000		0.040000		46.377040
0.173000		0.040000		47.204916
0.174000		0.040000		48.043875
0.175000		0.040000		48.893995
0.176000		0.040000		49.755349
0.177000		0.040000		50.628007
0.178000		0.040000		51.512038
0.179000		0.040000		52.407503
0.180000		0.040000		53.314464
0.181000		0.040000		54.232978
0.182000		0.040000		55.163096
0.183000		0.040000		56.104869
0.184000		0.040000		57.058342
0.185000		0.040000		58.023558
0.186000		0.040000		59.000555
0.187000		0.040000		59.989369
0.188000		0.040000		60.990030
0.189000		0.040000		62.002566
0.190000		0.040000		63.027001
0.191000		0.040000		64.063355
0.192000		0.040000		65.111645
0.193000		0.040000		66.171883
0.194000		0.040000		67.244079
0.195000		0.040000		68.328238
0.196000		0.040000		69.424362
0.197000		0.040000		70.532450
0.198000		0.040000		71.652495
0.199000		0.040000		72.784488
0.200000		0.040000		73.928418
0.100000		0.050000		9.122289
0.101000		0.050000		9.411536
0.102000		0.050000		9.706289
0.103000		0.050000		10.006534
0.104000		0.050000		10.312261
0.105000		0.050000		10.623461
0.106000		0.050000		10.940125
0.107000		0.050000		11.262249
0.108000		0.050000		11.589830
0.109000		0.050000		11.922869
0.110000		0.050000		12.261369
0.111000		0.050000		12.605336
0.112000		0.050000		12.954781
0.113000		0.050000		13.309715
0.114000		0.050000		13.670157
0.115000		0.050000		14.036126
0.116000		0.050000		14.407648
0.117000		0.050000		14.784750
0.118000		0.050000		15.167465
0.119000		0.050000		15.555831
0.120000		0.050000		15.949888
0.121000		0.050000		16.349682
0.122000		0.050000		16.755262
0.123000		0.050000		17.166683
0.124000		0.050000		17.584002
0.125000		0.050000		18.007283
0.126000		0.050000		18.436591
0.127000		0.050000		18.871999
0.128000		0.050000		19.313580
0.129000		0.050000		19.761415
0.130000		0.050000		20.215585
0.131000		0.050000		20.676178
0.132000		0.050000		21.143283
0.133000		0.050000		21.616994
0.134000		0.050000		22.097409
0.135000		0.050000		22.584627
0.136000		0.050000		23.078750
0.137000		0.050000		23.579886
0.138000		0.050000		24.088142
0.139000		0.050000		24.603630
0.140000		0.050000		25.126461
0.141000		0.050000		25.656751
0.142000		0.050000		26.194616
0.143000		0.050000		26.740175
0.144000		0.050000		27.293548
0.145000		0.050000		27.854854
0.146000		0.050000		28.424217
0.147000		0.050000		29.001757
0.148000		0.050000		29.587599
0.149000		0.050000		30.181865
0.150000		0.050000		30.784679
0.151000		0.050000		31.396165
0.152000		0.050000		32.016444
0.153000		0.050000		32.645641
0.154000		0.050000		33.283876
0.155000		0.050000		33.931272
0.156000		0.050000		34.587948
0.157000		0.050000		35.254024
0.158000		0.050000		35.929617
0.159000		0.050000		36.614844
0.160000		0.050000		37.309819
0.161000		0.050000		38.014656
0.162000		0.050000		38.729465
0.163000		0.050000		39.454355
0.164000		0.050000		40.189433
0.165000		0.050000		40.934804
0.166000		0.050000		41.690570
0.167000		0.050000		42.456830
0.168000		0.050000		43.233682
0.169000		0.050000		44.021220
0.170000		0.050000		44.819534
0.171000		0.050000		45.628714
0.172000		0.050000		46.448846
0.173000		0.050000		47.280011
0.174000		0.050000		48.122289
0.175000		0.050000		48.975756
0.176000		0.050000		49.840486
0.177000		0.050000		50.716547
0.178000		0.050000		51.604005
0.179000		0.050000		52.502924
0.180000		0.050000		53.413363
0.181000		0.050000		54.335377
0.182000		0.050000		55.269019
0.183000		0.050000		56.214337
0.184000		0.050000		57.171376
0.185000		0.050000		58.140178
0.186000		0.050000		59.120780
0.187000		0.050000		60.113217
0.188000		0.050000		61.117518
0.189000		0.050000		62.133711
0.190000		0.050000		63.161819
0.191000		0.050000		64.201860
0.192000		0.050000		65.253852
0.193000		0.050000		66.317804
0.194000		0.050000		67.393727
0.195000		0.050000		68.481624
0.196000		0.050000		69.581497
0.197000		0.050000		70.693343
0.198000		0.050000		71.817156
0.199000		0.050000		72.952925
0.200000		0.050000		74.100639
0.100000		0.060000		9.090976
0.101000		0.060000		9.379249
0.102000		0.060000		9.673071
0.103000		0.060000		9.972433
0.104000		0.060000		10.277327
0.105000		0.060000		10.587748
0.106000		0.060000		10.903693
0.107000		0.060000		11.225160
0.108000		0.060000		11.552151
0.109000		0.060000		11.884668
0.110000		0.060000		12.222719
0.111000		0.060000		12.566311
0.112000		0.060000		12.915458
0.113000		0.060000		13.270176
0.114000		0.060000		13.630482
0.115000		0.060000		13.996399
0.116000		0.060000		14.367954
0.117000		0.060000		14.745177
0.118000		0.060000		15.128101
0.119000		0.060000		15.516764
0.120000		0.060000		15.911208
0.121000		0.060000		16.311480
0.122000		0.060000		16.717628
0.123000		0.060000		17.129708
0.124000		0.060000		17.547778
0.125000		0.060000		17.971900
0.126000		0.060000		18.402142
0.127000		0.060000		18.838572
0.128000		0.060000		19.281267
0.129000		0.060000		19.730305
0.130000		0.060000		20.185767
0.131000		0.060000		20.647739
0.132000		0.060000		21.116312
0.133000		0.060000		21.591577
0.134000		0.060000		22.073630
0.135000		0.060000		22.562571
0.136000		0.060000		23.058501
0.137000		0.060000		23.561526
0.138000		0.060000		24.071751
0.139000		0.060000		24.589288
0.140000		0.060000		25.114246
0.141000		0.060000		25.646741
0.142000		0.060000		26.186887
0.143000		0.060000		26.734801
0.144000		0.060000		27.290602
0.145000		0.060000		27.854410
0.146000		0.060000		28.426343
0.147000		0.060000		29.006524
0.148000		0.060000		29.595075
0.149000		0.060000		30.192116
0.150000		0.060000		30.797771
0.151000		0.060000		31.412162
0.152000		0.060000		32.035409
0.153000		0.060000		32.667635
0.154000		0.060000		33.308960
0.155000		0.060000		33.959505
0.156000		0.060000		34.619387
0.157000		0.060000		35.288726
0.158000		0.060000		35.967637
0.159000		0.060000		36.656237
0.160000		0.060000		37.354637
0.161000		0.060000		38.062950
0.162000		0.060000		38.781286
0.163000		0.060000		39.509753
0.164000		0.060000		40.248456
0.165000		0.060000		40.997498
0.166000		0.060000		41.756981
0.167000		0.060000		42.527003
0.168000		0.060000		43.307659
0.169000		0.060000		44.099044
0.170000		0.060000		44.901247
0.171000		0.060000		45.714355
0.172000		0.060000		46.538454
0.173000		0.060000		47.373624
0.174000		0.060000		48.219944
0.175000		0.060000		49.077488
0.176000		0.060000		49.946329
0.177000		0.060000		50.826535
0.178000		0.060000		51.718170
0.179000		0.060000		52.621297
0.180000		0.060000		53.535974
0.181000		0.060000		54.462255
0.182000		0.060000		55.400192
0.183000		0.060000		56.349832
0.184000		0.060000		57.311218
0.185000		0.060000		58.284392
0.186000		0.060000		59.269390
0.187000		0.060000		60.266245
0.188000		0.060000		61.274986
0.189000		0.060000		62.295639
0.190000		0.060000		63.328226
0.191000		0.060000		64.372766
0.192000		0.060000		65.429272
0.193000		0.060000		66.497756
0.194000		0.060000		67.578225
0.195000		0.060000		68.670684
0.196000		0.060000		69.775130
0.197000		0.060000		70.891562
0.198000		0.060000		72.019972
0.199000		0.060000		73.160349
0.200000		0.060000		74.312679
0.100000		0.070000		9.057773
0.101000		0.070000		9.344974
0.102000		0.070000		9.637767
0.103000		0.070000		9.936150
0.104000		0.070000		10.240121
0.105000		0.070000		10.549678
0.106000		0.070000		10.864822
0.107000		0.070000		11.185558
0.108000		0.070000		11.511889
0.109000		0.070000		11.843824
0.110000		0.070000		12.181371
0.111000		0.070000		12.524544
0.112000		0.070000		12.873358
0.113000		0.070000		13.227832
0.114000		0.070000		13.587987
0.115000		0.070000		13.953847
0.116000		0.070000		14.325441
0.117000		0.070000		14.702802
0.118000		0.070000		15.085964
0.119000		0.070000		15.474966
0.120000		0.070000		15.869852
0.121000		0.070000		16.270669
0.122000		0.070000		16.677468
0.123000		0.070000		17.090303
0.124000		0.070000		17.509233
0.125000		0.070000		17.934320
0.126000		0.070000		18.365632
0.127000		0.070000		18.803239
0.128000		0.070000		19.247214
0.129000		0.070000		19.697636
0.130000		0.070000		20.154587
0.131000		0.070000		20.618151
0.132000		0.070000		21.088417
0.133000		0.070000		21.565477
0.134000		0.070000		22.049425
0.135000		0.070000		22.540360
0.136000		0.070000		23.038383
0.137000		0.070000		23.543596
0.138000		0.070000		24.056106
0.139000		0.070000		24.576021
0.140000		0.070000		25.103451
0.141000		0.070000		25.638508
0.142000		0.070000		26.181307
0.143000		0.070000		26.731963
0.144000		0.070000		27.290592
0.145000		0.070000		27.857313
0.146000		0.070000		28.432245
0.147000		0.070000		29.015506
0.148000		0.070000		29.607218
0.149000		0.070000		30.207501
0.150000		0.070000		30.816475
0.151000		0.070000		31.434261
0.152000		0.070000		32.060979
0.153000		0.070000		32.696749
0.154000		0.070000		33.341691
0.155000		0.070000		33.995922
0.156000		0.070000		34.659561
0.157000		0.070000		35.332723
0.158000		0.070000		36.015524
0.159000		0.070000		36.708078
0.160000		0.070000		37.410496
0.161000		0.070000		38.122888
0.162000		0.070000		38.845364
0.163000		0.070000		39.578030
0.164000		0.070000		40.320989
0.165000		0.070000		41.074344
0.166000		0.070000		41.838194
0.167000		0.070000		42.612637
0.168000		0.070000		43.397767
0.169000		0.070000		44.193675
0.170000		0.070000		45.000450
0.171000		0.070000		45.818180
0.172000		0.070000		46.646945
0.173000		0.070000		47.486828
0.174000		0.070000		48.337904
0.175000		0.070000		49.200248
0.176000		0.070000		50.073929
0.177000		0.070000		50.959014
0.178000		0.070000		51.855569
0.179000		0.070000		52.763652
0.180000		0.070000		53.683321
0.181000		0.070000		54.614629
0.182000		0.070000		55.557626
0.183000		0.070000		56.512358
0.184000		0.070000		57.478868
0.185000		0.070000		58.457195
0.186000		0.070000		59.447374
0.187000		0.070000		60.449436
0.188000		0.070000		61.463411
0.189000		0.070000		62.489323
0.190000		0.070000		63.527191
0.191000		0.070000		64.577034
0.192000		0.070000		65.638864
0.193000		0.070000		66.712692
0.194000		0.070000		67.798523
0.195000		0.070000		68.896361
0.196000		0.070000		70.006202
0.197000		0.070000		71.128044
0.198000		0.070000		72.261876
0.199000		0.070000		73.407688
0.200000		0.070000		74.565464
0.100000		0.080000		9.024008
0.101000		0.080000		9.310074
0.102000		0.080000		9.601780
0.103000		0.080000		9.899126
0.104000		0.080000		10.202117
0.105000		0.080000		10.510756
0.106000		0.080000		10.825051
0.107000		0.080000		11.145009
0.108000		0.080000		11.470639
0.109000		0.080000		11.801955
0.110000		0.080000		12.138969
0.111000		0.080000		12.481699
0.112000		0.080000		12.830163
0.113000		0.080000		13.184384
0.114000		0.080000		13.544386
0.115000		0.080000		13.910197
0.116000		0.080000		14.281848
0.117000		0.080000		14.659374
0.118000		0.080000		15.042811
0.119000		0.080000		15.432201
0.120000		0.080000		15.827589
0.121000		0.080000		16.229022
0.122000		0.080000		16.636554
0.123000		0.080000		17.050239
0.124000		0.080000		17.470137
0.125000		0.080000		17.896310
0.126000		0.080000		18.328827
0.127000		0.080000		18.767757
0.128000		0.080000		19.213174
0.129000		0.080000		19.665156
0.130000		0.080000		20.123783
0.131000		0.080000		20.589142
0.132000		0.080000		21.061319
0.133000		0.080000		21.540404
0.134000		0.080000		22.026493
0.135000		0.080000		22.519683
0.136000		0.080000		23.020071
0.137000		0.080000		23.527762
0.138000		0.080000		24.042859
0.139000		0.080000		24.565469
0.140000		0.080000		25.095701
0.141000		0.080000		25.633666
0.142000		0.080000		26.179476
0.143000		0.080000		26.733245
0.144000		0.080000		27.295089
0.145000		0.080000		27.865124
0.146000		0.080000		28.443466
0.147000		0.080000		29.030235
0.148000		0.080000		29.625548
0.149000		0.080000		30.229524
0.150000		0.080000		30.842282
0.151000		0.080000		31.463941
0.152000		0.080000		32.094620
0.153000		0.080000		32.734437
0.154000		0.080000		33.383509
0.155000		0.080000		34.041953
0.156000		0.080000		34.709884
0.157000		0.080000		35.387419
0.158000		0.080000		36.074670
0.159000		0.080000		36.771748
0.160000		0.080000		37.478765
0.161000		0.080000		38.195829
0.162000		0.080000		38.923047
0.163000		0.080000		39.660523
0.164000		0.080000		40.408361
0.165000		0.080000		41.166660
0.166000		0.080000		41.935518
0.167000		0.080000		42.715031
0.168000		0.080000		43.505292
0.169000		0.080000		44.306391
0.170000		0.080000		45.118415
0.171000		0.080000		45.941449
0.172000		0.080000		46.775574
0.173000		0.080000		47.620868
0.174000		0.080000		48.477408
0.175000		0.080000		49.345265
0.176000		0.080000		50.224507
0.177000		0.080000		51.115201
0.178000		0.080000		52.017409
0.179000		0.080000		52.931190
0.180000		0.080000		53.856598
0.181000		0.080000		54.793686
0.182000		0.080000		55.742502
0.183000		0.080000		56.703091
0.184000		0.080000		57.675494
0.185000		0.080000		58.659748
0.186000		0.080000		59.655887
0.187000		0.080000		60.663942
0.188000		0.080000		61.683939
0.189000		0.080000		62.715902
0.190000		0.080000		63.759848
0.191000		0.080000		64.815795
0.192000		0.080000		65.883754
0.193000		0.080000		66.963733
0.194000		0.080000		68.055736
0.195000		0.080000		69.159766
0.196000		0.080000		70.275818
0.197000		0.080000		71.403888
0.198000		0.080000		72.543964
0.199000		0.080000		73.696034
0.200000		0.080000		74.860081
0.100000		0.090000		8.990906
0.101000		0.090000		9.275821
0.102000		0.090000		9.566421
0.103000		0.090000		9.862714
0.104000		0.090000		10.164709
0.105000		0.090000		10.472416
0.106000		0.090000		10.785847
0.107000		0.090000		11.105016
0.108000		0.090000		11.429938
0.109000		0.090000		11.760630
0.110000		0.090000		12.097110
0.111000		0.090000		12.439400
0.112000		0.090000		12.787524
0.113000		0.090000		13.141507
0.114000		0.090000		13.501378
