event:
4 23.689900 9.986792 -2.502059 1.954220 1 3
-4 16.113100 5.556238 -1.930004 5.526520 1 3
event:
4 25.918069 4.097467 -1.385717 1.973112 1 3
-4 19.255900 6.184539 -2.047449 4.389200 1 3
event:
-4 14.548200 4.521497 -1.724460 5.164020 1 3
4 14.064472 9.539106 -2.043048 1.649793 1 3
event:
4 48.501519 5.713713 -0.396581 3.860167 1 3
-4 41.900497 4.173404 -1.248672 0.696441 1 3
event:
-5 29.339100 37.089479 -2.262989 4.059100 1 3
5 28.926200 4.841061 -0.128216 0.629679 1 3
event:
-5 34.556100 6.161317 0.726415 0.533868 1 3
5 20.882600 7.163098 0.914670 4.175490 1 3
event:
-4 23.444152 4.483924 0.632410 2.479066 1 3
4 17.916100 2.964566 -1.291491 0.474821 1 3
event:
-4 31.581400 1.501369 0.041578 3.630530 1 3
4 21.065757 4.549933 -1.135275 0.785515 1 3
event:
-4 29.004867 4.390584 -0.501543 0.932476 1 3
4 6.185940 30.519602 2.103517 3.980830 1 3
event:
4 31.958000 3.108176 1.353180 0.159876 1 3
-4 28.858000 1.635925 -0.422386 3.521110 1 3
event:
-4 34.076046 3.000391 0.923179 1.793876 1 3
4 32.385902 6.788458 1.538645 4.891845 1 3
event:
5 25.239000 5.079199 -0.332878 0.294958 1 3
-5 20.626200 7.437840 -0.959304 3.116800 1 3
event:
-5 27.575441 10.027733 0.989256 2.441228 1 3
5 16.983400 34.361977 1.862087 0.426355 1 3
event:
-4 25.577870 7.450013 1.055307 3.643527 1 3
4 21.068066 5.918763 0.205811 0.515052 1 3
event:
-5 35.878800 8.317771 -1.125586 3.471240 1 3
5 35.627233 5.901673 0.384391 0.228016 1 3
event:
event:
5 27.747800 4.901747 0.202477 3.607640 1 3
-5 26.262500 4.870280 -0.167935 0.518216 1 3
event:
4 39.371500 8.004083 -2.342234 2.332450 1 3
-4 21.409892 5.759219 0.305657 4.798154 1 3
event:
-4 25.768284 5.907843 -0.695050 4.092156 1 3
4 20.432700 12.639504 -2.660865 1.009030 1 3
event:
-4 28.687435 2.761902 -0.218270 4.532096 1 3
4 23.922100 2.578891 1.132615 1.123150 1 3
event:
event:
5 39.098100 7.595860 1.018278 1.469370 1 3
-5 24.219900 7.016306 -0.898217 4.836740 1 3
event:
event:
-5 28.664200 4.915514 0.215953 2.929000 1 3
5 24.074900 5.859038 -0.636301 5.773250 1 3
event:
4 24.925000 3.210018 1.386446 0.480671 1 3
event:
5 23.466700 6.874866 0.870025 0.886999 1 3
-5 4.082200 8.607142 0.600988 3.372290 1 3
event:
5 31.886867 10.077423 -0.836931 2.299590 1 3
-5 22.073200 8.345321 1.096723 5.209250 1 3
event:
-5 22.538600 4.927603 0.224785 2.913910 1 3
5 19.330165 12.498358 1.049320 0.005879 1 3
event:
5 23.116100 8.098657 1.067640 3.445180 1 3
-5 20.507200 5.744760 -0.597001 6.270880 1 3
event:
-4 44.202551 16.004306 -2.051587 6.164330 1 3
4 32.533666 7.433911 -0.819554 3.330970 1 3
event:
-4 24.710600 3.450390 1.465046 3.535870 1 3
4 22.448308 5.735091 1.392958 6.062840 1 3
event:
4 27.788243 39.145613 2.781661 4.891145 1 3
-4 19.495500 5.824346 1.991187 2.244300 1 3
event:
4 21.909600 1.618022 0.391702 1.496080 1 3
-4 20.714531 5.460745 1.404195 4.723566 1 3
event:
-4 21.763780 7.197705 -1.921334 0.598275 1 3
4 14.774348 6.943519 -1.749017 2.953835 1 3
event:
4 20.623100 5.211745 1.887894 1.137200 1 3
-4 16.201500 1.685939 0.489600 4.757780 1 3
event:
-5 37.819900 5.689098 -0.593759 3.925710 1 3
5 30.716000 18.848519 -1.890552 0.544298 1 3
4 3.220620 22.571554 1.496406 3.026330 3 71
event:
4 25.447296 10.628018 -0.490629 1.428143 1 3
-4 21.747700 7.356753 -2.219558 5.183510 1 3
event:
4 23.488567 5.242206 1.697101 3.374892 1 3
-4 18.454251 4.138620 0.104551 0.394136 1 3
event:
-5 25.798806 38.466931 1.990932 4.905616 1 3
5 21.009869 18.824594 1.689554 1.866749 1 3
event:
-4 33.723791 26.115953 3.252379 0.926104 1 3
4 19.306815 15.368543 2.342989 4.510640 1 3
event:
-4 17.187300 1.518605 0.152734 2.853650 1 3
4 12.612164 3.520368 -0.291922 5.235152 1 3
event:
-4 31.148508 4.541918 0.584427 4.005807 1 3
4 29.445516 7.202411 -0.849044 1.094151 1 3
event:
5 21.736000 6.504223 -0.790844 1.760390 1 3
-5 19.643200 4.894513 -0.192515 4.614790 1 3
event:
-5 50.499900 10.438659 1.393864 0.166439 1 3
5 50.073939 54.298402 2.344934 3.271319 1 3
event:
-5 20.850500 54.903993 2.105746 6.159720 1 3
5 17.477700 4.801452 0.025667 2.770770 1 3
event:
-4 20.258312 8.408313 1.531403 1.999810 1 3
4 15.771700 6.318987 2.044671 5.209770 1 3
event:
5 35.860200 6.248208 0.749035 6.015090 1 3
-5 12.861700 10.830140 -1.220594 2.946970 1 3
event:
-4 17.436466 4.711733 1.578193 5.377577 1 3
4 17.073100 5.465323 -1.919675 3.053920 1 3
event:
-4 28.541270 3.551325 0.388512 1.649189 1 3
4 26.887400 18.798923 -3.020371 4.627210 1 3
event:
-4 29.777039 5.286005 -0.650684 2.334907 1 3
4 25.836325 20.119712 2.181279 0.316304 3 26
-4 25.836325 20.119712 2.181279 0.316304 3 26
4 20.607373 11.090091 -2.398204 5.312486 1 3
event:
-4 38.443415 8.456286 -0.078979 5.011008 1 3
4 14.869597 19.110961 2.666348 1.953409 1 3
event:
-4 16.488000 1.587834 0.340269 2.980720 1 3
4 4.046410 53.054181 1.715131 0.400904 1 3
event:
-4 27.708074 1.976383 -0.353121 0.889241 1 3
4 23.053766 8.816686 -0.395939 3.397217 1 3
event:
5 26.136300 15.560897 -1.701390 1.663250 1 3
-5 16.611500 5.797333 -0.602410 5.802430 1 3
event:
-5 32.603658 19.430600 1.222470 0.895396 1 3
5 24.867278 7.096909 0.169684 3.988848 1 3
4 4.188200 20.813142 -1.729456 4.215670 3 58
event:
-4 35.434883 6.816732 -0.331416 2.762788 1 3
4 31.743181 5.457687 -0.578265 6.043786 1 3
event:
-5 24.731000 8.095360 1.072721 0.589580 1 3
5 15.862322 8.995655 -0.279621 3.701008 1 3
event:
-5 45.224347 39.023642 -2.212605 1.288184 1 3
5 32.305388 18.659966 -1.750309 5.109811 1 3
event:
-4 24.806607 8.789142 -1.520855 0.621429 1 3
4 22.437384 3.501435 0.591145 3.708364 1 3
event:
5 36.282491 24.427303 1.617241 5.397137 1 3
-5 16.643900 9.292098 1.165152 1.794090 1 3
-4 4.020100 13.363769 -1.665753 4.490160 3 30
event:
4 24.888811 10.435603 1.240725 5.278039 1 3
-4 22.227900 1.619005 -0.394894 1.924980 1 3
event:
4 32.137305 6.896636 -1.025122 5.650285 1 3
-4 31.486500 11.359453 -2.653431 2.368210 1 3
event:
-5 22.889818 6.674121 0.494776 3.045734 1 3
5 19.693800 117.474983 2.105136 0.031116 1 3
event:
-5 23.959996 7.255517 -0.233803 4.477371 1 3
5 18.270700 9.436548 1.196930 1.298420 1 3
event:
4 35.189868 4.977759 -0.085995 3.076869 1 3
-4 25.796145 10.680115 -1.428183 5.934089 1 3
4 3.862530 41.887016 -1.670160 4.091470 3 51
event:
-4 24.350491 8.638263 -1.794438 5.097333 1 3
4 18.913470 13.394313 -2.567045 1.775502 1 3
event:
5 32.312900 5.734130 -0.605875 5.143180 1 3
-5 27.554219 8.000984 0.631486 2.029008 1 3
event:
-5 24.057582 13.191581 1.343903 6.210183 1 3
5 22.894800 4.853694 -0.145908 2.144270 1 3
event:
5 50.331425 33.026719 1.839264 5.911006 1 3
-5 37.631700 7.573912 -1.013833 3.434890 1 3
event:
-4 31.203900 3.725114 -1.552378 0.237612 1 3
4 9.343590 1.592481 0.345083 3.044590 1 3
event:
event:
5 20.420253 8.305590 0.125030 3.031132 1 3
-5 12.252400 7.495843 -0.897637 5.711130 1 3
4 3.432390 11.835973 1.521336 5.877000 3 47
event:
-4 32.665871 9.950629 -0.032024 5.402275 1 3
4 32.112902 5.732096 -1.688934 2.140266 1 3
event:
5 35.738300 6.360364 0.775713 0.085070 1 3
-5 28.461500 11.695040 1.467814 3.069470 1 3
event:
5 35.554800 10.537482 -1.385682 1.119520 1 3
-5 19.656300 8.183239 -1.063043 5.137140 1 3
event:
5 26.483377 9.263886 -0.225319 5.752335 1 3
-5 25.192500 9.258857 -1.221379 2.574500 1 3
-4 6.025410 5.644043 1.700611 3.556940 3 20
4 2.223690 11.459267 1.162613 0.442563 3 20
event:
-5 20.456400 4.825259 -0.099541 6.194250 1 3
5 20.058700 5.088539 0.334933 3.028870 1 3
event:
5 22.916100 5.785578 0.613179 3.152770 1 3
-5 22.405300 4.800728 -0.020788 5.851140 1 3
event:
-5 23.333900 32.374733 2.070121 0.838628 1 3
5 22.259000 34.030332 -1.919157 4.578466 1 3
event:
-5 38.304700 16.032909 -1.799148 4.118710 1 3
5 35.195300 5.240049 -0.420695 1.207860 1 3
event:
5 30.713181 14.707385 1.259599 5.245614 3 13
5 27.528546 52.554958 1.836014 2.942446 1 3
-5 21.894309 9.769593 -0.291809 1.420437 3 13
-5 15.691100 94.762376 1.886047 1.137490 1 3
event:
4 27.985284 4.022231 1.313346 5.110653 1 3
-4 27.179625 12.264225 2.269928 2.013597 1 3
event:
-4 28.068912 4.883585 -0.281662 4.803560 1 3
4 19.152100 1.584642 0.332642 2.163700 1 3
5 9.811050 13.045326 -1.205233 4.456270 3 19
-5 7.205942 5.939489 -0.084500 3.786162 3 19
event:
-4 24.557071 3.835115 -0.552926 4.009152 1 3
4 19.172968 2.867979 0.754023 0.661181 1 3
event:
4 26.653082 6.413466 0.243509 6.275796 1 3
-4 15.026281 2.590380 0.361513 2.779832 1 3
event:
-4 25.757400 1.548348 -0.254895 3.666900 1 3
4 22.769476 5.308017 -1.633136 0.648619 1 3
event:
5 25.874800 6.179604 -0.723770 1.329550 1 3
-5 17.824400 5.515102 0.517157 4.743400 1 3
event:
-4 30.592108 12.289544 -2.538762 2.971207 1 3
4 30.450300 7.983385 -2.325720 5.891730 1 3
event:
-4 22.988064 4.124455 -1.015215 4.960004 1 3
4 17.515400 3.314620 -1.414840 2.307200 1 3
event:
4 37.941054 5.911527 -1.827425 3.965708 1 3
-4 34.487100 6.604425 -2.143132 0.972310 1 3
event:
-5 21.951476 7.681321 -0.179553 2.845668 1 3
5 16.087800 4.859021 -0.150200 5.801810 1 3
event:
-4 22.310700 3.846233 -1.581749 2.875330 1 3
4 18.710600 4.677783 -1.774584 0.075224 1 3
event:
4 31.245162 7.693092 -1.565629 1.561339 1 3
-4 17.294300 1.517187 0.147610 4.519420 1 3
4 7.899860 4.120520 -1.557669 0.601787 2 11
-4 3.303100 4.190673 -1.256850 4.132570 2 11
event:
5 26.327400 12.148013 -1.492086 5.678470 1 3
-5 24.814400 8.802159 -1.166043 2.321100 1 3
event:
4 17.229300 6.278615 2.049553 5.314160 1 3
-4 2.894270 6.883623 1.318930 1.971060 1 3
event:
-4 16.975700 2.188516 -0.918681 4.762200 1 3
4 16.709100 1.531964 0.203147 1.290190 1 3
event:
4 29.948878 6.958751 0.996031 1.339530 1 3
-4 25.183386 3.161075 -0.319498 4.500440 1 3
event:
-4 31.821287 70.192375 2.118968 0.316429 2 11
-4 31.821287 70.192375 2.118968 0.316429 1 3
4 16.746430 3.441970 0.395514 3.288308 1 3
-4 4.935630 40.334797 -1.898789 1.633400 3 73
4 4.075960 17.646012 1.697321 2.674660 2 11
4 2.571450 9.914588 -1.270151 2.265310 3 73
event:
-4 35.658425 2.972822 -0.703115 1.266336 1 3
4 28.920175 9.887687 0.667625 5.157608 1 3
-4 10.269441 7.202491 1.557054 0.944273 3 115
event:
-4 26.471939 4.052240 0.858117 2.967765 1 3
4 24.726581 13.211630 -2.256880 5.396341 1 3
-4 4.864770 3.316604 1.264423 3.873990 3 39
event:
-4 33.300615 4.532098 0.847373 2.121361 1 3
4 31.113649 7.053455 2.065285 5.471543 1 3
event:
event:
5 38.169400 4.807400 0.053731 3.460990 1 3
-4 24.263300 3.868731 1.588621 0.959659 3 47
-5 23.851100 4.828110 -0.106037 6.146710 1 3
event:
4 24.146544 3.998797 1.043344 1.149103 1 3
-4 12.124396 2.624920 0.088681 4.196038 1 3
event:
-5 19.137900 39.895806 -1.984480 3.067670 1 3
5 16.374600 9.249721 -1.157721 5.746780 1 3
event:
4 21.431000 1.742360 0.560503 3.846900 1 3
-4 16.321800 3.114937 -1.343610 0.387629 1 3
event:
5 43.286973 8.408288 0.525751 4.201742 1 3
-5 36.129104 9.156930 -0.700123 1.292648 1 3
event:
-4 22.203318 2.862554 0.602444 3.355395 1 3
4 21.027100 1.658525 0.456050 0.313323 1 3
-5 4.130890 4.877065 0.116025 4.207050 3 8
5 2.367200 26.856092 0.466272 1.226880 3 12
event:
-4 18.695036 5.785869 0.349596 1.530657 1 3
4 17.489200 2.569109 -1.124238 4.819560 1 3
event:
5 25.977600 54.974387 -2.287469 1.021450 1 3
-5 19.327600 4.976784 -0.262171 4.459070 1 3
event:
-4 25.455625 6.365903 -1.814620 0.127304 1 3
4 16.692338 2.903775 0.159479 3.454596 1 3
-4 2.810240 5.667204 1.258823 2.095790 3 11
4 2.716550 5.216168 1.215882 3.203180 3 11
event:
5 23.621000 6.882164 0.871788 0.351790 1 3
-5 19.955700 10.499334 1.311758 3.479350 1 3
event:
-5 23.212400 69.984494 2.226412 5.548950 1 3
5 22.570200 7.118397 0.912462 1.921470 1 3
-4 2.125960 2.358940 0.742450 0.721469 2 35
event:
-4 40.988569 4.579956 0.938002 4.067651 1 3
4 31.812457 4.858684 0.832937 1.718707 1 3
event:
4 26.582953 6.051580 -1.764121 0.486426 1 3
-4 23.864700 37.931536 -3.293450 3.925820 1 3
event:
5 29.350900 4.968437 0.260433 4.852450 1 3
-5 22.544600 5.943617 0.657621 2.550560 1 3
event:
5 36.429200 5.046406 0.316076 3.669400 1 3
-5 13.906637 5.526658 -0.238040 0.582110 1 3
event:
-4 32.678400 2.737231 1.206507 5.586910 1 3
4 21.188185 4.568243 0.276144 3.196361 1 3
event:
-4 26.226049 2.055810 0.056600 2.456124 1 3
4 15.431400 1.925343 0.731787 5.232860 1 3
event:
5 49.117900 13.956088 -1.693114 4.026180 1 3
-5 48.716145 15.513902 -0.962581 0.064839 1 3
event:
-5 48.445368 9.940510 1.263949 4.228907 1 3
5 37.201126 20.033949 1.291853 1.232990 1 3
event:
event:
-5 27.011579 8.488981 0.041725 5.785496 1 3
5 16.382221 25.821013 -1.386988 2.256369 1 3
event:
-5 16.427500 8.384425 -1.063580 2.126400 1 3
5 15.263000 16.059878 1.529441 4.397600 1 3
event:
5 25.638113 14.892547 1.501301 0.608349 1 3
-5 18.340500 50.099403 1.985227 4.284280 1 3
event:
4 27.649862 6.146044 -0.705629 4.772114 1 3
-4 24.303609 27.081993 -2.667728 1.882287 1 3
event:
5 36.505400 5.996465 -0.684399 2.071040 1 3
-5 19.685700 4.815975 -0.078492 4.554610 1 3
event:
-5 25.269800 16.232094 -1.725361 3.781480 1 3
5 23.988200 18.719114 -1.809334 1.054610 1 3
event:
5 25.276468 7.288903 0.853378 6.280445 1 3
-5 17.063600 5.250185 -0.411747 3.250100 1 3
event:
5 29.587031 12.784731 0.219693 0.667622 1 3
-5 20.684900 9.994748 1.272339 4.007880 1 3
event:
4 21.579200 1.511370 0.120690 1.836850 1 3
-4 20.013397 4.349840 -0.707765 4.890036 1 3
event:
4 32.090700 2.961965 1.300552 1.111690 1 3
-4 27.943400 11.804589 2.670239 4.354180 1 3
event:
-4 28.800200 2.145909 -0.895856 1.491400 1 3
4 14.608856 2.540246 0.336733 4.653331 1 3
event:
-4 25.624100 9.580026 -2.476774 1.485660 1 3
4 23.649361 12.643211 -1.825191 4.300324 1 3
event:
-4 22.647600 9.189528 -2.423686 3.944000 1 3
4 20.944802 2.676519 -0.539739 1.240705 1 3
event:
4 19.856100 1.532146 0.206126 5.905910 1 3
-4 4.341190 1.586845 0.318748 1.862650 1 3
event:
-4 34.725557 5.495893 -1.887809 2.885729 1 3
4 29.010919 5.031624 -1.291286 6.129754 1 3
event:
4 38.174719 6.510644 1.283942 4.321422 1 3
-4 35.436152 9.331751 1.379711 0.747680 1 3
event:
-4 19.503700 22.910962 -2.986872 3.357450 1 3
4 12.336320 3.883146 -0.731112 0.228788 1 3
event:
-5 33.112275 8.470210 0.633696 5.382340 1 3
5 17.847800 8.569061 -1.098579 2.265130 1 3
event:
-4 36.522928 9.507068 -2.372897 3.421716 1 3
4 22.023134 10.642271 -1.744536 6.079494 1 3
event:
4 37.484592 5.799001 0.451729 1.318032 1 3
-4 31.989610 20.916293 2.946676 4.368879 1 3
event:
4 32.220700 3.564341 1.507664 1.767400 1 3
-4 17.549706 8.105712 -0.483327 5.300947 1 3
event:
-5 36.133839 12.098534 0.202559 1.448546 1 3
5 32.762253 7.097289 -0.329401 5.354934 1 3
event:
4 33.766000 2.712736 -1.193523 1.743550 1 3
-4 17.928400 2.158761 0.901335 5.276460 1 3
event:
-5 22.636400 22.590671 1.896219 6.110160 1 3
5 18.656100 16.395355 1.629765 3.541600 1 3
event:
5 24.407608 13.104930 0.894912 5.747936 1 3
-5 23.526600 85.384396 2.255545 2.837750 1 3
event:
5 28.114778 8.097227 0.498369 3.904494 1 3
-5 27.421921 7.737355 -0.038535 1.938956 1 3
4 27.421921 7.737355 -0.038535 1.938956 2 117
event:
4 26.280341 2.965986 0.086376 4.517743 1 3
-4 26.053098 6.118503 -1.889517 1.411101 1 3
event:
-5 23.093200 4.858443 -0.152479 0.846306 1 3
5 14.549700 8.245329 -1.025638 4.376910 1 3
event:
event:
5 35.033145 14.058511 0.752471 5.668275 1 3
-5 22.924300 5.363214 0.468009 3.356770 1 3
event:
5 59.170487 15.412910 0.301034 5.452946 1 3
-5 32.524000 4.896677 0.198339 2.881620 1 3
-4 32.510359 8.695304 -0.693024 3.094542 3 46
4 32.510359 8.695304 -0.693024 3.094542 3 46
event:
-4 45.450983 11.906140 0.601009 4.093728 1 3
4 34.692310 8.128724 -1.327953 0.691984 1 3
event:
4 38.697234 12.725506 -2.276058 1.459828 1 3
-4 37.840929 6.881035 -1.415692 4.626617 1 3
event:
-5 22.050900 12.516277 1.485089 2.285760 1 3
5 21.503400 5.713306 0.589200 5.724560 1 3
event:
5 32.267737 15.899887 1.653981 3.037086 1 3
-5 18.181200 27.025804 1.847467 6.251370 1 3
event:
4 26.824572 8.325230 0.212474 3.421449 1 3
-4 25.606200 3.976213 1.619077 6.057380 1 3
event:
-5 27.153600 39.121480 2.233406 2.281120 1 3
5 18.310900 19.260407 1.711277 5.940650 1 3
event:
5 31.300172 14.642185 -0.661875 6.054108 1 3
-5 22.111300 30.317745 -2.012622 4.135150 1 3
event:
-4 22.871528 2.592075 -0.628495 0.818353 1 3
4 21.619672 5.692174 0.123942 3.891080 1 3
event:
4 27.950018 6.752165 1.048740 1.334458 1 3
-4 4.806920 53.695992 1.877062 3.647440 1 3
event:
4 21.355600 1.573736 0.312437 3.416060 1 3
-4 18.797000 5.594246 -1.950044 0.688846 1 3
event:
5 20.976100 25.581148 1.914959 5.643160 1 3
-5 8.680210 5.976795 -0.578267 1.057630 1 3
event:
5 27.635154 17.696253 1.585777 3.634611 1 3
-5 16.854000 22.154544 1.728785 0.261931 1 3
event:
4 21.939400 9.209280 2.421580 0.392513 1 3
-4 19.099699 10.793377 2.473002 3.371472 1 3
event:
event:
-4 19.093758 3.069889 0.433777 0.914336 1 3
4 7.630780 6.997251 1.926051 3.323210 1 3
event:
4 30.266528 6.959190 -1.616307 3.182637 1 3
-4 13.490200 3.452141 1.447590 0.120210 1 3
4 2.851750 14.929797 -1.378265 3.993010 3 87
event:
4 19.414480 3.990043 0.337461 4.005509 1 3
-4 15.995651 4.333020 -1.044153 1.104145 1 3
event:
-4 45.392217 10.922978 1.354118 2.289240 1 3
4 22.145400 2.950674 1.289713 5.755110 1 3
event:
-4 35.751100 2.827600 1.245328 4.610310 1 3
4 18.202500 5.420131 1.916992 0.196749 1 3
event:
-4 24.331478 5.943006 0.998987 0.413912 1 3
4 14.446797 6.462189 1.652331 4.181049 1 3
event:
-4 22.768673 5.738518 1.136030 4.217234 1 3
4 19.528984 2.777996 -0.657034 0.530092 1 3
event:
-4 24.188100 10.904406 2.580687 4.911220 1 3
4 18.814640 5.568591 0.589022 1.837074 1 3
event:
-5 33.502251 15.861208 1.598012 0.801796 1 3
5 22.472026 8.757942 0.719953 4.102715 1 3
event:
-5 23.537751 7.328858 0.773524 4.663294 1 3
5 17.901000 5.076590 0.325377 1.556090 1 3
event:
-4 30.327294 10.163557 0.192191 4.036763 1 3
4 23.977701 8.645400 -1.152180 0.825055 1 3
event:
4 24.484713 6.117326 0.317273 4.694575 1 3
-4 20.808302 9.579801 -1.514566 1.808740 1 3
4 2.577890 4.032607 1.105061 6.276530 3 112
event:
5 41.696617 17.606935 0.374737 3.096266 1 3
-5 13.371000 41.103842 1.694818 6.114870 1 3
event:
5 20.258400 16.403926 -1.661891 1.566140 1 3
-5 17.247800 5.156779 0.367782 4.687730 1 3
event:
-4 25.218295 3.707926 -1.036781 2.678550 1 3
4 16.301900 3.489627 -1.467735 5.601770 1 3
event:
-4 12.840000 13.858268 2.531344 1.828390 1 3
