80
180
L [fm^-1]		aL		c2_vah1 [...]
1.192405		0.652514		0.011984
1.200633		0.652514		0.011242
1.208861		0.652514		0.010551
1.217089		0.652514		0.009908
1.225316		0.652514		0.009309
1.233544		0.652514		0.008751
1.241772		0.652514		0.008230
1.250000		0.652514		0.007744
0.600000		0.662570		6.423952
0.608228		0.662570		5.736037
0.616456		0.662570		5.126380
0.624684		0.662570		4.585506
0.632911		0.662570		4.105170
0.641139		0.662570		3.678184
0.649367		0.662570		3.298268
0.657595		0.662570		2.959933
0.665823		0.662570		2.658368
0.674051		0.662570		2.389354
0.682278		0.662570		2.149183
0.690506		0.662570		1.934596
0.698734		0.662570		1.742721
0.706962		0.662570		1.571026
0.715190		0.662570		1.417277
0.723418		0.662570		1.279500
0.731646		0.662570		1.155949
0.739873		0.662570		1.045077
0.748101		0.662570		0.945516
0.756329		0.662570		0.856052
0.764557		0.662570		0.775605
0.772785		0.662570		0.703220
0.781013		0.662570		0.638044
0.789241		0.662570		0.579321
0.797468		0.662570		0.526378
0.805696		0.662570		0.478614
0.813924		0.662570		0.435494
0.822152		0.662570		0.396541
0.830380		0.662570		0.361329
0.838608		0.662570		0.329479
0.846835		0.662570		0.300650
0.855063		0.662570		0.274538
0.863291		0.662570		0.250873
0.871519		0.662570		0.229410
0.879747		0.662570		0.209932
0.887975		0.662570		0.192243
0.896203		0.662570		0.176170
0.904430		0.662570		0.161554
0.912658		0.662570		0.148254
0.920886		0.662570		0.136145
0.929114		0.662570		0.125112
0.937342		0.662570		0.115053
0.945570		0.662570		0.105875
0.953797		0.662570		0.097497
0.962025		0.662570		0.089844
0.970253		0.662570		0.082848
0.978481		0.662570		0.076448
0.986709		0.662570		0.070590
0.994937		0.662570		0.065225
1.003165		0.662570		0.060308
1.011392		0.662570		0.055798
1.019620		0.662570		0.051660
1.027848		0.662570		0.047860
1.036076		0.662570		0.044368
1.044304		0.662570		0.041157
1.052532		0.662570		0.038203
1.060759		0.662570		0.035483
1.068987		0.662570		0.032978
1.077215		0.662570		0.030669
1.085443		0.662570		0.028539
1.093671		0.662570		0.026573
1.101899		0.662570		0.024757
1.110127		0.662570		0.023080
1.118354		0.662570		0.021529
1.126582		0.662570		0.020094
1.134810		0.662570		0.018765
1.143038		0.662570		0.017535
1.151266		0.662570		0.016394
1.159494		0.662570		0.015337
1.167722		0.662570		0.014355
1.175949		0.662570		0.013444
1.184177		0.662570		0.012598
1.192405		0.662570		0.011811
1.200633		0.662570		0.011080
1.208861		0.662570		0.010399
1.217089		0.662570		0.009765
1.225316		0.662570		0.009175
1.233544		0.662570		0.008625
1.241772		0.662570		0.008112
1.250000		0.662570		0.007633
0.600000		0.672626		6.333778
0.608228		0.672626		5.655489
0.616456		0.672626		5.054366
0.624684		0.672626		4.521066
0.632911		0.672626		4.047458
0.641139		0.672626		3.626455
0.649367		0.672626		3.251866
0.657595		0.672626		2.918276
0.665823		0.672626		2.620942
0.674051		0.672626		2.355703
0.682278		0.672626		2.118905
0.690506		0.672626		1.907332
0.698734		0.672626		1.718153
0.706962		0.672626		1.548872
0.715190		0.672626		1.397285
0.723418		0.672626		1.261446
0.731646		0.672626		1.139634
0.739873		0.672626		1.030323
0.748101		0.672626		0.932164
0.756329		0.672626		0.843960
0.764557		0.672626		0.764647
0.772785		0.672626		0.693282
0.781013		0.672626		0.629025
0.789241		0.672626		0.571131
0.797468		0.672626		0.518935
0.805696		0.672626		0.471845
0.813924		0.672626		0.429334
0.822152		0.672626		0.390931
0.830380		0.672626		0.356216
0.838608		0.672626		0.324816
0.846835		0.672626		0.296394
0.855063		0.672626		0.270652
0.863291		0.672626		0.247321
0.871519		0.672626		0.226161
0.879747		0.672626		0.206959
0.887975		0.672626		0.189521
0.896203		0.672626		0.173674
0.904430		0.672626		0.159265
0.912658		0.672626		0.146154
0.920886		0.672626		0.134216
0.929114		0.672626		0.123339
0.937342		0.672626		0.113422
0.945570		0.672626		0.104375
0.953797		0.672626		0.096116
0.962025		0.672626		0.088571
0.970253		0.672626		0.081674
0.978481		0.672626		0.075365
0.986709		0.672626		0.069590
0.994937		0.672626		0.064301
1.003165		0.672626		0.059453
1.011392		0.672626		0.055008
1.019620		0.672626		0.050928
1.027848		0.672626		0.047181
1.036076		0.672626		0.043739
1.044304		0.672626		0.040574
1.052532		0.672626		0.037661
1.060759		0.672626		0.034980
1.068987		0.672626		0.032511
1.077215		0.672626		0.030234
1.085443		0.672626		0.028134
1.093671		0.672626		0.026196
1.101899		0.672626		0.024406
1.110127		0.672626		0.022753
1.118354		0.672626		0.021224
1.126582		0.672626		0.019809
1.134810		0.672626		0.018499
1.143038		0.672626		0.017286
1.151266		0.672626		0.016162
1.159494		0.672626		0.015119
1.167722		0.672626		0.014152
1.175949		0.672626		0.013254
1.184177		0.672626		0.012420
1.192405		0.672626		0.011644
1.200633		0.672626		0.010923
1.208861		0.672626		0.010252
1.217089		0.672626		0.009627
1.225316		0.672626		0.009045
1.233544		0.672626		0.008503
1.241772		0.672626		0.007997
1.250000		0.672626		0.007525
0.600000		0.682682		6.246304
0.608228		0.682682		5.577353
0.616456		0.682682		4.984508
0.624684		0.682682		4.458555
0.632911		0.682682		3.991475
0.641139		0.682682		3.576276
0.649367		0.682682		3.206853
0.657595		0.682682		2.877866
0.665823		0.682682		2.584637
0.674051		0.682682		2.323061
0.682278		0.682682		2.089534
0.690506		0.682682		1.880885
0.698734		0.682682		1.694322
0.706962		0.682682		1.527382
0.715190		0.682682		1.377892
0.723418		0.682682		1.243933
0.731646		0.682682		1.123807
0.739873		0.682682		1.016011
0.748101		0.682682		0.919212
0.756329		0.682682		0.832231
0.764557		0.682682		0.754018
0.772785		0.682682		0.683642
0.781013		0.682682		0.620277
0.789241		0.682682		0.563186
0.797468		0.682682		0.511715
0.805696		0.682682		0.465279
0.813924		0.682682		0.423358
0.822152		0.682682		0.385489
0.830380		0.682682		0.351257
0.838608		0.682682		0.320293
0.846835		0.682682		0.292266
0.855063		0.682682		0.266882
0.863291		0.682682		0.243875
0.871519		0.682682		0.223010
0.879747		0.682682		0.204075
0.887975		0.682682		0.186880
0.896203		0.682682		0.171254
0.904430		0.682682		0.157045
0.912658		0.682682		0.144117
0.920886		0.682682		0.132345
0.929114		0.682682		0.121620
0.937342		0.682682		0.111841
0.945570		0.682682		0.102920
0.953797		0.682682		0.094776
0.962025		0.682682		0.087336
0.970253		0.682682		0.080535
0.978481		0.682682		0.074314
0.986709		0.682682		0.068619
0.994937		0.682682		0.063404
1.003165		0.682682		0.058624
1.011392		0.682682		0.054240
1.019620		0.682682		0.050218
1.027848		0.682682		0.046523
1.036076		0.682682		0.043129
1.044304		0.682682		0.040008
1.052532		0.682682		0.037136
1.060759		0.682682		0.034493
1.068987		0.682682		0.032057
1.077215		0.682682		0.029812
1.085443		0.682682		0.027742
1.093671		0.682682		0.025831
1.101899		0.682682		0.024066
1.110127		0.682682		0.022435
1.118354		0.682682		0.020928
1.126582		0.682682		0.019533
1.134810		0.682682		0.018241
1.143038		0.682682		0.017045
1.151266		0.682682		0.015937
1.159494		0.682682		0.014909
1.167722		0.682682		0.013955
1.175949		0.682682		0.013069
1.184177		0.682682		0.012247
1.192405		0.682682		0.011482
1.200633		0.682682		0.010771
1.208861		0.682682		0.010109
1.217089		0.682682		0.009493
1.225316		0.682682		0.008919
1.233544		0.682682		0.008384
1.241772		0.682682		0.007885
1.250000		0.682682		0.007420
0.600000		0.692737		6.161413
0.608228		0.692737		5.501523
0.616456		0.692737		4.916712
0.624684		0.692737		4.397890
0.632911		0.692737		3.937144
0.641139		0.692737		3.527579
0.649367		0.692737		3.163170
0.657595		0.692737		2.838650
0.665823		0.692737		2.549404
0.674051		0.692737		2.291383
0.682278		0.692737		2.061030
0.690506		0.692737		1.855219
0.698734		0.692737		1.671194
0.706962		0.692737		1.506526
0.715190		0.692737		1.359072
0.723418		0.692737		1.226938
0.731646		0.692737		1.108449
0.739873		0.692737		1.002122
0.748101		0.692737		0.906643
0.756329		0.692737		0.820848
0.764557		0.692737		0.743702
0.772785		0.692737		0.674287
0.781013		0.692737		0.611788
0.789241		0.692737		0.555477
0.797468		0.692737		0.504708
0.805696		0.692737		0.458907
0.813924		0.692737		0.417559
0.822152		0.692737		0.380207
0.830380		0.692737		0.346444
0.838608		0.692737		0.315903
0.846835		0.692737		0.288260
0.855063		0.692737		0.263223
0.863291		0.692737		0.240532
0.871519		0.692737		0.219953
0.879747		0.692737		0.201277
0.887975		0.692737		0.184317
0.896203		0.692737		0.168905
0.904430		0.692737		0.154891
0.912658		0.692737		0.142140
0.920886		0.692737		0.130529
0.929114		0.692737		0.119951
0.937342		0.692737		0.110306
0.945570		0.692737		0.101508
0.953797		0.692737		0.093475
0.962025		0.692737		0.086137
0.970253		0.692737		0.079429
0.978481		0.692737		0.073294
0.986709		0.692737		0.067678
0.994937		0.692737		0.062534
1.003165		0.692737		0.057820
1.011392		0.692737		0.053496
1.019620		0.692737		0.049528
1.027848		0.692737		0.045885
1.036076		0.692737		0.042537
1.044304		0.692737		0.039459
1.052532		0.692737		0.036627
1.060759		0.692737		0.034019
1.068987		0.692737		0.031617
1.077215		0.692737		0.029403
1.085443		0.692737		0.027361
1.093671		0.692737		0.025476
1.101899		0.692737		0.023736
1.110127		0.692737		0.022128
1.118354		0.692737		0.020641
1.126582		0.692737		0.019265
1.134810		0.692737		0.017991
1.143038		0.692737		0.016812
1.151266		0.692737		0.015718
1.159494		0.692737		0.014704
1.167722		0.692737		0.013763
1.175949		0.692737		0.012890
1.184177		0.692737		0.012079
1.192405		0.692737		0.011324
1.200633		0.692737		0.010623
1.208861		0.692737		0.009970
1.217089		0.692737		0.009363
1.225316		0.692737		0.008797
1.233544		0.692737		0.008269
1.241772		0.692737		0.007777
1.250000		0.692737		0.007318
0.600000		0.702793		6.078991
0.608228		0.702793		5.427900
0.616456		0.702793		4.850890
0.624684		0.702793		4.338990
0.632911		0.702793		3.884395
0.641139		0.702793		3.480299
0.649367		0.702793		3.120758
0.657595		0.702793		2.800575
0.665823		0.702793		2.515196
0.674051		0.702793		2.260627
0.682278		0.702793		2.033357
0.690506		0.702793		1.830300
0.698734		0.702793		1.648740
0.706962		0.702793		1.486278
0.715190		0.702793		1.340800
0.723418		0.702793		1.210438
0.731646		0.702793		1.093538
0.739873		0.702793		0.988637
0.748101		0.702793		0.894440
0.756329		0.702793		0.809797
0.764557		0.702793		0.733687
0.772785		0.702793		0.665205
0.781013		0.702793		0.603545
0.789241		0.702793		0.547991
0.797468		0.702793		0.497905
0.805696		0.702793		0.452720
0.813924		0.702793		0.411929
0.822152		0.702793		0.375080
0.830380		0.702793		0.341771
0.838608		0.702793		0.311642
0.846835		0.702793		0.284371
0.855063		0.702793		0.259671
0.863291		0.702793		0.237286
0.871519		0.702793		0.216984
0.879747		0.702793		0.198560
0.887975		0.702793		0.181828
0.896203		0.702793		0.166625
0.904430		0.702793		0.152800
0.912658		0.702793		0.140220
0.920886		0.702793		0.128766
0.929114		0.702793		0.118331
0.937342		0.702793		0.108817
0.945570		0.702793		0.100137
0.953797		0.702793		0.092212
0.962025		0.702793		0.084974
0.970253		0.702793		0.078356
0.978481		0.702793		0.072304
0.986709		0.702793		0.066763
0.994937		0.702793		0.061689
1.003165		0.702793		0.057038
1.011392		0.702793		0.052773
1.019620		0.702793		0.048859
1.027848		0.702793		0.045265
1.036076		0.702793		0.041962
1.044304		0.702793		0.038926
1.052532		0.702793		0.036132
1.060759		0.702793		0.033560
1.068987		0.702793		0.031190
1.077215		0.702793		0.029006
1.085443		0.702793		0.026992
1.093671		0.702793		0.025132
1.101899		0.702793		0.023415
1.110127		0.702793		0.021829
1.118354		0.702793		0.020362
1.126582		0.702793		0.019005
1.134810		0.702793		0.017748
1.143038		0.702793		0.016585
1.151266		0.702793		0.015506
1.159494		0.702793		0.014506
1.167722		0.702793		0.013578
1.175949		0.702793		0.012716
1.184177		0.702793		0.011916
1.192405		0.702793		0.011172
1.200633		0.702793		0.010480
1.208861		0.702793		0.009836
1.217089		0.702793		0.009237
1.225316		0.702793		0.008678
1.233544		0.702793		0.008158
1.241772		0.702793		0.007673
1.250000		0.702793		0.007220
0.600000		0.712849		5.998935
0.608228		0.712849		5.356390
0.616456		0.712849		4.786957
0.624684		0.712849		4.281782
0.632911		0.712849		3.833160
0.641139		0.712849		3.434376
0.649367		0.712849		3.079564
0.657595		0.712849		2.763594
0.665823		0.712849		2.481971
0.674051		0.712849		2.230754
0.682278		0.712849		2.006478
0.690506		0.712849		1.806097
0.698734		0.712849		1.626930
0.706962		0.712849		1.466611
0.715190		0.712849		1.323053
0.723418		0.712849		1.194411
0.731646		0.712849		1.079055
0.739873		0.712849		0.975540
0.748101		0.712849		0.882587
0.756329		0.712849		0.799063
0.764557		0.712849		0.723960
0.772785		0.712849		0.656383
0.781013		0.712849		0.595540
0.789241		0.712849		0.540721
0.797468		0.712849		0.491298
0.805696		0.712849		0.446711
0.813924		0.712849		0.406460
0.822152		0.712849		0.370100
0.830380		0.712849		0.337232
0.838608		0.712849		0.307503
0.846835		0.712849		0.280594
0.855063		0.712849		0.256222
0.863291		0.712849		0.234133
0.871519		0.712849		0.214100
0.879747		0.712849		0.195921
0.887975		0.712849		0.179412
0.896203		0.712849		0.164410
0.904430		0.712849		0.150768
0.912658		0.712849		0.138356
0.920886		0.712849		0.127054
0.929114		0.712849		0.116757
0.937342		0.712849		0.107370
0.945570		0.712849		0.098805
0.953797		0.712849		0.090986
0.962025		0.712849		0.083843
0.970253		0.712849		0.077314
0.978481		0.712849		0.071342
0.986709		0.712849		0.065875
0.994937		0.712849		0.060869
1.003165		0.712849		0.056280
1.011392		0.712849		0.052071
1.019620		0.712849		0.048209
1.027848		0.712849		0.044663
1.036076		0.712849		0.041404
1.044304		0.712849		0.038408
1.052532		0.712849		0.035651
1.060759		0.712849		0.033113
1.068987		0.712849		0.030775
1.077215		0.712849		0.028620
1.085443		0.712849		0.026633
1.093671		0.712849		0.024798
1.101899		0.712849		0.023104
1.110127		0.712849		0.021538
1.118354		0.712849		0.020091
1.126582		0.712849		0.018752
1.134810		0.712849		0.017512
1.143038		0.712849		0.016364
1.151266		0.712849		0.015300
1.159494		0.712849		0.014313
1.167722		0.712849		0.013397
1.175949		0.712849		0.012547
1.184177		0.712849		0.011757
1.192405		0.712849		0.011023
1.200633		0.712849		0.010340
1.208861		0.712849		0.009705
1.217089		0.712849		0.009114
1.225316		0.712849		0.008563
1.233544		0.712849		0.008049
1.241772		0.712849		0.007571
1.250000		0.712849		0.007124
0.600000		0.722905		5.921145
0.608228		0.722905		5.286905
0.616456		0.722905		4.724834
0.624684		0.722905		4.226192
0.632911		0.722905		3.783376
0.641139		0.722905		3.389754
0.649367		0.722905		3.039537
0.657595		0.722905		2.727660
0.665823		0.722905		2.449687
0.674051		0.722905		2.201727
0.682278		0.722905		1.980360
0.690506		0.722905		1.782580
0.698734		0.722905		1.605739
0.706962		0.722905		1.447502
0.715190		0.722905		1.305809
0.723418		0.722905		1.178839
0.731646		0.722905		1.064982
0.739873		0.722905		0.962814
0.748101		0.722905		0.871071
0.756329		0.722905		0.788633
0.764557		0.722905		0.714508
0.772785		0.722905		0.647812
0.781013		0.722905		0.587761
0.789241		0.722905		0.533657
0.797468		0.722905		0.484878
0.805696		0.722905		0.440873
0.813924		0.722905		0.401147
0.822152		0.722905		0.365261
0.830380		0.722905		0.332822
0.838608		0.722905		0.303481
0.846835		0.722905		0.276923
0.855063		0.722905		0.252869
0.863291		0.722905		0.231069
0.871519		0.722905		0.211299
0.879747		0.722905		0.193357
0.887975		0.722905		0.177063
0.896203		0.722905		0.162257
0.904430		0.722905		0.148795
0.912658		0.722905		0.136544
0.920886		0.722905		0.125391
0.929114		0.722905		0.115229
0.937342		0.722905		0.105963
0.945570		0.722905		0.097511
0.953797		0.722905		0.089794
0.962025		0.722905		0.082745
0.970253		0.722905		0.076302
0.978481		0.722905		0.070408
0.986709		0.722905		0.065013
0.994937		0.722905		0.060071
1.003165		0.722905		0.055543
1.011392		0.722905		0.051389
1.019620		0.722905		0.047578
1.027848		0.722905		0.044078
1.036076		0.722905		0.040862
1.044304		0.722905		0.037905
1.052532		0.722905		0.035184
1.060759		0.722905		0.032680
1.068987		0.722905		0.030372
1.077215		0.722905		0.028245
1.085443		0.722905		0.026284
1.093671		0.722905		0.024473
1.101899		0.722905		0.022801
1.110127		0.722905		0.021256
1.118354		0.722905		0.019828
1.126582		0.722905		0.018506
1.134810		0.722905		0.017283
1.143038		0.722905		0.016150
1.151266		0.722905		0.015100
1.159494		0.722905		0.014126
1.167722		0.722905		0.013222
1.175949		0.722905		0.012383
1.184177		0.722905		0.011603
1.192405		0.722905		0.010879
1.200633		0.722905		0.010205
1.208861		0.722905		0.009578
1.217089		0.722905		0.008995
1.225316		0.722905		0.008451
1.233544		0.722905		0.007944
1.241772		0.722905		0.007472
1.250000		0.722905		0.007031
0.600000		0.732961		5.845528
0.608228		0.732961		5.219360
0.616456		0.732961		4.664445
0.624684		0.732961		4.172156
0.632911		0.732961		3.734982
0.641139		0.732961		3.346378
0.649367		0.732961		3.000628
0.657595		0.732961		2.692730
0.665823		0.732961		2.418305
0.674051		0.732961		2.173511
0.682278		0.732961		1.954972
0.690506		0.732961		1.759720
0.698734		0.732961		1.585139
0.706962		0.732961		1.428926
0.715190		0.732961		1.289046
0.723418		0.732961		1.163701
0.731646		0.732961		1.051303
0.739873		0.732961		0.950443
0.748101		0.732961		0.859876
0.756329		0.732961		0.778495
0.764557		0.732961		0.705321
0.772785		0.732961		0.639480
0.781013		0.732961		0.580199
0.789241		0.732961		0.526790
0.797468		0.732961		0.478638
0.805696		0.732961		0.435198
0.813924		0.732961		0.395982
0.822152		0.732961		0.360557
0.830380		0.732961		0.328536
0.838608		0.732961		0.299571
0.846835		0.732961		0.273355
0.855063		0.732961		0.249611
0.863291		0.732961		0.228091
0.871519		0.732961		0.208575
0.879747		0.732961		0.190864
0.887975		0.732961		0.174781
0.896203		0.732961		0.160165
0.904430		0.732961		0.146876
0.912658		0.732961		0.134784
0.920886		0.732961		0.123774
0.929114		0.732961		0.113742
0.937342		0.732961		0.104597
0.945570		0.732961		0.096253
0.953797		0.732961		0.088636
0.962025		0.732961		0.081678
0.970253		0.732961		0.075317
0.978481		0.732961		0.069499
0.986709		0.732961		0.064174
0.994937		0.732961		0.059296
1.003165		0.732961		0.054826
1.011392		0.732961		0.050726
1.019620		0.732961		0.046964
1.027848		0.732961		0.043509
1.036076		0.732961		0.040335
1.044304		0.732961		0.037416
1.052532		0.732961		0.034730
1.060759		0.732961		0.032258
1.068987		0.732961		0.029980
1.077215		0.732961		0.027881
1.085443		0.732961		0.025945
1.093671		0.732961		0.024158
1.101899		0.732961		0.022507
1.110127		0.732961		0.020982
1.118354		0.732961		0.019572
1.126582		0.732961		0.018268
1.134810		0.732961		0.017060
1.143038		0.732961		0.015942
1.151266		0.732961		0.014905
1.159494		0.732961		0.013943
1.167722		0.732961		0.013051
1.175949		0.732961		0.012223
1.184177		0.732961		0.011454
1.192405		0.732961		0.010739
1.200633		0.732961		0.010074
1.208861		0.732961		0.009455
1.217089		0.732961		0.008879
1.225316		0.732961		0.008342
1.233544		0.732961		0.007842
1.241772		0.732961		0.007375
1.250000		0.732961		0.006940
0.600000		0.743017		5.771993
0.608228		0.743017		5.153676
0.616456		0.743017		4.605721
0.624684		0.743017		4.119608
0.632911		0.743017		3.687922
0.641139		0.743017		3.304198
0.649367		0.743017		2.962791
0.657595		0.743017		2.658763
0.665823		0.743017		2.387788
0.674051		0.743017		2.146073
0.682278		0.743017		1.930284
0.690506		0.743017		1.737490
0.698734		0.743017		1.565108
0.706962		0.743017		1.410863
0.715190		0.743017		1.272746
0.723418		0.743017		1.148982
0.731646		0.743017		1.038001
0.739873		0.743017		0.938414
0.748101		0.743017		0.848990
0.756329		0.743017		0.768637
0.764557		0.743017		0.696386
0.772785		0.743017		0.631378
0.781013		0.743017		0.572847
0.789241		0.743017		0.520112
0.797468		0.743017		0.472570
0.805696		0.743017		0.429679
0.813924		0.743017		0.390960
0.822152		0.743017		0.355983
0.830380		0.743017		0.324367
0.838608		0.743017		0.295770
0.846835		0.743017		0.269886
0.855063		0.743017		0.246443
0.863291		0.743017		0.225196
0.871519		0.743017		0.205927
0.879747		0.743017		0.188440
0.887975		0.743017		0.172561
0.896203		0.743017		0.158131
0.904430		0.743017		0.145010
0.912658		0.743017		0.133072
0.920886		0.743017		0.122201
0.929114		0.743017		0.112297
0.937342		0.743017		0.103268
0.945570		0.743017		0.095030
0.953797		0.743017		0.087510
0.962025		0.743017		0.080640
0.970253		0.743017		0.074360
0.978481		0.743017		0.068616
0.986709		0.743017		0.063358
0.994937		0.743017		0.058543
1.003165		0.743017		0.054129
1.011392		0.743017		0.050082
1.019620		0.743017		0.046367
1.027848		0.743017		0.042956
1.036076		0.743017		0.039822
1.044304		0.743017		0.036940
1.052532		0.743017		0.034289
1.060759		0.743017		0.031848
1.068987		0.743017		0.029599
1.077215		0.743017		0.027527
1.085443		0.743017		0.025615
1.093671		0.743017		0.023851
1.101899		0.743017		0.022221
1.110127		0.743017		0.020716
1.118354		0.743017		0.019324
1.126582		0.743017		0.018036
1.134810		0.743017		0.016843
1.143038		0.743017		0.015739
1.151266		0.743017		0.014716
1.159494		0.743017		0.013766
1.167722		0.743017		0.012886
1.175949		0.743017		0.012068
1.184177		0.743017		0.011308
1.192405		0.743017		0.010602
1.200633		0.743017		0.009946
1.208861		0.743017		0.009335
1.217089		0.743017		0.008766
1.225316		0.743017		0.008236
1.233544		0.743017		0.007742
1.241772		0.743017		0.007282
1.250000		0.743017		0.006852
0.600000		0.753073		5.700459
0.608228		0.753073		5.089778
0.616456		0.753073		4.548594
0.624684		0.753073		4.068490
0.632911		0.753073		3.642142
0.641139		0.753073		3.263165
0.649367		0.753073		2.925983
0.657595		0.753073		2.625719
0.665823		0.753073		2.358102
0.674051		0.753073		2.119382
0.682278		0.753073		1.906268
0.690506		0.753073		1.715864
0.698734		0.753073		1.545621
0.706962		0.753073		1.393291
0.715190		0.753073		1.256889
0.723418		0.753073		1.134662
0.731646		0.753073		1.025061
0.739873		0.753073		0.926712
0.748101		0.753073		0.838400
0.756329		0.753073		0.759047
0.764557		0.753073		0.687696
0.772785		0.753073		0.623496
0.781013		0.753073		0.565694
0.789241		0.753073		0.513617
0.797468		0.753073		0.466666
0.805696		0.753073		0.424310
0.813924		0.753073		0.386074
0.822152		0.753073		0.351534
0.830380		0.753073		0.320312
0.838608		0.753073		0.292072
0.846835		0.753073		0.266511
0.855063		0.753073		0.243360
0.863291		0.753073		0.222379
0.871519		0.753073		0.203351
0.879747		0.753073		0.186083
0.887975		0.753073		0.170402
0.896203		0.753073		0.156152
0.904430		0.753073		0.143195
0.912658		0.753073		0.131406
0.920886		0.753073		0.120672
0.929114		0.753073		0.110892
0.937342		0.753073		0.101975
0.945570		0.753073		0.093840
0.953797		0.753073		0.086414
0.962025		0.753073		0.079630
0.970253		0.753073		0.073429
0.978481		0.753073		0.067757
0.986709		0.753073		0.062565
0.994937		0.753073		0.057810
1.003165		0.753073		0.053451
1.011392		0.753073		0.049454
1.019620		0.753073		0.045787
1.027848		0.753073		0.042418
1.036076		0.753073		0.039323
1.044304		0.753073		0.036478
1.052532		0.753073		0.033860
1.060759		0.753073		0.031449
1.068987		0.753073		0.029229
1.077215		0.753073		0.027182
1.085443		0.753073		0.025294
1.093671		0.753073		0.023552
1.101899		0.753073		0.021943
1.110127		0.753073		0.020456
1.118354		0.753073		0.019082
1.126582		0.753073		0.017810
1.134810		0.753073		0.016633
1.143038		0.753073		0.015542
1.151266		0.753073		0.014531
1.159494		0.753073		0.013594
1.167722		0.753073		0.012724
1.175949		0.753073		0.011917
1.184177		0.753073		0.011167
1.192405		0.753073		0.010470
1.200633		0.753073		0.009821
1.208861		0.753073		0.009218
1.217089		0.753073		0.008656
1.225316		0.753073		0.008133
1.233544		0.753073		0.007645
1.241772		0.753073		0.007191
1.250000		0.753073		0.006766
0.600000		0.763128		5.630844
0.608228		0.763128		5.027595
0.616456		0.763128		4.493000
0.624684		0.763128		4.018744
0.632911		0.763128		3.597591
0.641139		0.763128		3.223234
0.649367		0.763128		2.890164
0.657595		0.763128		2.593563
0.665823		0.763128		2.329212
0.674051		0.763128		2.093407
0.682278		0.763128		1.882896
0.690506		0.763128		1.694820
0.698734		0.763128		1.526659
0.706962		0.763128		1.376191
0.715190		0.763128		1.241458
0.723418		0.763128		1.120728
0.731646		0.763128		1.012468
0.739873		0.763128		0.915324
0.748101		0.763128		0.828095
0.756329		0.763128		0.749714
0.764557		0.763128		0.679238
0.772785		0.763128		0.615827
0.781013		0.763128		0.558734
0.789241		0.763128		0.507296
0.797468		0.763128		0.460922
0.805696		0.763128		0.419086
0.813924		0.763128		0.381320
0.822152		0.763128		0.347204
0.830380		0.763128		0.316366
0.838608		0.763128		0.288473
0.846835		0.763128		0.263227
0.855063		0.763128		0.240361
0.863291		0.763128		0.219638
0.871519		0.763128		0.200844
0.879747		0.763128		0.183788
0.887975		0.763128		0.168300
0.896203		0.763128		0.154227
0.904430		0.763128		0.141429
0.912658		0.763128		0.129785
0.920886		0.763128		0.119183
0.929114		0.763128		0.109524
0.937342		0.763128		0.100717
0.945570		0.763128		0.092683
0.953797		0.763128		0.085348
0.962025		0.763128		0.078648
0.970253		0.763128		0.072523
0.978481		0.763128		0.066921
0.986709		0.763128		0.061793
0.994937		0.763128		0.057096
1.003165		0.763128		0.052792
1.011392		0.763128		0.048844
1.019620		0.763128		0.045222
1.027848		0.763128		0.041895
1.036076		0.763128		0.038838
1.044304		0.763128		0.036028
1.052532		0.763128		0.033442
1.060759		0.763128		0.031061
1.068987		0.763128		0.028868
1.077215		0.763128		0.026847
1.085443		0.763128		0.024982
1.093671		0.763128		0.023262
1.101899		0.763128		0.021672
1.110127		0.763128		0.020204
1.118354		0.763128		0.018846
1.126582		0.763128		0.017590
1.134810		0.763128		0.016427
1.143038		0.763128		0.015350
1.151266		0.763128		0.014352
1.159494		0.763128		0.013427
1.167722		0.763128		0.012568
1.175949		0.763128		0.011770
1.184177		0.763128		0.011029
1.192405		0.763128		0.010341
1.200633		0.763128		0.009700
1.208861		0.763128		0.009104
1.217089		0.763128		0.008550
1.225316		0.763128		0.008033
1.233544		0.763128		0.007551
1.241772		0.763128		0.007102
1.250000		0.763128		0.006683
0.600000		0.773184		5.563073
0.608228		0.773184		4.967060
0.616456		0.773184		4.438880
0.624684		0.773184		3.970316
0.632911		0.773184		3.554221
0.641139		0.773184		3.184361
0.649367		0.773184		2.855294
0.657595		0.773184		2.562260
0.665823		0.773184		2.301088
0.674051		0.773184		2.068121
0.682278		0.773184		1.860145
0.690506		0.773184		1.674334
0.698734		0.773184		1.508198
0.706962		0.773184		1.359545
0.715190		0.773184		1.226437
0.723418		0.773184		1.107163
0.731646		0.773184		1.000210
0.739873		0.773184		0.904239
0.748101		0.773184		0.818063
0.756329		0.773184		0.740629
0.764557		0.773184		0.671005
0.772785		0.773184		0.608360
0.781013		0.773184		0.551958
0.789241		0.773184		0.501142
0.797468		0.773184		0.455330
0.805696		0.773184		0.414001
0.813924		0.773184		0.376691
0.822152		0.773184		0.342989
0.830380		0.773184		0.312525
0.838608		0.773184		0.284970
0.846835		0.773184		0.260030
0.855063		0.773184		0.237441
0.863291		0.773184		0.216969
0.871519		0.773184		0.198403
0.879747		0.773184		0.181555
0.887975		0.773184		0.166255
0.896203		0.773184		0.152352
0.904430		0.773184		0.139710
0.912658		0.773184		0.128207
0.920886		0.773184		0.117734
0.929114		0.773184		0.108192
0.937342		0.773184		0.099492
0.945570		0.773184		0.091556
