101
81
T [GeV]		muB [GeV]		betaV_over_T3 [fm^-3 / GeV^3]
0.169000		0.200000		2.964590
0.170000		0.200000		3.071365
0.171000		0.200000		3.181189
0.172000		0.200000		3.294125
0.173000		0.200000		3.410237
0.174000		0.200000		3.529589
0.175000		0.200000		3.652246
0.176000		0.200000		3.778274
0.177000		0.200000		3.907737
0.178000		0.200000		4.040703
0.179000		0.200000		4.177238
0.180000		0.200000		4.317410
0.181000		0.200000		4.461286
0.182000		0.200000		4.608934
0.183000		0.200000		4.760423
0.184000		0.200000		4.915822
0.185000		0.200000		5.075199
0.186000		0.200000		5.238625
0.187000		0.200000		5.406168
0.188000		0.200000		5.577901
0.189000		0.200000		5.753892
0.190000		0.200000		5.934212
0.191000		0.200000		6.118933
0.192000		0.200000		6.308125
0.193000		0.200000		6.501860
0.194000		0.200000		6.700209
0.195000		0.200000		6.903244
0.196000		0.200000		7.111037
0.197000		0.200000		7.323660
0.198000		0.200000		7.541185
0.199000		0.200000		7.763683
0.200000		0.200000		7.991227
0.100000		0.210000		0.099781
0.101000		0.210000		0.107601
0.102000		0.210000		0.115878
0.103000		0.210000		0.124627
0.104000		0.210000		0.133868
0.105000		0.210000		0.143618
0.106000		0.210000		0.153895
0.107000		0.210000		0.164716
0.108000		0.210000		0.176102
0.109000		0.210000		0.188071
0.110000		0.210000		0.200642
0.111000		0.210000		0.213835
0.112000		0.210000		0.227672
0.113000		0.210000		0.242172
0.114000		0.210000		0.257356
0.115000		0.210000		0.273247
0.116000		0.210000		0.289865
0.117000		0.210000		0.307235
0.118000		0.210000		0.325379
0.119000		0.210000		0.344320
0.120000		0.210000		0.364084
0.121000		0.210000		0.384694
0.122000		0.210000		0.406176
0.123000		0.210000		0.428556
0.124000		0.210000		0.451860
0.125000		0.210000		0.476117
0.126000		0.210000		0.501354
0.127000		0.210000		0.527599
0.128000		0.210000		0.554882
0.129000		0.210000		0.583232
0.130000		0.210000		0.612682
0.131000		0.210000		0.643261
0.132000		0.210000		0.675002
0.133000		0.210000		0.707939
0.134000		0.210000		0.742105
0.135000		0.210000		0.777535
0.136000		0.210000		0.814263
0.137000		0.210000		0.852327
0.138000		0.210000		0.891763
0.139000		0.210000		0.932608
0.140000		0.210000		0.974902
0.141000		0.210000		1.018684
0.142000		0.210000		1.063993
0.143000		0.210000		1.110872
0.144000		0.210000		1.159362
0.145000		0.210000		1.209505
0.146000		0.210000		1.261345
0.147000		0.210000		1.314927
0.148000		0.210000		1.370296
0.149000		0.210000		1.427498
0.150000		0.210000		1.486579
0.151000		0.210000		1.547587
0.152000		0.210000		1.610571
0.153000		0.210000		1.675581
0.154000		0.210000		1.742665
0.155000		0.210000		1.811876
0.156000		0.210000		1.883264
0.157000		0.210000		1.956882
0.158000		0.210000		2.032784
0.159000		0.210000		2.111022
0.160000		0.210000		2.191653
0.161000		0.210000		2.274732
0.162000		0.210000		2.360313
0.163000		0.210000		2.448456
0.164000		0.210000		2.539216
0.165000		0.210000		2.632653
0.166000		0.210000		2.728825
0.167000		0.210000		2.827792
0.168000		0.210000		2.929615
0.169000		0.210000		3.034353
0.170000		0.210000		3.142069
0.171000		0.210000		3.252825
0.172000		0.210000		3.366683
0.173000		0.210000		3.483706
0.174000		0.210000		3.603960
0.175000		0.210000		3.727507
0.176000		0.210000		3.854412
0.177000		0.210000		3.984742
0.178000		0.210000		4.118562
0.179000		0.210000		4.255938
0.180000		0.210000		4.396938
0.181000		0.210000		4.541627
0.182000		0.210000		4.690075
0.183000		0.210000		4.842348
0.184000		0.210000		4.998516
0.185000		0.210000		5.158647
0.186000		0.210000		5.322810
0.187000		0.210000		5.491075
0.188000		0.210000		5.663511
0.189000		0.210000		5.840189
0.190000		0.210000		6.021178
0.191000		0.210000		6.206549
0.192000		0.210000		6.396372
0.193000		0.210000		6.590720
0.194000		0.210000		6.789662
0.195000		0.210000		6.993271
0.196000		0.210000		7.201616
0.197000		0.210000		7.414771
0.198000		0.210000		7.632807
0.199000		0.210000		7.855795
0.200000		0.210000		8.083807
0.100000		0.220000		0.108938
0.101000		0.220000		0.117307
0.102000		0.220000		0.126150
0.103000		0.220000		0.135485
0.104000		0.220000		0.145329
0.105000		0.220000		0.155700
0.106000		0.220000		0.166615
0.107000		0.220000		0.178092
0.108000		0.220000		0.190151
0.109000		0.220000		0.202809
0.110000		0.220000		0.216086
0.111000		0.220000		0.230002
0.112000		0.220000		0.244576
0.113000		0.220000		0.259829
0.114000		0.220000		0.275782
0.115000		0.220000		0.292456
0.116000		0.220000		0.309872
0.117000		0.220000		0.328054
0.118000		0.220000		0.347023
0.119000		0.220000		0.366802
0.120000		0.220000		0.387417
0.121000		0.220000		0.408891
0.122000		0.220000		0.431249
0.123000		0.220000		0.454516
0.124000		0.220000		0.478720
0.125000		0.220000		0.503886
0.126000		0.220000		0.530042
0.127000		0.220000		0.557218
0.128000		0.220000		0.585440
0.129000		0.220000		0.614740
0.130000		0.220000		0.645147
0.131000		0.220000		0.676693
0.132000		0.220000		0.709409
0.133000		0.220000		0.743328
0.134000		0.220000		0.778483
0.135000		0.220000		0.814909
0.136000		0.220000		0.852641
0.137000		0.220000		0.891713
0.138000		0.220000		0.932163
0.139000		0.220000		0.974029
0.140000		0.220000		1.017347
0.141000		0.220000		1.062158
0.142000		0.220000		1.108501
0.143000		0.220000		1.156416
0.144000		0.220000		1.205946
0.145000		0.220000		1.257132
0.146000		0.220000		1.310018
0.147000		0.220000		1.364647
0.148000		0.220000		1.421065
0.149000		0.220000		1.479316
0.150000		0.220000		1.539448
0.151000		0.220000		1.601508
0.152000		0.220000		1.665543
0.153000		0.220000		1.731603
0.154000		0.220000		1.799737
0.155000		0.220000		1.869995
0.156000		0.220000		1.942429
0.157000		0.220000		2.017091
0.158000		0.220000		2.094034
0.159000		0.220000		2.173310
0.160000		0.220000		2.254975
0.161000		0.220000		2.339083
0.162000		0.220000		2.425690
0.163000		0.220000		2.514853
0.164000		0.220000		2.606628
0.165000		0.220000		2.701073
0.166000		0.220000		2.798248
0.167000		0.220000		2.898210
0.168000		0.220000		3.001020
0.169000		0.220000		3.106738
0.170000		0.220000		3.215426
0.171000		0.220000		3.327144
0.172000		0.220000		3.441955
0.173000		0.220000		3.559922
0.174000		0.220000		3.681109
0.175000		0.220000		3.805578
0.176000		0.220000		3.933395
0.177000		0.220000		4.064624
0.178000		0.220000		4.199331
0.179000		0.220000		4.337582
0.180000		0.220000		4.479443
0.181000		0.220000		4.624980
0.182000		0.220000		4.774262
0.183000		0.220000		4.927354
0.184000		0.220000		5.084326
0.185000		0.220000		5.245246
0.186000		0.220000		5.410182
0.187000		0.220000		5.579203
0.188000		0.220000		5.752378
0.189000		0.220000		5.929778
0.190000		0.220000		6.111471
0.191000		0.220000		6.297529
0.192000		0.220000		6.488020
0.193000		0.220000		6.683016
0.194000		0.220000		6.882588
0.195000		0.220000		7.086805
0.196000		0.220000		7.295740
0.197000		0.220000		7.509463
0.198000		0.220000		7.728046
0.199000		0.220000		7.951560
0.200000		0.220000		8.180076
0.100000		0.230000		0.118894
0.101000		0.230000		0.127844
0.102000		0.230000		0.137286
0.103000		0.230000		0.147238
0.104000		0.230000		0.157716
0.105000		0.230000		0.168739
0.106000		0.230000		0.180324
0.107000		0.230000		0.192488
0.108000		0.230000		0.205249
0.109000		0.230000		0.218627
0.110000		0.230000		0.232640
0.111000		0.230000		0.247308
0.112000		0.230000		0.262649
0.113000		0.230000		0.278684
0.114000		0.230000		0.295433
0.115000		0.230000		0.312918
0.116000		0.230000		0.331159
0.117000		0.230000		0.350179
0.118000		0.230000		0.369999
0.119000		0.230000		0.390643
0.120000		0.230000		0.412134
0.121000		0.230000		0.434497
0.122000		0.230000		0.457755
0.123000		0.230000		0.481934
0.124000		0.230000		0.507060
0.125000		0.230000		0.533159
0.126000		0.230000		0.560259
0.127000		0.230000		0.588386
0.128000		0.230000		0.617571
0.129000		0.230000		0.647842
0.130000		0.230000		0.679229
0.131000		0.230000		0.711762
0.132000		0.230000		0.745474
0.133000		0.230000		0.780396
0.134000		0.230000		0.816562
0.135000		0.230000		0.854005
0.136000		0.230000		0.892760
0.137000		0.230000		0.932861
0.138000		0.230000		0.974347
0.139000		0.230000		1.017252
0.140000		0.230000		1.061616
0.141000		0.230000		1.107476
0.142000		0.230000		1.154873
0.143000		0.230000		1.203846
0.144000		0.230000		1.254437
0.145000		0.230000		1.306687
0.146000		0.230000		1.360639
0.147000		0.230000		1.416337
0.148000		0.230000		1.473826
0.149000		0.230000		1.533149
0.150000		0.230000		1.594354
0.151000		0.230000		1.657487
0.152000		0.230000		1.722596
0.153000		0.230000		1.789730
0.154000		0.230000		1.858936
0.155000		0.230000		1.930266
0.156000		0.230000		2.003771
0.157000		0.230000		2.079501
0.158000		0.230000		2.157510
0.159000		0.230000		2.237849
0.160000		0.230000		2.320574
0.161000		0.230000		2.405738
0.162000		0.230000		2.493397
0.163000		0.230000		2.583607
0.164000		0.230000		2.676424
0.165000		0.230000		2.771906
0.166000		0.230000		2.870111
0.167000		0.230000		2.971097
0.168000		0.230000		3.074924
0.169000		0.230000		3.181652
0.170000		0.230000		3.291341
0.171000		0.230000		3.404052
0.172000		0.230000		3.519848
0.173000		0.230000		3.638790
0.174000		0.230000		3.760941
0.175000		0.230000		3.886365
0.176000		0.230000		4.015126
0.177000		0.230000		4.147288
0.178000		0.230000		4.282916
0.179000		0.230000		4.422075
0.180000		0.230000		4.564831
0.181000		0.230000		4.711251
0.182000		0.230000		4.861401
0.183000		0.230000		5.015348
0.184000		0.230000		5.173159
0.185000		0.230000		5.334903
0.186000		0.230000		5.500648
0.187000		0.230000		5.670462
0.188000		0.230000		5.844414
0.189000		0.230000		6.022572
0.190000		0.230000		6.205007
0.191000		0.230000		6.391788
0.192000		0.230000		6.582985
0.193000		0.230000		6.778667
0.194000		0.230000		6.978906
0.195000		0.230000		7.183771
0.196000		0.230000		7.393333
0.197000		0.230000		7.607663
0.198000		0.230000		7.826831
0.199000		0.230000		8.050909
0.200000		0.230000		8.279967
0.100000		0.240000		0.129696
0.101000		0.240000		0.139257
0.102000		0.240000		0.149329
0.103000		0.240000		0.159928
0.104000		0.240000		0.171072
0.105000		0.240000		0.182777
0.106000		0.240000		0.195061
0.107000		0.240000		0.207941
0.108000		0.240000		0.221435
0.109000		0.240000		0.235561
0.110000		0.240000		0.250338
0.111000		0.240000		0.265784
0.112000		0.240000		0.281919
0.113000		0.240000		0.298762
0.114000		0.240000		0.316334
0.115000		0.240000		0.334655
0.116000		0.240000		0.353745
0.117000		0.240000		0.373628
0.118000		0.240000		0.394323
0.119000		0.240000		0.415855
0.120000		0.240000		0.438245
0.121000		0.240000		0.461518
0.122000		0.240000		0.485698
0.123000		0.240000		0.510810
0.124000		0.240000		0.536879
0.125000		0.240000		0.563931
0.126000		0.240000		0.591993
0.127000		0.240000		0.621094
0.128000		0.240000		0.651259
0.129000		0.240000		0.682520
0.130000		0.240000		0.714905
0.131000		0.240000		0.748445
0.132000		0.240000		0.783171
0.133000		0.240000		0.819114
0.134000		0.240000		0.856308
0.135000		0.240000		0.894786
0.136000		0.240000		0.934582
0.137000		0.240000		0.975731
0.138000		0.240000		1.018269
0.139000		0.240000		1.062233
0.140000		0.240000		1.107660
0.141000		0.240000		1.154588
0.142000		0.240000		1.203057
0.143000		0.240000		1.253106
0.144000		0.240000		1.304776
0.145000		0.240000		1.358109
0.146000		0.240000		1.413147
0.147000		0.240000		1.469933
0.148000		0.240000		1.528512
0.149000		0.240000		1.588927
0.150000		0.240000		1.651226
0.151000		0.240000		1.715453
0.152000		0.240000		1.781657
0.153000		0.240000		1.849885
0.154000		0.240000		1.920186
0.155000		0.240000		1.992610
0.156000		0.240000		2.067208
0.157000		0.240000		2.144030
0.158000		0.240000		2.223128
0.159000		0.240000		2.304554
0.160000		0.240000		2.388363
0.161000		0.240000		2.474609
0.162000		0.240000		2.563345
0.163000		0.240000		2.654628
0.164000		0.240000		2.748514
0.165000		0.240000		2.845060
0.166000		0.240000		2.944323
0.167000		0.240000		3.046362
0.168000		0.240000		3.151234
0.169000		0.240000		3.259001
0.170000		0.240000		3.369721
0.171000		0.240000		3.483456
0.172000		0.240000		3.600267
0.173000		0.240000		3.720216
0.174000		0.240000		3.843364
0.175000		0.240000		3.969775
0.176000		0.240000		4.099513
0.177000		0.240000		4.232640
0.178000		0.240000		4.369223
0.179000		0.240000		4.509325
0.180000		0.240000		4.653012
0.181000		0.240000		4.800349
0.182000		0.240000		4.951403
0.183000		0.240000		5.106241
0.184000		0.240000		5.264929
0.185000		0.240000		5.427534
0.186000		0.240000		5.594125
0.187000		0.240000		5.764769
0.188000		0.240000		5.939535
0.189000		0.240000		6.118491
0.190000		0.240000		6.301707
0.191000		0.240000		6.489250
0.192000		0.240000		6.681191
0.193000		0.240000		6.877600
0.194000		0.240000		7.078545
0.195000		0.240000		7.284098
0.196000		0.240000		7.494327
0.197000		0.240000		7.709304
0.198000		0.240000		7.929098
0.199000		0.240000		8.153781
0.200000		0.240000		8.383422
0.100000		0.250000		0.141388
0.101000		0.250000		0.151591
0.102000		0.250000		0.162322
0.103000		0.250000		0.173599
0.104000		0.250000		0.185437
0.105000		0.250000		0.197853
0.106000		0.250000		0.210864
0.107000		0.250000		0.224488
0.108000		0.250000		0.238741
0.109000		0.250000		0.253641
0.110000		0.250000		0.269207
0.111000		0.250000		0.285458
0.112000		0.250000		0.302411
0.113000		0.250000		0.320087
0.114000		0.250000		0.338504
0.115000		0.250000		0.357683
0.116000		0.250000		0.377646
0.117000		0.250000		0.398412
0.118000		0.250000		0.420003
0.119000		0.250000		0.442442
0.120000		0.250000		0.465751
0.121000		0.250000		0.489954
0.122000		0.250000		0.515075
0.123000		0.250000		0.541137
0.124000		0.250000		0.568167
0.125000		0.250000		0.596190
0.126000		0.250000		0.625232
0.127000		0.250000		0.655321
0.128000		0.250000		0.686484
0.129000		0.250000		0.718751
0.130000		0.250000		0.752150
0.131000		0.250000		0.786712
0.132000		0.250000		0.822467
0.133000		0.250000		0.859447
0.134000		0.250000		0.897684
0.135000		0.250000		0.937212
0.136000		0.250000		0.978065
0.137000		0.250000		1.020276
0.138000		0.250000		1.063883
0.139000		0.250000		1.108920
0.140000		0.250000		1.155426
0.141000		0.250000		1.203437
0.142000		0.250000		1.252994
0.143000		0.250000		1.304135
0.144000		0.250000		1.356901
0.145000		0.250000		1.411334
0.146000		0.250000		1.467474
0.147000		0.250000		1.525366
0.148000		0.250000		1.585052
0.149000		0.250000		1.646578
0.150000		0.250000		1.709988
0.151000		0.250000		1.775329
0.152000		0.250000		1.842647
0.153000		0.250000		1.911990
0.154000		0.250000		1.983406
0.155000		0.250000		2.056946
0.156000		0.250000		2.132658
0.157000		0.250000		2.210593
0.158000		0.250000		2.290803
0.159000		0.250000		2.373340
0.160000		0.250000		2.458258
0.161000		0.250000		2.545609
0.162000		0.250000		2.635448
0.163000		0.250000		2.727830
0.164000		0.250000		2.822811
0.165000		0.250000		2.920447
0.166000		0.250000		3.020796
0.167000		0.250000		3.123915
0.168000		0.250000		3.229862
0.169000		0.250000		3.338697
0.170000		0.250000		3.450479
0.171000		0.250000		3.565268
0.172000		0.250000		3.683125
0.173000		0.250000		3.804111
0.174000		0.250000		3.928289
0.175000		0.250000		4.055720
0.176000		0.250000		4.186468
0.177000		0.250000		4.320595
0.178000		0.250000		4.458167
0.179000		0.250000		4.599247
0.180000		0.250000		4.743900
0.181000		0.250000		4.892191
0.182000		0.250000		5.044186
0.183000		0.250000		5.199952
0.184000		0.250000		5.359553
0.185000		0.250000		5.523059
0.186000		0.250000		5.690535
0.187000		0.250000		5.862048
0.188000		0.250000		6.037668
0.189000		0.250000		6.217462
0.190000		0.250000		6.401498
0.191000		0.250000		6.589845
0.192000		0.250000		6.782572
0.193000		0.250000		6.979748
0.194000		0.250000		7.181442
0.195000		0.250000		7.387723
0.196000		0.250000		7.598663
0.197000		0.250000		7.814329
0.198000		0.250000		8.034792
0.199000		0.250000		8.260123
0.200000		0.250000		8.490391
0.100000		0.260000		0.154014
0.101000		0.260000		0.164888
0.102000		0.260000		0.176308
0.103000		0.260000		0.188289
0.104000		0.260000		0.200849
0.105000		0.260000		0.214003
0.106000		0.260000		0.227767
0.107000		0.260000		0.242160
0.108000		0.260000		0.257197
0.109000		0.260000		0.272896
0.110000		0.260000		0.289275
0.111000		0.260000		0.306351
0.112000		0.260000		0.324145
0.113000		0.260000		0.342674
0.114000		0.260000		0.361957
0.115000		0.260000		0.382015
0.116000		0.260000		0.402868
0.117000		0.260000		0.424536
0.118000		0.260000		0.447041
0.119000		0.260000		0.470404
0.120000		0.260000		0.494649
0.121000		0.260000		0.519798
0.122000		0.260000		0.545874
0.123000		0.260000		0.572903
0.124000		0.260000		0.600908
0.125000		0.260000		0.629915
0.126000		0.260000		0.659951
0.127000		0.260000		0.691042
0.128000		0.260000		0.723216
0.129000		0.260000		0.756502
0.130000		0.260000		0.790928
0.131000		0.260000		0.826524
0.132000		0.260000		0.863322
0.133000		0.260000		0.901351
0.134000		0.260000		0.940644
0.135000		0.260000		0.981235
0.136000		0.260000		1.023157
0.137000		0.260000		1.066444
0.138000		0.260000		1.111131
0.139000		0.260000		1.157255
0.140000		0.260000		1.204853
0.141000		0.260000		1.253962
0.142000		0.260000		1.304621
0.143000		0.260000		1.356868
0.144000		0.260000		1.410745
0.145000		0.260000		1.466292
0.146000		0.260000		1.523550
0.147000		0.260000		1.582563
0.148000		0.260000		1.643374
0.149000		0.260000		1.706026
0.150000		0.260000		1.770566
0.151000		0.260000		1.837037
0.152000		0.260000		1.905488
0.153000		0.260000		1.975965
0.154000		0.260000		2.048516
0.155000		0.260000		2.123191
0.156000		0.260000		2.200038
0.157000		0.260000		2.279108
0.158000		0.260000		2.360453
0.159000		0.260000		2.444123
0.160000		0.260000		2.530172
0.161000		0.260000		2.618652
0.162000		0.260000		2.709619
0.163000		0.260000		2.803125
0.164000		0.260000		2.899227
0.165000		0.260000		2.997981
0.166000		0.260000		3.099443
0.167000		0.260000		3.203670
0.168000		0.260000		3.310720
0.169000		0.260000		3.420653
0.170000		0.260000		3.533526
0.171000		0.260000		3.649400
0.172000		0.260000		3.768335
0.173000		0.260000		3.890392
0.174000		0.260000		4.015631
0.175000		0.260000		4.144116
0.176000		0.260000		4.275909
0.177000		0.260000		4.411071
0.178000		0.260000		4.549668
0.179000		0.260000		4.691762
0.180000		0.260000		4.837417
0.181000		0.260000		4.986700
0.182000		0.260000		5.139674
0.183000		0.260000		5.296406
0.184000		0.260000		5.456961
0.185000		0.260000		5.621406
0.186000		0.260000		5.789807
0.187000		0.260000		5.962232
0.188000		0.260000		6.138746
0.189000		0.260000		6.319419
0.190000		0.260000		6.504319
0.191000		0.260000		6.693512
0.192000		0.260000		6.887068
0.193000		0.260000		7.085055
0.194000		0.260000		7.287541
0.195000		0.260000		7.494597
0.196000		0.260000		7.706291
0.197000		0.260000		7.922692
0.198000		0.260000		8.143870
0.199000		0.260000		8.369895
0.200000		0.260000		8.600835
0.100000		0.270000		0.167614
0.101000		0.270000		0.179187
0.102000		0.270000		0.191322
0.103000		0.270000		0.204035
0.104000		0.270000		0.217341
0.105000		0.270000		0.231257
0.106000		0.270000		0.245799
0.107000		0.270000		0.260983
0.108000		0.270000		0.276826
0.109000		0.270000		0.293345
0.110000		0.270000		0.310557
0.111000		0.270000		0.328480
0.112000		0.270000		0.347133
0.113000		0.270000		0.366533
0.114000		0.270000		0.386700
0.115000		0.270000		0.407653
0.116000		0.270000		0.429412
0.117000		0.270000		0.451997
0.118000		0.270000		0.475430
0.119000		0.270000		0.499733
0.120000		0.270000		0.524926
0.121000		0.270000		0.551034
0.122000		0.270000		0.578079
0.123000		0.270000		0.606085
0.124000		0.270000		0.635077
0.125000		0.270000		0.665080
0.126000		0.270000		0.696120
0.127000		0.270000		0.728225
0.128000		0.270000		0.761420
0.129000		0.270000		0.795735
0.130000		0.270000		0.831199
0.131000		0.270000		0.867840
0.132000		0.270000		0.905689
0.133000		0.270000		0.944778
0.134000		0.270000		0.985138
0.135000		0.270000		1.026802
0.136000		0.270000		1.069803
0.137000		0.270000		1.114176
0.138000		0.270000		1.159955
0.139000		0.270000		1.207178
0.140000		0.270000		1.255879
0.141000		0.270000		1.306097
0.142000		0.270000		1.357869
0.143000		0.270000		1.411236
0.144000		0.270000		1.466236
0.145000		0.270000		1.522911
0.146000		0.270000		1.581302
0.147000		0.270000		1.641451
0.148000		0.270000		1.703401
0.149000		0.270000		1.767196
0.150000		0.270000		1.832880
0.151000		0.270000		1.900500
0.152000		0.270000		1.970101
0.153000		0.270000		2.041730
0.154000		0.270000		2.115435
0.155000		0.270000		2.191264
0.156000		0.270000		2.269267
0.157000		0.270000		2.349493
0.158000		0.270000		2.431993
0.159000		0.270000		2.516819
0.160000		0.270000		2.604023
0.161000		0.270000		2.693657
0.162000		0.270000		2.785775
0.163000		0.270000		2.880431
0.164000		0.270000		2.977680
0.165000		0.270000		3.077578
0.166000		0.270000		3.180181
0.167000		0.270000		3.285545
0.168000		0.270000		3.393728
0.169000		0.270000		3.504788
0.170000		0.270000		3.618784
0.171000		0.270000		3.735775
0.172000		0.270000		3.855820
0.173000		0.270000		3.978980
0.174000		0.270000		4.105316
0.175000		0.270000		4.234889
0.176000		0.270000		4.367761
0.177000		0.270000		4.503994
0.178000		0.270000		4.643652
0.179000		0.270000		4.786798
0.180000		0.270000		4.933495
0.181000		0.270000		5.083808
0.182000		0.270000		5.237801
0.183000		0.270000		5.395540
0.184000		0.270000		5.557089
0.185000		0.270000		5.722515
0.186000		0.270000		5.891883
0.187000		0.270000		6.065261
0.188000		0.270000		6.242714
0.189000		0.270000		6.424310
0.190000		0.270000		6.610117
0.191000		0.270000		6.800202
0.192000		0.270000		6.994632
0.193000		0.270000		7.193476
0.194000		0.270000		7.396802
0.195000		0.270000		7.604679
0.196000		0.270000		7.817175
0.197000		0.270000		8.034359
0.198000		0.270000		8.256300
0.199000		0.270000		8.483067
0.200000		0.270000		8.714729
0.100000		0.280000		0.182228
0.101000		0.280000		0.194524
0.102000		0.280000		0.207399
0.103000		0.280000		0.220866
0.104000		0.280000		0.234943
0.105000		0.280000		0.249643
0.106000		0.280000		0.264983
0.107000		0.280000		0.280979
0.108000		0.280000		0.297648
0.109000		0.280000		0.315005
0.110000		0.280000		0.333067
0.111000		0.280000		0.351854
0.112000		0.280000		0.371381
0.113000		0.280000		0.391667
0.114000		0.280000		0.412731
0.115000		0.280000		0.434593
0.116000		0.280000		0.457271
0.117000		0.280000		0.480786
0.118000		0.280000		0.505159
0.119000		0.280000		0.530410
0.120000		0.280000		0.556563
0.121000		0.280000		0.583639
0.122000		0.280000		0.611662
0.123000		0.280000		0.640655
0.124000		0.280000		0.670642
0.125000		0.280000		0.701650
0.126000		0.280000		0.733703
0.127000		0.280000		0.766829
0.128000		0.280000		0.801053
0.129000		0.280000		0.836406
0.130000		0.280000		0.872914
0.131000		0.280000		0.910608
0.132000		0.280000		0.949517
0.133000		0.280000		0.989673
0.134000		0.280000		1.031107
0.135000		0.280000		1.073853
0.136000		0.280000		1.117942
0.137000		0.280000		1.163410
0.138000		0.280000		1.210291
0.139000		0.280000		1.258621
0.140000		0.280000		1.308435
0.141000		0.280000		1.359773
0.142000		0.280000		1.412670
0.143000		0.280000		1.467168
0.144000		0.280000		1.523304
0.145000		0.280000		1.581119
0.146000		0.280000		1.640655
0.147000		0.280000		1.701953
0.148000		0.280000		1.765057
0.149000		0.280000		1.830009
0.150000		0.280000		1.896855
0.151000		0.280000		1.965639
0.152000		0.280000		2.036407
0.153000		0.280000		2.109206
0.154000		0.280000		2.184083
0.155000		0.280000		2.261086
0.156000		0.280000		2.340265
0.157000		0.280000		2.421668
0.158000		0.280000		2.505346
0.159000		0.280000		2.591350
0.160000		0.280000		2.679731
0.161000		0.280000		2.770543
0.162000		0.280000		2.863838
0.163000		0.280000		2.959670
0.164000		0.280000		3.058093
0.165000		0.280000		3.159163
0.166000		0.280000		3.262935
0.167000		0.280000		3.369465
0.168000		0.280000		3.478811
0.169000		0.280000		3.591029
0.170000		0.280000		3.706179
0.171000		0.280000		3.824319
0.172000		0.280000		3.945508
0.173000		0.280000		4.069806
0.174000		0.280000		4.197272
0.175000		0.280000		4.327970
0.176000		0.280000		4.461958
0.177000		0.280000		4.599300
0.178000		0.280000		4.740058
0.179000		0.280000		4.884295
0.180000		0.280000		5.032073
0.181000		0.280000		5.183456
0.182000		0.280000		5.338510
0.183000		0.280000		5.497297
0.184000		0.280000		5.659883
0.185000		0.280000		5.826333
0.186000		0.280000		5.996713
0.187000		0.280000		6.171089
0.188000		0.280000		6.349526
0.189000		0.280000		6.532092
0.190000		0.280000		6.718853
0.191000		0.280000		6.909876
0.192000		0.280000		7.105229
0.193000		0.280000		7.304979
0.194000		0.280000		7.509194
0.195000		0.280000		7.717941
0.196000		0.280000		7.931289
0.197000		0.280000		8.149307
0.198000		0.280000		8.372062
0.199000		0.280000		8.599623
0.200000		0.280000		8.832059
0.100000		0.290000		0.197887
0.101000		0.290000		0.210930
0.102000		0.290000		0.224567
0.103000		0.290000		0.238810
0.104000		0.290000		0.253677
0.105000		0.290000		0.269180
0.106000		0.290000		0.285337
0.107000		0.290000		0.302162
0.108000		0.290000		0.319671
0.109000		0.290000		0.337882
0.110000		0.290000		0.356809
0.111000		0.290000		0.376472
0.112000		0.290000		0.396886
0.113000		0.290000		0.418070
0.114000		0.290000		0.440043
0.115000		0.290000		0.462823
0.116000		0.290000		0.486429
0.117000		0.290000		0.510883
0.118000		0.290000		0.536203
0.119000		0.290000		0.562412
0.120000		0.290000		0.589531
0.121000		0.290000		0.617583
0.122000		0.290000		0.646590
0.123000		0.290000		0.676576
0.124000		0.290000		0.707565
0.125000		0.290000		0.739583
0.126000		0.290000		0.772654
0.127000		0.290000		0.806806
0.128000		0.290000		0.842066
0.129000		0.290000		0.878461
0.130000		0.290000		0.916019
0.131000		0.290000		0.954771
0.132000		0.290000		0.994747
0.133000		0.290000		1.035976
0.134000		0.290000		1.078492
0.135000		0.290000		1.122325
0.136000		0.290000		1.167510
0.137000		0.290000		1.214080
0.138000		0.290000		1.262070
0.139000		0.290000		1.311516
0.140000		0.290000		1.362453
0.141000		0.290000		1.414919
0.142000		0.290000		1.468952
0.143000		0.290000		1.524590
0.144000		0.290000		1.581872
0.145000		0.290000		1.640840
0.146000		0.290000		1.701533
0.147000		0.290000		1.763994
0.148000		0.290000		1.828266
0.149000		0.290000		1.894390
0.150000		0.290000		1.962413
0.151000		0.290000		2.032377
0.152000		0.290000		2.104330
0.153000		0.290000		2.178316
0.154000		0.290000		2.254384
0.155000		0.290000		2.332581
0.156000		0.290000		2.412955
0.157000		0.290000		2.495556
0.158000		0.290000		2.580434
0.159000		0.290000		2.667639
0.160000		0.290000		2.757223
0.161000		0.290000		2.849237
0.162000		0.290000		2.943734
0.163000		0.290000		3.040769
0.164000		0.290000		3.140393
0.165000		0.290000		3.242663
0.166000		0.290000		3.347634
0.167000		0.290000		3.455361
0.168000		0.290000		3.565900
0.169000		0.290000		3.679310
0.170000		0.290000		3.795647
0.171000		0.290000		3.914969
0.172000		0.290000		4.037337
0.173000		0.290000		4.162808
0.174000		0.290000		4.291442
0.175000		0.290000		4.423301
0.176000		0.290000		4.558445
0.177000		0.290000		4.696935
0.178000		0.290000		4.838832
0.179000		0.290000		4.984200
0.180000		0.290000		5.133101
0.181000		0.290000		5.285598
0.182000		0.290000		5.441755
0.183000		0.290000		5.601635
0.184000		0.290000		5.765303
0.185000		0.290000		5.932824
0.186000		0.290000		6.104262
0.187000		0.290000		6.279683
0.188000		0.290000		6.459152
0.189000		0.290000		6.642736
