100
100
T [fm^-1]		muB [fm^-1]		c2_df14 [fm^6]
0.735152		0.027475		-0.186013
0.737576		0.027475		-0.180341
0.740000		0.027475		-0.174864
0.742424		0.027475		-0.169572
0.744848		0.027475		-0.164459
0.747273		0.027475		-0.159519
0.749697		0.027475		-0.154745
0.752121		0.027475		-0.150130
0.754545		0.027475		-0.145670
0.756970		0.027475		-0.141358
0.759394		0.027475		-0.137188
0.761818		0.027475		-0.133157
0.764242		0.027475		-0.129258
0.766667		0.027475		-0.125486
0.769091		0.027475		-0.121838
0.771515		0.027475		-0.118309
0.773939		0.027475		-0.114894
0.776364		0.027475		-0.111590
0.778788		0.027475		-0.108392
0.781212		0.027475		-0.105296
0.783636		0.027475		-0.102300
0.786061		0.027475		-0.099399
0.788485		0.027475		-0.096591
0.790909		0.027475		-0.093871
0.793333		0.027475		-0.091237
0.795758		0.027475		-0.088687
0.798182		0.027475		-0.086216
0.800606		0.027475		-0.083822
0.803030		0.027475		-0.081503
0.805455		0.027475		-0.079256
0.807879		0.027475		-0.077078
0.810303		0.027475		-0.074968
0.812727		0.027475		-0.072922
0.815152		0.027475		-0.070939
0.817576		0.027475		-0.069017
0.820000		0.027475		-0.067153
0.580000		0.054949		-1.796505
0.582424		0.054949		-1.725200
0.584848		0.054949		-1.657036
0.587273		0.054949		-1.591859
0.589697		0.054949		-1.529527
0.592121		0.054949		-1.469905
0.594545		0.054949		-1.412863
0.596970		0.054949		-1.358278
0.599394		0.054949		-1.306036
0.601818		0.054949		-1.256025
0.604242		0.054949		-1.208142
0.606667		0.054949		-1.162287
0.609091		0.054949		-1.118366
0.611515		0.054949		-1.076290
0.613939		0.054949		-1.035973
0.616364		0.054949		-0.997336
0.618788		0.054949		-0.960301
0.621212		0.054949		-0.924796
0.623636		0.054949		-0.890750
0.626061		0.054949		-0.858099
0.628485		0.054949		-0.826780
0.630909		0.054949		-0.796733
0.633333		0.054949		-0.767901
0.635758		0.054949		-0.740230
0.638182		0.054949		-0.713669
0.640606		0.054949		-0.688170
0.643030		0.054949		-0.663684
0.645455		0.054949		-0.640169
0.647879		0.054949		-0.617582
0.650303		0.054949		-0.595883
0.652727		0.054949		-0.575033
0.655152		0.054949		-0.554996
0.657576		0.054949		-0.535737
0.660000		0.054949		-0.517222
0.662424		0.054949		-0.499421
0.664848		0.054949		-0.482303
0.667273		0.054949		-0.465838
0.669697		0.054949		-0.450001
0.672121		0.054949		-0.434763
0.674545		0.054949		-0.420101
0.676970		0.054949		-0.405991
0.679394		0.054949		-0.392409
0.681818		0.054949		-0.379333
0.684242		0.054949		-0.366744
0.686667		0.054949		-0.354621
0.689091		0.054949		-0.342945
0.691515		0.054949		-0.331698
0.693939		0.054949		-0.320863
0.696364		0.054949		-0.310422
0.698788		0.054949		-0.300361
0.701212		0.054949		-0.290664
0.703636		0.054949		-0.281316
0.706061		0.054949		-0.272304
0.708485		0.054949		-0.263615
0.710909		0.054949		-0.255235
0.713333		0.054949		-0.247152
0.715758		0.054949		-0.239355
0.718182		0.054949		-0.231833
0.720606		0.054949		-0.224576
0.723030		0.054949		-0.217572
0.725455		0.054949		-0.210812
0.727879		0.054949		-0.204286
0.730303		0.054949		-0.197987
0.732727		0.054949		-0.191904
0.735152		0.054949		-0.186031
0.737576		0.054949		-0.180358
0.740000		0.054949		-0.174879
0.742424		0.054949		-0.169586
0.744848		0.054949		-0.164472
0.747273		0.054949		-0.159531
0.749697		0.054949		-0.154755
0.752121		0.054949		-0.150140
0.754545		0.054949		-0.145678
0.756970		0.054949		-0.141365
0.759394		0.054949		-0.137195
0.761818		0.054949		-0.133163
0.764242		0.054949		-0.129263
0.766667		0.054949		-0.125491
0.769091		0.054949		-0.121842
0.771515		0.054949		-0.118312
0.773939		0.054949		-0.114897
0.776364		0.054949		-0.111591
0.778788		0.054949		-0.108393
0.781212		0.054949		-0.105297
0.783636		0.054949		-0.102300
0.786061		0.054949		-0.099399
0.788485		0.054949		-0.096590
0.790909		0.054949		-0.093870
0.793333		0.054949		-0.091236
0.795758		0.054949		-0.088685
0.798182		0.054949		-0.086214
0.800606		0.054949		-0.083820
0.803030		0.054949		-0.081501
0.805455		0.054949		-0.079253
0.807879		0.054949		-0.077076
0.810303		0.054949		-0.074965
0.812727		0.054949		-0.072919
0.815152		0.054949		-0.070936
0.817576		0.054949		-0.069014
0.820000		0.054949		-0.067150
0.580000		0.082424		-1.797984
0.582424		0.082424		-1.726603
0.584848		0.082424		-1.658366
0.587273		0.082424		-1.593121
0.589697		0.082424		-1.530725
0.592121		0.082424		-1.471040
0.594545		0.082424		-1.413939
0.596970		0.082424		-1.359299
0.599394		0.082424		-1.307003
0.601818		0.082424		-1.256942
0.604242		0.082424		-1.209011
0.606667		0.082424		-1.163110
0.609091		0.082424		-1.119146
0.611515		0.082424		-1.077029
0.613939		0.082424		-1.036674
0.616364		0.082424		-0.997999
0.618788		0.082424		-0.960929
0.621212		0.082424		-0.925390
0.623636		0.082424		-0.891313
0.626061		0.082424		-0.858632
0.628485		0.082424		-0.827284
0.630909		0.082424		-0.797210
0.633333		0.082424		-0.768352
0.635758		0.082424		-0.740657
0.638182		0.082424		-0.714073
0.640606		0.082424		-0.688551
0.643030		0.082424		-0.664045
0.645455		0.082424		-0.640511
0.647879		0.082424		-0.617905
0.650303		0.082424		-0.596188
0.652727		0.082424		-0.575321
0.655152		0.082424		-0.555268
0.657576		0.082424		-0.535993
0.660000		0.082424		-0.517464
0.662424		0.082424		-0.499649
0.664848		0.082424		-0.482518
0.667273		0.082424		-0.466041
0.669697		0.082424		-0.450192
0.672121		0.082424		-0.434943
0.674545		0.082424		-0.420271
0.676970		0.082424		-0.406150
0.679394		0.082424		-0.392559
0.681818		0.082424		-0.379475
0.684242		0.082424		-0.366877
0.686667		0.082424		-0.354746
0.689091		0.082424		-0.343062
0.691515		0.082424		-0.331808
0.693939		0.082424		-0.320966
0.696364		0.082424		-0.310519
0.698788		0.082424		-0.300452
0.701212		0.082424		-0.290749
0.703636		0.082424		-0.281396
0.706061		0.082424		-0.272378
0.708485		0.082424		-0.263684
0.710909		0.082424		-0.255299
0.713333		0.082424		-0.247212
0.715758		0.082424		-0.239411
0.718182		0.082424		-0.231886
0.720606		0.082424		-0.224624
0.723030		0.082424		-0.217616
0.725455		0.082424		-0.210853
0.727879		0.082424		-0.204325
0.730303		0.082424		-0.198022
0.732727		0.082424		-0.191937
0.735152		0.082424		-0.186061
0.737576		0.082424		-0.180386
0.740000		0.082424		-0.174905
0.742424		0.082424		-0.169609
0.744848		0.082424		-0.164493
0.747273		0.082424		-0.159550
0.749697		0.082424		-0.154773
0.752121		0.082424		-0.150155
0.754545		0.082424		-0.145692
0.756970		0.082424		-0.141378
0.759394		0.082424		-0.137206
0.761818		0.082424		-0.133172
0.764242		0.082424		-0.129271
0.766667		0.082424		-0.125498
0.769091		0.082424		-0.121848
0.771515		0.082424		-0.118317
0.773939		0.082424		-0.114901
0.776364		0.082424		-0.111595
0.778788		0.082424		-0.108395
0.781212		0.082424		-0.105299
0.783636		0.082424		-0.102301
0.786061		0.082424		-0.099399
0.788485		0.082424		-0.096590
0.790909		0.082424		-0.093869
0.793333		0.082424		-0.091235
0.795758		0.082424		-0.088683
0.798182		0.082424		-0.086211
0.800606		0.082424		-0.083817
0.803030		0.082424		-0.081497
0.805455		0.082424		-0.079249
0.807879		0.082424		-0.077071
0.810303		0.082424		-0.074960
0.812727		0.082424		-0.072914
0.815152		0.082424		-0.070931
0.817576		0.082424		-0.069008
0.820000		0.082424		-0.067144
0.580000		0.109899		-1.800029
0.582424		0.109899		-1.728544
0.584848		0.109899		-1.660207
0.587273		0.109899		-1.594868
0.589697		0.109899		-1.532381
0.592121		0.109899		-1.472611
0.594545		0.109899		-1.415428
0.596970		0.109899		-1.360711
0.599394		0.109899		-1.308342
0.601818		0.109899		-1.258211
0.604242		0.109899		-1.210213
0.606667		0.109899		-1.164250
0.609091		0.109899		-1.120226
0.611515		0.109899		-1.078052
0.613939		0.109899		-1.037643
0.616364		0.109899		-0.998917
0.618788		0.109899		-0.961798
0.621212		0.109899		-0.926213
0.623636		0.109899		-0.892092
0.626061		0.109899		-0.859370
0.628485		0.109899		-0.827982
0.630909		0.109899		-0.797870
0.633333		0.109899		-0.768977
0.635758		0.109899		-0.741248
0.638182		0.109899		-0.714632
0.640606		0.109899		-0.689080
0.643030		0.109899		-0.664545
0.645455		0.109899		-0.640982
0.647879		0.109899		-0.618351
0.650303		0.109899		-0.596609
0.652727		0.109899		-0.575718
0.655152		0.109899		-0.555643
0.657576		0.109899		-0.536347
0.660000		0.109899		-0.517798
0.662424		0.109899		-0.499964
0.664848		0.109899		-0.482815
0.667273		0.109899		-0.466321
0.669697		0.109899		-0.450456
0.672121		0.109899		-0.435192
0.674545		0.109899		-0.420505
0.676970		0.109899		-0.406371
0.679394		0.109899		-0.392766
0.681818		0.109899		-0.379669
0.684242		0.109899		-0.367060
0.686667		0.109899		-0.354918
0.689091		0.109899		-0.343224
0.691515		0.109899		-0.331960
0.693939		0.109899		-0.321108
0.696364		0.109899		-0.310652
0.698788		0.109899		-0.300576
0.701212		0.109899		-0.290865
0.703636		0.109899		-0.281505
0.706061		0.109899		-0.272480
0.708485		0.109899		-0.263779
0.710909		0.109899		-0.255388
0.713333		0.109899		-0.247295
0.715758		0.109899		-0.239488
0.718182		0.109899		-0.231957
0.720606		0.109899		-0.224690
0.723030		0.109899		-0.217678
0.725455		0.109899		-0.210910
0.727879		0.109899		-0.204378
0.730303		0.109899		-0.198071
0.732727		0.109899		-0.191982
0.735152		0.109899		-0.186102
0.737576		0.109899		-0.180424
0.740000		0.109899		-0.174939
0.742424		0.109899		-0.169641
0.744848		0.109899		-0.164522
0.747273		0.109899		-0.159576
0.749697		0.109899		-0.154796
0.752121		0.109899		-0.150177
0.754545		0.109899		-0.145711
0.756970		0.109899		-0.141394
0.759394		0.109899		-0.137221
0.761818		0.109899		-0.133185
0.764242		0.109899		-0.129282
0.766667		0.109899		-0.125507
0.769091		0.109899		-0.121856
0.771515		0.109899		-0.118323
0.773939		0.109899		-0.114906
0.776364		0.109899		-0.111598
0.778788		0.109899		-0.108398
0.781212		0.109899		-0.105300
0.783636		0.109899		-0.102302
0.786061		0.109899		-0.099399
0.788485		0.109899		-0.096588
0.790909		0.109899		-0.093867
0.793333		0.109899		-0.091232
0.795758		0.109899		-0.088679
0.798182		0.109899		-0.086207
0.800606		0.109899		-0.083812
0.803030		0.109899		-0.081492
0.805455		0.109899		-0.079243
0.807879		0.109899		-0.077065
0.810303		0.109899		-0.074953
0.812727		0.109899		-0.072907
0.815152		0.109899		-0.070923
0.817576		0.109899		-0.069000
0.820000		0.109899		-0.067136
0.580000		0.137374		-1.802617
0.582424		0.137374		-1.731000
0.584848		0.137374		-1.662537
0.587273		0.137374		-1.597077
0.589697		0.137374		-1.534476
0.592121		0.137374		-1.474598
0.594545		0.137374		-1.417313
0.596970		0.137374		-1.362497
0.599394		0.137374		-1.310035
0.601818		0.137374		-1.259816
0.604242		0.137374		-1.211735
0.606667		0.137374		-1.165692
0.609091		0.137374		-1.121592
0.611515		0.137374		-1.079347
0.613939		0.137374		-1.038869
0.616364		0.137374		-1.000079
0.618788		0.137374		-0.962898
0.621212		0.137374		-0.927255
0.623636		0.137374		-0.893078
0.626061		0.137374		-0.860303
0.628485		0.137374		-0.828865
0.630909		0.137374		-0.798706
0.633333		0.137374		-0.769767
0.635758		0.137374		-0.741995
0.638182		0.137374		-0.715339
0.640606		0.137374		-0.689748
0.643030		0.137374		-0.665176
0.645455		0.137374		-0.641579
0.647879		0.137374		-0.618914
0.650303		0.137374		-0.597141
0.652727		0.137374		-0.576221
0.655152		0.137374		-0.556117
0.657576		0.137374		-0.536795
0.660000		0.137374		-0.518221
0.662424		0.137374		-0.500363
0.664848		0.137374		-0.483191
0.667273		0.137374		-0.466675
0.669697		0.137374		-0.450789
0.672121		0.137374		-0.435506
0.674545		0.137374		-0.420801
0.676970		0.137374		-0.406649
0.679394		0.137374		-0.393028
0.681818		0.137374		-0.379915
0.684242		0.137374		-0.367291
0.686667		0.137374		-0.355135
0.689091		0.137374		-0.343428
0.691515		0.137374		-0.332151
0.693939		0.137374		-0.321287
0.696364		0.137374		-0.310820
0.698788		0.137374		-0.300734
0.701212		0.137374		-0.291013
0.703636		0.137374		-0.281642
0.706061		0.137374		-0.272609
0.708485		0.137374		-0.263899
0.710909		0.137374		-0.255500
0.713333		0.137374		-0.247399
0.715758		0.137374		-0.239585
0.718182		0.137374		-0.232047
0.720606		0.137374		-0.224774
0.723030		0.137374		-0.217755
0.725455		0.137374		-0.210982
0.727879		0.137374		-0.204444
0.730303		0.137374		-0.198132
0.732727		0.137374		-0.192038
0.735152		0.137374		-0.186154
0.737576		0.137374		-0.180471
0.740000		0.137374		-0.174982
0.742424		0.137374		-0.169680
0.744848		0.137374		-0.164558
0.747273		0.137374		-0.159608
0.749697		0.137374		-0.154825
0.752121		0.137374		-0.150203
0.754545		0.137374		-0.145734
0.756970		0.137374		-0.141415
0.759394		0.137374		-0.137239
0.761818		0.137374		-0.133201
0.764242		0.137374		-0.129296
0.766667		0.137374		-0.125519
0.769091		0.137374		-0.121865
0.771515		0.137374		-0.118331
0.773939		0.137374		-0.114912
0.776364		0.137374		-0.111603
0.778788		0.137374		-0.108401
0.781212		0.137374		-0.105302
0.783636		0.137374		-0.102302
0.786061		0.137374		-0.099398
0.788485		0.137374		-0.096586
0.790909		0.137374		-0.093864
0.793333		0.137374		-0.091227
0.795758		0.137374		-0.088674
0.798182		0.137374		-0.086201
0.800606		0.137374		-0.083805
0.803030		0.137374		-0.081484
0.805455		0.137374		-0.079235
0.807879		0.137374		-0.077056
0.810303		0.137374		-0.074944
0.812727		0.137374		-0.072897
0.815152		0.137374		-0.070913
0.817576		0.137374		-0.068989
0.820000		0.137374		-0.067125
0.580000		0.164848		-1.805717
0.582424		0.164848		-1.733941
0.584848		0.164848		-1.665327
0.587273		0.164848		-1.599724
0.589697		0.164848		-1.536987
0.592121		0.164848		-1.476979
0.594545		0.164848		-1.419570
0.596970		0.164848		-1.364638
0.599394		0.164848		-1.312065
0.601818		0.164848		-1.261740
0.604242		0.164848		-1.213558
0.606667		0.164848		-1.167420
0.609091		0.164848		-1.123229
0.611515		0.164848		-1.080897
0.613939		0.164848		-1.040338
0.616364		0.164848		-1.001470
0.618788		0.164848		-0.964216
0.621212		0.164848		-0.928502
0.623636		0.164848		-0.894259
0.626061		0.164848		-0.861420
0.628485		0.164848		-0.829923
0.630909		0.164848		-0.799706
0.633333		0.164848		-0.770713
0.635758		0.164848		-0.742890
0.638182		0.164848		-0.716185
0.640606		0.164848		-0.690548
0.643030		0.164848		-0.665932
0.645455		0.164848		-0.642293
0.647879		0.164848		-0.619589
0.650303		0.164848		-0.597778
0.652727		0.164848		-0.576823
0.655152		0.164848		-0.556685
0.657576		0.164848		-0.537331
0.660000		0.164848		-0.518726
0.662424		0.164848		-0.500839
0.664848		0.164848		-0.483640
0.667273		0.164848		-0.467099
0.669697		0.164848		-0.451188
0.672121		0.164848		-0.435881
0.674545		0.164848		-0.421154
0.676970		0.164848		-0.406981
0.679394		0.164848		-0.393340
0.681818		0.164848		-0.380209
0.684242		0.164848		-0.367567
0.686667		0.164848		-0.355394
0.689091		0.164848		-0.343671
0.691515		0.164848		-0.332379
0.693939		0.164848		-0.321501
0.696364		0.164848		-0.311020
0.698788		0.164848		-0.300921
0.701212		0.164848		-0.291188
0.703636		0.164848		-0.281806
0.706061		0.164848		-0.272761
0.708485		0.164848		-0.264041
0.710909		0.164848		-0.255632
0.713333		0.164848		-0.247522
0.715758		0.164848		-0.239700
0.718182		0.164848		-0.232154
0.720606		0.164848		-0.224873
0.723030		0.164848		-0.217847
0.725455		0.164848		-0.211066
0.727879		0.164848		-0.204522
0.730303		0.164848		-0.198204
0.732727		0.164848		-0.192104
0.735152		0.164848		-0.186214
0.737576		0.164848		-0.180526
0.740000		0.164848		-0.175033
0.742424		0.164848		-0.169726
0.744848		0.164848		-0.164599
0.747273		0.164848		-0.159646
0.749697		0.164848		-0.154859
0.752121		0.164848		-0.150233
0.754545		0.164848		-0.145761
0.756970		0.164848		-0.141439
0.759394		0.164848		-0.137259
0.761818		0.164848		-0.133218
0.764242		0.164848		-0.129311
0.766667		0.164848		-0.125531
0.769091		0.164848		-0.121876
0.771515		0.164848		-0.118339
0.773939		0.164848		-0.114918
0.776364		0.164848		-0.111607
0.778788		0.164848		-0.108403
0.781212		0.164848		-0.105302
0.783636		0.164848		-0.102301
0.786061		0.164848		-0.099396
0.788485		0.164848		-0.096583
0.790909		0.164848		-0.093859
0.793333		0.164848		-0.091222
0.795758		0.164848		-0.088667
0.798182		0.164848		-0.086193
0.800606		0.164848		-0.083796
0.803030		0.164848		-0.081474
0.805455		0.164848		-0.079225
0.807879		0.164848		-0.077045
0.810303		0.164848		-0.074932
0.812727		0.164848		-0.072885
0.815152		0.164848		-0.070900
0.817576		0.164848		-0.068976
0.820000		0.164848		-0.067111
0.580000		0.192323		-1.809293
0.582424		0.192323		-1.737333
0.584848		0.192323		-1.668545
0.587273		0.192323		-1.602777
0.589697		0.192323		-1.539883
0.592121		0.192323		-1.479725
0.594545		0.192323		-1.422175
0.596970		0.192323		-1.367107
0.599394		0.192323		-1.314406
0.601818		0.192323		-1.263959
0.604242		0.192323		-1.215661
0.606667		0.192323		-1.169413
0.609091		0.192323		-1.125118
0.611515		0.192323		-1.082686
0.613939		0.192323		-1.042032
0.616364		0.192323		-1.003075
0.618788		0.192323		-0.965735
0.621212		0.192323		-0.929941
0.623636		0.192323		-0.895621
0.626061		0.192323		-0.862709
0.628485		0.192323		-0.831142
0.630909		0.192323		-0.800860
0.633333		0.192323		-0.771805
0.635758		0.192323		-0.743922
0.638182		0.192323		-0.717160
0.640606		0.192323		-0.691470
0.643030		0.192323		-0.666803
0.645455		0.192323		-0.643117
0.647879		0.192323		-0.620366
0.650303		0.192323		-0.598512
0.652727		0.192323		-0.577516
0.655152		0.192323		-0.557339
0.657576		0.192323		-0.537948
0.660000		0.192323		-0.519308
0.662424		0.192323		-0.501388
0.664848		0.192323		-0.484157
0.667273		0.192323		-0.467585
0.669697		0.192323		-0.451646
0.672121		0.192323		-0.436313
0.674545		0.192323		-0.421560
0.676970		0.192323		-0.407363
0.679394		0.192323		-0.393699
0.681818		0.192323		-0.380546
0.684242		0.192323		-0.367884
0.686667		0.192323		-0.355691
0.689091		0.192323		-0.343949
0.691515		0.192323		-0.332640
0.693939		0.192323		-0.321745
0.696364		0.192323		-0.311249
0.698788		0.192323		-0.301135
0.701212		0.192323		-0.291388
0.703636		0.192323		-0.281993
0.706061		0.192323		-0.272936
0.708485		0.192323		-0.264204
0.710909		0.192323		-0.255784
0.713333		0.192323		-0.247663
0.715758		0.192323		-0.239831
0.718182		0.192323		-0.232275
0.720606		0.192323		-0.224985
0.723030		0.192323		-0.217951
0.725455		0.192323		-0.211162
0.727879		0.192323		-0.204610
0.730303		0.192323		-0.198285
0.732727		0.192323		-0.192179
0.735152		0.192323		-0.186283
0.737576		0.192323		-0.180589
0.740000		0.192323		-0.175089
0.742424		0.192323		-0.169777
0.744848		0.192323		-0.164646
0.747273		0.192323		-0.159687
0.749697		0.192323		-0.154896
0.752121		0.192323		-0.150266
0.754545		0.192323		-0.145790
0.756970		0.192323		-0.141464
0.759394		0.192323		-0.137282
0.761818		0.192323		-0.133237
0.764242		0.192323		-0.129327
0.766667		0.192323		-0.125544
0.769091		0.192323		-0.121886
0.771515		0.192323		-0.118347
0.773939		0.192323		-0.114923
0.776364		0.192323		-0.111611
0.778788		0.192323		-0.108405
0.781212		0.192323		-0.105302
0.783636		0.192323		-0.102299
0.786061		0.192323		-0.099392
0.788485		0.192323		-0.096577
0.790909		0.192323		-0.093852
0.793333		0.192323		-0.091214
0.795758		0.192323		-0.088658
0.798182		0.192323		-0.086183
0.800606		0.192323		-0.083785
0.803030		0.192323		-0.081462
0.805455		0.192323		-0.079211
0.807879		0.192323		-0.077031
0.810303		0.192323		-0.074917
0.812727		0.192323		-0.072869
0.815152		0.192323		-0.070884
0.817576		0.192323		-0.068959
0.820000		0.192323		-0.067093
0.580000		0.219798		-1.813302
0.582424		0.219798		-1.741137
0.584848		0.219798		-1.672155
0.587273		0.219798		-1.606201
0.589697		0.219798		-1.543130
0.592121		0.219798		-1.482805
0.594545		0.219798		-1.425095
0.596970		0.219798		-1.369877
0.599394		0.219798		-1.317031
0.601818		0.219798		-1.266448
0.604242		0.219798		-1.218020
0.606667		0.219798		-1.171648
0.609091		0.219798		-1.127236
0.611515		0.219798		-1.084693
0.613939		0.219798		-1.043933
0.616364		0.219798		-1.004874
0.618788		0.219798		-0.967439
0.621212		0.219798		-0.931554
0.623636		0.219798		-0.897147
0.626061		0.219798		-0.864154
0.628485		0.219798		-0.832509
0.630909		0.219798		-0.802153
0.633333		0.219798		-0.773027
0.635758		0.219798		-0.745078
0.638182		0.219798		-0.718253
0.640606		0.219798		-0.692503
0.643030		0.219798		-0.667779
0.645455		0.219798		-0.644038
0.647879		0.219798		-0.621237
0.650303		0.219798		-0.599334
0.652727		0.219798		-0.578291
0.655152		0.219798		-0.558071
0.657576		0.219798		-0.538638
0.660000		0.219798		-0.519959
0.662424		0.219798		-0.502001
0.664848		0.219798		-0.484734
0.667273		0.219798		-0.468130
0.669697		0.219798		-0.452159
0.672121		0.219798		-0.436795
0.674545		0.219798		-0.422013
0.676970		0.219798		-0.407789
0.679394		0.219798		-0.394100
0.681818		0.219798		-0.380922
0.684242		0.219798		-0.368237
0.686667		0.219798		-0.356022
0.689091		0.219798		-0.344260
0.691515		0.219798		-0.332931
0.693939		0.219798		-0.322018
0.696364		0.219798		-0.311504
0.698788		0.219798		-0.301373
0.701212		0.219798		-0.291610
0.703636		0.219798		-0.282200
0.706061		0.219798		-0.273129
0.708485		0.219798		-0.264384
0.710909		0.219798		-0.255951
0.713333		0.219798		-0.247819
0.715758		0.219798		-0.239975
0.718182		0.219798		-0.232409
0.720606		0.219798		-0.225109
0.723030		0.219798		-0.218065
0.725455		0.219798		-0.211268
0.727879		0.219798		-0.204707
0.730303		0.219798		-0.198374
0.732727		0.219798		-0.192260
0.735152		0.219798		-0.186357
0.737576		0.219798		-0.180656
0.740000		0.219798		-0.175151
0.742424		0.219798		-0.169833
0.744848		0.219798		-0.164696
0.747273		0.219798		-0.159732
