        20313             2              0.31333           111           313             0             0             0
        20313             2              0.62667          -211           323             0             0             0
        20313             2              0.01000           311           113             0             0             0
        20313             2              0.02000           321          -213             0             0             0
        20313             2              0.02000           311         10221             0             0             0
        20313             2              0.01000           311           223             0             0             0
        20323    K₁(1400)⁺    1.40300    0.17400     3     0     1     0     0     2     1     6
        20323             2              0.62667           211           313             0             0             0
        20323             2              0.31333           111           323             0             0             0
        20323             2              0.02000           311           213             0             0             0
        20323             2              0.01000           321           113             0             0             0
        20323             2              0.02000           321         10221             0             0             0
        20323             2              0.01000           321           223             0             0             0
       -20313    K̅₁(1400)⁰    1.40300    0.17400     3     0    -1     0     0     2     0     6
       -20313             2              0.31333           111          -313             0             0             0
       -20313             2              0.62667           211          -323             0             0             0
       -20313             2              0.01000          -311           113             0             0             0
       -20313             2              0.02000          -321           213             0             0             0
       -20313             2              0.02000          -311         10221             0             0             0
       -20313             2              0.01000          -311           223             0             0             0
       -20323    K̅₁(1400)⁻    1.40300    0.17400     3     0    -1     0     0     0    -1     6
       -20323             2              0.62667          -211          -313             0             0             0
       -20323             2              0.31333           111          -323             0             0             0
       -20323             2              0.02000          -311          -213             0             0             0
       -20323             2              0.01000          -321           113             0             0             0
       -20323             2              0.02000          -321         10221             0             0             0
       -20323             2              0.01000          -321           223             0             0             0
        13122      Λ(1405)    1.40500    0.05050     2     1    -1     0     0     1     0     3
        13122             2              0.33333          3112           211             0             0             0
        13122             2              0.33333          3212           111             0             0             0
        13122             2              0.33333          3222          -211             0             0             0
      9020221      η(1405)    1.40900    0.05100     1     0     0     0     0     1     0     8
      9020221             2              0.16667           111       9000111             0             0             0
      9020221             2              0.16667           211      -9000211             0             0             0
      9020221             2              0.16667          -211       9000211             0             0             0
      9020221             2              0.10000           113           113             0             0             0
      9020221             2              0.20000           213          -213             0             0             0
      9020221             2              0.10000           221       9010221             0             0             0
      9020221             2              0.05000          -311           313             0             0             0
      9020221             2              0.05000          -321           323             0             0             0
      -100313    K̅*(1410)⁰    1.41400    0.23200     3     0    -1     0     0     2     0     6
      -100313             2              0.28797           111          -313             0             0             0
      -100313             2              0.57595           211          -323             0             0             0
      -100313             2              0.02201          -311           111             0             0             0
      -100313             2              0.04403          -321           211             0             0             0
      -100313             2              0.02335          -311           113             0             0             0
      -100313             2              0.04669          -321           213             0             0             0
       100313    K*(1410)⁰    1.41400    0.23200     3     0     1     0     0     0     0     6
       100313             2              0.28797           111           313             0             0             0
       100313             2              0.57595          -211           323             0             0             0
       100313             2              0.02201           311           111             0             0             0
       100313             2              0.04403           321          -211             0             0             0
       100313             2              0.02335           311           113             0             0             0
       100313             2              0.04669           321          -213             0             0             0
       100323    K*(1410)⁺    1.41400    0.23200     3     0     1     0     0     2     1     6
       100323             2              0.57595           211           313             0             0             0
       100323             2              0.28797           111           323             0             0             0
       100323             2              0.04403           311           211             0             0             0
       100323             2              0.02201           321           111             0             0             0
       100323             2              0.04669           311           213             0             0             0
       100323             2              0.02335           321           113             0             0             0
      -100323    K̅*(1410)⁻    1.41400    0.23200     3     0    -1     0     0     0    -1     6
      -100323             2              0.57595          -211          -313             0             0             0
      -100323             2              0.28797           111          -323             0             0             0
      -100323             2              0.04403          -311          -211             0             0             0
      -100323             2              0.02201          -321           111             0             0             0
      -100323             2              0.04669          -311          -213             0             0             0
      -100323             2              0.02335          -321           113             0             0             0
